gene_name	OAvsNOF_log2FoldChange	OAvsNOF_padj
PAH	-0.0988258349161469	0.888271767294938
SPATA5L1	-0.382166073271483	0.115451159734074
GATM	0.181908144709277	0.623105885794909
SYCE1	0.257553144336308	0.475502822934205
NXNL1	0.159560409620172	0.778659291809709
RASGRP4	-0.0548504881852151	0.86614556663812
NHLH1	0.184491674952856	0.732718191890191
SLFNL1	-0.0462019331487351	0.878785386134933
BCL2	0.397277133006867	0.259402297157511
RHNO1	0.269565584931365	0.13158845461412
CTPS1	0.0228447328748248	0.98637215184335
UTF1	-0.1991142368293	NA
KNDC1	0.811862792873308	1.78559783021825e-05
WDR87	-0.209813979020201	0.543919760139465
METTL18	0.174377268197463	0.490778248265904
CFAP46	-0.140073162697963	0.741842381754438
COL8A2	0.73703374544506	0.00298789272481015
PWWP2B	0.0700058663070445	0.834365527348339
PCDHB1	-0.0520950253184648	0.839002489827537
ZNF540	0.100225489666301	0.740788209441027
ANGPTL7	-2.67842231331062	2.44762733504059e-18
FBXL14	-0.0116093307240329	0.973668020628049
EXOSC10	-0.170481293130138	0.303731777228501
ZNF570	0.0278418975438103	0.953859008962836
NINJ2	0.255104638452332	0.284508464552737
MLLT3	-0.609937908776839	0.0263175289959492
FAM90A1	0.473967665647195	0.0764563169280626
RRM2	-0.766502798127466	0.0280779247589543
TRAPPC12	0.052618849412029	0.74316893592741
IFNB1	0.0201065407173225	NA
RPS21	-0.266310863058136	0.395498558449955
C3AR1	-0.00944158213127138	0.989223411689471
MRM3	-0.177901424268647	0.238886394259287
PTEN	-0.208230184127585	0.397200695542239
RPS7	-0.287525583101522	0.0630767448141581
PRND	-0.290075714434614	0.271843183903075
RNASEH1	-0.290780296055782	0.134805687138624
PRNP	0.268226649399363	0.0311730021161571
KLF17	0.0503423853548078	0.972192606531198
ADRA1D	-0.301064218489629	0.397138605406726
FRMD5	0.044042135803506	0.959861269129429
AQP4	0.223154503061959	NA
CYP4F11	0.117499592262207	0.851745108389652
TLN2	-0.205027847486621	0.488356869209912
LGALS9C	-0.487952937986518	0.316385304565702
TVP23B	-0.142324289837742	0.458221491130416
FBXW10	0.262196123641188	0.585534628319313
OR10H3	0.222186401721116	NA
ZNF217	-0.876249577233349	2.54978154993993e-06
OR10H2	0.650006498100108	NA
SRGAP2C	0.0500270009052249	0.945692609833377
OR52A5	-0.0149367997068587	NA
SCG2	0.160983261480886	0.880520534511599
ATPAF2	-0.0602834765501143	0.809682260307727
CYP4F22	-0.234993932539935	0.418918753525577
FOXB1	0.433226039096931	0.401037248080393
PPIH	0.346389431383427	0.0506895726710587
DRC3	-0.103368574392353	0.766540543851975
ZNF57	0.00400289291707717	0.978004873881995
SHLD1	0.232348436875626	0.587030145525627
C11orf40	0.110571372294951	NA
JMJD1C	-0.220660601401601	0.200455572738516
LDHAL6B	-0.424263978495768	NA
SYNPO	0.332441656840742	0.0295201489237724
OR52P2P	0.0199532536313809	NA
ZNF556	-0.0558091345110364	0.808755083568205
MAL	0.0921927249668722	NA
ZNF554	0.123250255370719	0.479648636590571
RAB33B	-0.326689401098292	0.0944944100388146
THOP1	0.112333673029598	0.439743415776682
ANKRD20A4	-0.423571252994177	0.565737624545524
REG3A	0.331545297061677	NA
GAP43	0.226450650670901	0.705911481827957
REG1B	-0.789428303092706	NA
EPHX4	-0.0864173982195853	0.871709172064452
LAMB2	0.272229880044907	0.0469518270775551
USP19	0.394079967470298	0.00416211423762919
QARS	0.146472672021409	0.23641481529614
ORMDL3	-0.406180134101982	0.0315514053589454
SERF1A	-0.132924598446341	0.808755083568205
KLF11	-0.230663778538166	0.37633351646484
LRRC15	0.748594221930349	0.213234705782912
SMN1	-0.322764973499225	0.61235460985304
EIF2AK3	0.0241265501606562	0.924462610205982
TEX37	0.592549153416609	0.269242458112357
MOB3A	-0.23614050315358	0.176892185690242
KRCC1	0.0828599442809632	0.693559063333175
NME6	0.222285657691137	0.0430202323965955
CYCS	-0.44818286863627	0.151663927734743
CD8B	0.139866364958209	0.745024903162764
SLFN12	0.244081061137232	0.635476716279728
CALB2	-0.225229733837855	0.518446731612344
SLC9C1	-0.338581702495309	NA
OR1A1	0.048907972941616	0.86685923197504
OR7A2P	0.246553216881928	NA
OR1A2	0.077606282038214	NA
OR8I2	NA	NA
LCE1D	NA	NA
CCL11	0.0409007157804021	NA
FRMD3	-0.169194602267925	0.682148614179937
SNTB1	-0.404854299907783	0.368570242022828
MTBP	0.277973073677377	0.244694477282484
TEFM	0.312573092740833	0.224606606425848
MRPL13	-0.00735341083373134	0.996275415534196
MALT1	-1.20579410348485	6.89714442604178e-20
PRL	-0.976494749112382	0.0623248948996468
ISG20	-1.82964414090336	3.1660693881374e-17
HMGN1P35	-0.0818603918687843	NA
OR4C11	0.041052803570513	NA
MBOAT1	0.0786947904786236	0.725040800457456
OR8U1	NA	NA
ID4	0.882522127038289	0.00138973948707843
OR4X2	-0.353233625266516	NA
GPR22	0.130367201505259	NA
CXCR6	-0.638815646024164	0.23244268610053
CEBPB	-0.555745364485189	0.0152629799526815
AZU1	-0.497711414915721	0.141261983415573
TPSAB1	-0.0815603563934678	0.876915192327875
ATOH1	0.107732328078328	NA
PAIP1	-0.112851496872401	0.333410659758596
CLEC7A	-0.154692119653571	0.609495280403639
C5orf34	-0.0832233934732715	0.868323401674949
C1QTNF4	1.09934074115045	0.00421870264485451
SERHL	0.289332701015602	0.536443129824308
NEGR1	0.277296243622428	0.211759949739714
ZNF131	-0.145970139149835	0.197823641469671
MACROD2	0.098487368708931	0.77596232695036
DPAGT1	0.0884745902026479	0.623474803412566
BSG	0.200865348794673	0.0363196783141306
HINFP	-0.260826310450553	0.022021776083902
PRYP4	NA	NA
CDY1	NA	NA
OR10V1	-0.0735667420761696	NA
CERS6	0.307944891423766	0.177028569300512
CSPG4P4Y	0.151092361599828	NA
SPTLC3	0.475033722898543	0.000181366944915377
GOLGA2P3Y	1.00411952467629	0.00157128967345351
COPRS	0.122914138814161	0.560031809408269
TP53RK	0.150551300534467	0.515328029096012
B3GALT1	0.16376139667227	0.543887710097862
OR5A1	0.124230400003968	0.49650189946557
CLEC12A	-0.422088990093694	NA
OR5A2	-0.0135333492549343	0.935262740904301
BPGM	0.188865453571518	0.551828056155928
POP7	0.0586088933293301	0.840939031424537
ALG14	0.271413802229447	0.431550775195987
SUCLG2	-0.0727310201881209	0.6725674831464
CSPG4P3Y	0.151092361599828	NA
STARD5	0.76910072901352	0.0130169367318694
CSDC2	-0.657521393354592	1.62452876656118e-05
RCAN2	0.524261684243408	0.374794272001054
IL16	0.510795026385898	0.033457352207704
ABCG4	-0.0226081304537975	0.909378518567124
CDY1B	NA	NA
GNB2	-0.270554983569886	0.00211346476562516
CFAP53	0.268999392376218	0.299622995816786
OR5B12	-0.527641190295944	NA
OR5B2	-0.485638284961249	0.385701023315917
MCRIP2	-0.227768160748345	0.0886979306477207
PDZD3	0.217049140382114	0.403367716901481
C2CD2L	0.62761166408201	0.000209519911162717
OR9I1	0.0218646436300705	NA
ARNT2	0.0730153749988606	0.917557982885199
GNG12	0.0521287250001337	0.759567601362426
PRSS27	0.0698478828393791	0.817247790208405
MYOZ2	-0.626124516132608	0.369069148574577
SYNPO2	-0.683043381851731	0.0155078124904059
DNAJB7	-0.276431539297535	0.475502499080568
CLP1	-0.241632887164567	0.140131921504827
INSL5	-0.327643827628552	NA
EFCAB3	0.226717401766937	0.544863701503953
TTC36	0.677040962781405	0.0844227039336246
RSPH9	-0.615093344208803	0.000227066312240412
COPS9	0.161589691465953	0.540096791864696
GTPBP2	-1.19925965298425	8.63455252105164e-15
FGGY	-0.17824992680356	0.405409511409982
OR9G4	-0.016462125565542	NA
IL17D	0.186559857183732	0.597620649544853
OR5AR1	-0.0151433462419608	NA
PRSS30P	0.87490999631485	0.1269839836653
FUT9	0.0440781991784691	0.959073382321181
OR5AP2	0.899828945408729	NA
TCEAL1	-0.08973270279738	0.732003550007197
ZNF24	0.161176660184945	0.362550263022125
HSFY1	-0.408380426003477	NA
MANEA	0.249099065253394	0.324922306340495
RAB40A	0.573411046974834	0.0676641613776528
MAB21L4	0.0497987526471011	0.848157315289994
AGXT	-0.0559477705156661	0.810932912377833
OR8J1	NA	NA
OR5T3	0.0199532536313809	NA
AFF1	-0.569187202811545	0.00210785546771211
ACOT12	0.237185761967964	NA
FIBP	-0.135157485394468	0.51203297350664
CARNS1	0.280529110775207	0.0695094429428992
OR10H5	-0.164286841041636	0.335210607298971
TRIM40	-0.610018243140703	NA
BANP	-0.00543908313742198	0.982291347230816
PPP1CA	0.206356190973523	0.247526645547162
HCFC1	0.406659571579883	2.31795693063414e-07
FAM170B	-0.379866186144024	NA
CTSW	-0.0346193236737023	0.912767072982891
NIPAL4	-2.00424603570611	3.5945656310343e-11
MUCL1	0.336247036133173	NA
SNTG2	-0.0495701023098645	0.922201569442091
FNDC9	-0.036010194635283	NA
PDE3A	-0.0872003903592126	0.821206583298771
RASGRP1	0.568396887057877	0.244220324432549
KLHL6	0.00629665728771665	0.997817836815554
CHCHD1	0.0603987053727826	0.792846705472884
MRPL52	-0.196641363817047	0.357750517932038
SMPDL3A	-0.147505959871327	0.699044280276722
RND1	-3.54224254993941	4.42194293728996e-47
RAD9A	-0.0639974399168612	0.798706743496749
EFEMP2	0.275939898976264	0.0599696825941492
OR10AD1	0.299439418447995	0.650748322644405
AGAP5	0.151403282221214	0.322195965699691
WASHC2C	0.00262303604036805	0.98496187316584
TMEM134	0.109719479724683	0.3242546751795
ZMAT3	0.525590127015976	0.0018950583533406
ZFAND4	0.153594523366572	0.582540026859468
THEMIS	0.0567617407584688	NA
MOS	-0.623853625978263	NA
ZNF738	-0.136507664851687	0.521596051527859
MS4A10	-0.0681175563836813	0.863483384502664
SLFN11	0.0969675510457131	0.827595991645579
FAM71D	0.295356316738016	0.670159223155594
CCL19	-0.144441236306692	0.747818668214788
CORO1B	0.0327563627746039	0.892406013355346
FUT10	0.0795197125839738	0.772851718922776
LRRC20	1.06678419348161	4.1386171775595e-06
MUS81	0.0677915767404698	0.682148614179937
PURG	-0.229161021834333	NA
TMEM217	-0.476061687483955	0.28216134723431
OR4D9	-0.157723416733555	0.44024267153052
RPL12P13	-0.0943490716756505	NA
ZNF596	-0.907374245524598	0.00042912254683783
COL6A5	-0.285513842257242	0.522397256024749
CFL1	-0.052286476142753	0.808806106793201
TMCC1	0.284750702509054	0.0861792262562681
NAA16	0.144329234554613	0.497878763724901
OR5B3	NA	NA
EFCAB12	0.0342544165379104	0.968738467028344
OR10W1	0.14429352171726	NA
FAM192A	0.2062850081409	0.131925128316958
RAB43	0.155995505619417	0.458221491130416
FADS6	-0.152636896570476	0.628507724519801
CBWD1	-0.429846348180421	0.000870637827577489
HOXC5	0.402134178479048	0.271343198589204
RAB37	-0.304867280575428	0.337329243409403
DCP2	-0.712747549755106	0.000111988734772082
ZBTB8OSP2	0.285845209982089	NA
SNX32	0.261342220861505	0.200185204740924
RPL38	-0.400222400263475	0.0725201266789597
CYP7B1	0.535476771380911	0.180441696829977
OVOL1	-0.247118139674119	0.486780108174062
RARG	0.966393606805921	7.26616806890255e-13
CES4A	0.392351829278854	0.160699332446144
CES3	-0.030067427697748	0.850439708320875
SSH3	-0.0453872300298994	0.840516167232171
CES2	-0.0457336539815759	0.694746976499513
PDP2	-0.0761363061832637	0.760953655820914
SP3	0.219300546151297	0.147776803006735
LSM2	0.000688510407482754	0.998346353356731
KRT2	-0.788420627792901	NA
DMXL1	-0.153844207082133	0.317282749250247
METAP1D	0.540873584224206	0.000757893899417185
ZNF621	0.0996615119496005	0.523431765462433
EGFL7	0.0115073457012452	0.999408959630999
NADSYN1	-0.178739552996652	0.022070106008741
DHCR7	0.0744895269782598	0.765739310992051
FLJ42102	-0.03791677724301	0.894184927864888
LVRN	-0.419640650657165	0.288127795874626
COX6B1P3	0.315334434698359	NA
NBEA	0.658764588248084	0.000114773231950651
RNASEH2C	-0.449409791537671	0.00298357846887489
MYEOV	-0.0832829858975121	0.86745429148231
ANKRD13D	0.12768949871806	0.456990073186772
MRGPRF	0.853990316594941	2.47571429192324e-05
MYD88	0.0279965694450675	0.896936021723113
MRGPRD	-0.0755688022455456	0.823949227525014
OXSR1	-0.602805500842052	6.80417746332246e-08
SLC22A13	-0.019965649637279	0.921854017854631
PHF8	-0.204229665605083	0.140131921504827
LCLAT1	0.0132555926712334	0.957351947644765
ADH6	-0.623382614263542	NA
XKR3	0.227589456086541	NA
FRG2C	0.301405363992089	0.412582085557185
UNC93B3	0.640247117988528	NA
AC007318.1	-0.845178319229813	0.0484362736699678
KAT5	-0.610828140107035	8.61709477446282e-06
SH3RF3	0.0629921261365743	0.882432018852636
GXYLT2	0.745538840014588	0.00667010475488748
HPSE2	0.217568415639108	0.736217823187417
DCAKD	0.201705488326328	0.126988996712549
ARPP21	0.385262682890085	0.633116492753622
TADA2B	-0.193983913439327	0.073466003888103
CCDC96	0.193168037773858	0.683501302127899
GRK2	-0.232929047900353	0.0189087074432228
RELA	-1.49553443870603	7.90714366225825e-30
EVC2	0.0241913062126846	0.902317223538262
ZNF680	0.186272946093303	0.514067973685768
HECTD4	0.183892893077752	0.184732253517866
FAM222B	0.0976748975954287	0.548468783110479
BNC2	-0.187996169456449	0.467432052949884
DEC1	0.0337319680759164	0.972648156948872
RXFP4	0.262610076186854	0.342050657141289
HPSE	-0.0298972617530857	0.932817413009098
COQ2	-0.407100959411443	0.248960777987094
CCDC63	-0.0970940266573362	0.786716590880006
HSPA6	-1.49527222030566	1.3991713162445e-06
TRMT112	-0.455210971434617	0.000176665860941254
LRRN3	-0.193352746931168	0.765588629376434
KDM2A	-0.20146692843958	0.082337163224729
ACSM6	0.0998639971489386	0.879192633595104
ADCK5	0.48662586281019	0.0113958477260634
MRPL57	-0.0987704954917235	0.520451713656786
NOC3L	-0.304724680893115	0.0659191523220831
ESRRA	-0.147041943205627	0.614437762193949
RHOD	-0.504773270751113	1.34201037523801e-06
ADAMTS20	0.139065542862685	0.896936021723113
COMMD1	0.319338363728424	0.0828387992813007
RAPH1	0.377337839030954	0.151652681382818
MTX1	0.12543685176291	0.568086748858387
ADCY5	0.906613447616945	0.00029205305443656
PARP14	-0.471323438727066	0.00391436269698829
CYSLTR1	0.646616626776984	0.00321839029597806
PARP15	0.236744598369778	0.271556925652406
CKS1B	-0.161599356428629	0.342050657141289
ABCD2	0.341327685563036	0.550567458954179
AHSA2P	-0.0237787127537281	0.934442233355117
ABLIM3	0.448457108258557	0.281009891479771
MAB21L3	-0.840439845500824	0.0818404666365647
TUBB8P12	0.677508827126017	NA
MFSD4B	-0.244081621366329	0.190034852303813
VANGL1	0.693590590018977	0.0224010162445661
GLRX	-3.45279155127307	2.97093603142476e-42
IQCB1	-0.383041621959779	0.0197933465204966
SYT12	0.0306460605016305	0.909830390998263
GOLGB1	0.00394997257201074	0.978336658177194
TERF1P1	NA	NA
C11orf86	-0.239166482244275	0.586936003008556
LIPM	0.262501034544239	NA
GPR151	0.263116404261526	NA
DMRT2	0.0950779559265905	0.863931897848509
ZNF483	-0.654440764581809	1.28069626633387e-05
PLAC8L1	0.234286424069791	0.609062639420543
SLC2A14	-0.557667434516643	0.0997472541141265
GPR137	0.0221381529133272	0.904005462268072
SNCG	-0.382874281091874	0.111460590330628
MMRN2	0.04098832542682	0.91848062612277
MZT2A	-0.0144962049652082	0.948751645099954
TNKS	-0.277406095700734	0.12341908947461
ZNF449	-0.125146572074832	0.618537744262188
ZBTB21	-1.51870806515191	7.31483880333075e-19
PPP1R3B	-0.122034154996054	0.737741787227363
OR10K1	0.247868921986535	0.518491939748434
FAM86B3P	-0.0323629984829513	0.892318429348995
GPR148	0.210488650415592	0.604771792834696
STOX2	0.572405435954947	0.0104751858784633
MAP3K11	-0.327517175890609	6.31106693590419e-05
TRIB1	-2.85933705696646	3.81816986551006e-56
CST9	0.651785063159952	NA
KCNK7	-0.0228718921820421	0.968487205381163
SFT2D3	-0.205192346516627	NA
AC007967.1	NA	NA
AC097637.1	0.848719239906552	0.141419136158566
C1QB	-0.0241090323587374	0.975932865172577
C1QA	0.287977903907404	0.725040800457456
NDNF	1.02354144378033	8.40752807873537e-06
IQCF1	0.0232736560621546	0.979187894866307
OLR1	-0.0678924867299241	0.864616778648877
GLIPR1L1	0.625236497433152	0.189101549495234
DAG1	0.49295365664373	0.000742361591743081
INSM1	0.0919042709863781	0.972726891151728
DAB1	-0.0451976848268573	NA
ARV1	0.380425128509493	0.0034060837918424
NAA20	-0.0592527171490687	0.821206583298771
CCDC36	-0.208642707869845	0.264167453753735
RNASE8	0.364250831165765	NA
SAA1	-4.07622599178409	1.92488951602109e-17
MINOS1	-0.0572956199170867	0.844920319187148
EHBP1L1	-0.796860482855756	6.6239342842794e-08
THAP2	-0.238414267031804	0.370356619992555
TMEM196	-0.24548827349546	0.79956360335067
RNF26	0.272505155628895	0.0111647449268396
PPP1R14B	-0.155943036996524	0.632288045878218
RNASE11	-0.0289985515332334	NA
SSSCA1	-0.270901508196535	0.137842630423677
AGR3	-0.0360276987940802	NA
SMARCC1	-0.128865541719888	0.325607394993945
ZNF417	0.381861969672864	0.0643206183310227
PTPRM	-0.140102489763008	0.699084780011404
FKBP2	-0.209941681585156	0.32326979512092
LTA	-0.0161184876404461	NA
VEGFB	-0.407502806652204	0.000451430951086978
PEAK1	-0.00566908343295746	0.975353719728746
TNFRSF10D	-1.28019859489969	8.97047939739052e-16
MST1	0.612396931841665	7.88200617658539e-07
TNFRSF10C	-0.364368142767942	0.268129930518528
GMPPB	-0.331328444660384	0.163534778913697
MOB1B	-0.0374901652109116	0.904259579847188
ZNF622	-0.567912194973555	4.84026624843049e-09
CSPG4	0.63016553038439	0.00107174007122903
SNX33	-0.373130127727749	0.00305134828195198
C2orf70	-0.55747732989776	0.260017673907058
NABP1	-2.58328305259168	6.70709416241785e-25
ADGRF3	-0.615669921249899	0.0291887258152493
NLRP13	0.167013796384572	0.683409137357105
CHD2	-0.571465942235981	5.53232312848321e-07
XCR1	-0.529628105106541	0.345566771538605
CCDC106	0.356130847667419	0.00635026373106058
CCR9	0.111136396409636	NA
CEP83	-0.0940196824795919	0.794660957860829
SULT1B1	0.0831397410562038	0.793275913396534
NUDT4	-0.624529773621249	0.000143537582888098
PC	-0.364523492183031	0.00714233166725871
UGT2A1	0.240617007646046	0.711774854353426
SCAI	-0.144624791597754	0.585045433204434
GPRC6A	-0.0106899405681154	NA
NMNAT1	0.238662823397216	0.104239737568583
LRFN4	0.614316499384974	0.00553343806802094
TRAPPC3L	-0.0363759524464512	0.885181679754008
APOBEC4	0.040940132114204	NA
SLC19A1	-0.127088448279576	0.704178233876201
HSPB7	-0.703192559817209	0.207738013869506
RCE1	-0.571663797760512	3.65921494792318e-06
UQCRH	-0.137315858915186	0.544681065463588
TAS1R1	0.571197293462322	0.0248249390136854
HES3	0.302812796918669	0.675382432821289
EIF1AX	-0.477637510428036	0.000757006220458303
SPDYE2B	-0.104191080764046	0.785625279579766
OR1L1	0.0199532536313809	NA
BCLAF3	0.285427865779687	0.149060879790672
PSMD1	0.515635409290279	0.000145842473365836
ADGRG2	-0.247621684212553	0.546715756406295
SPATA3	0.0428064220866238	0.996610846221048
MUC13	1.21659493327089	0.0296742094525129
SUSD5	1.50734593683273	7.25108785704845e-26
HEG1	0.407678959862971	0.142381599872538
WFIKKN2	0.147204909396715	0.842446047513143
C11orf80	-0.0706336368202423	0.862539780705397
TOMM20	-0.281411190810879	0.0575715111921027
AP000769.1	-0.362466600838933	0.172393747987233
C1orf100	0.101416640259108	0.908479034244833
AGFG1	-1.40840212411037	9.76228868993454e-20
STAT5B	-0.243504696020429	0.167888783080189
CD7	0.720748643487824	0.106251535871451
TOPAZ1	0.0413384899320849	NA
CNP	0.309085961906703	0.0080482581983973
JUP	-0.235405963883814	0.364880037885032
HAP1	-0.0458679250642011	0.855997597092434
TDRD12	-0.262757347688896	0.499970503037419
PPIAP7	0.33764791174015	NA
EIF1	-0.948131420741006	3.93680382769828e-20
ENDOV	-0.242025263726562	0.119705181242808
RNF213	-0.124745720359988	0.667943058893116
TIGD3	0.12490465471492	0.808006814134401
KCNH6	0.239056307975515	0.531376951856701
MARCH10	-0.24049241166918	0.60614952984946
PLK3	-0.811626281137883	3.63995196744987e-06
NET1	0.405012998253055	0.142490316094593
DPY19L1	0.305827046538225	0.0605682341228286
AC013489.1	0.11102552084785	0.834365527348339
PHOSPHO1	1.51272890877529	1.03221345164847e-05
ZNF791	-0.519619536764965	0.00210745608552324
TUBB7P	-0.0151791455676594	NA
PHC3	-0.150569224632165	0.639618381893319
GPR160	0.152464091499586	0.75260883813327
CBX2	0.40097967130389	0.405378401508003
SPTBN2	0.399999225765149	0.174544812430803
GOLIM4	1.01649625673876	2.11417202615326e-12
KRT28	1.01414651518849	NA
RBM4B	0.0776326607653019	0.769669177899354
ATP5MD	-0.28997329370267	0.132150208952636
HOXB2	-0.413400663679471	0.0536410450671947
C1QTNF1	0.25273238275708	0.663410762224921
MARCH3	-2.32965026468899	1.82287328976753e-27
SWSAP1	0.213123817303819	0.377501278323988
SLCO4C1	0.0478734015410535	0.951075575791587
RBM4	-0.148193332518706	0.10976589683195
PIFO	-0.884553686068319	0.0010103045639288
XXYLT1	0.85362383986695	1.61019329345653e-05
SNURFL	0.0681475783081636	NA
UBXN2A	0.163199620993256	0.170811712681305
AC095040.1	-0.0147286334922334	NA
RAX2	-0.0262725600070001	0.935021474575886
LRRC63	0.0641557254192487	NA
TCAP	-0.163074313091058	0.69711532310331
CCS	0.0744333134495423	0.71315682380046
NRROS	0.117905319422314	0.772200986166603
CEP19	0.343199531780076	0.104292690922537
KLHL15	0.141643915672296	0.551817260368251
FBXO45	0.0127306789791467	0.963831121476716
SPERT	-0.197845304484221	NA
TENT5D	-0.044289450673216	NA
GNG5	-0.359118309805037	0.000403467653257896
FAM3C2	0.338509398750497	0.0438228369795568
SLC25A30	0.477072265803668	0.0207867008226966
C9orf131	0.169621210556856	0.610650756906491
CD34	-0.436588865169041	0.258515813943608
CTSF	0.352266818695888	0.0353387322198591
MSRB3	0.182155178103961	0.474686551858412
LEMD3	0.185708109610187	0.286446598019989
C16orf91	0.0585362433813218	0.823193718183576
TLR10	-0.209217295680339	0.662590258359289
TLR1	-0.133089628655294	0.833756152576179
TLR6	0.4976699988063	0.104479274632151
FAM174A	-0.358540404238804	0.0298177532531923
RGMB	0.0679554180465408	0.805191545365045
FAM53A	0.385166037885259	0.24579665940019
NWD2	0.519251812099929	NA
CYB561D1	0.367189581606812	0.113316939750353
GSTA3	0.172168251727743	NA
ZDHHC24	0.082387403207953	0.660133356385244
TRMT10C	-0.014583238448085	0.961214206638512
SELP	-2.3613696676704	2.61622557436499e-16
CTU2	0.332357339437645	0.141581088153013
MGA	0.0170586213355349	0.934851205298684
C12orf66	0.187893452311497	0.344752823223785
ARL13A	-0.412377508897423	NA
SNX31	-0.324852345668382	0.602613485688795
PIGG	-0.0346702444880403	0.886638024342562
PRPF8	-0.258498484737573	0.113262157907229
ADCY6	0.191167887728628	0.0934123084520474
REP15	0.0195581735195878	0.97674574405208
PITPNA	-0.0869371759846625	0.698864895138908
DDX23	-0.232102811252049	0.00157113177367732
ZNF80	0.0738070965865275	0.855385101117101
ZNHIT2	0.0872844646887547	0.745708849946266
EVX2	-0.40583928294814	0.143357876474643
ZBTB4	0.26234264654284	0.0532694252455312
TNK1	-0.159410764533426	0.444156978239456
ZHX3	0.68701698045156	1.15633183698075e-05
PHLDA3	0.294002725328839	0.245833777327634
DIRC1	-0.0698335128155042	0.756612630569203
SLC16A11	0.433545926366785	0.133303292473527
SLC16A13	0.242059159647174	0.513110348785679
GLIS1	-0.202531811577682	0.486250915279405
OR2Y1	0.490144161107285	0.392796768568755
CHRNA9	0.714715436943895	0.288826521511002
PODN	0.204331830916363	0.785647999701969
STAG3L3	-0.0251965933931837	0.919072317232014
SLC6A19	0.386404370406639	NA
C11orf45	0.212675104310406	0.656890016686041
EXO1	0.000932459017287692	0.976398772223177
RALGAPA1	0.0409243728121529	0.882831261231958
PMS2P6	-0.251441014936977	0.453944248003659
LIG4	0.543162643682778	7.82688368735692e-05
PPIAP24	0.03507413879462	NA
TRHR	0.0188836259042504	NA
RPL35P9	0.375744745355344	NA
GTF2IRD2B	-0.114780946144021	0.632413463050084
ABRA	0.0341044252162512	0.951432744152335
ATP2A2	0.247032653189275	0.122888676703466
ZWILCH	0.0249743102978185	0.972831903906911
RPL4	-0.299962834791853	0.0213140070035583
SNAPC5	0.242015677407377	0.213477988532709
STARD6	0.0617648350585169	NA
GOLGA6L2	-0.0599366572046231	0.87120072300011
VWC2L	0.198636773686822	NA
C12orf76	0.0809828004261458	0.650277138949151
ZCCHC12	-0.115584001595005	0.750542012033569
CNTNAP2	0.0546387096843922	0.914336606282407
GALNTL6	-0.486715781025627	NA
LINGO2	0.575564166101889	NA
BBS1	-0.0232558344168241	0.913816142476522
DENND4A	-0.438351212132012	0.0516235241726575
PPIAP80	-0.106347925867779	NA
IGDCC3	0.1435586478225	0.755651677952133
GCSAM	-0.392991437192658	NA
ANKRD36C	0.0126921790430249	0.953919809736464
SLC26A9	-0.0715542836846457	0.89502783143087
MFSD4A	0.106856548145239	0.829570748582649
PELI3	0.0971258694240043	0.668949441973426
TTC9B	-0.128710348002825	0.717072144438793
MYO1H	-0.0219427879025697	0.964078472600281
TMEM81	-0.343772684135736	0.245621667412783
MRPL11	0.0377259700733422	0.870101647206184
KLK15	-0.19573652003816	0.606450320671332
IL20RB	-0.0351447740325548	0.910698158362442
GOLT1A	0.138704103785358	0.880584108726098
RPL10P2	0.108831497183665	0.919332895688098
AKIRIN1	-0.0269097976173025	0.966135052140517
NPAS4	0.424391621385038	0.581481018709805
MSL2	0.340166948913094	0.00137760792399595
ZNF497	0.662649508956105	0.0125055402923226
TRAM1L1	1.16747155473751	4.95689100409728e-06
CMKLR1	0.57371588420515	0.00184089775639199
ANGEL2	-0.0360583637046211	0.882946427785316
UGT8	0.0441685894878681	0.905579125259813
KY	1.00474148602713	0.00112796855160743
IQCK	-0.109075471673904	0.680456012642273
SLCO2A1	0.0628963765690553	0.933004957054036
ZNF266	-0.118594666151465	0.753540867211891
OR7D4	-0.260175190331203	0.308132942166223
SLC29A2	0.149962325373453	0.586435630773511
BRSK2	-0.572306752681178	0.0946052726055804
VN1R6P	0.233693071431318	0.737830544802583
FAM47DP	0.0801643241873293	NA
B4GAT1	0.640803089067451	1.0189753874884e-06
TMEM167A	0.125808290056274	0.570470799827177
LEP	-0.252657132131976	0.482068793361807
SH3PXD2B	-0.573770063857217	0.0150587878706047
PPIAP72	0.177553731389654	NA
KIAA1551	0.158001379919123	0.582949836141931
LARP7	-0.0105403606343562	0.977528584999002
FGFBP3	0.1023863824256	0.748498224486892
NR1D2	0.268974549602316	0.252783765041123
PABPC5	0.00577148408728567	0.967183992597333
BRMS1	-0.137029344193784	0.548468783110479
RPL15	-0.277020752971881	0.0369129565630891
FAM241A	0.16310329094539	0.0350561149218137
HRAS	0.117531277220817	0.636634179077208
WDR49	0.205534654157421	NA
SRP72	-0.425059185530867	0.000352178123517808
PCP2	-0.380344973336453	NA
RIN1	0.364234528499409	0.218336622558618
ODAPH	0.462067044240527	0.642804127202986
THAP6	-0.243395166784145	0.0897080442969491
CEP135	0.0525667227258555	0.880142524082255
FZD4	1.32615197364886	5.23911660388728e-12
CD248	0.527721193094889	0.428273922071166
BTC	1.0587694996925	0.000780194361492604
PDZK1	0.026765886984394	0.961057660476464
ADGRE1	0.142274247599444	0.951432744152335
DENND6A	0.0672021933196513	0.746644457498128
PDE12	-0.0152703722289094	0.974350679616562
GLMN	0.0525215910366719	0.910339541271431
