ID	subchondral.bone.operation.1.week.postsurgeryvssubchondral.bone.sham.operation.1.week.postsurgery_logFC	subchondral.bone.operation.1.week.postsurgeryvssubchondral.bone.sham.operation.1.week.postsurgery_padjFilter
Mphosph6-ps1	0.0218137383256014	NA
Mphosph8	0.174197922854917	0.355970793461568
Mphosph9	-0.0716329789617953	0.469035416810322
Mpi	0.102465808893125	0.595375095965773
Mpig6b	-0.0293903018450559	NA
Mpl	-0.0310479456256614	NA
Mplkip	-0.627191608955187	0.0168456088308782
Mpnd	-0.106075807116293	0.669792271258847
Mpo	0.287800209613948	0.315115270642568
Mpp2	0.0389265182559715	0.676317361050494
Mpp3	0.0337934218520859	NA
Mpp4	0.349846796668588	0.180266998505215
Mpp5	0.153978268871692	0.369209346723253
Mpp6	-0.030570664694614	0.939807768688401
Mpp7	0.0565469989200622	0.592330597682838
Mppe1	0.181974102671592	0.423583860669582
Mpped1	0.0432717488161227	0.948536139588126
Mpped2	-0.04221322289761	NA
Mprip	-0.0472784450535819	0.78459923679112
Mpst	0.214829911727092	0.522113963443775
Mptx1	0.126251470584194	NA
Mpv17	-0.128795587612161	0.293214033601926
Mpv17l2	0.051193145977658	0.838811968333234
Mpz	-0.127920672661608	0.309408083930154
Mpzl1	0.431343533869262	0.0102819991194132
Mpzl2	0.129646876349535	0.426631642824985
Mpzl3	-0.000261221439656012	NA
Mr1	0.00150040213927838	NA
Mrap	-0.153470054247727	0.768056565164792
Mrap2	0.0377868358994169	0.838909005102636
Mras	-0.0931202506300242	0.601961849904882
Mrc1	0.256462257907723	0.642567533252403
Mre11	-0.128519563285791	0.527194389446874
Mreg	0.0811454117882677	NA
Mrfap1	-0.120828428813669	0.730831446310407
Mrgbp	0.00704149325486281	0.978989715732166
Mrgprb13	0.023141225651953	NA
Mrgprb2	-0.257662723645152	0.292710794257722
Mrgprb4	0.180361992268362	NA
Mrgprb5	0.0556691276334575	NA
Mrgprd	-0.0458894333603084	0.9269408856065
Mrgpre	0.105949248054512	NA
Mrgprf	0.103532140876571	0.674612624589772
Mrgprg	0.0388160921106007	NA
Mrgprx1	-0.180034093178859	NA
Mrgprx2	0.0142297979550916	NA
Mrgprx2l	-0.0126544366923653	0.964901079610717
Mrgprx3	0.233332199710294	0.103386165603156
Mri1	-0.150323374016445	0.618866332015902
Mrm1	-0.279251255684224	0.29973399474887
Mrm2	0.0665456605254837	0.495965925803313
Mrm3	-0.279506496870519	0.0665527665027488
Mro	0.181068361042423	NA
Mroh4	-0.047564648374455	NA
Mroh7	0.472696560078229	0.0541652792974037
Mroh9	0.0306769383046293	NA
Mrpl1	-0.0133142277150391	0.963428051268009
Mrpl10	-0.0981255303299218	0.58420866273975
mrpl11	-0.344069876784364	0.068597682168256
Mrpl12	-0.436126024626702	0.154998440260939
Mrpl13	-0.154394557711248	0.395424367207537
Mrpl14	-0.185893054331673	0.259158141303097
Mrpl15	-0.111991427719986	0.641806466485591
Mrpl16	-0.485302055698276	0.00496360466592599
Mrpl17	-0.331334162200772	0.0367208110836066
Mrpl18	0.341846282783603	0.162195979937612
Mrpl19	-0.138765810178953	0.423583860669582
Mrpl2	-0.232818074162948	0.248178159550938
Mrpl20	-0.12631764222062	0.589935242548125
Mrpl21	-0.163501609646739	0.520259375339371
Mrpl22	-0.233704500873237	0.263003943496559
Mrpl23	0.0176983766933763	0.946882436160303
mrpl24	-0.25733270240196	0.162212910540248
Mrpl27	-0.248192861769946	0.0833113577107154
Mrpl3	-0.106478132802234	0.657294571607291
Mrpl30	0.253291911162323	0.353194625768417
Mrpl32	0.0746335130365008	0.623754344423379
Mrpl34	-0.149628777588859	0.0524976421850852
Mrpl35	0.0627391403897608	0.760474288329378
Mrpl36	-0.287344756122806	0.0265816094615499
Mrpl37	-0.220182797613631	0.270451111011959
Mrpl38	-0.286084815955998	0.27979631303091
Mrpl39	0.0284408051149629	0.898998099476734
Mrpl4	-0.704177433823732	0.00807356445211414
Mrpl40	0.0545880161609738	0.927444078998571
Mrpl41	-0.0922570765815411	0.522217485807254
Mrpl42	0.144504184301747	0.676271514623046
Mrpl43	-0.0602561426116033	0.783850631182004
Mrpl44	0.273992238322441	0.165065111108898
Mrpl45	-0.314944495044569	0.325863058998844
Mrpl46	0.110497895859433	0.797918708863073
Mrpl47	-0.135535679597127	0.489949310760639
Mrpl48	0.0471661385440694	0.840174190728132
Mrpl49	-0.00848922894861559	0.972111637355299
Mrpl50	-0.344784014293538	0.296193100701981
Mrpl51	-0.831338990226537	0.0861532487431924
Mrpl52	-0.140647094859021	0.693502225418554
Mrpl53	-0.0620619505023097	0.797523518571442
Mrpl54	-0.248207478032436	0.0950967598313375
Mrpl55	-0.305793602926553	0.049528475367979
Mrpl57	-0.170928654689234	0.452283714941022
Mrpl58	-0.941849476587494	0.00733803859310667
mrpl9	-0.107768758811805	0.64004657543667
Mrps10	-0.0524104839993216	NA
Mrps11	-0.238355359278575	0.123865545871576
Mrps12	-0.602190924496103	0.0011918784751181
Mrps14	0.101860648447386	0.753744355285634
Mrps15	-0.619294367819128	0.00651261075993662
Mrps16	-0.277817002779752	0.0291281889565136
Mrps17	-0.254754515406187	0.146790571140942
Mrps18a	-0.0109365390945335	0.963829178526126
Mrps18b	-0.134449887462444	0.639415482380322
Mrps18c	-0.0363607429532031	0.881328521495276
Mrps2	0.165214382862024	0.568169467161885
Mrps21	-0.282894416117429	0.0244701662835462
Mrps22	-0.0705145932381397	0.746510202497764
Mrps23	-0.0101874251064888	0.967799302757546
Mrps24	0.094534799701675	0.533686395099542
Mrps25	-0.305948389312043	0.0268493393016687
Mrps26	-0.317435915822442	0.112669123794184
Mrps27	-0.0604674763327706	0.68777024106312
Mrps28	-0.145283466196995	0.528162666890419
Mrps30	-0.108384977355207	0.414205821159807
Mrps31	-0.0750613952621642	0.805575664240454
Mrps33	0.0644045035620611	0.741017055527323
Mrps34	0.0208231952253453	0.940132986473777
Mrps35	-0.533546031798577	0.0852726942717229
Mrps36	-0.300240483245013	0.255388226873537
Mrps5	-0.414282250461986	0.0179751168551088
Mrps6	0.297123983456574	0.285828831003724
Mrps7	-0.208898798155107	0.131198312781881
Mrps9	0.110327369845995	0.630093354627711
Mrrf	0.14601103982412	0.0803389917888228
Mrs2	0.0262307850282575	0.91690716902366
Mrtfa	-0.154084696023402	0.223860728766182
Mrto4	-0.92048777473997	0.00578193445730883
Ms4a1	-0.358904249422245	0.323537772594776
Ms4a10	-0.10783867057752	0.51676529533289
Ms4a14	-0.0924813182701731	NA
Ms4a15	-0.0401886338946262	NA
Ms4a2	0.0411436196560526	0.908371546665191
Ms4a3	-0.0906513391680992	0.809098182707202
Ms4a4a	0.676594730413365	0.167775117458439
Ms4a6a	-0.0191813245980548	0.955302769609049
Ms4a6b	0.124729641728268	0.637469336828079
Ms4a6bl	0.0340680236330755	0.88489381885929
Ms4a7	0.0191511764945478	0.961465381573017
Ms4a8	0.0703322719831485	0.451442412914149
Msantd3	0.177398615262151	0.0774321706163835
Msc	0.0656088596850255	NA
Msgn1	-0.125908852663533	NA
Msh2	-0.122316455110704	0.452197275896901
Msh3	0.13485117774384	0.656743722404867
Msh4	0.0525700260071886	NA
Msh5	-0.110737908005339	0.785652814167437
Msh6	0.0477837069713587	0.836486806687516
Msi1	0.0431287335070216	NA
Msl1	-0.361618426760083	0.0536875677760641
Msl2	0.250144289858428	0.0617227154155098
Msl3	0.252792230721015	0.0758084474351439
Msl3l2	-0.679486814102541	0.151327804121925
Msln	0.528851314037622	0.0569465479978799
Mslnl	-0.0134924083544332	0.94139188947583
Msmb	-0.142422992338386	0.346740248471048
Msmo1	0.0815737834353669	0.735117943271508
Msn	0.441365146578526	0.0808651644360207
Msr1	-0.152985923260579	0.47015006099454
Msra	0.0659880741334398	0.917303872267149
Msrb1	0.169044555715089	0.173953478124424
Msrb2	0.146968959966177	0.617132843918304
Mss51	0.109895063189787	0.858390579034404
Mst1	0.0337314549838039	0.910857121591925
Mst1r	0.260363076646468	NA
Mstn	-0.0273342280032463	NA
Msto1	-0.414257750543664	0.0141469286846634
Msx1	0.486153682936695	0.0898780253776752
Msx2	0.0310855627949147	NA
Msx3	-0.162563541894592	NA
Mt1	0.150124493893083	0.63377023339686
Mt2A	0.00545401454230543	0.996224505779319
Mt3	0.786462950670835	0.440026436575876
Mta1	-0.316404314008867	0.391221940945551
Mta2	-0.427055931394422	0.0290145316708953
Mtap	0.225838463270649	0.217645689915203
Mtbp	0.300431759747605	0.154317529604049
Mtch1	0.235026063189171	0.158823256777053
Mtch2	0.138288226079689	0.341817113511783
Mtcl1	0.0319210104836731	NA
Mtdh	0.15247258264443	0.423583860669582
Mterf1	-0.218974766721844	0.347492664897769
Mterf2	0.00634175326465591	0.991112957293942
Mterf3	0.17905728393111	0.159086120134054
Mterf4	-0.0090474900058064	0.974767199165157
Mtf1	-0.0110095083722195	0.960192323147796
Mtf2	0.159645721913822	0.373753615079276
Mtfmt	-0.410934684820857	0.0249112770490676
Mtfp1	-0.108342663522679	0.562543117940632
Mtfr1	-0.107103387446633	0.612942197294704
Mtg2	-0.063863835674062	0.807903296333432
Mthfd1	-0.0192940134451849	0.952712118362175
Mthfd1l	0.248581099102296	0.63377023339686
Mthfd2	-0.195063934495909	0.430966312005846
Mthfd2l	0.156913542290258	0.0728219249589448
Mthfr	-0.692280683913632	0.266337714570529
Mthfs	0.291853272185058	0.0236099082809598
Mtif2	0.187078293846424	0.606617041068827
Mtm1	-0.0949549935318332	0.493988853151552
Mtmr1	-0.0255706667117588	0.821464754052623
Mtmr10	0.256848441424679	0.0169680361038325
Mtmr11	0.544431797089346	0.0862195698355769
Mtmr12	0.115581751100486	NA
Mtmr14	0.0108961590975962	0.936513016335758
Mtmr2	0.282235377251801	0.0761777840064936
Mtmr3	0.117474773053226	0.331061921908552
Mtmr4	-0.138576612962304	0.313011443836614
Mtmr6	0.432474891980696	0.00348498883881403
Mtmr7	-0.102892623546377	0.624137044106098
Mtmr9	-0.0877500996334071	0.592359026664599
Mtnr1a	-0.0280919751828748	NA
Mtnr1b	-0.0265114598853735	0.804880870157476
Mto1	-0.037039984963128	0.824626548399759
Mtor	0.0606144323210946	0.576776350713724
Mtpap	0.0486998059903083	0.721023213529099
Mtpn	-0.0627896202852316	0.790482774374322
Mtr	-0.0818562402769709	0.432113966521954
Mtrex	-0.0401499360618098	0.828725975512485
Mtrf1	0.0293587077231372	0.90686307878027
Mtrf1l	-0.0471491924362084	0.928997441700568
Mtrr	-0.377953869568172	0.0132004484512933
Mtss1	0.191589815991597	0.0769720836244222
Mtss2	-0.0834074041801625	0.5753827872883
Mttp	0.0542170205968917	0.649775617232428
Mturn	0.0902153385823725	0.23890646563779
Mtus1	-0.439690391865757	0.102021293681291
Mtus2	0.037112327287832	0.838963497069218
Mtx2	0.166556458175522	0.283518324569374
Muc1	-0.0072383901548303	0.976160512561708
Muc13	-0.129630537535024	NA
Muc15	-0.0326640078356482	0.8316941283014
Muc19	0.0519691185598292	NA
Muc2	-0.049530514590308	0.601879995196314
Muc20	-0.603972932753095	0.108151251558232
Muc3	0.0667647881680855	NA
Muc4	-0.0611553654100314	NA
Muc5ac	-0.216870660195723	0.508592776500099
Muc5b	0.0395775375236314	0.719081796103005
Muc6	-0.184266839754353	0.18997575414161
Mucl3	0.0140892345974031	NA
Mug1	-0.134153126975002	0.640698513921725
Mug2	0.298302587017512	0.143756405995573
Mul1	-0.254546773611549	0.137338569834334
Mup4	0.00181330657092182	NA
Mup5	-0.0550127797006397	NA
Mus81	0.0422252370857272	0.854827836099171
Musk	-0.0157080187935241	NA
Mustn1	0.374848379680634	0.157800527582617
Mutyh	0.0290888455351421	0.958713213193707
Mvb12a	-0.0244763230542748	0.874298934158151
Mvb12b	0.0689597914626034	NA
Mvd	-0.283923070063189	0.190145335222611
Mvk	-0.254922718515848	0.299442846494417
Mvp	-0.363016543507522	0.0758084474351439
Mx1	0.288980455682251	0.559419336010379
Mx2	0.429822890005598	0.36721718092199
Mxd1	-0.0947245115859392	0.822223764199155
Mxd3	-0.342560125670174	0.0528679756548763
Mxd4	0.173366982657845	0.436543188599667
Mxi1	0.031008628328264	0.895991170136623
Mxra7	0.30257135075542	0.14571659672603
Mxra8	0.948880321100939	0.00917931571052577
Myadm	0.658874942626858	0.0519584791433345
Myadml2	-0.112822764404456	0.631115261075741
Mybbp1a	-0.857151719571023	0.0157663258274697
Mybl1	-0.00252280108249447	NA
Mybl2	-0.191606441511139	0.36712416984404
Mybpc1	0.351213623120979	0.377031945758694
Mybpc2	0.259361307696639	0.470088393468452
Mybpc3	0.0950266953678902	NA
Mybph	-0.0605183091156611	0.847257240693032
Mybphl	-0.5539679266164	0.250908443137154
Myc	0.175795321998638	0.580639174696392
Mycbp2	0.168806117109902	0.0330000330890182
Mycl	0.015296841601284	NA
Mycn	0.0297744228685266	NA
Mycs	-0.0983476674488708	0.394553037953306
Myct1	0.113039649639026	0.396812922427972
Myd88	0.330625736626827	0.0471051591860802
Mydgf	-0.108502169222103	0.541937225152034
Myef2	0.0829452294024877	0.471331305492955
Myf5	0.0146172160235194	0.88131704193186
Myf6	0.0892398271142802	NA
Myg1	-0.113750621915671	0.475625176148311
Myh1	1.29591448041967	0.36712416984404
Myh10	-0.0572409587670384	0.632440396853817
Myh11	-0.0023440405465518	0.994171592297175
Myh13	-0.0419747097784828	NA
Myh14	-0.155722757040276	0.202469023389279
Myh15	-0.218446199357549	NA
Myh2	0.126422033361876	0.889124189299885
Myh3	0.114691775463985	0.430438723295371
Myh4	0.540000225831493	0.417626912483972
Myh6	0.184414292293219	NA
Myh7	0.322245846362782	NA
Myh8	0.0128286302395182	NA
Myh9l1	-0.278036283019954	0.455913548036921
Myl1	0.307648648761587	0.631115261075741
Myl12a	-0.101540263621507	0.231065028064754
Myl12b	-0.298869248009858	0.319534831708806
Myl2	0.0937079328556791	NA
Myl3	0.312344529045141	0.205677184163686
Myl4	0.20022821789375	0.192919675307024
Myl6l	-0.176135806647784	0.284908322895042
Myl7	-0.774903707446111	0.0692352194505246
Myl9	-0.198324291898498	0.611927474671333
Mylip	0.32916656334103	0.111424575924479
Mylk	-0.0683523320037498	0.64004657543667
Mylk2	0.118087952272816	0.854875725068734
Mylk3	-0.0805428571968996	NA
Mylpf	0.467655236986337	0.712366493541306
Mymk	-0.0254145901753766	0.863980729586901
Mynn	0.0809479071663324	0.778148764211425
Myo10	-0.0568640860293126	NA
Myo15a	-0.0226864088618424	NA
Myo15b	-0.0608402122969913	0.804993460064741
Myo16	0.0139399417908193	0.915977436550434
Myo18a	0.0184826875836182	0.916273291157722
Myo18b	0.0217867695515563	NA
Myo19	-0.146132016626801	0.543479158251143
Myo1a	0.00697972435056293	NA
Myo1b	0.409460259257414	0.0207341290540349
Myo1c	0.0475624765530611	0.834334855296169
Myo1d	0.0340607016387073	0.757804542615639
Myo1e	-0.0579185196504941	NA
Myo1f	0.231808808680544	0.144330940792856
Myo1g	-0.277787259236481	0.267994020960318
Myo3b	-0.0260843058796398	NA
Myo5a	-0.148385748147783	0.458852131992504
Myo5b	0.0517829121532882	0.849322225547458
Myo6	0.253167131699251	0.0198510503855686
Myo7a	0.146331626698519	0.394553037953306
Myo7b	-0.0641936964715537	NA
Myo9a	0.234581675546127	0.0157376235135538
Myo9b	-0.0890044651007091	0.686126292019252
Myoc	-0.632541433844542	0.184930269776476
Myocd	0.0451704814132157	NA
Myod1	0.151145945505903	NA
Myof	-0.00448432260000242	NA
Myog	0.168638958474581	0.27093551505909
Myom1	-0.0329969301934554	NA
Myom2	0.0668911155870155	NA
Myorg	-0.138779113430119	NA
Myot	0.32280821790572	0.379056443411867
Myoz1	0.563624283319041	0.366249526595147
Myoz2	-0.04902647618961	NA
Mypn	-0.223677039280473	0.246073534379132
Mypop	-0.0329392348859532	0.882412512643978
Myrf	0.00529845273715601	NA
Myrip	-0.158716766818287	0.164752958075249
Mysm1	-0.365012681117232	0.335771233011481
Myt1	-0.0702354353974055	NA
Myt1l	0.00780742091933995	NA
Myzap	0.00851801212863812	NA
Mzb1	0.594331711528815	0.231764777716436
Mzf1	0.147986983286976	NA
Mzt2b	-0.0401810054101812	0.836487043701077
N4bp1	0.0753214064022751	0.706956308323081
N4bp2	-0.0423587576424698	NA
N4bp2l1	-0.0222859706876974	0.877538464281074
N4bp2l2	0.0697109605336994	0.663889614671936
N4bp3	-0.151976642113899	0.680421738774548
N5	-0.0134937504201149	NA
N6amt1	-0.0778513338987787	0.79247802501006
Naa10	-0.372516974856442	0.0842754769218097
Naa11	-0.163019533143925	NA
Naa15	0.186457907895967	0.128990863021966
Naa16	0.157773598774121	0.314863565251993
Naa20	-0.0121147665723402	0.973694914788629
Naa25	-0.018390972859045	0.934459995936942
Naa35	0.042990277259392	0.8188657445156
Naa38	-0.0760087902264477	0.625103582385614
Naa40	0.113910794516066	0.306681314114973
Naa50	-0.112062672784328	0.72611116529925
Naa60	0.116875418000317	0.283321351405859
Naaa	0.0771878907248151	0.701247482961095
Naalad2	-0.099682512791297	NA
Naaladl1	-0.146613515002355	0.422661580629463
Nab1	0.0996374349489608	0.531052417137768
Nab2	0.000423093840723254	NA
Nabp1	0.0650390220760402	0.482212389608902
Nabp2	-0.0202466244747814	0.95185834578728
Naca	-0.172480147707898	0.30726324330477
Nacad	0.198942194740442	0.0733406257126142
Nacc1	0.0398750678338535	NA
Nacc2	-0.0964803479421832	NA
Nadk2	0.282167155002352	0.146167955224825
Nadsyn1	-0.0559046170200075	0.541391936651454
Nae1	0.578830042837977	0.0942343946473135
Naf1	0.0921842859138593	0.450824510491691
Naga	0.0463400379417482	0.827802424135754
Nagk	0.0756849441845908	0.717490881022862
Naglt1	-0.0151476147959109	NA
Nagpa	-0.0493953617822127	0.642251733991181
Nags	0.212371567054004	0.159620426735468
Naip5	-0.00382552095973576	0.975029972587224
Naip6	-0.0487596271524877	0.692484830179781
Nalcn	0.553235686559572	0.0298246897507692
Nampt	-0.275849328101852	0.13289850741301
Nanos1	-0.685365496006458	0.242464207638206
Nanos3	0.182297810257495	NA
Nanp	0.0968237812972088	0.518661511966672
Nans	-0.183783638068839	0.419037768860096
Nap1l1	0.196672545726102	0.376381540314235
Nap1l2	0.10035625583263	NA
Nap1l3	0.0852917404928046	NA
Nap1l4	0.0752285043415668	0.712505491279802
Nap1l5	0.0220402503579784	NA
Napa	-0.114370154495942	0.598772190506074
Napb	-0.0230403016229586	NA
Napepld	-0.0169327777642376	0.888456981822127
Napg	0.0681881283803456	0.613887097063319
Naprt	0.0493636446089969	0.830743365409883
Napsa	-0.0865441200654988	0.615384085869916
Narf	-0.045937761510535	0.845384770252383
Nars1	0.0061175288423696	0.988696698145693
Nars2	0.202568017658797	0.115346969508482
Nasp	-0.155204534729327	0.51540463174172
Nat1	0.41613398723435	0.0630443899836999
Nat10	-0.530965582884344	0.00133586411304383
Nat2	0.447084280152719	0.00960711272438661
Nat3	-0.0742155124011603	NA
Nat8	0.0574404870036176	NA
Nat8b	0.0666434505371498	0.841098756450657
Nat8f1	0.0710943969220557	NA
Nat8f3	0.030290823899314	0.913415578964086
Nat8f5	0.0952693964060449	0.420757638040258
Nat8l	-0.0657206048914256	NA
Nat9	-0.516886002443023	0.0144824136675601
Natd1	-0.313509283427033	0.36092927709176
Nav2	0.0705285085919707	0.528124172326842
Nav3	-0.107450649241852	0.248273102512537
Naxd	-0.00395745294399674	0.9858494654146
Naxe	-0.0457231651425776	0.79247802501006
Nbea	0.5443730017488	0.0165641828257177
Nbl1	0.651353079870603	0.0281443216672641
Nbn	-0.658006837217311	0.0310687386138803
Nbr1	0.0908464454106808	0.385888748258801
Ncald	-0.0109756226599975	0.934842552826157
Ncam1	0.108553594841414	0.163717236156915
Ncam2	-0.0150240607163257	NA
Ncan	-0.111274494010165	0.503454278282003
Ncapd2	-0.257685956558854	0.11543775361269
Ncapd3	-0.134184987053773	0.342846245945457
Ncapg	-0.0799089219274309	0.686126292019252
Ncapg2	0.066209642262832	0.686126292019252
Ncaph2	-0.0540959077295593	0.694212444422241
Ncbp1	-0.0397131057918898	0.826584157826213
Ncbp2	0.111857447946823	0.498314695673828
Ncbp3	0.247195284781026	0.081600322763897
Nccrp1	0.030456935863258	NA
Ncdn	-0.191892018630581	0.10206387741726
Nceh1	0.192432430510598	0.0266852818852107
Ncf1	-0.158577537294441	0.435558255081463
Ncf2	-0.0666295863522093	0.929342219039329
Ncf4	-0.0122099375480857	0.958351093778629
Nck1	0.0284718857066171	0.892311656115377
Nck2	-0.0941051745373782	0.500112951699787
Nckap1	0.0916975700947376	0.697553911159838
Nckap1l	-0.0864621300874546	0.586797291967924
Nckap5	-0.0714322676232984	NA
Nckap5l	-0.026341889761337	NA
Nckipsd	-0.166119114714222	0.644735590618589
Ncl	-0.161496801084777	0.531686993332324
Ncln	-0.115936977592698	0.517887226675424
Ncoa2	0.17320705329424	NA
Ncoa3	0.139476865589765	0.518515917924279
Ncoa4	-0.150094938656736	0.852477372277871
Ncoa5	-0.122644925543527	0.197186235664283
Ncoa6	0.462839811079314	0.0528659587217137
Ncoa7	-0.153149137138271	0.473582951346987
Ncor1	0.244987390450005	0.66764949229329
Ncor2	0.0632260122755541	0.601961849904882
Ncr1	0.0819803440978486	0.683241291494347
Ncr2	-0.725784461222256	0.0639215278944499
Ncr3	0.0922369406654546	0.558746739746322
Ncs1	0.0546047836076324	NA
Ncstn	0.154087564022126	0.506454982232776
Ndc1	0.129577211718307	0.563359820750784
Nde1	-0.133341566117613	0.460140795519834
Ndel1	0.239671793255393	0.149282958391063
Ndfip1	0.299110345669479	0.0229012770285059
Ndfip2	0.17879866044221	0.303687645627396
Ndn	0.383167986188726	0.060684064402585
Ndor1	-0.00952758879555127	0.975835013919103
Ndp	0.175744832263179	NA
Ndrg1	0.145803208434639	0.290315596372125
Ndrg2	0.441255821482217	0.162380703404327
Ndrg3	0.0935606273785083	0.509832733997191
Ndrg4	0.585400522094217	0.198115128120554
Ndst1	0.0943887902549969	0.427487991172259
Ndst2	0.165528929044191	0.395771457569534
Ndst3	0.0240273708052738	NA
Ndst4	0.0212479337783309	NA
Ndufa1	0.320817578868288	0.489969409288541
Ndufa10l1	-0.0181529300839127	0.935305924116364
Ndufa11	0.0881060290606435	0.562442437140652
Ndufa12	0.0849791229758345	0.724377367747037
Ndufa13-ps1	-0.162713899303581	0.302962584957803
Ndufa2	0.193996225009062	0.299138394944398
Ndufa4	0.158882633369101	0.508878033256083
Ndufa5	0.125346370425413	0.384075529234657
Ndufa6	0.178380633892624	0.334009862724765
Ndufa8	-0.689546715570435	0.0148746591199916
Ndufa9	-0.256502407691375	0.120925524856703
Ndufab1	-0.483561588615064	0.0321765460063888
Ndufaf1	-0.13232332528687	0.537717696763058
Ndufaf2	-0.0770789061287935	NA
Ndufaf3	-0.246795636931875	0.121642554115146
Ndufaf4	0.323608015279075	0.0672579892885897
Ndufaf5	0.0583726365129849	0.727927382524426
Ndufaf6	-2.0411905280986	0.0528764781524819
Ndufaf7	0.15018855791851	0.246300814251779
Ndufb10	-0.440888453122804	0.02144597875981
Ndufb11	0.09677557273187	0.478987791738305
Ndufb2	-0.888056233139638	0.027730726155541
Ndufb3	-0.0457350802708625	0.642603301496154
Ndufb4	0.191846455476741	0.694786083575561
Ndufb5	-0.0142774065020816	0.944610958554734
Ndufb6	0.13773392959361	0.235445018295979
Ndufb7	-0.170012797167708	0.239298670698771
Ndufb8	-0.0768301762986017	0.672538108154847
Ndufb9	-0.0371514128972361	0.80058087641107
Ndufc2	0.0432910096286481	0.730669266789437
Ndufs1	0.0985078604942577	0.522945447136
Ndufs2	-0.354443960384041	0.460140795519834
Ndufs3	-0.171347406977072	0.276804627803631
Ndufs4	0.281989915393751	0.0461526424756132
Ndufs5	-0.341856321704146	0.142209641229465
Ndufs6	-0.344984214843302	0.493467369380797
Ndufs7	0.173426644964888	0.291893621764314
Ndufs8	-0.136017418159442	0.443214095996263
Ndufv1	-0.147295517317442	0.312276882290138
Ndufv2	-0.0922446093699048	0.464780493871469
Ndufv3	-0.0965077469009099	0.733519994854104
Neb	-0.0702775179333273	NA
Nebl	0.172579824219807	0.471331305492955
Necab1	-0.0670691204353355	NA
Necab2	-0.0953161634943269	NA
Necab3	0.0153591494353238	0.924968605465886
Necap1	0.124312283918353	0.549687211051368
Necap2	-0.101486106646242	0.385888748258801
Nectin1	-0.364147209900691	0.180659650686365
Nectin2	0.375535912326302	0.00578193445730883
Nectin3	0.16478534681508	0.163296077917233
Nectin4	0.0291536131019621	NA
Nedd1	-0.0553769051020288	0.693184610115676
Nedd4	0.228259941903582	0.197186235664283
Nedd4l	-0.150209761958482	0.656324839201268
Nedd8	-0.393471356438818	0.0716229891559417
Nedd9	-0.0306747338518925	0.881909316933163
Nefh	0.00766906943752765	NA
Nefl	0.0969004404538136	0.158575301615719
Nefm	-0.0456830327342441	NA
Negr1	-0.125438635671062	0.670575155531029
Neil1	0.402784442194235	0.273944086959144
Neil2	-0.0742643966899346	NA
Neil3	0.269136731682025	0.353238408308597
Nek1	0.492776300792447	0.125481833765811
Nek10	0.0752911925019619	NA
Nek2	-0.0943258045469513	0.717490881022862
Nek4	-0.00182452818128542	0.993887235081978
Nek6	0.199089225064647	0.06264630896768
Nek7	0.307159350613136	0.136273692625273
Nek9	0.0896483195838194	0.449799081193301
Nelfa	0.079535161367045	0.676906772792438
Nelfb	-0.110439173932841	0.392296453792477
Nelfcd	0.0424507224825845	0.786403406517124
Nelfe	-0.336175529940411	0.0060519219807143
Nell1	-0.0395291830584537	0.721650257302126
Nell2	0.0421013527205014	NA
Nemf	-0.0820988905397764	0.676271514623046
Nemp2	-0.273918641482672	0.383606155676884
Nenf	-0.0486467132884343	0.856058528925384
Neo1	0.125181317883174	0.206319887829349
Nepn	0.0314907791667487	NA
Nepro	0.103975915395443	0.500847596276065
Nes	-0.0108755089574402	0.980308529742394
Net1	0.3576426707721	0.0612333657424558
Neto1	0.069060143232317	NA
Neto2	0.226043954448818	0.115738566384021
Neu1	-0.104178243920982	0.783129774315323
Neu2	0.3362276083141	0.0163005790661811
Neu3	0.155427802516996	0.316225033092531
Neu4	-0.0197147355620411	NA
Neurl1b	0.034743563226618	NA
Neurl2	-0.0327330045423624	0.909627116506519
Neurl3	-0.271183420807816	0.234234994981204
Neurl4	-0.209503809688663	0.532776480416227
Neurod1	-0.0227430224891982	NA
Neurod2	-0.1174857106578	0.520939974452225
Neurod4	-0.106062530935655	0.410581158007855
Neurod6	-0.65822670117667	0.0484433931933048
Neurog1	0.00200857693412715	NA
Neurog2	-0.281336121704169	0.38543925460036
Neurog3	-0.121557165707897	0.653772049700997
Nexmif	-0.0249999819903772	NA
Nexn	0.496281115150865	0.0305523964521447
Nf1	0.0100921956058517	0.947561425455748
Nf2	0.0735523357756573	0.623701206768783
Nfam1	0.0480343425315981	0.774234765192168
Nfasc	0.0310913414117131	NA
Nfat5	0.307487468193265	0.0272385686740085
Nfatc2ip	0.280408437383893	0.0114512800561013
Nfatc3	0.0719826337919383	0.663797002149473
Nfatc4	0.0487141946615877	0.834334855296169
Nfe2	-0.348459289009439	0.0616184424679054
Nfe2l2	-0.615306533419574	0.239978126279326
Nfia	0.382822318288435	0.0874286269609816
Nfib	0.353075808796804	0.0235683498248064
Nfic	0.00171359477414867	NA
Nfil3	-0.226629855739025	0.18727253581128
Nfix	-0.168370059001155	0.50955399827209
Nfkb1	0.154691007823573	0.235188394598226
Nfkb2	-0.212132892879012	0.394138535271659
Nfkbia	-0.0545825329967151	0.924433484872685
Nfkbib	-0.408931948824449	0.077043796745529
Nfkbid	-0.045371498058822	NA
Nfkbie	0.0533429748821987	0.843582936834934
Nfkbil1	-0.00258419224911144	0.993179000784574
