gene_name	Injury.Day28vsControl.Day0_log2FoldChange	Injury.Day28vsControl.Day0_padj
	-0.123055916461892	0.923395387106539
CDA	-0.0496254336044964	0.988979432140835
ACR	-0.0288056563418218	NA
THAP2	0.409555051152377	0.173704354196754
	-1.41981644464111	0.00237607987400825
	-0.625309578474161	0.375747769339634
DDX52	0.150825675139138	0.687584839513542
TEX47	NA	NA
GPR20	0.186392628895963	NA
RNF216	-0.133546531929872	0.714268870205141
GCFC2	-0.354606789902396	0.39150393976018
GAK	-0.384961096987196	0.0443124120542936
OSBPL9	0.165852113026008	0.61488460541612
	0	NA
GJC1	1.0128235141808	0.00217351007546703
USP44	0.524139089863942	0.454189811613092
TRDMT1	-0.181141607240212	0.622060378378783
	0.194923374008268	0.769228913761526
	0.35285191544892	0.575200761501972
	0.103663901568348	NA
ALG3	0.0847257305059821	0.866458865553967
	0.11499021178368	0.881227261723463
MCFD2	0.0807073973689412	0.846380972019051
PCDHGA8	-0.579125091107615	0.330376181992648
PCSK1N	-0.116505670487705	0.866458865553967
PAK4	0.0884844508378598	0.822153252697253
PRM1	-0.0287218474657337	NA
QRICH2	0.0218622436627276	NA
ZEB2	0.68499942957347	0.399601653418159
TMX4	-0.00342546880624029	0.997672657516495
CNOT4	-0.0169036311018175	0.969460673457781
SOD1	-0.24216572207393	0.43381772193119
CDC42EP3	-0.252038995069706	0.577659354217194
ZNF710	-0.406315403922346	0.204243533466429
CHD3	-0.000211167025675886	1
	-0.0441378821566921	NA
	0.149914199650861	0.660508287109801
FXYD1	0.228239633037564	0.743220071448461
	-0.494485713294109	NA
	0.142646407563093	0.860078363703405
CGAS	-0.0209357887382581	0.94532421800322
BRIP1	0.753589129113057	0.054088213782088
PTGR1	-0.554503253817681	0.296301979568912
TRMT1L	0.0292024220880089	0.940048098556955
PODXL2	0.0329590312603455	0.957740043606642
GFRA4	-0.0127678478146072	NA
TKT	0.287460209914225	0.394357387789
STRAP	0.285177495048082	0.0602660179814719
HIST1H2BD	0.335969771353971	0.439382688695113
	-0.853189182173639	0.201901124561088
LSS	0.161414837546488	0.762787820652471
	-0.101594301685111	NA
	0.0355742710644021	0.8672708294983
	-0.395104690463504	0.631603317334102
DFFB	-0.00412583210747383	0.990446455812954
CCDC66	-0.412010049118709	0.156338268161484
GPSM2	-0.17485615331925	0.591303376790188
SGK1	-1.07921206383468	0.000276573609555318
CCDC17	-0.894842275392961	0.343067020742398
CGRRF1	0.0442332974831615	0.91368146726102
RIMS4	0.000144678155846376	NA
ZBTB8A	0.159278966275368	0.83529104440582
NYX	0.34284263460901	NA
SNF8	0.3039032332322	0.302818530159927
SOAT1	0.306965811648887	0.333383079882029
BMT2	0.0184882424531984	0.969460673457781
EME2	-0.667006989082214	0.399196612234803
POLR2E	0.384537149598571	0.0866518895892314
	-1.25355067892364	0.054690662571595
SLC4A2	-0.174905405835384	0.630925570921658
CWC25	-0.105069112764225	0.717734980249943
RGS9BP	-0.0594109653037313	NA
HRASLS5	-0.24915241638421	NA
NPBWR1	NA	NA
MFSD4A	0.165582542464257	0.8672708294983
	NA	NA
PRDM16	-0.832877769719026	0.201901124561088
	NA	NA
CDC25A	0.277230103854012	0.210760488041719
C3orf33	-0.194793820624515	0.662440640250567
	NA	NA
IFN-ALPHAOMEGA	0	NA
SLC35G2	-0.193051026256104	NA
GCSAM	-0.675058997048795	0.275896147405084
OCLN	0.266041655227693	0.779267559202913
HS3ST1	0.12081572413669	0.872526784127143
CPNE2	-0.0809935372513987	0.921504088145073
	NA	NA
TAS2R4	0	NA
ATP10B	-0.449130470916238	NA
SLC30A3	-5.44494364915025e-05	NA
	-0.0287330584172363	NA
CLDN9	0.396104492430623	0.584606163219639
C2CD4D	-0.605006100076315	0.341742715018866
SULT1A3	1.53199737904929	0.0266180786163416
UBE2I	0.0661855240227585	0.822668074394719
PLXNA4	0.243803936362872	0.750110984833029
MMP25	-0.145005656777559	0.891788516047155
KIF27	0.660856551680825	0.176328091836642
KCNJ5	0.041599534053736	0.950585578312754
CD83	0.713920428308747	0.0895417580115132
NAT8	-0.654075074830735	0.212058525341905
CLCN2	-0.371823751918241	0.309482408041357
CDK5R2	NA	NA
OXTR	-1.04632415037261	0.194680873375609
ZHX2	-0.209472550138036	0.642953310728445
MESD	0.114624314377518	0.707378691941406
DAPK2	-0.914341710355846	0.17330495581645
	-0.397930707313873	0.0922662150093735
KCNA5	0.260697815254692	0.776626818372876
PHLDA2	1.61577077755728	0.00601391872475727
EVA1C	0.370594244939783	0.643971146010277
ZNF711	-0.755528185753526	0.148085141770176
FLVCR2	-0.359871329120928	0.410097197659314
CHPF	-0.145319368001392	0.73835406408807
ARHGAP28	0.699850618908794	0.39752407471864
FNDC8	NA	NA
OVCH2	NA	NA
STIP1	0.362275120921298	0.0208803352700086
	0	NA
LAD1	0.0862576842780438	0.984266894311039
TMEM70	-0.0807429672837202	0.83529104440582
	NA	NA
PPP1R8	0.0893023181579325	0.760712072356519
NEU3	-0.100613105734589	0.824950304318042
ZNF354C	-0.265862018170671	0.577181007334886
BRD7	-0.0222407640348195	0.943333204660358
MROH2B	1.00397886788577	0.153133371646628
KLF9	-0.696407439097942	0.135199893683559
EDA	0.448084812022276	0.625040840574088
SCN2B	0.473885890702073	0.398241077779331
LSM8	0.20160257119546	0.550771776459926
ZNF641	0.832279487370805	0.0661613051346242
KALRN	-0.379455846241756	0.569598899829735
SATB2	-0.926538360478574	0.182297335310308
	-0.0679471391409529	0.849670386800527
MAU2	-0.426802819792689	0.0366624906600007
KRT31	NA	NA
MARK3	0.0469136352137836	0.838964328535279
WBP2	-0.67962669926206	0.000187177678925087
	0.135998706221188	NA
	0.111270983064927	0.919008723749146
	0.254426748122968	0.500103678720026
ZDHHC13	-0.361420085190865	0.387106598126239
NRSN1	-0.103256454786827	0.8672708294983
RRP1B	0.0708260614070592	0.830458658043732
	0.185786377807284	NA
XRRA1	-0.847524093653045	0.0403131005671428
PTPDC1	-0.721186143911998	0.0268908594035793
KIF21B	0.197126241891418	0.970711630062301
	3.13931483211661e-05	NA
C16orf86	0.0617745763055806	NA
HERC6	0.0791527263352836	0.968578259955218
METTL17	0.087141686852603	0.835844535071947
KIF19	-1.49020558540616	NA
LGALS2	-0.309547460443916	NA
WWC2	-0.112552584178392	0.811976370661646
GPR174	0.169893529688785	0.815087456943894
	0.520049257874903	0.015680999158798
HSD17B12	0.0742345517938791	0.803400163000234
ZNF527	-0.130035024914112	0.730500746999047
	0.141530068213596	0.74185880093316
ERMAP	-0.364863285654623	0.689263911366047
MRPL35	0.217040943756558	0.520625307016178
PRR5	0.164912941328009	0.749809106318692
MCF2L2	-0.459223924370874	0.168368438694804
MEX3D	0.145279804445035	0.563031997356885
	NA	NA
	-0.481538433913378	0.122990443457604
UBAP1	0.127459844130403	0.516947555156989
ARHGEF38	-0.137723940315677	NA
	-0.590897375694666	0.528440178978894
ZNF341	-0.41385706777284	0.162680139184982
	-0.0142227621637104	NA
	-0.128221133057682	0.755133911628603
TBCK	0.253062264989768	0.458533531152507
SENP7	-0.39653032288925	0.324910874651033
SMIM14	-0.174553984678337	0.584617730552228
LZTS2	-0.206340569348106	0.479580092005908
ABHD17B	-0.0415571607195834	0.923301732438541
RANBP10	-0.0570938249832359	0.798942618032097
KRTAP24-1	NA	NA
	-0.172497350016888	NA
TEX38	NA	NA
GDPD3	0.26531084751021	0.787796576118317
MS4A1	-0.0224051346840553	NA
SLC26A3	-0.0604322982861294	NA
ZMYM2	0.0319078858935633	0.936917082184732
	-0.307147373629538	0.683422957089033
ENOX1	-0.453262570980426	0.419453580025045
MYO1C	-0.0433646725803024	0.912992423538042
RNF169	-0.0980185425896749	0.776160767483347
RPS21	0.241775471377755	0.664354658698883
TAPT1	-0.295143758433246	0.180803024810694
ERCC6L	1.76966995699666	0.000395966901860588
TMEM120A	0.0167194365353171	0.970175715209938
SYT5	0.839650910438967	0.0420406560407134
ATXN2L	0.100616061640988	0.726833046820732
EFHC2	-0.869300224093817	NA
	0	NA
	-0.0214290512152387	NA
FAM124B	0.757549463118991	0.362863578716074
	NA	NA
	NA	NA
PIGT	-0.0806598433801119	0.815202196101624
PTGER2	0.636908968746963	0.316906074949137
EDDM3B	0.193872238399973	0.969460673457781
HPN	-0.992543760776603	0.065122353894432
FDXACB1	0.0680547931843072	0.924070109310898
CRABP1	1.74838704763177	0.00559010776954743
UNC5C	0.581573098024659	0.309186696964112
MXRA8	0.22913639333051	0.681260161021598
MDFIC	0.251354702469896	0.694868751385057
ZNF135	0.0444234861891882	0.91368146726102
GNB1	0.0465955139468637	0.797578832666943
ZDHHC24	-0.0958888843248566	0.80908021681853
ROCK1	0.244542359054247	0.599493762193986
CRB1	-1.24385278808221	0.0737010479257598
ASH2L	0.0868953769236724	0.746597190513729
	-0.862361957219632	0.027163575184374
GABRP	-0.659210899675085	0.403439806887639
SYT7	-0.774320247206277	0.0980370741297467
	-0.0221879258336402	NA
GAST	-0.0139148111784712	NA
NDRG4	-0.0362635948688196	0.940581363355549
HIPK4	-0.593417160993368	0.416896040912723
CEP19	0.051033486148628	0.931940628448399
	0	NA
SOX12	0.867691894335805	0.191623660828262
CLEC5A	0.218635213984295	NA
OTUD5	-0.262429242632417	0.35814157857636
UPP2	-0.0451094126040649	NA
	-0.41266793184088	0.332680383018548
CT83	0.000365950892055326	NA
RAC2	-0.492664604887867	0.439083022494247
	-0.00968126490753861	0.985568275031957
	NA	NA
TPPP2	-0.182884586123091	NA
TAS2R39	NA	NA
LY75	-0.298243763849196	0.713800282633992
SYCN	NA	NA
LCN8	0	NA
TOPBP1	0.344492647009531	0.366458578889405
SLC19A3	-0.446715935778567	0.658878835686867
DPEP1	-0.00483696219139639	NA
GPX8	0.393844242610533	0.1833758557887
	-0.11239780486761	0.923301732438541
GPD1L	-0.784895565874921	0.0167629623352694
	0.0962847301745841	NA
TUSC3	0.322067135859181	0.184447986985681
NDUFV3	0.143771835156037	0.783689538374064
ATOH7	-0.028795512758382	NA
ALS2CL	-0.485491540198239	0.370018038193902
	0.242033300013891	NA
SH3BP2	0.852830536193852	0.02272855169311
SFXN3	0.95943416237667	0.00016696174808126
DDC	-0.204072684387078	NA
NMI	0.520857088995491	0.527175716539732
DCDC2B	-1.22015558892255	0.142323359432106
LGALS4	0.069495077908083	NA
AIPL1	0.597949258543743	0.536707391997855
RAP1GAP	0.190967654302416	0.74666993149765
CHST2	0.543305450702296	0.591545447908541
	0.107510929831139	0.774494564918972
SMYD3	0.17796436559304	0.60588797378402
SPINK7	NA	NA
	-0.295385913477751	0.560957586293395
	-0.0376057677554261	NA
	-0.215194420266237	NA
	-0.282000238632222	0.724041703052354
REEP5	0.00644519491100925	0.985033508379769
	NA	NA
	-0.0143013342043646	NA
GLIPR1L1	-0.295589254074256	NA
	0	NA
	-0.0515278253935949	0.911981320072813
	0.000134885299026144	NA
RASSF10	0.670175113810661	0.408629234153453
MLNR	0.992946810786505	0.0805434942505839
PIAS4	-0.0955495894063474	0.770265125588246
GNG8	-0.403606309538917	NA
ZNF143	-0.0410165044383658	0.861014384144461
ZBTB38	-0.165594576674483	0.742776940121477
RHOA	0.299673993944674	0.065109434270223
PHLDB2	0.531158359761521	0.564272089482689
	-0.180671519462094	0.901244592519861
ADGRF4	0.0204521440311098	NA
SLITRK4	0.0383960150395815	NA
CYP7B1	0.165136019992587	0.828033516555314
POU3F3	0.578951774130928	0.43619352486708
DUS2	-0.0212169307994233	0.968869116990116
TP53INP2	0.70711671862327	0.0411359790113946
BRCA1	0.720238294306571	0.0118783361684493
SUCNR1	-0.466426367083285	NA
CHTOP	-0.340953199865616	0.0859379136402382
DOCK9	0.0860060852163642	0.945189011862639
	-0.000344431042987449	NA
	-0.000102961356137834	NA
EGFR	-0.270985354981888	0.652946679068985
MXI1	-0.366289490756331	0.0516990523822209
ARSE	-0.384586821227263	0.470925441729117
	-0.239655732251933	NA
KCTD6	-0.386735931729688	0.112265175609447
TMPRSS11E	NA	NA
RPF1	-0.0865530184221483	0.781401512417319
CHURC1	0.0673727619373847	0.8672708294983
RMI2	0.592614449731462	0.164686712490585
B3GALT6	-0.0296979911891931	1
SULT1C2	-0.822019765220777	0.26346123672749
RBPJ	-0.476824827992918	0.04402599491456
FNDC3A	-0.295899065781114	0.176929321171409
ZNF251	-0.172783211725135	0.720192721630375
RAB11FIP5	-0.298720118403283	0.383495413740935
GNAL	0.0140245947909989	NA
	-0.017914280588378	0.969460673457781
APBB2	0.251003433488985	0.585641815725454
ANKRD50	0.335088943290643	0.67371366268487
	0	NA
	0.638048854351975	0.0303240970670578
DIS3L2	-0.382376586549975	0.0769724208491291
NUMB	-0.291332386780468	0.167696987312943
CISD3	0.22006254081074	0.739552264352243
UBE2V2	0.145836443350667	0.662425975655453
	0.74385508496363	0.336279287483291
NCAPD3	0.632755024760702	0.108557686951414
	0.144668301759249	0.878621950123339
ZKSCAN7	-0.284550309809391	0.613113003813394
CCT6B	0.133254558253875	NA
HS6ST1	0.383276730681163	0.182637431452985
SYT17	-0.710752804269409	0.376229050519403
TOX2	0.255478471345948	NA
AGRN	0.176502367292921	0.803550106199259
UOX	-0.416105358513925	0.381829704266578
TNFRSF1B	-0.0330067821213982	0.968060984027088
ITGB1BP2	0.259771872062275	NA
SNRNP35	-0.0204981910412332	0.955502604403342
	NA	NA
MTX2	0.260501230168905	0.40364822813769
TAF8	-0.18564221562125	0.602188331951125
NOP58	0.309430849503887	0.372909561681171
FASLG	-0.430119306223219	NA
BRD4	-0.383189715245455	0.379961551111231
	0	NA
CD9	-0.200777493454663	0.446280868487471
	0.0228468604455174	NA
GAD1	0	NA
FOLR1	-0.404257681074016	0.477970886843298
SUSD3	-0.0492764280760161	0.909840990043925
POLA1	0.264969399889945	0.616644194861617
	NA	NA
	0.480253555541589	0.563031997356885
PROSER2	-0.238470358575781	0.684148445731922
OTOL1	-0.0432899334147491	NA
SPACA9	0.338939007093655	0.546608752317324
UABP-2	NA	NA
DEPP1	0.481509543172785	0.7862654807167
HHLA1	NA	NA
	-0.837882780432143	0.172467501244571
	NA	NA
	-0.116543296091494	NA
C19orf25	0.0736138391758506	0.857264406442549
SPRP	NA	NA
SLC18A3	NA	NA
DACT3	-0.0547225420688064	0.953644841023104
BDH2	-0.36261372770683	0.103202472669364
CEP135	-0.222246856996466	0.679150093016315
STK38L	0.344141712712301	0.370728613113542
PCDH1	0.849309951448267	0.303246034340071
UMODL1	-0.25933027658431	0.822668074394719
NPL	0.45808644630302	0.748212898380318
	1.20711373056094	0.0228221488425667
CDK15	0.198146045727921	0.594821489637863
ACTR10	-0.159779474844407	0.611904754038919
MAT2A	0.0826892244144117	0.800405106234786
EIF4EBP1	0.548705516430638	0.258187704735435
BICRA	-0.491052592242256	0.328728244928165
SLC25A16	-0.117136735728658	0.837357180948845
WDR78	-0.321519638895444	0.688316466576744
ROPN1L	0.382984032659556	0.433175838156476
GPR34	0.806227172888878	0.450498559259649
VPS9D1	-0.700208164857338	0.145271644104499
RHPN2	0.468103939404857	0.375695526461045
SLC38A10	0.0349716567148552	0.933550885673389
ERG	-0.552969785327976	0.0465939076103237
BCL2L11	-0.0848588196455892	0.89940881802369
PPFIA3	-0.0237706761100841	0.975944631823965
	0.622444998102459	0.537192356915814
C16orf87	0.0203534485012325	0.975859699731175
SERPINB11	0.249196445782605	0.813067217922831
TMEM207	NA	NA
ENO1	1.18096565464693	1.90403685286631e-06
	0.963177078661619	0.252648268562224
WNT11	0.976559328860534	0.0971600168978182
GSTO1	0.262459344315124	0.407210258378112
RAP1GDS1	0.0209842334950795	0.964442485530797
	NA	NA
RAB28	0.0509745440953333	0.841582552819309
	0.65958799249467	0.0998409616514736
CPT1B	0.240881691389925	0.641289876652968
TNFSF9	-0.35920114247867	0.5624902136002
SLC6A14	0.350112338474953	NA
SH2D3A	-0.805905651613594	0.0815750365227715
GATA4	0.162042022982748	NA
	0.583872144950684	NA
TBPL1	0.078224441435314	0.857264406442549
RGN	-1.14874491175379	0.000219893293791102
SLC25A35	-0.779575152657501	0.0690897305090759
BLZF1	-0.0427052027508287	0.911981320072813
NUCKS1	0.164102794464379	0.545626714096042
AGTRAP	-0.361218801958309	0.420552043054644
GRAMD2B	0.26723442142981	0.451240935585386
SLC3A2	0.221910322405497	0.622060378378783
P2RX1	0.204109058501781	NA
TIRAP	0.0032309013890612	0.992456754289582
HNF1B	-0.39710966700215	NA
FEM1B	-0.106088049633009	0.728622790537637
	-0.728406811422202	0.334631667221013
KAZALD1	-0.679887035325205	0.160237982149137
SLC30A5	0.416758600183808	0.199392448533768
	NA	NA
ZNF235	-0.0945839861581644	0.906642918482136
PAF1	0.0110829991827659	0.982488525102517
TEX12	-0.304450136131353	0.686469842703264
SEL1L3	0.536004683506477	0.608081321173443
F3	0.173405162510001	0.897391537079444
CLNK	0.0142746005007184	NA
	0.0688638878389545	0.883224432926104
WDR73	0.137380669472254	0.745099548624477
NRBP1	0.199840234720553	0.281330685397028
	-0.011753983296458	NA
	NA	NA
	0.136862171102931	0.822153252697253
KBTBD2	0.234737981204055	0.493048817251714
	0.609134901015896	0.394546498651336
VPREB1	0.0951503166668735	NA
A4GNT	-0.571128260062228	0.480340538343871
	0	NA
STK10	0.186168861013079	0.499072891551656
UBR5	0.0990748355126526	0.870760772455775
GPBAR1	0.0140794389524344	NA
CBLB	-0.126241375848443	0.788386209229563
GPR83	-0.158513659774229	0.882870973647286
AMPD3	-0.412788832229931	0.355792951303484
STK39	-0.197488640206768	0.581105657520121
TLX2	0.0144343827271677	NA
IL20RB	0.119908014673941	0.917225189059951
SOX3	0.000307349291004076	NA
CDON	-0.195071643829038	0.725362570182108
	0.443527214436043	0.227983617945299
POLR2H	0.0886334866227438	0.734118345616602
UIMC1	0.00795372684498971	0.980464541008742
TRDC	-0.419190372868819	0.467683564830086
DPY19L3	0.219389587436126	0.590648762701235
ARHGEF5	-0.111446082982001	0.897305793609334
DAZAP1	0.109428457126421	0.665974557906513
	NA	NA
ZNF644	0.0750113058829344	0.787472072948097
SLC37A2	-0.335712951014284	0.584617730552228
MARK4	0.220337946388049	0.517227672449301
	0.00221622300545599	NA
CALM3	0.558802168641305	0.0022093513974588
DGKG	0.595643525198386	0.361085503797165
TNRC18	-0.539247516891493	0.166386546477543
MATN1	-0.27295881032654	0.816581349319277
SUN3	-0.491711164717599	0.47877366617236
USP14	0.24751665282047	0.462269392247832
	0.352935153572548	0.74017982241998
	0	NA
TMPRSS3	-2.64504694610334e-05	NA
GRIA1	0.462914398948949	0.36100398736872
PRMT2	0.0899766544727464	0.717520884525185
	NA	NA
	NA	NA
PPP1R3F	-0.570448165618204	0.333069577792307
FIBIN	-0.43249855007927	0.428192381732745
WWP2	0.0382979899372372	0.936962937483027
CAPRIN2	-0.632293323451277	0.0703294626511184
DQX1	-1.19922353050923	0.0526740794617342
DCP1A	0.0771188709183714	0.860030139520044
CMTM8	-0.780722671873732	0.0564316329042463
	NA	NA
FLYWCH2	-0.475817791811494	NA
	-0.0751529150492487	0.817774166722746
BEX4	-1.8984351579635	8.23780452502063e-06
DENND5B	0.250279656028892	0.788949991505308
ATP12A	-1.11492913685388	0.0825081925777182
	0.0202311025042536	NA
KATNAL2	-0.645589308679109	NA
TIMM17B	0.165904559984043	0.684023514783544
SLC7A11	0.122269710349608	0.887959402256525
PTGES2	0.211675053091897	0.617880330755197
SRFBP1	-0.126687890177626	0.838741081873712
	-0.028710444820807	NA
CLTC	0.446903762699391	0.420641866232703
FCHO2	-0.113124397736216	0.899252503508811
ZSCAN16	-0.0681455169085292	0.921522421700416
ZFP1	0.397565797832074	0.224148544201887
GALNT13	-0.156873630308427	0.831447137633042
TRPM4	-0.0410067931569202	0.937121537045943
DAZAP2	0.00456840984506734	0.99102361299801
NCR1	-0.29958576267982	NA
OPHN1	0.106957830333098	0.865652720350579
AMER2	0	NA
COCH	-3.49852296426796	1.05618338176241e-09
	NA	NA
NAA40	0.000754375234496688	0.997276350483585
GADD45B	0.249439342832934	0.704275286903078
RINL	-1.29826099155722	0.0201642898139423
LBX1	0.415256137827372	NA
	-0.066754578934982	NA
SALL2	-0.533456444236027	0.353624725697871
ERICH6	-0.813984615437548	NA
ZNF638	-0.0755051773646545	0.867659630390491
OSER1	0.0161634706814606	0.974818425690144
RAB20	-0.192491251630765	0.850784811212013
	0	NA
CDH16	-0.0300571693010964	NA
CARMIL2	-0.166886526098949	0.779122262523049
	NA	NA
FLOT1	-0.246931714576335	0.285551813511385
RHOD	0.125705301277038	0.835869298355463
HOXC10	0.485944988073815	0.581120985480237
	-0.50667868281946	0.539902502778411
DSG2	-0.40473085720839	0.566741570786237
PDGFRB	0.138871577681035	0.788850509571439
PRDX6	0.671519239959121	0.000960719546297982
PRSS21	0.111787208840624	NA
TIMM13	0.285004494307162	0.288319549556765
PECR	0.0323163510291548	0.936243433298635
	0.34981926105053	NA
HNRNPK	0.235532769000456	0.34532849226054
	-0.588745117678673	0.000976369969889233
NOP53	-0.392591788183398	0.393602486038389
SLC35C2	0.321574771283206	0.116534329587189
SGF29	-0.0905856152010674	0.869426069359292
UGCG	0.420259168127569	0.27910389335658
DCUN1D1	0.144016935633516	0.631172287331546
PLEKHO1	0.37968232728258	0.729799488718724
GSG1L	-0.5193412442399	0.466899153944514
MOGS	0.51378054756546	0.126111050770658
RABIF	0.374218938452283	0.481442485593824
PPA2	0.134951020498998	0.735730603416905
SNX2	0.200321562926104	0.547917776158451
	-0.0216170372534136	0.983128942521338
PPP1R3B	0.0533518861040751	0.923303566487523
S100PBP	-0.187958725129814	0.383518779696472
RHOJ	-0.170048951040692	0.60253141179156
LIN7C	0.113006791136426	0.821265665439244
ABCC12	-0.888376088045664	NA
PYGB	-1.19095529191143	0.0053599743395977
VAMP8	0.146441757359817	0.796965488724133
MCM5	0.574422778564084	0.0825081925777182
PNN	-0.00526051422705798	0.983456076020278
KANSL1L	-0.5470930990668	0.368883715022157
FGF16	-0.60011842988615	NA
TMUB2	0.0900892715909242	0.739552866348285
	-0.318083674605184	0.719137637518229
	0.257873061317181	0.8672708294983
PJA2	0.0338112248432782	0.960021911152066
SLC4A3	-0.603624664450219	0.297511975111749
IL2RA	1.25231381713585	0.0364567996246314
OR51M1	NA	NA
TFF3	NA	NA
	0.244558133859447	0.548195039851877
GRM8	0.00336232162842541	NA
NXF1	-0.286397207619142	0.344961082500076
KCTD4	-0.554562912681522	0.376022291488439
BCAP29	0.0246864947280559	0.949488149183853
DNAJA3	0.0417193218188298	0.878815165857727
	-0.0286657012444136	NA
EXOC1L	-0.0338926154674787	NA
MYMK	-0.191362771710067	NA
CRYBG3	-0.0176450698072624	0.977256272055174
CRMP1	-0.029549190890854	NA
SUPT16H	0.139367180708899	0.612657105887962
KLHDC3	-0.274090289075514	0.467794159537209
NAPEPLD	0.275233851080267	0.70289197773282
	0.234894955650047	0.577298732785211
	-0.122177549635289	0.805764295291692
DDX27	0.136198671738998	0.634542710251389
KIF5C	0.448762489049108	NA
	1.28972487504248	0.0037720181519194
SNW1	0.0207608786833056	0.962260615306072
EFR3B	0.384851390131455	0.625469473082037
SLC7A13	NA	NA
G3BP2	0.235188951697845	0.563052011418199
PHF6	-0.0724229398522395	0.898703159788684
UCHL1	0.297970864521622	0.828482234933932
AFG3L2	0.116285676474002	0.582078931142307
SLC7A9	-1.01320929064746	0.0291007366969439
NFASC	-0.669219900325139	0.417367456949732
NMD3	-0.0122556982546762	0.974766205225025
PTER	-0.104057975275082	0.878906491584451
POLR2B	0.0899238912721026	0.772760652473593
PARP4	0.224448532280056	0.565153073389851
CLMP	0.576691788169	0.164686712490585
	-1.15186496341352	0.00708604850977995
ARFGEF3	-0.135507613804627	0.818931642183066
AMT	-0.440328426057263	NA
TBX4	-0.591964489529188	0.199486294754549
VPS50	-0.10268316114483	0.822668074394719
CCSER1	-0.0964185957496447	0.834855400951797
TMEM132E	0.630756721256112	0.526225098920497
TSPEAR	-0.651934151456946	0.458533531152507
ZNF704	-0.395368247915657	0.638081116375279
TBC1D8B	0.241813746369629	0.55070917774824
CYB5R4	-0.785649000561216	0.00522226171896397
	NA	NA
PKIG	0.0263943518661224	0.999401966827119
ZNF232	-0.0233406771723346	0.964442485530797
CCDC149	-0.670330888882694	0.00452125895158291
FZD9	0.201243477525669	0.709910604375177
	0	NA
TMOD1	0.216267543456411	0.867659630390491
	-0.0430152015905242	NA
	-0.667889199707558	0.233154357107207
MCCD1	-0.05716628496169	NA
CLCN5	0.428700589968825	0.565491460061106
ZNF329	-0.113733816078339	0.782821096411586
JAM2	-0.343177268015724	0.118351215295551
OR2AT4	NA	NA
TNNT2	0.0460318033409339	NA
SCG2	-0.000239162083679485	NA
PARP3	0.0183515266518588	0.969966292735253
PCBP3	0.0195635283521773	NA
BAHCC1	-0.290080702901223	0.565875131029663
SEPT10	0.00292120503341507	0.995258326280098
IDO2	-0.238461985270126	NA
LMO1	-0.228057853621568	0.8364797997598
	0.000340119058175491	NA
HTATSF1	0.199004587010247	0.65055508827276
	-2.53085676562899e-05	NA
KLK4	-0.028798860723983	NA
WDR4	0.57653721675712	0.204359834233648
TPP1	0.0224633500919364	0.955531654273119
SSUH2	0.784582838734666	0.402253099547608
ATP2B2	0.564893207055473	0.451111135447009
STAC	0.703287014421577	0.458533531152507
BEST1	-2.20532202183911	7.0086480568147e-06
	-0.0860369512910025	0.73245484415192
ZNF408	0.00166475741920959	0.994219178893961
NET1	0.320311852114321	0.610359761133004
	NA	NA
UBXN1	0.0761977030786739	0.908427661505
PDS5A	0.063656512496973	0.891122694860748
BZW2	0.316126175595344	0.183156736840847
ABCA7	0.223561238846841	0.779806009438148
KHDRBS1	0.0360219252863704	0.876936621141715
CNTNAP4	1.21131002034417	0.0791676238768697
	0.182357698383675	0.382227745785956
	-0.540283858295175	NA
	0	NA
ASCC1	0.090550924917885	0.829060499006914
	NA	NA
OSBPL6	-0.284923492831128	0.497555367217815
METTL23	-0.276486326272588	0.587614681726822
EIF2B4	-0.0795389593298144	0.826725918014329
RNLS	0.347230286673096	0.449686207873851
GAMT	0.0765334971943196	0.940998685391955
EVX2	NA	NA
GRIN2C	-0.0593099141913504	NA
CLN8	-0.0109575115395625	0.981150363311698
	0.141341522034246	0.881794655665582
	0.109723526083471	0.816775734482448
	0.203462732396451	0.65178423942033
CDH3	0.355320300600655	0.794150946367584
SEMA7A	0.148394546686713	0.8593906919638
RNF227	-1.2470778678238	NA
CA10	-0.118209376535796	NA
PQLC1	0.281719435348725	0.303054929451545
	-0.230955398734235	0.567565455295623
REXO4	0.394210636340963	0.370140218748499
USP53	-0.534433463632838	0.271986817852554
TROAP	1.68846240915689	0.000386547791804328
RRP9	0.00465293041574188	0.988979432140835
BATF2	0.126850038504635	0.962583677568279
ZNF385B	-0.127510468509964	0.8672708294983
CA4	0.562811735402478	NA
	-0.279243966240914	0.664647238708805
ARIH1	0.0614982009240474	0.871293802754089
LYPLA2	-0.131287772860738	0.684451849881951
	0.540024690296456	0.471579899446919
	-0.126381143571753	0.788386209229563
OR51B5	NA	NA
	-0.532630504486653	NA
AXIN1	-0.247808448153883	0.42632120940193
ASPDH	NA	NA
MAOB	0.0736955141761956	0.910631501720332
	-0.284495995171671	NA
SYN2	-0.476513877176913	NA
NUMBL	0.707426376432841	0.00901747214872935
ETV5	-0.4066065951721	0.451729870680268
RBM22	-0.0252405848679575	0.936082903401511
MAN1C1	0.0139862883648621	0.912006578833282
NFIA	0.163928464153361	0.856397836812152
NONO	0.238338302660286	0.16353692813389
OPTN	0.114931128910527	0.802382849008855
KRT3	NA	NA
MOSPD3	0.0271524501431504	0.956184976311602
CLEC4F	-0.346062591143269	0.595486109158344
GDF5	-0.210791834264294	0.853771770354976
