gene_name	InjuryRepair.Day7vsControl.Day0_log2FoldChange	InjuryRepair.Day7vsControl.Day0_padj
RGS14	-0.447311309766232	0.365711392131885
LMAN2	-0.285342233850601	0.212865676724289
MXD3	-0.0186063174946607	0.976842430437207
RAB24	-0.219755205024525	0.601504823099414
NSD1	0.422792378405172	0.260334635462797
ZNF346	-0.662148700496121	0.0246369381057318
FGFR4	0.201789305397237	0.660803223415737
HK3	-0.986127481240923	0.00452740583205951
UNC5A	0.0664356393299642	0.867319425501056
TSPAN17	0.559899866472181	0.111240114404043
EIF4E1B	-0.00831059815574175	NA
SNCB	-0.2334758122812	0.789496392760792
GPRIN1	0.433893832975107	0.562075191586857
CDHR2	-1.11808632228843	0.142790712958498
RNF44	0.299765701686588	0.261999294769416
FAF2	0.0599251410756624	0.841181271233376
CLTB	0.114181505728368	0.755890439843776
	0.391361594687852	0.0159163353830822
THOC3	-0.0281512526006809	0.918837233550165
SIMC1	0.117853788896638	0.660803223415737
SFXN1	-0.613167347284396	0.00245736453705755
TMEM171	-0.916275840744708	0.108203527687805
TMEM174	-0.472114981734632	0.584744029406701
UTP15	-0.171324223875432	0.51496666848723
ANKRA2	-0.0389793998962529	0.916174332363268
	-0.384200427384261	0.0548848461288559
ENC1	1.51530057226511	0.00711483095689114
HEXB	0.337753939517056	0.259578870405942
GFM2	-0.00820382263694942	0.987384375697918
	-0.763269587959202	0.00149040005810637
FAM169A	0.613291423439696	0.408639828592333
	0.0202692031364409	NA
	-0.433721796127907	0.595419776261314
HMGCR	0.0159242442772552	0.961764988386214
COL4A3BP	0.940391055331315	0.085398276444188
POLK	0.208804446464915	0.652634963725788
ANKDD1B	-0.696319102548661	0.175712574588884
POC5	-0.325974605553191	0.298278882263835
IQGAP2	2.37083566747518	2.59679121542468e-06
F2RL1	0.652404105219217	0.387627426152591
S100Z	-0.426069523570317	0.668703692394541
CRHBP	-0.510729211432081	0.503062213747488
	0.236987070085128	0.238775122851878
ZBED3	-0.314737159917688	0.554481588880727
	0	NA
	0.549491740320246	0.490962737370825
WDR41	-0.495155057526318	0.00445794645728289
OTP	0.0207451094152379	NA
TBCA	-0.212201424143597	0.534057344154818
AP3B1	0.206065978916712	0.342122112416749
BHMT	0.672650406652047	0.317326802750038
DMGDH	-0.726873896765267	0.362175982960893
BHMT2	0.0204975522946357	NA
JMY	0.419680411529648	0.24417083771962
HOMER1	2.9408551104889	3.08594731467286e-09
TENT2	-0.17248279402401	0.463561480142708
MTX3	0.607047743011378	0.185491980711724
THBS4	2.604355682249	1.01954746380264e-08
SERINC5	0.648844771076555	0.0928382200220677
ZFYVE16	0.38049436483181	0.316662118810565
SPZ1	NA	NA
FAM151B	-0.0760006987416009	0.834183720414326
ANKRD34B	-0.151463437306139	NA
MSH3	0.340817678967803	0.255561148869665
RASGRF2	0.696851615622617	0.2243972701176
CKMT2	-1.99361002183192	7.48541462325879e-07
ZCCHC9	-0.371650886465088	0.171076733904218
	-0.558623272435788	0.137790713961691
RPS23	-0.674092211253986	0.0463892060277582
VCAN	2.65237406699841	8.79292075535525e-10
HAPLN1	-0.0637403329890571	0.901699161001039
ARSK	-0.224204918100657	0.301984966205453
GPR150	NA	NA
RFESD	-0.0353349345370221	0.948045341786288
	NA	NA
RASA1	0.5535358055155	0.115121752273162
CCNH	0.682273670839695	0.00752074376786101
TMEM161B	-0.287721206523981	0.460636676926768
MEF2C	-0.0944368090647329	0.827177933218947
CETN3	-0.498836851440371	0.0508744780675579
MBLAC2	-0.0761089729613446	0.878812056517219
ARRDC3	0.468992871729249	0.288287806666431
NR2F1	0.808527133407206	0.255154326740601
	0.633655372054306	0.123638007981369
SLF1	-0.699402136847392	0.013770656351037
	-0.0333641449399034	0.928154445248071
ELL2	-0.528256658677949	0.0729802672653687
PCSK1	1.05341493580375	0.128241479960585
CAST	0.993068855921388	8.2853692620525e-06
ERAP1	0.465866293205124	0.624348642871972
LNPEP	0.746917249956344	0.203215829183284
RGMB	-0.915571290698669	0.0131187001595657
CHD1	0.368848169891567	0.252275494019334
	0.055323875938647	NA
FAM174A	-0.311823179413707	0.185882738317455
SLCO4C1	0.542683126104599	NA
SLCO6A1	-0.0502095633933479	0.955149715972706
PAM	-0.753817285167268	0.000122688392390964
	0.10664085034237	NA
NUDT12	-0.819123774801906	0.0138022213289067
FBXL17	0.272086483268709	0.637574924182279
	NA	NA
MAN2A1	0.374149155375206	0.186125761706024
TMEM232	-1.35901212380909	0.00704603491408231
SLC25A46	-0.0294582868023369	0.905064746491597
TSLP	-0.769030256911204	NA
WDR36	0.260878151730351	0.525856799732477
	-0.175618805173004	0.815051779202798
DCP2	0.442826865171117	0.241347425975786
APC	0.634233296682204	0.086691303780992
YTHDC2	-0.140635679395327	0.721797078303604
	-0.0224433966793354	NA
KCNN2	1.30078856413949	0.000827773623784798
TRIM36	1.06171835682494	0.0782647893900597
PGGT1B	0.513359931686596	0.0723323181456485
FEM1C	0.0782116806280402	0.770279215939971
CDO1	-0.236994522316461	0.619487514378552
LVRN	-0.851864185997987	0.0879820945985749
ARL14EPL	0	NA
COMMD10	0.3432968453207	0.409524082949898
SEMA6A	0.712781413017818	0.00602766941700224
DTWD2	-0.0609055985054032	0.913426595173089
FAM170A	0	NA
FTMT	0	NA
LOX	-0.985855193264832	0.0210391820984161
	0.0438101633157258	0.938216985276401
SNCAIP	1.28013131456086	1.16874260881517e-06
PRDM6	-0.530574539913203	0.443410626995684
CEP120	-0.0845630827069319	0.779004494087379
CSNK1G3	0.0129558550480691	0.971967787113047
ZNF608	0.529793599521918	0.274892605001827
PHAX	0.155544556798489	0.543269304922561
ALDH7A1	-0.143724376687113	0.459127454230061
LMNB1	0.982211900028794	0.00193107670175728
MARCH3	-0.0522626878183778	0.89762246861594
	-0.475195250960598	0.403247334683754
	1.10834172770887	0.0557176438146649
PRRC1	-0.422581204656243	0.0884952202540589
SLC12A2	0.965686349092488	0.00778065789690265
FBN2	1.53257472298007	0.00202527860571692
SLC27A6	1.17434143698518	0.0967440914724457
ISOC1	-0.858754772148585	0.000150823123937522
ADAMTS19	-0.705192961595612	0.250866580836385
KIAA1024L	0	NA
HINT1	-0.0442203128896118	0.886627098871121
	0.15264683302276	0.739627438132521
FNIP1	0.145111815953762	0.609994147711679
MEIKIN	-1.43147445702545	0.0286019097652183
ACSL6	-1.10547793502286	0.027347048823795
PDLIM4	0.487394647932201	0.089778463549361
SLC22A4	0.60140921009109	0.453600714690683
IRF1	0.628630866579692	0.141252546956206
IL5	0.30852563002338	0.600809693318674
	-0.334977639814857	0.215044995618743
IL13	0	NA
IL4	NA	NA
KIF3A	-0.0828245608036009	0.832620463405443
	0.0887593224143164	NA
SEPT8	0.0585140800595938	0.78247539803377
SOWAHA	0.175119534084572	0.8686754338766
SHROOM1	0.610995374310353	0.0460381630207687
GDF9	-0.177859972930543	0.530886589957691
UQCRQ	-0.321610466176457	0.323801191306394
AFF4	0.593770213374319	0.337989151764364
HSPA4	0.0231814404802451	0.94451317713045
FSTL4	0.154646170011966	0.819159679427749
	-0.0244062867325348	NA
	0.103147654016503	0.49716426666435
PPP2CA	0.024618850268376	0.931612834245543
CDKL3	-0.696966393575321	NA
JADE2	-0.708118756414028	0.0132733000552633
SEC24A	0.0685451813988261	0.865665226137729
SAR1B	-0.102225114735188	0.626205572126804
H2AFY	0.1145488061143	0.48987427059048
NEUROG1	NA	NA
CXCL14	1.72894479925915	0.000519725089410698
	0.463831942719441	0.446891345746331
	-0.451088079763594	0.178110449304604
LECT2	-0.576128039044669	NA
TGFBI	-0.0786412426780698	0.925608911531225
TRPC7	0	NA
SMAD5	0.0115374063074082	0.973948382213609
KLHL3	0.141130996467142	0.826760471659187
	NA	NA
MYOT	-0.00838655527643691	NA
CDC23	0.0197143043209694	0.962799351879136
KIF20A	1.64269335125511	8.01713810993696e-06
BRD8	-0.311713819350458	0.0850427739639131
GFRA3	0.56537113851811	0.241347425975786
CDC25C	0.605474377038237	0.241179211857826
KDM3B	0.361736157220584	0.605441125092892
REEP2	-0.00576206308227177	0.992987620527184
EGR1	-0.0953573402210001	0.875755474596601
ETF1	0.232781333214577	0.365659495256733
HSPA9	-0.304120442310325	0.1202592737022
CTNNA1	0.353111809684936	0.0301126025037929
	-0.161761074254219	0.556139784384982
PROB1	0.621929346713379	0.396612926963353
SPATA24	-0.273332204970503	0.530989889653469
TMEM173	0.863951036396579	0.0525962977587458
	1.46676472467329	0.00392214832455318
DNAJC18	0.212717151683244	0.182768727693324
	0.473348761829911	0.317043535566041
HBEGF	2.21773439971345	1.68888437681688e-05
SLC4A9	-1.15148552148335	0.0625807814232237
ANKHD1	0.0398261118596329	0.915157311042154
SRA1	-0.422283490279342	0.192520818287325
APBB3	-1.41447331495793	0.00180600522634972
SLC35A4	-0.00523395705649837	0.990822512296928
	0.0526115674007347	0.901107766253536
CD14	0.720238475162237	0.0658996359422322
TMCO6	0.095101475362226	0.77422480493795
	-0.281318770485071	0.493043557709951
IK	-0.270731561623661	0.175980436081911
DND1	-0.903474260223222	0.136959835584372
HARS	0.229876916009787	0.329018417850562
HARS2	-0.100576087156834	0.660729393369368
PCDHB1	0	NA
	0.616800773944062	0.320185724366286
PCDHB2	0.228945832026997	0.708169167820709
	0.539498605796145	0.31528361050846
PCDHGC5	-0.271518905564608	0.660729393369368
	1.04354660339908	0.000101480276209972
HDAC3	-0.0733601725884149	0.762977064209083
RELL2	-0.62839353882475	0.219222158912561
FCHSD1	-0.395243200712303	0.251552308861764
ARAP3	1.46367028132624	0.0118533191977517
RNF14	-0.13109674470966	0.377712133773063
PCDH12	1.86904697361664	0.000226659243565714
DELE1	-0.0290588736748798	0.904558591705972
ARHGAP26	1.05517843230612	0.0158189317022826
	NA	NA
NR3C1	0.341851742144236	0.3186527729408
PRELID2	-0.0668578049733018	0.853269192355463
PLAC8L1	-0.176058378200821	NA
SH3RF2	1.45560341501715	0.00226420918498347
LARS	-0.157914042940273	0.452323535568114
POU4F3	NA	NA
	0.232364761517115	0.699988362908254
GPR151	NA	NA
TCERG1	-0.0466809039005243	0.907310717745599
STK32A	0	NA
JAKMIP2	0.385405695793759	0.406624157985929
SPINK5	0.940404027235831	0.0308337650403684
SPINK9	0	NA
FBXO38	-0.234567502798788	0.237713953752648
HTR4	-0.0754831499546528	0.985145025239704
ABLIM3	2.36731796244125	3.72197839035406e-07
AFAP1L1	1.76098424541109	8.83350782648338e-05
GRPEL2	-0.525344903855024	0.0648060393180062
PCYOX1L	-0.117013113482306	0.834845025203038
IL17B	-0.131226177057193	0.865818785666077
CSNK1A1	0.0920454102234629	0.725217288937103
ARHGEF37	-0.825018937869475	0.0531698711353525
PPARGC1B	0.719957734797615	0.261999294769416
PDE6A	-0.181732850215418	0.806606453344824
HMGXB3	0.0612542022540623	0.814898557105992
CSF1R	1.21622233676518	0.0537103523459994
CAMK2A	-0.711926307343799	0.160383384589947
CDX1	NA	NA
SLC6A7	0.0364607062467	NA
ARSI	0.61675531732516	0.204667668525067
TCOF1	-0.31992132900627	0.333966197885399
	0	NA
	NA	NA
	NA	NA
	NA	NA
	0	NA
	-0.00801390877171263	NA
	NA	NA
MGAT1	-0.021539044406373	0.920001133080664
ZFP62	0.236379497117382	0.635569013629288
	-0.300007961589208	0.530132886307229
	NA	NA
	0.02045189258932	NA
ODF3	-0.00813748326895617	NA
BET1L	0.0450585682370765	0.904134666959801
RIC8A	0.0207623106601839	0.932345865428739
SIRT3	-0.709527287598144	0.00796685567658526
PSMD13	-0.147113688255175	0.515085110708268
COX8H	0	NA
NLRP6	-0.0521270453026398	0.967688229541918
	1.97004770733182	0.000226659243565714
TRIM66	-0.246797409675583	0.658103006953515
ST5	0.525105678873473	0.0332762097737818
RPL27A	-0.824576570363399	0.0183544401900002
NRIP3	-2.18600206326798	2.60295506041558e-06
ASCL3	-0.9273414195884	0.261999294769416
	-0.712224188442642	0.0372159077606559
TMEM9B	-0.415480804158869	0.049911815261887
DENND5A	0.240631446234546	0.320656545658714
TMEM41B	-0.0899094066162964	0.740550264540047
RIC3	-0.201853030688535	0.691757964775508
TUB	-0.408759072674186	0.0757972622314687
	NA	NA
PPFIBP2	-0.532741659280252	0.137694378196127
SYT9	-0.506404542147834	0.408639828592333
ZNF215	-0.464537669723306	0.576409217778731
	-0.133523330265974	0.888573941849864
	0.0353211690877205	NA
	NA	NA
	-0.00805778179279627	NA
OR6A2	-0.0223299112851138	NA
	0.23121036144225	0.843456222558946
ARFIP2	-0.295833371228831	0.32870802408766
TRIM3	-0.0723251856637656	0.842765832315265
HPX	-0.70326358039173	0.264126799751424
SMPD1	0.164014065364864	0.534860183603578
APBB1	-0.186267704539475	0.551989499397717
CNGA4	0.549932808849448	0.593768067679253
FAM160A2	0.496736369086736	0.0557315356132877
CAVIN3	0.19386146458575	0.657888847510509
C11orf42	-0.0533656229717254	0.953628257134358
OR52B2	-0.00816306036416834	NA
	NA	NA
	0.0207361328464664	NA
	NA	NA
	NA	NA
OR52N5	NA	NA
OR56B1	NA	NA
TRIM22	1.80120555484883	0.000258518421999719
	0.61750859025413	0.31319599079022
	NA	NA
	0	NA
UBQLN3	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
HBB	-1.81189339564879	0.00803580742875869
HBE1	-0.00814959024084164	NA
	-0.0224104651375985	NA
	NA	NA
	NA	NA
OR52E2	NA	NA
	NA	NA
	NA	NA
	NA	NA
OR51L1	NA	NA
	NA	NA
OR51A7	NA	NA
OR51T1	NA	NA
	NA	NA
	NA	NA
OR51S1	NA	NA
OR51F2	NA	NA
OR52R1	NA	NA
OR51F1	NA	NA
	0.0206963597047398	NA
	NA	NA
OR51E2	0	NA
	-0.00828709325329544	NA
	2.08668872975678	0.0016629616654802
	NA	NA
TRIM68	0.777798817840891	0.0625348236780372
	0.954917290266575	0.0677149476140075
	NA	NA
	0	NA
TRIM21	0.470985065765554	0.263160288853826
	0	NA
	NA	NA
	NA	NA
	-0.00804582484665512	NA
RRM1	0.0838020492183418	0.789649708467767
STIM1	-0.0761422423193245	0.794783380091546
NUP98	0.00115362157674527	0.995463268643972
CHRNA10	0.0427721986235691	NA
ART5	0.0773600336295384	NA
	0.0197635067313529	0.948685086965708
RNF121	-0.238957267018022	0.395772274715498
NUMA1	-0.126637519102199	0.649456594135814
LRRC51	-0.580185488660471	0.251780671271044
LAMTOR1	-0.192411820716321	0.57314387651582
	0.0814423588980915	NA
ANAPC15	-0.522842972365341	0.118798251164431
	0	NA
INPPL1	0.112508096809685	0.624346363565788
FOLR2	-1.09672361257882	0.000172635165387835
PHOX2A	-0.0783026939726398	NA
ARAP1	0.535101304151216	0.0020001154133419
STARD10	-0.33016143106328	0.540879768891076
ATG16L2	-0.525009448678537	0.0473684908857556
FCHSD2	0.0136209208482848	0.969244024089207
ARHGEF17	0.732890211991869	0.0251044091660079
P2RY6	2.12794848899153	0.000159174377243646
RELT	0.359282133689284	0.656094102911484
PLEKHB1	-0.296437868305155	0.815051779202798
RAB6A	-0.363767549173454	0.03025864959157
MRPL48	-0.194009496926187	0.604885390054292
COA4	-1.00179669021429	0.00271915921687108
PAAF1	-0.291048610659402	0.268701081536221
DNAJB13	-0.35927543138652	NA
UCP2	2.18364776063047	0.000165904704358702
UCP3	-0.749340393025792	0.285887696528522
C2CD3	0.34375383153757	0.190581289599799
PGM2L1	0.235167296981508	0.592939520662043
P4HA3	1.41253035555652	0.00186525186021673
CHRDL2	-1.92519346370769	0.000358816448013216
	-0.325270316233463	0.0478282518154326
SLCO2B1	2.98950830534837	1.45220863216625e-07
ARRB1	1.3205919316151	4.11006806264401e-05
GDPD5	-0.199833124950983	0.745871207208207
KLHL35	0.525341111686837	NA
RPS3	-0.611944049157806	0.046844284387948
MAP6	-1.10956369460357	0.118487730201918
	-0.165595675386051	NA
EMSY	0.193096371557315	0.523152589567953
LRRC32	2.74043527934636	2.7666268054053e-07
TSKU	0.310948542514678	0.33311271920045
	-0.0314014516071484	NA
B3GNT6	NA	NA
CAPN5	0.654207997361866	0.0826550732518184
MYO7A	0.902440264152923	0.160457311945755
	NA	NA
PAK1	0.838386806206171	0.0688597555013338
AQP11	0.192282602788337	0.832843133761908
CLNS1A	-0.0568181318044666	0.729834918440403
RSF1	0.274093410214473	0.492965765621342
INTS4	-0.123604322076287	0.642942731720386
ALG8	-0.336164722585734	0.138836794299528
GAB2	1.38250880194523	1.68888437681688e-05
USP35	-0.576992583117335	0.117798257828315
NARS2	-0.332778483542768	0.279161270115718
TENM4	1.53706390585213	0.00040217247502594
	0.912810192255797	0.242061391112122
	0.0208228575660274	NA
FAM181B	0.0379160998540242	NA
DDIAS	0.864582440019023	0.06762126564882
PRCP	0.99581561305596	0.00376452517013682
RAB30	-0.377585149900813	0.28384415454235
PCF11	0.0593863284456049	0.83553246118077
ANKRD42	-0.118579753542144	0.772377328519906
CCDC90B	0.137342324577327	0.730293664117935
DLG2	-0.0112746721929937	0.97763101645773
TMEM126B	-0.12251501094407	0.642828152986226
CREBZF	-0.319717285663181	0.150851591334671
CCDC89	-0.065748993502405	0.921980566683546
	-0.377884067761665	0.341729092689393
	0.419122392364092	0.628261791713879
	NA	NA
CCDC83	0.0205247595460716	NA
PICALM	0.547738254057499	0.00943921388270882
EED	0.0876792483291196	0.703565961398088
CCDC81	-0.628631411237497	0.0154336478141562
	-0.455527544561257	0.497428752320035
ME3	0.350404246698557	0.516797334255058
FZD4	1.65578771816045	0.000195724890563998
PRSS23	0.802443920135328	0.0487151756293787
CTSC	1.56639882579396	4.79523467170602e-06
NOX4	3.39187753970415	8.70261419642448e-11
	-0.0154136016328664	NA
	NA	NA
	NA	NA
NAALAD2	-0.907245856826898	0.0307297569641097
CHORDC1	0.504009750777186	0.0331327646122728
FAT3	0.242773764354924	0.879603190808067
	-0.00816963624622875	NA
MTNR1B	-0.333357465334293	0.766497070579926
DEUP1	-0.743820935341771	0.0979155463447198
CEP295	-0.229365867431368	0.29676373444265
C11orf54	0.319383513286787	0.40538671243227
	-0.3372465954032	0.0557315356132877
VSTM5	0.290801209314639	NA
IZUMO1R	-0.821877910137696	0.268607268659916
MRE11	-0.0812335167141407	0.807707966166736
ANKRD49	-0.017223762469823	0.951812543564722
C11orf97	-1.56595455296711	0.00111888400847052
FUT4	-0.319283357814198	0.453703340160545
PIWIL4	-1.72838590192135	0.000279805715439807
AMOTL1	0.0665205780370434	0.834692501943152
CWC15	-0.280813600671419	0.0861880490840032
	0.0493382505198063	NA
ENDOD1	0.702570439870269	0.00814934387402395
FAM76B	-0.273984867822347	0.358122894215694
	-0.209231017389737	0.268798855283021
MTMR2	0.0780743697679134	0.727707796255134
CCDC82	-0.0694226476385015	0.836158447837936
	0	NA
	0.0859520737716616	NA
ARHGAP42	1.53355431600165	0.00658478622110849
PGR	0	NA
ANGPTL5	-0.860359274358606	0.0086983957205123
CEP126	-0.261641239750571	0.500952942768156
CFAP300	-0.873688684911749	0.0103744148882453
MMP7	-0.548345573184109	0.422114826139926
MMP20	-1.83578095573953	0.0130896182153651
MMP27	NA	NA
MMP3	1.78654124563246	0.000543488465598275
MMP12	-0.0648753687225241	0.869723778281175
MMP13	0.867388773983212	0.17408180369111
DCUN1D5	-0.158737384618176	0.612284613783919
	-0.679298734052387	0.0063899567417399
PDGFD	1.12593416468079	0.0268434683943315
DDI1	0.0205982364894569	NA
	0.218366901997278	0.869173116226803
	2.13907889400949	2.3860597325534e-06
AASDHPPT	-0.160335373542754	0.529666209604605
KBTBD3	-0.235656914587943	0.558219912593659
SLC35F2	0.261503016643813	0.262774769247924
ELMOD1	-0.447468223673263	0.466259565605726
	-0.0235692868108674	NA
C11orf65	-0.189712974726396	0.841468768212941
KDELC2	0.193907150335167	0.549798728721799
EXPH5	0.419494895641304	0.457772558974852
	-0.202680465494662	0.335132960967661
RDX	0.214707969449591	0.60464645433553
ZC3H12C	0.763078016503775	0.0966561826360949
ARHGAP20	1.44339679624747	0.0149221667233376
POU2AF1	-0.452904275107859	0.504822104158007
C11orf53	-0.0446425313717659	NA
COLCA2	-0.925529778657393	0.138640318436388
BTG4	0.0593899787076584	NA
C11orf88	NA	NA
LAYN	-0.149601124464718	0.740653494581166
	0.0113550563595109	0.970250782383129
	-0.162919121194445	0.631215905796406
DLAT	-0.198646198444346	0.200204520016496
PIH1D2	-0.54911420099317	0.140856142093953
SDHD	-0.156729393718668	0.325109671777597
C11orf52	0.409407817194715	0.677057214002148
DIXDC1	0.657723490525997	0.236616357981312
IL18	0.658825868740252	0.265243618339845
BCO2	-0.612812821116713	0.214395490815495
PTS	-0.265690588493848	0.254663382097985
NKAPD1	0.578514683038733	0.0268663121181628
NCAM1	0.114963785394424	0.841839385207005
TTC12	0.213332470540326	0.698689829305666
DRD2	-0.0821577315212976	NA
TMPRSS5	-0.0620701430590635	NA
ZW10	-0.597962586862959	0.000568401459146147
CLDN25	NA	NA
USP28	0.153989055058273	0.601363170135708
HTR3B	0.0357479161768402	0.969139253995131
NNMT	0	NA
REXO2	-0.556028254502737	0.0732330213282404
BUD13	0.382886400124957	0.0401553781816296
	-0.133198238985374	0.680033743145022
APOA5	-0.161095770029469	NA
	-0.677842373997619	0.43160308027815
APOC3	NA	NA
SIK3	0.0529836712858799	0.851452083938412
PCSK7	-0.255825800337532	0.445506981657465
TAGLN	1.89739271096232	7.00640737797948e-05
SIDT2	-0.686155690798314	5.84174436206937e-05
RNF214	-0.232076358689668	0.274363946063815
	0.0474051419152607	NA
BACE1	0.0377494711152263	0.83912763597079
CEP164	0.293939396824565	0.254854531356259
DSCAML1	-0.0175635548793931	NA
FXYD6	0.0706876617247818	0.847429439077489
	-0.670482057616607	0.257785829078992
IL10RA	1.99377739133954	0.000256546937613508
TMPRSS4	-0.903975286502706	0.183121045174537
JAML	0.119269541471459	0.880456124704522
MPZL3	-0.793846672847993	0.0246730403366789
MPZL2	1.12184809851572	0.02993349182785
CD3D	0.0841445021228707	0.938823242134801
CD3G	-0.288735676932449	0.619634808962058
UBE4A	-0.163533384059703	0.196479429382855
DDX6	-0.0774622224227132	0.69217660679149
CXCR5	-1.41594705357233	0.0487905096143517
BCL9L	0.528138096293574	0.0478282518154326
UPK2	-0.0224366510066732	NA
FOXR1	NA	NA
CCDC84	-0.228836935079468	0.632815905646701
	0	NA
SLC37A4	0.193622399628105	0.495219720760285
HYOU1	0.413749646558995	0.106234443297912
VPS11	-0.183483618144126	0.311102350202552
HMBS	-0.168651721486752	0.568899840130633
CCDC153	-0.027243300922329	0.969378181687703
DPAGT1	0.0768261321241244	0.753039287826924
C2CD2L	0.400766941915107	0.119038148757249
HINFP	0.0161628822317393	0.960657046255131
NLRX1	-0.521717709917566	0.0275544830643293
CBL	1.16542082972007	0.0262072518706175
MCAM	2.3794959673308	1.16874260881517e-06
RNF26	-0.119912436983555	0.555102535379241
MFRP	0.428558787996803	0.385289749262715
USP2	-1.58804330113398	1.17557806516141e-05
NECTIN1	1.46116388233566	1.49005549779498e-07
TRIM29	-1.12068421684051	0.055301769440302
ARHGEF12	0.797107184375818	0.0117313619111678
GRIK4	0.383583464894034	0.566165334835676
SORL1	0.0896133570569089	0.907753199206483
UBASH3B	1.35839598349116	0.000690800966042966
CRTAM	-0.960600425939019	0.108659387192187
JHY	-0.00876895934735249	0.974995616513271
BSX	NA	NA
HSPA8	0.594694830542733	0.0422637897052022
GRAMD1B	0.826615559743596	0.0738241934398703
ZNF202	-0.0594091195717189	0.876923196803651
OR6X1	0.0207812515083925	NA
OR8D4	NA	NA
	NA	NA
OR4D5	NA	NA
OR6T1	NA	NA
	0	NA
	NA	NA
	NA	NA
	NA	NA
VWA5A	0.904981563843612	0.000191253565670029
	NA	NA
	0.0063033161899165	NA
	NA	NA
	0	NA
PANX3	0.686286271213244	0.292737515720562
SIAE	-0.667818933472826	0.00074100469733665
SPA17	-0.801023762988488	0.128038356153068
VSIG2	0.957019638030265	0.176931226805098
ESAM	2.12894571313301	2.14909933018212e-05
MSANTD2	-0.459327860444631	0.0540945838660778
ROBO3	-0.739960259855927	0.163636980216853
ROBO4	1.59792307094722	0.00243138152732534
HEPACAM	0.565953023962223	0.543451599659599
CCDC15	-0.182370584119626	0.698592768895924
PKNOX2	-0.884589351316783	0.0028935909228788
FEZ1	-0.21055520086184	0.794577080764467
EI24	0.461658124051738	0.00557827730254697
STT3A	0.170915282293892	0.62172965533365
	-0.359267752784907	0.410171826982007
ACRV1	0.00620877051649165	NA
	NA	NA
PATE3	-0.007539928485799	NA
PUS3	-0.0949571122133499	0.746397907201757
DDX25	-0.807563183440872	0.0407519143611616
SRPRA	0.128505273974552	0.670989624514573
DCPS	0.256414746790773	0.312492923416255
ST3GAL4	0.362647464184705	0.233717340342855
RPUSD4	-0.0612090639953406	0.858201892995092
KIRREL3	0.307788583248214	0.738430636991995
ETS1	1.47031339345227	8.43712961484945e-08
KCNJ1	NA	NA
FLI1	0.715109939283476	0.009269531016258
ARHGAP32	0.230846313201086	0.636674476426315
TMEM45B	-0.772486874557993	0.272952249270068
NFRKB	-0.262629281569786	0.201587003206967
PRDM10	0.127411026211069	0.781100167976135
APLP2	0.336456779285497	0.0549784959776478
ST14	1.18959838804582	0.131775866878355
ZBTB44	0.33056178038874	0.4534939146419
	1.05241309066678	0.175268627678322
ADAMTS15	2.15657745571891	0.000136901496565753
SNX19	0.556115262749279	0.0266914976117752
NTM	-0.188976607854942	0.806751471745699
IGSF9B	0.394730457235971	0.433242627977903
JAM3	0.23019694725075	0.226601175423564
GLB1L2	0.0259899680430058	NA
B3GAT1	0.515408961908512	0.774804358595247
FMO4	-0.253505107222201	0.295844720054089
FMO2	1.56882625133889	0.0189970667019739
FMO1	1.62499463418335	0.00827479130361218
FMOD	-0.587955274053424	0.0379614321495167
PRELP	-0.775601344845594	0.0133643591433567
OPTC	-0.248803335662979	0.797752309067149
ATP2B4	0.535723041561631	0.0639119527075726
ETNK2	-0.459492735346324	0.488218839901322
SOX13	1.52237111653487	0.012727814513075
GOLT1A	0	NA
PLEKHA6	1.03389129112097	0.0688833955252184
PPP1R15B	0.149984376236399	0.608381868761883
PIK3C2B	2.18615968662477	1.39108487977305e-06
MDM4	0.1865700871374	0.76332643611788
LRRN2	0.0344443329820837	NA
DSTYK	0.184143363513233	0.587165611918774
TMCC2	-0.593950775610819	0.0734473799464514
RBBP5	-0.264099188543276	0.226756030128839
CDK18	-0.510010737412444	0.151449226532172
LEMD1	-0.681019275815009	0.413990637725818
	0.462498490012636	0.399449517883739
	0.833448153439299	0.270467415535482
	0.0730886812709981	NA
ADAM22	-0.962984848550853	0.153728588841714
SRI	0.285907182912569	0.22128394627856
STEAP4	1.22125586989576	0.0743971862456857
ZNF804B	0.0208410946109979	NA
STEAP1	-0.991426564411975	0.000823114963076333
STEAP2	-0.158262937309104	0.789635977881801
CFAP69	-1.50739419782547	1.26973708145189e-05
	-0.277344668469156	0.213701711594033
CDK14	1.6061523421177	3.99061863042197e-05
	0	NA
MTERF1	-0.150831159176064	0.644218467854646
AKAP9	-0.399719612716167	0.334739230731711
CYP51A1	-0.209484058628263	0.54958825822701
	0.0216815032769071	0.966747301032384
ANKIB1	0.437987981490709	0.148332567432466
RBM48	0.17333937100842	0.554511275967241
	0.366752904745247	0.615454411474535
CALCR	-0.22805527772868	0.735363455388477
TFPI2	0.115319395671644	0.785374705583449
GNGT1	-0.02285555426537	NA
GNG11	0.017041437048106	0.976857895787741
COL1A2	1.04094790507191	0.13622601881788
CASD1	-0.333398089513344	0.311998928268133
SGCE	-0.403594089019081	0.0346993943931255
PPP1R9A	0.225005101194508	0.820573583850252
PON2	0.320488003120576	0.335494560306577
PON1	0.00806390294894139	0.94278879649258
