gene_name	InjuryRepair.Day28vsInjury.Day28_log2FoldChange	InjuryRepair.Day28vsInjury.Day28_padj
ZC3H15	0.123067243138771	1
ITGAV	0.00546444901992068	1
ZSWIM2	-0.0222806043856576	1
CALCRL	0.0237495906862003	1
TFPI	0.447835991618364	1
GULP1	-0.408162593049302	1
COL3A1	-0.231690796933283	1
COL5A2	-0.240730239078839	1
WDR75	0.0497761982588477	1
ASNSD1	-0.172478264278007	1
ANKAR	-0.0494394858340094	1
OSGEPL1	-0.172038853872413	1
	0.0607338076136734	1
PMS1	-0.0836150178581078	1
MSTN	0.0215080657616218	1
HIBCH	-0.0664674022151337	1
INPP1	-0.236927757102853	1
MFSD6	-0.14679720785067	1
	0.2352186441572	1
	0.021446104206352	1
GLS	0.261842846608705	1
STAT1	0.349182925689099	1
STAT4	-0.509211856202826	1
MYO1B	0.00789808102271235	1
NABP1	0.0134786104545098	1
TMEFF2	0.304530672902537	1
STK17B	0.152353747990567	1
HECW2	0.236914424068226	1
CCDC150	-0.186334477351288	1
GTF3C3	0.213778773693062	1
PGAP1	-0.0798215181042726	1
ANKRD44	0.600956967485391	0.857541746889252
SF3B1	0.189027700279715	1
COQ10B	0.231112489883431	1
HSPD1	0.16250624673353	1
HSPE1	0.0500150477980281	1
MOBKL3	0.133401966526924	1
BOLL	NA	NA
PLCL1	0.324403067587387	1
	0.00299118813561546	1
C2orf69	-0.0825390424109586	1
TYW5	-0.0616552089478378	1
SPATS2L	-0.0399241353700969	1
	0.0353590214782018	1
SGO2	-0.0167087221409095	1
	-0.614009221582186	1
BZW1	-0.095969130834348	1
CLK1	-0.124866420540367	1
	-0.195842055857018	1
ORC2	0.0305942300055151	1
	-0.0606051417692143	1
CFLAR	0.0590477872020981	1
TRAK2	-0.0968575347094806	1
ALS2CR12	NA	NA
	0.114499506434211	1
ALS2	0.0289772472319141	1
KIAA2012	-0.406146688618056	1
FZD7	0.0230578741957675	1
BMPR2	0.124311737155068	1
FAM117B	-0.0431254573362581	1
ICA1L	-0.332490125615142	1
WDR12	0.0780549279914611	1
CARF	-0.274898004181577	1
CYP20A1	-0.0933364412709968	1
	0.103177122838345	1
CTLA4	0	1
PARD3B	0.13765187958571	1
INO80D	0.221785923105881	1
NDUFS1	-0.0330376287028527	1
EEF1B2	-0.508854316187129	0.957564916966273
GPR1	0.0399372098018263	1
ZDBF2	-0.237326863054609	1
ADAM23	-1.09555537007484	0.847045112319655
MDH1B	-0.301660957274443	1
FASTKD2	-0.0675412716747205	1
CPO	-0.164657439631949	1
ATF1	0.041005800064529	1
FZD5	0.482385444471153	1
PLEKHM3	-0.133987829218933	1
PIKFYVE	0.170349451758825	1
PTH2R	0.0167547535573526	1
MAP2	-0.250287363731899	1
	0	1
UNC80	-1.24589846316113	0.569605749862287
	0.0207792892747248	1
ACADL	-0.248900143123865	1
MYL1	-1.26477937859479	0.749048453880233
LANCL1	-0.322092006528768	0.79960940121004
CPS1	0	1
ERBB4	-0.109178626783748	1
	NA	NA
IKZF2	-0.108215012895592	1
	-0.198270477109947	1
VWC2L	-0.00758801590669708	1
BARD1	0.258626595940362	1
ATIC	-0.157232771736828	1
FN1	0.845520296276807	0.951711805684101
MREG	0.993767975610044	0.94596287093617
MARCH4	-0.268844958944546	1
XRCC5	-0.104952293037629	1
TNP1	NA	NA
RUFY4	0.164557314616239	1
	0.208277955620621	1
	0.699387819359386	1
ARPC2	0.140828549159069	1
TMBIM1	-0.0252646681008543	1
CATIP	0.338013998226926	1
AAMP	-0.0274357839793802	1
	0.0631402282715509	1
PLCD4	0.236695322608161	1
CNOT9	0.177386044539118	1
USP37	0.236300027066595	1
	0.0592801276915438	1
VIL1	0.0211890923507418	1
CYP27A1	-0.571623524381384	0.638762836027184
PRKAG3	-0.00577594981327936	1
TTLL4	-0.12718277139185	1
RNF25	-0.255888351241779	1
CFAP65	0	1
IHH	0.522163820290034	1
NHEJ1	0.118757035157383	1
CNPPD1	-0.00965136637618062	1
RETREG2	-0.0125906424431682	1
ZFAND2B	-0.496883855525402	1
ABCB6	-0.309968346019913	1
	0.108938549036002	1
	-0.198540707583638	1
GLB1L	-0.222906817572498	1
STK16	-0.241955411560441	1
	-0.549559993604654	1
TUBA4A	-0.0324637420640635	1
DNAJB2	-0.226290768540026	1
PTPRN	0.0281293914883003	1
	NA	NA
DNPEP	0.0176047244411731	1
ACSL3	0.00928236585509476	1
	-0.377432663656779	1
MOGAT1	-0.615496716897889	1
	-0.277596328819071	1
EPHA4	-0.31087490009722	1
MRPL44	0.115760589840911	1
SERPINE2	0.472751769728607	1
CUL3	0.0560627105691052	1
DOCK10	0.392832730372916	1
NYAP2	0.667485527072898	1
	0.00764912298989901	1
RHBDD1	0.184729178075023	1
COL4A4	-0.0121634991056144	1
	0.0364436895752135	1
TM4SF20	0.0205938139781723	1
AGFG1	0.0042167203138873	1
CCL20	1.79957314295333	0.184565364157018
DAW1	0.273890124227872	1
SPHKAP	0.316406876137889	1
DNER	-0.498901727182008	1
FBXO36	-0.786152018202868	1
SLC16A14	0.105500575496397	1
SP110	-0.325846650660677	1
	-0.190855546953117	1
	0.0593300563395397	1
CAB39	0.175241706854236	1
ITM2C	-0.291562422516547	1
SPATA3	NA	NA
C2orf72	-0.118437604902595	1
PSMD1	0.0340699221629781	1
HTR2B	-0.295566045239876	1
NCL	-0.14049750844322	1
NMUR1	0.561735685684365	1
	NA	NA
PDE6D	-0.0676481325957604	1
	0.188465277665221	1
ECEL1	0.215717763234297	1
PRSS56	-0.30128847878079	1
CHRND	NA	NA
CHRNG	-0.00774046979296899	1
EFHD1	0.395938357591509	1
GIGYF2	0.0257448546891229	1
SNORC	-0.892637691564244	0.77152744042294
NGEF	0.0308893206214889	1
NEU2	0.604882236728769	1
INPP5D	0.313565583070636	1
ATG16L1	-0.0163229392832432	1
SAG	-0.017754081534175	1
MROH2A	-0.00841967636335219	1
USP40	-0.148847225438794	1
HJURP	0.350815085573803	1
TRPM8	-0.00705825885046029	1
SPP2	NA	NA
AGAP1	0.0264797206335366	1
ASB18	-0.0228840936441928	1
GBX2	NA	NA
IQCA1	0	1
ACKR3	0.881259219408517	0.503928787512407
	0.136700849515425	1
RAB17	0.32112100165242	1
	0	1
	0.14931804815735	1
RAMP1	-0.364142537161103	1
	-0.11159275464781	1
SCLY	-0.464958550836342	1
ESPNL	0.253486965355607	1
ERFE	NA	NA
PER2	-0.247353220188314	1
ILKAP	-0.117479144055116	1
ASB1	0.0719010871624295	1
HES6	0.0105827290746184	1
TWIST2	0.180383969547009	1
MAD2L1BP	0.266162407204633	1
NDUFA10	-0.142098496922835	1
GPC1	0.0419420823346136	1
ANKMY1	0.0160598397364204	1
RNPEPL1	-0.154625758844905	1
FARP2	-0.148170219029881	1
	-0.025851726378521	1
STK25	-0.123479963770838	1
THAP4	-0.211965293852091	1
	-0.439771298481478	1
PASK	0.23464244043415	1
HDLBP	0.0449639390416625	1
MTERF4	-0.1340908766948	1
SNED1	0.2708793384844	1
	0.0200903928616215	1
	0.394325714815623	1
	NA	NA
AMER3	0.0477798765499906	1
	NA	NA
	0	1
RIF1	0.0532249021247838	1
NEB	-1.59256564152629	0.749048453880233
STAM2	0.223970104094471	1
	NA	NA
	0.0121330307700583	1
AGXT	-0.107040445478379	1
VIPR2	-0.382712344808248	1
ESYT2	0.223021044076016	1
UBE3C	0.0236422934272963	1
MNX1	0.00597313902261832	1
	0.0583217848790882	1
LMBR1	0.0752774496678788	1
RNF32	0.217344986940536	1
SHH	0	1
RBM33	0.352774324174967	1
INSIG1	0.499114562080407	1
DPP6	1.14883441060204	0.841539616821685
	NA	NA
	-0.360468499318455	1
CCT8L2	-0.0243806340705952	1
GALNT11	-0.128793516727733	1
GALNTL5	-0.109793716844247	1
PRKAG2	0.124498882599743	1
	NA	NA
RHEB	-0.0126941368301358	1
SMARCD3	-0.269588036049547	1
CHPF2	0.122817855816482	1
WDR86	0.04461846612137	1
NUB1	-0.258871973339783	0.951711805684101
	0.0992293483962911	1
AOC1	0.25004740171527	1
TMEM176A	-0.698570665233895	1
TMEM176B	-0.568520922414469	1
KCNH2	-0.018345033117775	1
GIMAP2	0.161584959627475	1
NOS3	0.202480787712029	1
	0.112798791903718	1
GIMAP8	-0.0860441799469338	1
TCAF1	-0.0905766620369917	1
	NA	NA
	NA	NA
TAS2R41	NA	NA
TAS2R60	NA	NA
EPHA1	-0.28486834166086	1
ZYX	0.0968973274439962	1
CLCN1	0.230770303403405	1
	0.372437059154632	0.951711805684101
TAS2R40	-0.00815950393616928	1
TRPV5	-0.235912776279985	1
KEL	-0.0224411052881074	1
EPHB6	0.359917647259119	1
	-0.437388392162417	1
TRBV24-1	NA	NA
PRSS2	NA	NA
TRBV19	0	1
	-0.182502205191443	1
	NA	NA
PRSS58	NA	NA
	0	1
MGAM2	0.0138421702970591	1
SSBP1	0.00444394985550237	1
WEE2	-0.211886691977113	1
KIAA1147	0.102813140756524	1
AGK	0.0772706919733318	1
	0.246197158649355	1
BRAF	0.141500818824561	1
ADCK2	-0.063168971859871	1
DENND2A	0.201318145212022	1
	0.148425749999651	1
KDM7A	0.315955479232591	1
PARP12	0.341654869852534	1
TBXAS1	0.153716047027492	1
KLRG2	-0.34973849224687	1
	0	1
	0.0892657156070328	1
UBN2	-0.156170851226186	1
TTC26	-0.0743527988035484	1
ZC3HAV1	-0.0647551328143667	1
KIAA1549	0.240311165336867	1
ATP6V0A4	0.45542077514897	1
SVOPL	0.0227383054536464	1
TRIM24	0.227068506369844	1
AKR1D1	-0.203433724960772	1
CREB3L2	0.351912579442491	1
DGKI	-0.553631647862277	1
PTN	-0.828370978703241	0.749546771572591
SLC13A4	-0.158750255290574	1
AGBL3	-0.0432502746857621	1
CYREN	-0.382770360954082	1
WDR91	-0.174502356359493	1
STRA8	-0.0896300156321673	1
CALD1	0.12525975202141	1
	0.135087494680496	1
	0	1
SLC35B4	-0.00943229218431976	1
LRGUK	-0.0294699547874213	1
EXOC4	-0.311218189064361	0.569605749862287
CHCHD3	-0.0353059869439201	1
	0.403443750457767	1
MKLN1	-0.0382921483088856	1
KLF14	-0.118938510668473	1
TSGA13	0.270458369886317	1
COPG2	-0.162122965119745	1
MEST	0.142713626351496	1
CPA5	-0.423348700005703	1
CEP41	0.20135990356002	1
CPA1	0.113956130570231	1
CPA2	0.0201016515230625	1
SSMEM1	0.22546359633229	1
TMEM209	0.0311906814092109	1
UBE2H	0.149863621378868	1
ZC3HC1	-0.10833351961385	1
NRF1	0.208101664383499	1
STRIP2	0.515571627258696	1
AHCYL2	0.130138886537503	1
SMO	-0.174534572345405	1
TSPAN33	0.58848418129295	1
	-1.13238653042128	0.781432008814667
TNPO3	0.0656683810421341	1
IRF5	0.203285405605302	1
KCP	0.040481054697481	1
ATP6V1F	-0.142874448695024	1
FLNC	-0.4788650840281	1
CCDC136	-0.515712895057373	1
OPN1SW	0.0349108382850824	1
CALU	0.202489480571685	1
FAM71F1	-0.375933114883699	1
FAM71F2	-0.547570119941064	1
IMPDH1	-0.011239108145436	1
LRRC4	-0.442254560404834	1
SND1	-0.0549510862326281	1
PAX4	0.0200903928616215	1
FSCN3	0	1
ARF5	-0.179828869430691	1
	-0.0851542031566951	1
GPR37	-0.515322052008175	1
TMEM229A	NA	NA
SPAM1	NA	NA
HYAL4	-0.15787934510276	1
	0	1
WASL	0.0953234583559439	1
LMOD2	-1.04203056415034	0.925639787404482
ASB15	-0.168524800365124	1
IQUB	0.550686467805036	1
SLC13A1	-0.0781881303575148	1
CADPS2	0.17868061875416	1
AASS	-0.141354605318212	1
PTPRZ1	0.129260235361313	1
FAM3C	-0.2008838283007	1
WNT16	0.205341900137969	1
CPED1	-0.298590415963898	1
ING3	-0.0471356682515955	1
TSPAN12	0.060858358596224	1
KCND2	-0.336925936181153	1
	-0.491065050408032	1
CTTNBP2	0.0650997868267555	1
CFTR	0	1
ASZ1	0	1
WNT2	-0.0917783789574114	1
ST7	0.118525093641859	1
CAV1	0.0121356342842187	1
CAV2	0.0374335848558372	1
FOXP2	-0.442126544670782	1
PPP1R3A	-0.0225667111999598	1
GPR85	-0.1401200567925	1
TMEM168	-0.0766138894593774	1
IFRD1	0.0980346139907299	1
	0	1
	0.311270160506527	1
	0	1
LRRN3	-0.305901921582061	1
DNAJB9	0.0372447887523183	1
GPR141	0.160039298612773	1
ELMO1	0.140574710526254	1
AOAH	-0.109943056268447	1
ANLN	0.213579198640069	1
KIAA0895	0.0203326160642989	1
SEPT7	-0.093153053395674	1
TBX20	-0.243984119925205	1
DPY19L2	NA	NA
NPSR1	-0.281373150461725	1
BMPER	-0.602532983758654	0.983168404498284
PDE1C	0.273354577662805	1
ITPRID1	-0.00696834434335068	1
ADCYAP1R1	0.339309069368309	1
GHRHR	NA	NA
MINDY4	-0.425290925486326	0.951711805684101
INMT	-0.611064108284329	1
GARS	-0.0771009182642973	1
NOD1	0.26781141218739	1
	-0.269934098127104	1
PLEKHA8	-0.0032199590437302	1
SCRN1	0.590676299924227	1
WIPF3	0.411351978336481	1
PRR15	0.0738845534358429	1
	-0.58665560380225	1
CPVL	-1.40349260239403	0.352232217032795
TRIL	-0.461145141858796	1
CREB5	0.0330128170689178	1
JAZF1	0.282644788311296	1
TAX1BP1	-0.0084594625198333	1
HIBADH	-0.00787590030797073	1
EVX1	0.020411433663823	1
HOXA11	0.0524340497487006	1
HOXA7	-0.116342857368824	1
HOXA5	-0.0667158774806053	1
HOXA4	-0.325162838501729	1
HOXA3	-0.275280752871287	1
HOXA2	-0.32734740123118	1
HOXA1	0.374627738864457	1
SKAP2	0.602727707788103	1
	-0.0608629083404118	1
CYCS	0.260216807991854	1
OSBPL3	0.00441775802534687	1
GSDME	0.418698507198105	1
MPP6	-0.075150577846093	1
NPY	0	1
STK31	0.146261053749038	1
PGAM2	-0.49279123141677	1
DBNL	-0.00825557908483724	1
UBE2D4	0.124289177381315	1
MRPS24	-0.259183076939259	1
	0.636248368647577	0.861510623142537
ADCY1	0	1
IGFBP1	NA	NA
	0.0486451724732308	1
TBRG4	-0.270459048087908	1
NACAD	-0.572745087190776	1
CCM2	-0.0796768306045691	1
	0.0190115213418347	1
	0.039535810602855	1
H2AFV	0.182812431680196	1
MYO1G	0.674886197459517	1
OGDH	0.199063389020477	1
TMED4	0.0352754935742341	1
DDX56	-0.31864672742365	1
NPC1L1	0.266693945904588	1
NUDCD3	-0.0042231580475242	1
YKT6	0.140907242899113	1
GCK	-0.194332747566968	1
POLD2	-0.425788722174264	1
AEBP1	-0.79536770985152	0.352232217032795
POLM	-0.53833401726547	1
BLVRA	-0.272623869503345	1
	-0.00603440468236864	1
C7orf25	-0.0807721728157045	1
GLI3	0.0535608478572681	1
	0.278331363530796	1
CDK13	0.240412763755101	1
VPS41	-0.248826398783277	0.951711805684101
ZNF282	-0.0470818600503327	1
ZNF777	-0.0830407133695584	1
	0.160436688738373	1
NLN	0.0694449861366671	1
CTNND2	0.0203166888707729	1
TRIO	0.487086255871739	1
OTULINL	-0.571649825360922	0.618046303754253
ANKH	-0.0417555392114188	1
	NA	NA
	NA	NA
RETREG1	-0.136328565941091	1
ZNF622	-0.213899789390878	1
MYO10	-0.119743131955964	1
	NA	NA
CDH12	-0.0207389198007045	1
	NA	NA
CDH10	0	1
	-0.0931249615539994	1
C5orf22	-0.138681075161129	1
DROSHA	-0.0410761435898694	1
PDZD2	0.330314380718472	1
ADAMTS12	-0.152989422201121	1
TARS	0.0678287647845119	1
SLC45A2	-0.515214689955569	1
AMACR	0.0507310480314326	1
	-0.196261598325207	1
RAI14	-0.131696049549305	1
TTC23L	-0.305960510415578	1
RAD1	0.21945995980021	1
BRIX1	-0.0177358922647682	1
	-0.0829983528596582	1
AGXT2	-0.510936420681384	1
PRLR	NA	NA
SPEF2	-0.00799856564901138	1
IL7R	0.528259348477648	1
LMBRD2	0.223429363457489	1
SKP2	0.104528805695078	1
NADK2	-0.0117940511847146	1
	-0.514664612526473	1
RANBP3L	-0.537179009957113	1
	0.310673921547933	1
SLC1A3	0.605265467104477	1
NIPBL	0.107391494139376	1
CPLANE1	0.122482505298189	1
NUP155	0.15639569915742	1
WDR70	-0.139423195326149	1
EGFLAM	0.294468096939894	1
LIFR	0.398551369248785	1
OSMR	0.426673994804459	1
RICTOR	0.128432141616704	1
FYB1	-1.03475564067593	0.352232217032795
C9	-0.786482398816186	1
DAB2	-0.133310962893597	1
C7	-0.382481921057543	1
C6	-0.0681505901245452	1
OXCT1	-0.102035777437546	1
FBXO4	0.227287915478575	1
GHR	0.0072289498322715	1
CCDC152	0.0925929894455448	1
	-0.350721585163073	1
	-0.0714795034168824	1
CCL28	-0.00919276624100515	1
HMGCS1	0.415975482787617	1
NIM1K	-0.0724116209150811	1
PAIP1	-0.113022614943303	1
	0.156138969674175	1
NNT	0.285273499991294	1
FGF10	-0.457342154322909	1
	NA	NA
PARP8	0.272500248293192	1
ISL1	0	1
PELO	-0.0338378754883413	1
ITGA1	-0.208532823418593	1
	-0.316406563553091	1
ITGA2	0.585050688944269	1
MOCS2	-0.114331750137611	1
FST	0.438332938932613	1
NDUFS4	-0.276244532792594	1
ARL15	-0.040430381444935	1
	0.0842595956917928	1
ESM1	0.61236074101997	1
GZMK	-0.17224063474606	1
GZMA	-0.127434857065908	1
GZMA	0.0954587991828718	1
DHX29	-0.106730923454767	1
MTREX	-0.0813606588094514	1
PLPP1	-0.0359019426475533	1
DDX4	0.23450076054442	1
IL31RA	0.0137984385197048	1
IL6ST	0.0634822693797783	1
ANKRD55	-0.130633052517224	1
MAP3K1	0.593179577596256	1
SETD9	-0.25814894142887	1
MIER3	0.12856465943222	1
GPBP1	-0.0730156150701731	1
ACTBL2	-0.00778403018847541	1
PLK2	0.185334106003386	1
	NA	NA
RAB3D	0.142546091757935	1
PDE4D	-0.302067875930629	1
DEPDC1B	0.0760728011930426	1
ERCC8	-0.120029840008537	1
IPO11	0.0544022617014342	1
HTR1A	NA	NA
RNF180	0.283428550349196	1
CWC27	-0.0973194191976934	1
ADAMTS6	0.3313183579617	1
PPWD1	0.0224110054785802	1
CENPK	0.180967382880627	1
TRIM23	-0.150897633145978	1
	0.0130782439958706	1
ERBIN	0.134769632947782	1
MAST4	0.0958528194208749	1
CD180	0.30598619659354	1
PIK3R1	-0.08902173878471	1
MARVELD2	-0.154065154443086	1
RAD17	0.0434023075885725	1
CDK7	-0.163937347981498	1
CCDC125	-0.20246244812374	1
BDP1	0.0214313436562763	1
	-0.412843933301637	1
	-0.0427587951215478	1
MCCC2	0.208293487094467	1
CARTPT	NA	NA
MAP1B	0.0113052449156078	1
PTCD2	-0.203394362279393	1
ZNF366	0.0296463389498359	1
	0	1
NSG2	0.0360954556335028	1
CPEB4	0.428194701486912	1
	0.0116026344069387	1
STC2	0.693099240050893	1
BNIP1	-0.141281582638141	1
CREBRF	-0.166645626275863	1
ERGIC1	0.186455209347756	1
RPL26L1	-0.137077865227229	1
	-0.033030109627123	1
DUSP1	0.606880408828725	0.730951476397671
NEURL1B	0.137225602765547	1
EFCAB9	0	1
FGF18	-0.737906062239842	0.992267329788745
	-0.153751064815865	1
TLX3	NA	NA
RANBP17	0.0183303684789099	1
KCNIP1	-0.23548680040379	1
KCNMB1	-0.22492295006061	1
LCP2	0.515081688412421	1
DOCK2	0.77647680476568	1
FOXI1	NA	NA
INSYN2B	0	1
SLIT3	-0.308058195546914	1
FBLL1	0.0650646065258862	1
PANK3	0.218518220720723	1
RARS	-0.116037255084801	1
TENM2	-1.27057371230508	0.749048453880233
	-0.00879614651936273	1
HMMR	0.195482516939288	1
CCNG1	-0.148797510443436	1
GABRG2	0.215931381653372	1
GABRA6	-0.00801090833407382	1
	-0.0656396221176689	1
SLU7	0.0498713518811104	1
CCNJL	-0.0644277099395408	1
FABP6	-0.00783690949971473	1
	-0.0911926059630081	1
ADRA1B	-0.341310142963327	1
UBLCP1	0.0321244950205879	1
RNF145	-0.198154310272282	1
IL12B	0	1
EBF1	0.264673382807264	1
CLINT1	0.311214337490813	1
SOX30	0	1
ADAM19	0.402815791868272	1
NIPAL4	0.233654419791136	1
CYFIP2	0.248546495704625	1
	-0.146978234128239	1
FAM71B	-0.0529296674598501	1
MED7	-0.0405832290517187	1
	-0.530305409573165	1
TIMD4	-0.378309021443505	1
	-0.214350068141349	1
MRPL22	-0.198211687203166	1
GEMIN5	-0.13629293451565	1
CNOT8	0.127593928629012	1
FAXDC2	0.208461518163776	1
LARP1	0.365034630990466	1
GALNT10	0.135640924437325	1
FAM114A2	-0.0108733816120655	1
NMUR2	-0.421659285137152	1
	0	1
GLRA1	0.0507312828638393	1
SPARC	-0.205151563236201	1
FAT2	-0.642716914714378	1
SLC36A2	0.23036797671352	1
GM2A	-0.0394057882974426	1
ANXA6	-0.028151174588919	1
TNIP1	-0.0241474780621161	1
MARCH6	-0.0863171340921619	1
SEMA5A	0.552792827304767	1
C5orf49	-1.01619458983835	0.646814867936906
FASTKD3	-0.0501283169800664	1
MTRR	-0.150907352347934	1
ADCY2	0.28876092464816	1
TENT4A	0.321992314986767	1
	0.613199576303295	1
NSUN2	0.120360786072954	1
MED10	-0.176400972839559	1
	-0.0606115929899078	1
ADAMTS16	0.391874513051455	1
IRX4	-0.00623594907997467	1
NDUFS6	-0.0648179037377181	1
LPCAT1	-0.367613765573427	1
SLC6A18	NA	NA
TERT	-0.0214562720681986	1
CLPTM1L	0.0801688238517263	1
SLC6A19	NA	NA
SLC6A3	0.108966738686079	1
FOXK2	0.330757947816198	1
NARF	-0.383520909406128	1
CYBC1	-0.165303502704608	1
	-0.638082814338501	0.951711805684101
RAB40B	-0.38838139986462	1
FN3K	-0.343833206070114	1
WDR45B	0.116703025466645	1
FN3KRP	-0.555618289674061	0.766755751874681
ZNF750	0	1
TBCD	-0.197324865510807	1
METRNL	0.310797503791915	1
RPTOR	0.0517967967277999	1
CHMP6	-0.443278908029973	0.830544296239714
AATK	0.499696412322302	1
BAIAP2	-0.121557061778321	1
CEP131	-0.656858315013745	0.951711805684101
NPTX1	-1.13004176155769	0.507984894818901
RNF213	0.328082110309286	1
SGSH	-0.26438414906225	1
CARD14	-0.1825750881559	1
EIF4A3	-0.112864625319747	1
GAA	0.013967788356045	1
CCDC40	0.0393915219646589	1
TBC1D16	0.303041438433927	1
CBX4	0.124182485183704	1
ENPP7	0.261838923507649	1
TIMP2	-0.0400301730003792	1
USP36	-0.172609341942797	1
CYTH1	0.446919264623032	0.877672093875527
SEPT9	0.247070341146051	1
SEC14L1	0.351569119087108	1
MGAT5B	-0.166451761678377	1
ST6GALNAC1	-0.469328943044924	1
	0.0356257756856774	1
ST6GALNAC2	-0.0299791139553125	1
SPHK1	0.320630630743768	1
CYGB	-0.100363444756927	1
PRPSAP1	-0.335192783467928	1
RNF157	0.175956650783508	1
FOXJ1	-0.0993029112228617	1
ZACN	-0.52108331070259	1
GALR2	0	1
EXOC7	-0.277705827947053	1
SRP68	-0.146370494886875	1
EVPL	-0.424474559090937	1
CDK3	-0.554811379016935	1
	-0.545424900754033	1
TRIM65	-0.175011928772258	1
MRPL38	-0.0572744317413086	1
FBF1	-0.387946855514227	1
ACOX1	0.103584186346852	1
TRIM47	-0.223768089520717	1
UNC13D	-0.0175823272143319	1
UNK	0.0503210043889168	1
	0.0449557863362562	1
GALK1	-0.083871985568186	1
ITGB4	0.0384614146924225	1
SAP30BP	-0.292990773160635	1
GRB2	0.0735566654418439	1
NUP85	0.0100372095245545	1
SLC25A19	0.0716235077388307	1
MIF4GD	-0.197620833862831	1
GGA3	-0.181278774232068	1
SUMO2	-0.0713644541099276	1
	0.0336613578313538	1
ARMC7	-0.00956850264845903	1
SLC16A5	-0.180244862402285	1
	0	1
CDR2L	0.124562875684626	1
HID1	-0.0605516494542364	1
OTOP3	0	1
OTOP2	0.281450794176112	1
USH1G	-0.00811126043930607	1
FADS6	-0.147794698638035	1
FDXR	-0.429722187151257	1
TMEM104	-0.0440051192592937	1
NAT9	-0.495798570626656	1
SLC9A3R1	-0.312535473444626	1
RAB37	0.629406908558157	1
	0.154255594623946	1
CD300C	-0.342931851186708	1
	-0.00865751943335751	1
TTYH2	0.111378710922814	1
RPL38	-0.491447104572742	1
	0.553930276556203	1
CDC42EP4	-0.00439772614504762	1
C17orf80	-0.221890359400287	1
COG1	-0.0378214412165157	1
SSTR2	0.725139667210562	1
SOX9	0.39568141987342	1
MAP2K6	-0.050227753418508	1
ABCA5	-0.289410620177139	1
ABCA6	0.345077593527513	1
ABCA9	-0.256603716425257	1
FAM20A	0.134624632045477	1
PRKAR1A	-0.0141950119004188	1
WIPI1	0.266352223912618	1
ARSG	0.110946649170148	1
SLC16A6	0.610109473536954	1
AMZ2	-0.0832413769828361	1
AXIN2	0.211753444126065	1
PRKCA	0.177729248532859	1
CACNG1	0.066478857199304	1
HELZ	0.223385712637551	1
PSMD12	0.0190347278609913	1
PITPNC1	0.386935156863099	1
NOL11	-0.234804789068155	0.984341272175879
PECAM1	0.150496830010249	1
TEX2	0.310607143566161	1
ERN1	0.413788286488042	1
SCN4A	0.107907149170558	1
CD79B	0.0528742666838678	1
	-0.0709989374391165	1
PSMC5	-0.273477803855306	1
FTSJ3	-0.175567791321441	1
DDX42	-0.0371026717142912	1
STRADA	0.049524191303979	1
DCAF7	-0.0546284484047834	1
KCNH6	NA	NA
ACE	-0.0474554583831995	1
CYB561	0.0220115389089951	1
TANC2	-0.0586468346007391	1
MARCH10	-0.653667370289871	1
MRC2	-0.28706223665638	1
TLK2	-0.0128672544232835	1
EFCAB3	0.0286224774301732	1
EFCAB13	0	1
ITGB3	0.611675607473219	1
MYL4	0.33697780656093	1
CDC27	0.0442081117057198	1
KANSL1	-0.0632262829899499	1
MAPT	0.53815947733241	1
	-0.280798212339659	1
SPPL2C	0.0204482980357633	1
NSF	0.239238157925801	1
WNT3	0.64643742225832	1
RPRML	-0.00881656949546674	1
LYZL6	-0.00883033728673963	1
	-0.591278220410215	1
PLEKHM1	0.240253139906387	1
ARHGAP27	0.586928990553514	1
MAP3K14	-0.126333202372755	1
	-0.198817080859415	1
	NA	NA
FMNL1	0.32509004988052	1
HEXIM2	-0.47104167306411	0.913074022233565
	-0.400831032366375	0.602776027109428
ACBD4	-0.453089612286967	1
PLCD3	-0.509735265425999	1
NMT1	0.243267720530479	0.951711805684101
DCAKD	-0.33854778783306	1
KIF18B	0.276698378937398	1
GFAP	-0.43592035992392	1
	0.190859604431061	1
	-0.181241632477857	1
EFTUD2	-0.164511038470227	1
HIGD1B	-0.375326468193614	1
ADAM11	-0.153779592876424	1
MEIOC	-0.0687842022183251	1
	0.098460270870849	1
GRN	-0.0662030527356739	1
FAM171A2	-0.0101190392216959	1
ITGA2B	0.19612274060526	1
SLC4A1	-0.151494279619375	1
RUNDC3A	0.153671204681839	1
UBTF	-0.068636531678522	1
ATXN7L3	0.221071251937725	1
C17orf53	0.184524861275657	1
G6PC3	-0.109940110984555	1
HDAC5	-0.103646316171093	1
MPP2	-0.668007265214422	0.781432008814667
PPY	NA	NA
TMEM101	-0.324656111451688	1
MPP3	-0.340522276274111	1
CFAP97D1	-0.0643766853444511	1
MEOX1	-0.751131650745513	0.856233581745099
	-0.0800209357471183	1
DHX8	0.0729676129757034	1
ETV4	-0.307161545378132	1
ARL4D	-0.193131440221338	1
EZH1	0.200674870329634	1
	0.1157340132878	1
AOC2	-0.428985687842144	1
PSME3	0.118102485663584	1
BECN1	-0.000694750014287011	1
WNK4	-0.315740215610901	1
COA3	-0.139454123778082	1
RAMP2	-0.236068353400946	1
PLEKHH3	-0.238779568898319	1
CCR10	0.112821528982895	1
CNTNAP1	-0.746855987957398	0.739777649554749
TUBG1	0.137419711358376	1
RETREG3	-0.0809251695949788	1
