gene_name	InjuryReconstruct.Day7vsControl.Day0_log2FoldChange	InjuryReconstruct.Day7vsControl.Day0_padj
AMPD3	-0.0533321440940436	0.911439265456153
STK39	-0.325873768975572	0.222135306103392
TLX2	-0.0182180294163266	NA
IL20RB	-0.946275292091306	0.0873135738149656
SOX3	0.0109121776267769	NA
CDON	-0.0922187069932515	0.848782155962338
	1.48036677923416	4.45755433368246e-08
POLR2H	-0.0952239383035604	0.635426665490283
UIMC1	-0.0312005848353776	0.8813566726194
TRDC	-0.491792323531148	0.409786406545619
DPY19L3	0.0516850402851811	0.893152218199119
ARHGEF5	-0.109242433700461	0.857976021157451
DAZAP1	0.033438210294996	0.881862918893059
	NA	NA
ZNF644	-0.0847535794803	0.683204917544027
SLC37A2	-0.159195702071188	0.807388340466654
MARK4	0.361096919140879	0.161732868640357
	-0.065984858139645	NA
CALM3	0.217735831326661	0.281065840924306
DGKG	1.04771510682545	0.0443836551155274
TNRC18	-0.181327723710689	0.660876082640881
MATN1	-0.039020109097898	0.985806884098963
SUN3	-0.561815203584774	0.31784181056381
USP14	0.300022148336949	0.266698671845069
	-0.20103730434898	0.761210123912006
	0	NA
TMPRSS3	0	NA
GRIA1	1.66414949534868	0.00536808111279866
PRMT2	0.0307591115300498	0.885566342321141
	NA	NA
	NA	NA
PPP1R3F	-0.555958128801475	0.283495587529902
FIBIN	-1.07818218833865	0.00582469594722669
WWP2	-0.327696780659233	0.34414208769575
CAPRIN2	-0.743135005044246	0.0205090502531225
DQX1	-1.48229905569695	0.0102010841371619
DCP1A	0.162530271120733	0.579057134957467
CMTM8	-0.270594167859199	0.520186994263436
	NA	NA
FLYWCH2	-0.592929626556471	0.455722410610513
	-0.264329825895479	0.208419532735709
BEX4	-1.55058414144864	0.000501386953491106
DENND5B	1.0808615550406	0.0646467823941566
ATP12A	-1.53966329751983	0.00841610937313398
	-0.036569501259115	NA
KATNAL2	-0.48292326336135	0.536782936813506
TIMM17B	0.0477504077182535	0.891528663849772
SLC7A11	0.511022412767351	0.395640001379747
PTGES2	0.0931333744489459	0.805153939266126
SRFBP1	-0.0962339896777467	0.842534222840432
	-0.00356793313116805	NA
CLTC	0.581220890608439	0.187848343549707
FCHO2	0.650597578147952	0.284037216258323
ZSCAN16	-0.221532866198652	0.632270588580347
ZFP1	0.351118968703734	0.235595098335108
GALNT13	0.0312377509138747	0.989397570424233
TRPM4	-0.205670133147768	0.55791955246966
DAZAP2	0.175246303216271	0.321374730582856
NCR1	-0.118224603758291	NA
OPHN1	0.258760994660968	0.53089408512584
AMER2	0.0107398381251234	NA
COCH	-3.19405568601257	7.45910732730312e-08
	NA	NA
NAA40	-0.055528061353922	0.828168972368379
GADD45B	0.911507575178549	0.0454742419359763
RINL	-0.95131792928907	0.0799897565413508
LBX1	0.182008327493234	NA
	0.32767475221089	NA
SALL2	0.0932001810276706	0.94186834538082
ERICH6	-0.755064156308972	NA
ZNF638	-0.0533793975955028	0.875076156222468
OSER1	-0.0113664604005553	0.976994938788394
RAB20	0.0106909060392948	0.995469097735105
	0.11115387669994	NA
CDH16	-0.0193388257817412	NA
CARMIL2	-0.695050008289357	0.0804576967731989
	NA	NA
FLOT1	-0.343841100331993	0.0691213684462258
RHOD	0.242798253692899	0.591946371411603
HOXC10	-0.241277076849065	0.708568348305797
	-1.03945313301502	0.0824297157033743
DSG2	0.139727729018711	0.816620949454357
PDGFRB	0.652653843727778	0.0272314484225779
PRDX6	0.227837483062947	0.327676968161123
PRSS21	0.0991886125882942	0.970343308001511
TIMM13	-0.142397745513306	0.585688037070816
PECR	-0.217676384115544	0.336036840715666
	0.0520595939981588	NA
HNRNPK	0.225658749380534	0.289176886192136
	-0.592890881616912	0.000732043934909609
NOP53	-0.786965779089847	0.0223177808304961
SLC35C2	0.332975714146143	0.0696277555923201
SGF29	-0.294492105532177	0.406907029168026
UGCG	0.541804568493201	0.0908745493981801
DCUN1D1	0.0552656905407505	0.839012210471118
PLEKHO1	0.805027418520578	0.159773402186502
GSG1L	-0.236470380139905	0.700417310517804
MOGS	0.739883852693339	0.00957875224480118
RABIF	1.02816348033325	0.00461402857444589
PPA2	-0.134172559612536	0.666654774549632
SNX2	0.289808930760366	0.250826052841775
	0.804720517373691	0.009069994494041
PPP1R3B	-0.388775853463491	0.250826052841775
S100PBP	-0.429578985245213	0.0103494554756359
RHOJ	0.179557768986671	0.479787259408744
LIN7C	-0.113363823707218	0.756718062464999
ABCC12	-0.821568017248413	NA
PYGB	-0.746215507223537	0.0714221352431123
VAMP8	-0.353270555036274	0.369587670227502
MCM5	0.213400767415862	0.539849694036462
PNN	0.140466078279883	0.736305680873887
KANSL1L	-0.494467406365678	0.349954981447112
FGF16	0.0587186618621192	NA
TMUB2	0.062362879233134	0.776881160624647
	0.623155169691465	0.330769526562007
	-0.927458860521965	0.148778953191365
PJA2	-0.111441107457752	0.791499263688182
SLC4A3	-1.16800823081247	0.00818902755999809
IL2RA	1.26885903338393	0.0271469475264694
OR51M1	NA	NA
TFF3	NA	NA
	0.173448342983465	0.618520873083906
GRM8	0.0356746136428865	NA
NXF1	-0.325659516978271	0.196567158863963
KCTD4	-0.5345462788484	0.311334567871667
BCAP29	-0.191306241801479	0.383124231623202
DNAJA3	0.0834398420983469	0.660434482047508
	-0.0180141117144516	NA
EXOC1L	0.0626786655395841	NA
MYMK	-0.267757565833639	0.809590072572822
CRYBG3	0.48466554135197	0.413757907163313
CRMP1	1.26991098520428	0.0617694593695741
SUPT16H	0.0470140539702636	0.853426583397017
KLHDC3	-0.646326957623813	0.0189358196158362
NAPEPLD	0.520798178524583	0.307502851593838
	0.198888062370961	0.569354043453515
	-0.075258342860833	0.843626025611353
DDX27	0.26437785258417	0.19915383975933
KIF5C	0.146889751508415	0.98560293047996
	1.16142417362331	0.00645744890040994
SNW1	-0.00911693503540122	0.973942773178641
EFR3B	0.952586570701141	0.0830814362391473
SLC7A13	NA	NA
G3BP2	0.371330022393525	0.221382128746315
PHF6	0.180493500314329	0.667319148511332
UCHL1	0.978659204360978	0.166351153513838
AFG3L2	0.23462921240661	0.12562903747436
SLC7A9	-1.38835054908922	0.000709551980158495
NFASC	-0.457460607495739	0.524855392542037
NMD3	-0.191842594388151	0.444156554798188
PTER	-0.320525009255852	0.476828143502627
POLR2B	0.0849195899503249	0.717733913875513
PARP4	0.702184894100845	0.00759718503391534
CLMP	1.01147914632696	0.00201275761769639
	-1.1757146145349	0.00413870801779034
ARFGEF3	0.586721967261164	0.536709814890424
AMT	-0.628890017843809	0.418800743717309
TBX4	-0.530995964013528	0.196521330698784
VPS50	-0.190927909927589	0.557031087698326
CCSER1	0.0332074350597097	0.904201572982793
TMEM132E	0.890699259209482	0.305291741315794
TSPEAR	-0.339289955748707	0.675521861884101
ZNF704	-0.451137563926154	0.496187885251302
TBC1D8B	-0.0397713838917135	0.924162037653073
CYB5R4	-0.735409694528768	0.00780818100234099
	NA	NA
PKIG	0.32012658628559	0.552741517157751
ZNF232	-0.46644608891272	0.624004593255004
CCDC149	-0.630994507133976	0.00522342604896678
FZD9	-0.623652008269152	0.0996787872766556
	0	NA
TMOD1	-0.16600237144502	0.851105287207211
	-0.0323752244488415	NA
	-0.272259495020925	0.617847172015129
MCCD1	-0.0611481292866383	NA
CLCN5	1.01539828164852	0.0629958009525118
ZNF329	-0.0468960801447351	0.889292684572027
JAM2	-0.281755180883534	0.164426004052679
OR2AT4	NA	NA
TNNT2	0	NA
SCG2	0.0105069753689244	NA
PARP3	0.266649945753811	0.314449433168005
PCBP3	0.0439265414677049	NA
BAHCC1	0.143516308051398	0.734151319237604
SEPT10	0.0290709688766971	0.92963670611069
IDO2	0.158144944080791	NA
LMO1	-0.69626810677027	0.302380998303784
	-0.017981291209861	NA
HTATSF1	0.29401327115447	0.367152018324519
	0	NA
KLK4	-0.0181254056583194	NA
WDR4	0.441667130440379	0.295932933431769
TPP1	0.153915807134957	0.488122291399728
SSUH2	0.742420534841875	0.334018132894542
ATP2B2	1.66827772113225	0.0115928694199677
STAC	0.977713341235193	0.161485328950406
BEST1	-2.5673188001712	2.55701038772459e-07
	-0.0167169768258288	0.939089650234459
ZNF408	0.0162729116616927	0.965954067578753
NET1	0.210019292145137	0.687022342055143
	NA	NA
UBXN1	-0.105150548169372	0.817585089803057
PDS5A	0.136850097426182	0.65076598623623
BZW2	0.483607760235755	0.0135946313766933
ABCA7	0.944267545448216	0.0511461458675814
KHDRBS1	-0.189942597561759	0.161732868640357
CNTNAP4	1.82927522007764	0.00436029868432285
	0.158076461341488	0.383098528752389
	-0.993719787541677	0.0940770278809713
	0.0104729209903979	NA
ASCC1	-0.25596401360867	0.338683069091403
	NA	NA
OSBPL6	-0.366407683936054	0.268120742693469
METTL23	-0.483530661600503	0.214116472205404
EIF2B4	-0.175073728193979	0.477237676044549
RNLS	0.261570923618709	0.52123239515371
GAMT	-0.0451528138282151	0.936342116130721
EVX2	NA	NA
GRIN2C	-0.0703612071812731	NA
CLN8	0.184769473324235	0.479126573435114
	-0.752867904081486	0.212717311152759
	-0.126384282207848	0.712545058790206
	0.286135464128813	0.409526158663817
CDH3	0.865798232309036	0.307930756270005
SEMA7A	0.286151282535215	0.60855072426449
RNF227	-0.548999685645685	0.453807786714265
CA10	-0.0501454112716379	NA
PQLC1	0.141907004347773	0.588259030187534
	-0.0918035489012653	0.808879957128744
REXO4	0.387664574670482	0.30385434462918
USP53	-0.724597367074957	0.0680819660333181
TROAP	0.86563439519895	0.0846787038241756
RRP9	0.155895581585069	0.562277389931901
BATF2	1.03790436090734	0.319243028719524
ZNF385B	-0.34278262695301	0.474801566431758
CA4	0.409699793752162	0.609992376394546
	-0.411402873718424	0.418558575411829
ARIH1	0.101026796550066	0.700993518998212
LYPLA2	0.0128849741780923	0.964973672242563
	0.017433769519312	0.985469247503631
	-0.197394182581552	0.556383542924138
OR51B5	NA	NA
	0.0889344600338574	NA
AXIN1	-0.17930956011953	0.513122347237644
ASPDH	NA	NA
MAOB	-0.376150423826724	0.310375473441664
	-0.412930356917035	NA
SYN2	-0.393358924098078	0.708909536684825
NUMBL	0.886257950498783	0.000363979394884422
ETV5	-0.503889319906857	0.243132283827292
RBM22	0.0860492577218144	0.675991511954975
MAN1C1	0.747672831585413	0.242350972147437
NFIA	0.124344079018093	0.849613527960059
NONO	0.197624542025844	0.200717792089682
OPTN	0.131949855455295	0.690428907477058
KRT3	NA	NA
MOSPD3	-0.127995490755316	0.7272323791549
CLEC4F	-0.500951430878997	0.446708684849029
GDF5	0.454586200747525	0.468305696331843
	-0.27745433300801	0.313544574558752
	0.237345842653016	0.30320980208895
FOXJ3	-0.0245362496763213	0.941832968634823
SCN1B	1.59049125742362	1.72697757660671e-05
EXOC1	0.0506047784126341	0.798299593103941
ILK	0.173701154067513	0.479126573435114
SH3YL1	-0.868537895153789	0.0115754854630923
ZNF24	0.131450862785293	0.630980214924549
NDUFA1	-0.013876638192729	0.968469254261847
SH3TC2	1.20426133164033	0.0217061852878869
SULT2B1	-0.314369138778035	NA
GREM2	0.121317555156471	NA
KRCC1	-0.719375838085336	0.000963173092344193
CENPE	1.51731503495821	0.000369439465040781
SCRN3	-0.498952586738028	0.092591598404989
SRXN1	1.50729503967142	0.000170160889108364
F13B	-0.792948415348182	0.212399301926148
FIGNL1	0.258685905665804	0.49280808999232
SRRM2	-0.196462101343216	0.547754336374094
	-0.215596218221401	0.927081712518576
ELMO2	-0.027286896229035	0.927884542313484
FBXW11	0.273777534961668	0.28038433374618
	NA	NA
PIN4	0.00779837343054272	0.986247615993825
THOC6	0.367915091616329	0.232070930095831
MARS	0.546484617709406	0.00464025092257944
CYP3A39	0.252278651646456	0.717733473018398
	0.133841554076379	0.746702946947843
	0.0394286101567907	0.916246086348335
	-0.210695998485903	0.781118472387457
	-0.64460016321147	0.0501918900243985
PNRC2	0.581048157408724	0.0104256413545373
GPM6A	0.523996209685661	0.718613353027142
APC2	-1.03015784201214	0.0150341361623121
	-0.36703531561719	0.245347017133577
	NA	NA
FCN2	-0.743269558310491	0.280124352732503
BCLAF3	-0.343450115275438	0.200473942299677
CHRNA6	-0.826370254601965	0.0181126228221275
ZNF768	-0.267434302612075	0.19915383975933
PLA2G4A	-0.108456167780173	0.805719087652218
	NA	NA
ACAD9	-0.105334979313495	0.775923090009041
REST	0.105943662002898	0.649624302867673
RHBDF2	0.191309102528058	0.530019518031188
OARD1	-0.435691248061757	0.0327412793471678
EHD2	0.445206031383182	0.0418151628981873
ZNHIT3	0.559765726126506	0.0104256413545373
SRGN	0.864446692751273	0.258138665861652
PARD6G	0.00590868650630642	0.979498395714395
EMP3	0.67165741648131	0.0103494554756359
ZNF316	0.0335823458662892	0.946243953500287
UBE2L6	1.88107449682734	0.00704623881738177
ISCU	-0.374570727066935	0.0895774470058684
LONP2	-0.196071382347316	0.304088756307203
ZBBX	0	NA
TDGF1	-0.00342529338904129	NA
LIX1	1.74116933847232	0.00636868736844747
ZNF598	0.186213168287177	0.47944340780732
	-0.333290017088857	0.554879796513105
	NA	NA
SAMD4A	0.269297035453001	0.398942814495544
TIA1	0.199462184676844	0.492174375925808
	-0.278258546019965	NA
ARHGEF10	0.217661407495586	0.652168094617986
UBALD2	0.116225850175727	0.826583951575719
	-1.31042696899621	0.0489642223256516
PPM1L	-0.193028191614337	0.762880184511372
	0.538947740689272	0.547754336374094
ITPR1	0.276896360297916	0.660617284016799
KLHDC8A	-0.0458352619661801	NA
AVL9	0.155063838409695	0.670380786914343
KCNK2	0.182870326163054	0.967109512819214
HPCAL4	0.369016524576736	NA
GPR50	NA	NA
	-1.01819910559046	0.000109633368392592
FMO3	0.615767773703379	0.652998344134326
SLC46A1	-0.314804138643897	0.375314425405055
	-0.435774194385418	0.347713480248854
DNAJC9	0.157717732567113	0.471555928166139
PLXNA3	-0.0174029069615344	0.967066640565342
PCDHGB5	0.195792824633034	0.742700465520195
MSLNL	0	NA
PITHD1	-0.601894888908343	5.98024657290147e-05
HSPB6	-0.682884110731327	0.0847442405129567
	NA	NA
CCKAR	-0.0880345510097643	0.849269155405973
PRKCD	0.569844596651518	0.00782416184895065
DPEP3	-0.0619551471065914	NA
	0.0107398381251234	NA
RNASE13	-0.262846974612381	NA
PCSK5	0.969234812048735	0.0239676854935296
TGM2	0.57903947037475	0.224138650601477
TMEM26	-0.765310615558657	0.045760113226879
RAPGEF3	0.00370280475905217	0.984022940650775
NRROS	0.702646160782406	0.345352386544656
	0	NA
ZNF236	-0.321378171893964	0.393140108101632
SYT8	0.155129694868649	NA
MBOAT2	0.311885908696459	0.0666729829461947
ATP6V1FNB	-0.67263594779338	0.125222549129881
	0.5808237612208	0.442858141880026
GSTCD	-0.336236527235668	0.285913470528293
IL1RL2	0.504469712423725	NA
SUPT5H	0.0790629332205618	0.654669988794294
CCRL2	0.512557168199962	0.770419836805233
	-0.54968055064544	0.102976123795979
SNRPE	-0.312528351770596	0.331154208639808
IKZF5	0.0581853185046837	0.877782082809078
	-0.11659778970384	0.771675703161835
SLC22A6	-0.0723237004759537	NA
GPR149	-0.544026723375397	0.451207556116379
	-0.740486191546127	0.261158175279002
SERINC2	0.721071056235514	0.119119911475111
ADGRF2	1.9156201825268	0.000784734967538224
TAC1	1.850180879898	0.00388333651116237
AFF1	-0.345884750768508	0.292280901786092
	0.386428564714898	0.402211769077039
	-0.279033881481477	0.474801566431758
	NA	NA
TIMM8B	0.205341920212391	0.653272458660507
	0.0949729821048464	0.852204745947943
LAP3	0.321528416310201	0.128916191952563
CYP4F22	-0.032732425343192	NA
	1.24179684955529	0.0368274616255478
	-0.266213980861345	NA
FRMD7	0.447204669062217	0.302447050130826
SLC12A9	-0.440190941103423	0.159954708860464
	NA	NA
LYPD6	-0.610541467897914	0.362686996317171
CPM	0.253394270850741	0.663487194676272
TMEM222	-0.203246658758016	0.569465169658754
NRM	0.732492244437752	0.00445702031652559
	0.218239599673675	0.262270788962481
WNT8A	NA	NA
GLIS2	0.440513855169915	0.0574421262724858
	-0.473068032192024	0.571074456758873
NR2C2AP	-0.0960659707973651	0.86568650236916
PARP1	0.251927243350779	0.489973708145649
GABRA1	-0.0299789183081219	0.87955214474063
CHST3	-0.225706887030263	0.569104341129831
FBXO25	-0.16016490648569	0.477822005325192
CTSB	1.04346419731651	0.000762172104361223
KEAP1	0.102080390142753	0.571057254898734
	NA	NA
SON	0.0351968879344067	0.938578023169582
CHMP1A	-0.0538313762290673	0.869791106396827
LRRIQ4	0.0253100437328927	NA
MEPCE	0.0785425270518967	0.79122648893486
PWWP2B	0.529901850057512	0.344089225605499
MT1A	0.20444387466196	0.816939564753349
TTR	-0.693809644608335	0.243132283827292
	0	NA
	NA	NA
PROC	0.131140236365473	0.909071323962084
OR13G1	NA	NA
CHIA	-0.715373475728955	0.332871303619403
PTPRJ	0.793021612268303	0.0539776466252405
REEP1	1.71097154883529	0.0029972256305517
SLC31A2	0.2800079500853	0.521761363776111
GNS	-0.0122083958857943	0.962508632832015
TNFAIP6	0.781633959327455	0.136593536557103
	NA	NA
IFT20	0.269408264889463	0.511318629320268
ZBTB1	0.680446566568202	0.0872036868695555
TRIM37	0.1985476589429	0.532954483042372
TECTA	-0.21953299616026	0.489307453309174
KLHDC7A	0	NA
CSF2	-0.00381780525124114	NA
COG3	-0.0282516343070362	0.930838440883984
CLDN6	0.884589345476502	0.192045577407667
MCOLN3	0.010518729407146	NA
	-0.306224626467784	0.664286110745863
TTC19	-0.326656292414423	0.272634324537182
MIOX	-0.366415162345219	0.493611030686937
	0.174682387387659	NA
	-0.00374120003886009	NA
WDR13	-0.42804174367751	0.198115662329363
CLEC14A	0.75722072229839	0.171004927705568
HNRNPR	0.17273004093422	0.432536665218499
TRPM2	-0.951258287710371	0.0526738406295946
	-0.755848055872231	0.16252608571562
TFB2M	-0.00630897732279917	0.988748612076659
CCSAP	-0.611405261192177	0.0683098898235276
MRPL27	-0.213550447474089	0.596940460466937
SEMA3C	-0.401068528133497	0.349775542561025
TMEM156	0.19980850233413	0.931601934358676
TBC1D30	0.224250804690709	0.766611523283426
	0	NA
TMEM229B	0.82737410674975	0.220197720683303
	-0.58139520778922	0.104543360553076
NUPL2	-0.132975650317317	0.690013269478756
	-1.32370006372385	0.020536332625206
STATH	NA	NA
LANCL2	0.0964379737582335	0.57261911328131
ELK3	0.579663142277746	0.00227201483668704
LRRN1	0.679795318446376	0.485247800482403
ACO1	0.550064871132028	0.0169176611815595
	NA	NA
FAIM	-1.04850733534308	0.00229119987251603
	0.361632346186816	0.140076559205754
	NA	NA
ZMIZ2	0.312362807910303	0.37291031151725
OR2W3	NA	NA
IQCF2	NA	NA
CCP110	0.209923550239868	0.591437246616114
	-0.0739793989009978	0.880077711762662
WFDC1	-0.360347925230482	0.443030175780057
TRAT1	-0.120634333674393	0.816452955662173
VXN	0.410332287622048	0.5107997467234
CTRL	-0.588227631722769	NA
	-0.545640616414515	0.0735199590084922
CCL17	-0.00375629993429193	NA
ARHGEF40	0.526152713420731	0.0272818660256158
LRRTM1	0	NA
PFAS	-0.211563717285501	0.646360792584443
MTMR8	-0.00262294446087327	0.994725692465346
	0.119167424343871	0.69196155811115
ACSF3	-0.106090807887426	0.80293775192651
	1.79183816312063	0.00316835016242454
	0.700432988046203	0.245681783508661
AZIN1	0.193765925818879	0.761330203127816
RRP8	0.0351696989912426	0.912063212775092
RPA3	-0.142320772866094	0.646290753160879
VSX1	0	NA
ATG2A	-0.339330288317577	0.188706960607033
GRM7	-1.32688196570556	0.0235664974556855
AKNA	0.485986853694304	0.232404363290952
ATP5ME	-0.0345972670043913	0.953514488232927
CFAP57	0.146493509197035	NA
AFAP1	0.841195036987507	0.0037359583527834
ETAA1	0.0825274344186019	0.864098390119125
THPO	-1.23729093016966	0.00512505118633606
ORAI2	0.241577746278272	0.273417726537418
SLC2A4	-1.50815467129229	0.00655943955555888
SLC9C1	-0.0880045271450806	NA
P3H1	0.6886745305974	0.010642738384335
VSTM2B	-1.22114568376692	0.0265404179055539
PDE1A	1.58155772779027	0.0312110088902462
TXNRD3	0.227930600235256	0.465579407926054
PCDHGB7	0.614775146849061	0.22639209515456
CRACR2B	-0.416499220792314	0.513479750456391
KCNIP4	0.146934159169156	0.924713071674094
GMPPA	-0.243226924384478	0.563129618928161
MYRFL	-1.06146945598164	0.0352979029856522
CLRN2	NA	NA
UBTD2	0.276620558668316	0.382313263386456
RAD51C	-0.573677128426802	0.0311453001230769
	-0.438549182885142	0.33330755391114
CFAP126	-1.01150473362727	0.0415332615406374
TSSK3	0.135707166611697	NA
ACER1	-0.685776627306194	0.118828686173429
H3F3A	-0.274096389235286	0.171004927705568
DRAM1	1.25739060273426	0.000481802639302294
NOC2L	0.0651402283593776	0.786249910126604
PHF21A	-0.287095013540667	0.231481591499954
CCDC9B	0.391702764966136	0.456053731720096
	-0.566626232738504	0.0600828081908243
RECQL5	-0.383279489911025	0.189406347817697
AGPS	0.575278531047246	0.128687802035657
RSL1D1	0.0509814189326431	0.837583520999773
	NA	NA
RIT1	0.602074329237542	0.0233149878968592
CEP112	0.147078974144398	0.770998426463601
CD96	-0.924047993137954	0.11156091512482
ARMC9	-0.129823336202513	0.747040749482157
CASC4	-0.043190269456129	0.887734885725947
PSMD2	0.623356663683308	2.54510817766788e-08
EFCC1	0.601226677647122	0.337693869857484
PLXNA1	0.759423301124275	0.00147419893237676
OR10J1	NA	NA
CAMK2N1	0.771172489801099	0.0247751624245911
FADS1	0.262466130557466	0.245681783508661
SLC16A3	0.834039152877874	0.0524124146377718
GTF2H5	-0.133812026836683	0.692843092501082
	0.636014560448633	0.0037359583527834
TRPC6	1.86075041157548	0.00172683946250213
CX3CR1	0.547138937630851	0.496187885251302
PAFAH1B2	-0.0703398472443899	0.689032291439693
STARD3NL	0.176637309787625	0.473131071422097
	NA	NA
AKAP10	0.11306594233497	0.7272323791549
	NA	NA
ADAMTS2	0.770289087770863	0.0229291262428038
	0.170901511070264	0.67362621146544
MMRN2	1.60700462591989	0.0104256413545373
	0	NA
GPX4	0.0333335214524984	0.94819221198815
SLC5A2	-0.626492311053417	0.222135306103392
VAT1	0.278288287962569	0.266698671845069
LIPT2	0.0798245992599636	0.889439363987848
TNNI1	-0.519531191556631	0.447739915615082
	NA	NA
RNF6	0.209168969061652	0.533053889824985
TMTC2	0.861481491588395	0.0890743919277189
KRT23	-0.841227066304648	0.237031904729812
CDK5	-0.0136999981200926	0.971998421413031
SCARF1	-0.892927042160225	0.00591325322960221
P2RY11	0.115722221910649	0.844747624042833
NRBF2	0.0639971591896239	0.854415808483474
TLN2	-0.0876878607564087	0.874500357513537
KRT77	NA	NA
RIPK2	0.0432532144899272	0.894956947017308
	-0.408813589012186	NA
ADPRHL1	-0.444562439667396	0.543354291926413
SLC43A2	-0.321425526023463	0.490336061885292
BDH1	-0.246288587267839	0.614325556964366
SCGB3A2	NA	NA
	-0.116547234168108	0.876657957448178
	NA	NA
GLB1	0.434148334382529	0.088522932255799
KPNA3	0.510738435449788	0.083406342817656
CCT5	0.4399341685094	0.000756834372032047
ABI1	0.165623638166763	0.467578771132297
	NA	NA
	-0.300092734831109	0.330654021711282
TMEM47	-0.205150506734392	0.579885761384042
MGLL	0.593915942991386	0.246737108467304
AMPH	1.55277143079555	0.0215510772405804
	-0.0180293696277239	NA
NDUFS7	-0.0663562673149951	0.88831968231963
PRR11	0.79567081773013	0.0341499787916155
ELOVL5	0.186610291084362	0.483271308220646
ETV6	0.947416459397886	0.00033932111326141
OR6V1	NA	NA
ZNF800	0.217189598161388	0.611340730229188
ANO1	1.01804067546709	0.00860388653463535
	0.553141865544864	0.333201134772197
IMPA2	0.127072121543451	0.746702946947843
	-0.448545152054648	0.0214968306379404
SLC2A6	0.566296293096617	0.318265489757728
AIMP1	-0.208874562431414	0.34144645295375
TGIF1	0.591473089349526	0.0433442416879752
NAGS	-0.655173722112783	0.404540998685438
ACBD3	0.497054419566189	0.218760080237982
FASTK	-0.429163417758689	0.209811445958201
SIL1	-0.0612011573125852	0.874130985388076
KLF17	-0.556433734458878	NA
LYSMD3	0.103933381820499	0.782837867128931
USP48	-0.225294558655885	0.222368909710584
FAM208A	0.0567444567817607	0.900088618543405
SCN1A	-0.373668773874228	0.549072925336675
ARHGEF26	-0.191067433733415	0.660434482047508
CPPED1	0.149585999005859	0.73913905736867
TIGAR	0.0604408362071745	0.947312590942824
SMUG1	0.0546435896438454	0.858412760253825
MLH1	-0.560846573793072	0.0025719181989021
ARHGEF16	-1.35869815134961	0.010169802438573
NLRP13	NA	NA
CCDC91	-0.0331019935913598	0.901021935969517
RAB39B	0.250330688461222	0.653133864823421
NPLOC4	0.0120304878819928	0.954954538373767
MMP17	0.427693498260676	0.636790544527336
CCDC9	-0.513701359914677	0.0694970252579794
MRPL54	-0.351294881244517	0.123726795282163
AIMP2	0.210373880387796	0.495669424943675
GABRR2	-0.0721294391881061	NA
MBL1	-0.817104106123717	0.164951505219468
CTCF	-0.104850662664031	0.644268437023355
ALKBH7	-0.426350198232519	0.257679812339789
CEMIP2	0.0330991399838597	0.941343650824142
PPP1R11	0.0403305708864183	0.90578853403018
RPL11	-0.71209245806817	0.0493062886110636
CBX2	0.138027528690564	0.748353168394308
	0.00406244150387685	0.991230832922876
TMEM50A	-0.21369997709736	0.31267252905788
	0	NA
	NA	NA
ZMAT5	-0.250987921481724	0.526441564611996
	0	NA
DLG4	-0.467657731266647	0.0624745842427798
STUM	0.68785082274744	0.362735746564384
	0.411038730589803	0.561555943499774
TMEM178A	0.66985709139867	0.405761074934427
NKIRAS1	-0.968342566146162	0.0050247286489048
SCN3B	0.313508699896636	0.7023241571628
TMEM254	0.763588159126594	0.000662202392306235
	-0.737388228019345	NA
MT3	-0.0981552281461538	0.884594716511327
PRM2	0	NA
F13A1	-0.228266220244084	0.703885948755912
CCR2	0.801283934146451	0.392504327373659
ID4	-1.31768374657258	0.000846061424164902
	-0.192228250290655	0.535709771332598
FGG	0.18597102829878	NA
COX5A	0.108349600148585	0.716615763540734
TFF2	-0.165531769284855	NA
SGK2	0.0889604524760777	NA
C12orf43	-0.154825264022403	0.597600919753767
	-0.0180206714376346	NA
	0.0107001499089381	NA
KCNK18	NA	NA
USP20	-0.496338453302209	0.18820682480496
CCR5	1.8236462352169	0.0035106040923654
SLC7A3	-0.522656760567189	0.430649916068673
CRISP3	-0.953293511604581	0.218129793630614
MET	0.206618985262569	0.560093652984399
	NA	NA
DNAI2	0.179994393645245	NA
FRA10AC1	0.0394316308707626	0.93976986321206
TFB1M	-0.67740750648337	0.0439353829214378
	0.402463722030365	0.196791511928255
TRIP12	0.189231830808713	0.0855538857261968
RPS6KA5	-0.066926815734611	0.874615942750607
PCSK4	-0.251026425175036	NA
DCAF12	0.13605028715061	0.512981293665008
RNASEH2B	0.193441437537208	0.60719554935949
BNIP3	0.490021470322262	0.225787097334548
SIGIRR	0.776226274409496	0.175333796784282
THEMIS	-0.167920286187053	NA
B3GNT5	0.794886656687232	0.0671345836724558
NOVA1	1.23137574599921	0.091728255166981
EVC2	-0.0740849813150257	0.764823422921201
	-0.295350231711364	0.761330203127816
PRRT1	-0.512644112770605	0.225312094579806
CCR3	-0.0190118908446036	NA
	0.975399889464083	0.0645539149726575
RNF139	0.0593374970107831	0.788306822027065
PPP2R1A	0.184841202740624	0.375120315616719
MYH13	-0.496067826291848	0.364851439392366
ERC2	0.440729615701575	0.476609429699276
RHOU	0.123697438152279	0.715021767086764
	0.158637134464554	0.578152627202538
GMNC	-0.97198666382149	0.1727073702712
FAM91A1	0.146988308336094	0.656539008952004
CHRNA9	0.425317373015023	0.762880184511372
SIDT1	-0.291730200460943	0.649124236849163
ATG9B	-0.768541825346289	0.273960362078245
