gene_name	Injury.Day7vsControl.Day0_log2FoldChange	Injury.Day7vsControl.Day0_padj
CEMIP2	-0.229785873699468	0.595025199711119
PPP1R11	0.275984985345151	0.372012629806405
RPL11	-0.317108815502328	0.511171267962841
CBX2	0.419657818481714	0.277446409426295
	0.258942200560937	0.518493929713456
TMEM50A	-0.173542719033142	0.49067491280105
	0	NA
	NA	NA
ZMAT5	0.491682511039425	0.201339187837368
	0	NA
DLG4	-0.140302375183936	0.695978713810412
STUM	0.783038258443767	0.36678805472147
	-0.297515044451171	0.74249293350019
TMEM178A	1.41218989649654	0.0436370400227979
NKIRAS1	-0.710375576349842	0.0624632625659287
SCN3B	0.135057273196681	0.927801000846459
TMEM254	0.877298067060103	0.000114433862249419
	-0.639034740294534	NA
MT3	0.384167325022806	0.793998890759568
PRM2	0	NA
F13A1	0.171533177190914	0.840736893587788
CCR2	1.05742689670445	0.238543566226764
ID4	-1.26072940410163	0.00226559398543166
	0.169696551774377	0.655946339243058
FGG	0.185650190151536	NA
COX5A	0.24031110698944	0.427817531642708
TFF2	0.0199946759551042	NA
SGK2	0.356865939624245	NA
C12orf43	0.148810356710025	0.663112467984665
	-0.017047768896969	NA
	0	NA
KCNK18	NA	NA
USP20	-0.224330893257722	0.646670642164959
CCR5	2.20645540947967	0.000346174828191266
SLC7A3	-0.0553454118466759	0.882893146588639
CRISP3	-0.654311885341623	0.501529807155466
MET	-0.443978714061843	0.228862673831773
	NA	NA
DNAI2	0.369282074564178	NA
FRA10AC1	0.194768485443081	0.714398179696718
TFB1M	-0.267552194487187	0.550099473765119
	0.622910891310614	0.0436593216751929
TRIP12	0.0467398843444205	0.77707993046068
RPS6KA5	-0.379711752765751	0.327916233858975
PCSK4	-0.235741526504801	NA
DCAF12	-0.050224586905655	0.867036965010567
RNASEH2B	0.243832868515363	0.566648360926844
BNIP3	0.54985535309507	0.198541426471511
SIGIRR	1.32499454708899	0.0159976028870972
THEMIS	-0.00545169472791851	NA
B3GNT5	0.669966733239617	0.165144300445006
NOVA1	1.37530537926754	0.0580939478705757
EVC2	-0.135563422468864	0.619456935064741
	0.249161504958714	0.752909652263835
PRRT1	-0.417117374278828	0.378471833081976
CCR3	0.074154166717217	NA
	0.294703260318848	0.676661892422981
RNF139	-0.109446172358365	0.659371369077149
PPP2R1A	0.180752785084694	0.447264796358917
MYH13	-0.369610183721785	0.513736215647446
ERC2	0.578759904676741	0.386108592212649
RHOU	-0.237539623240055	0.528008711766641
	0.0973109992757783	0.795128575640521
GMNC	-0.456328321106956	0.653664823083585
FAM91A1	0.159340677827058	0.68586022762476
CHRNA9	0.63181766881023	0.602576345145494
SIDT1	-0.506541337130443	0.461893862045247
ATG9B	0.222727987080475	0.743389213489623
AP2M1	0.578507110705676	0.0119011730717404
PTGER4	1.24821528258012	0.106748903790062
ORC6	-0.118302952932256	0.778769795665926
DDX59	-0.0506258801979333	0.886576459679208
METTL3	-0.033210366205423	0.92277103856073
RAF1	0.00581644165554518	0.98704538781914
	0	NA
OXGR1	-0.0173792651066519	NA
PJA1	-0.367072044743933	0.0908230962293031
SHISA6	-0.104993419999085	NA
	-0.357282930631911	0.690747393990071
CES3	-1.26894324138692	0.0452433735925916
	-0.952247216839635	0.0569279517566325
ELAC1	-0.381802529988646	0.221489750523347
SFMBT2	0.50900352070835	0.43140839653187
	-0.195451524099161	0.659371369077149
DEGS1	0.364505690285324	0.126714082916132
RUNDC3B	1.02170891818508	0.145440684588732
	0.271738271706411	0.732802411100864
NUBP1	0.0199708336598212	0.95856387962434
EPHB1	-0.0221342499417123	0.996002044264315
ST6GALNAC3	0.125176200801289	0.94841764564414
	1.62972347543497	0.0210608759889241
NSUN7	-0.0096941110842508	0.994029252856677
HTR3A	NA	NA
	-0.0620863815372208	0.927801000846459
TNNI3	-0.182096368826048	0.908280019516479
	NA	NA
KLHL18	-0.019428941413542	0.946008478099916
SHISAL2B	-0.0671018173012374	0.948755911651589
AKAP6	0.152320740955002	0.80088468538415
	0.893005820451572	0.499942120067743
	0.0894334658724323	NA
TRMT5	-0.172378671653415	0.760165350323055
CYP2C42	0.343692087494226	NA
	0.184626439989776	NA
	NA	NA
LYL1	1.37666743393072	0.0517970634357719
UQCR10	0.303651964491303	0.52040581881468
	-0.478200798740247	0.672278590549442
ING2	0.231827846088735	0.4828875844063
ZNF445	0.0290190846639525	0.954054499721677
CCR6	1.12663763300408	0.146599862547713
CEP83	0.633726423745754	0.0224311962375999
IMMT	0.398025591441559	0.0112471078909723
	NA	NA
PTPRH	-0.57538755294286	0.677067237221606
	-0.0543483981809872	0.741548400937839
ANO9	0.677273469984129	0.475762809627601
KDM4B	0.163240027079021	0.725254919053738
LALBA	NA	NA
PHLDB1	0.155411297659957	0.683805209323535
SPEM2	NA	NA
DNASE1L2	-0.531437837121244	0.40451697555809
	-0.824057157014238	0.289743388360951
ETV1	-0.800836258215397	0.0190817513734859
ANKRD17	-0.0265410647956654	0.962793138227812
NOCT	-0.110968501488961	0.863601491646272
PRKAA1	-0.245371928792025	0.476057179597189
ATAT1	0.176168963645268	0.690741732403958
KRT4	0.099675560053739	0.892815515460079
	-0.017160170759135	NA
GUCY1A2	1.82431118106569	0.00222550285759187
ITSN1	0.532913816208176	0.258667178395258
	NA	NA
	-0.0915878348374606	0.622796504626275
KAT2B	-0.753511472174849	0.0055909633347688
ZNF667	-0.272276997037259	0.421288875579845
USP25	-0.167652427833946	0.679951229672371
TNFAIP1	1.55474973188022	2.21179977635732e-05
ALKBH8	-0.424763349108612	0.0614851961250847
JAKMIP3	0.0452269310670945	NA
GPRL15	0.025853103442826	NA
SPART	-0.186090471359744	0.585888588053026
TGFBRAP1	0.00952639549836401	0.978240564581368
CIDEA	1.36573725589973	0.0438144992171977
PRPF4	0.302743533902867	0.269414151560092
PHB2	-0.0285979287118452	0.927964075642306
	-0.373225495415314	0.479419224508239
ZNF524	0.0388150459261082	0.94841764564414
	-0.344778916147372	0.488994261310022
TRAPPC12	-0.345098170568767	0.0400949195277372
	-0.111461905551118	0.952913533902713
MICU2	-0.0525822753652799	0.86542218677473
KLK1	-0.320950252617741	NA
NBL1	1.86311018198552	6.24870086523695e-06
WNT9A	-0.111652401984281	0.901384766976007
KLF16	0.402307038390973	0.227195310300728
ABL2	0.777867100213102	0.228760917136317
SRPK3	0.663612766189857	0.324628744688835
MEGF6	0.881533338963548	0.0095695568444266
UPF3A	-0.169985950933203	0.68702241946268
TECRL	-0.496559348072367	0.670504728359053
GRIA2	1.57508487609115	0.0388829577537417
FANCA	-0.0742276797694203	0.918776829006504
HTR3C	-0.0174251166080696	NA
RRBP1	0.133045190796521	0.754328258254769
MRPL17	0.184757362549086	0.603600114752641
TAF4	-0.235256004778253	0.345646855219758
CCNYL1	0.450743043221094	0.356639461729555
TMEM125	NA	NA
	NA	NA
LRRC34	-0.109928801852642	0.932199974428426
	NA	NA
RIBC2	-0.0209282980680292	NA
PIBF1	-0.0463425735108621	0.922514281506932
PCARE	NA	NA
	NA	NA
ACP4	0.415675862667865	0.401427461264085
PRR15L	0.678501863725611	0.461893862045247
THUMPD1	0.115764455638445	0.725346174934094
GFOD2	0.56760410675825	0.0376797291302019
ALDH4A1	0.717613332608162	0.0701838517189656
BBS9	0.0662309680793023	0.886576459679208
SPG7	-0.261343090998486	0.359352782231523
CX3CL1	0.719206627410711	0.119590775717638
SNX13	0.0170376464950264	0.983333649266689
PCDHGB4	0.386296469554286	0.541239181782336
TEX29	-0.863345566299427	0.317649038234968
	0.101449438476779	NA
LIG3	0.0559788631124548	0.876752154110046
TICAM1	0.316079349648253	0.347147552526137
EID2	-0.479665140093551	0.499841341101729
	0.232272111934426	0.537542952667779
HDAC4	0.242092443143971	0.666918337363247
ZFAND1	-0.0938916281796694	0.804800959441452
CAPN14	NA	NA
CACNA1S	0.0114678921339004	NA
BPIFA3	NA	NA
CLDN16	NA	NA
SRRT	-0.271342278398542	0.475214628981726
	-0.321817330674241	0.212680584623652
PORCN	0.108958096024444	0.774766221600422
FBXO42	-0.162137593128695	0.469216780796406
	0.0760695096197907	NA
DSC3	-0.629589046970515	0.231641978204413
MACC1	-0.735771679071309	0.0261254681971094
CLCN4	-0.301674961097811	0.692500127377879
PRAM1	-0.294290774657815	0.579070501039256
MAP3K3	-0.00903928933780055	0.987403275378651
PFKFB1	-0.269544643840476	0.64610541734941
RCAN3	-0.530751601356535	0.0100511246148099
RCN3	0.332858624147126	0.416977127091485
	-0.0029321887487476	NA
ABTB1	-0.248052213648286	0.421672013316887
	-0.0803885966778434	NA
SYT12	-0.207514101921812	0.740191836742178
SLC35A2	0.0805651799045124	0.755738857147292
	0.161983873689753	0.844260573166259
ATXN10	-0.196595702023275	0.405558859814234
ISG20	0.00576230897463977	0.850042451949787
CPT1C	0.0800036231911802	0.964743834879629
PCDHB6	0.00347386683501111	0.984798550861372
TMEM181	0.219612857404349	0.722795531920883
TCP11L2	0.259265866181835	0.49880905372348
NSG1	-0.680223174312031	0.137193945777274
GGA1	-0.152383239428586	0.645116137239431
TRBV25-1	-0.0319195997040715	NA
SEC22A	-0.11372384363148	0.69702675885728
SDHAF1	-0.175237796437431	0.714722000389463
	-0.460435649703818	0.385695279275416
WDR5	0.273826221527791	0.14721254766151
HYLS1	0.179916463602261	0.681832641944905
	-0.123643869975853	0.88094940783923
DHX36	-0.0868115016548786	0.8258091860802
LRRN4CL	0.336436895486179	0.554363215277967
ASGR1	0.00597583310942357	NA
STX12	0.0720921525076416	0.848641362150521
	0.100086169684259	NA
CERS5	-0.33681409641676	0.128459288198668
SLC36A4	-0.0839431714879163	0.864700105655817
SH3BP5	0.49155385798026	0.138304868673764
	-0.116290437523218	0.847820063322571
FGF1	-1.13345069286192	0.0372791521497121
	NA	NA
GPR173	-0.274703444235499	0.557818949609504
PDGFC	-0.274668019970217	0.4461998997017
	NA	NA
ETV3	0.330811544839022	0.413355099068009
CCDC25	0.219541671275522	0.574908228852751
	0.424984867970413	0.618923840144341
	-0.115801896409042	0.850042451949787
	1.67867396733476	0.00906819244282486
NOBOX	0.189194908395448	NA
	-0.00900625278341557	0.979647405224654
	NA	NA
MPI	1.00633650390476	0.000311642835997476
PCDHA11	-0.0176654290040362	NA
PPIP5K2	-0.243317576438959	0.429724379580259
SYNDIG1L	0.123571896719736	NA
B4GALT6	-1.07352420833663	0.0399158780797032
	-0.161585274013051	0.658753249057411
UNC50	-0.250572345951552	0.194385884852264
RTN1	0.728096694773944	0.484666953441473
	NA	NA
PCSK9	-0.202019783815977	0.727957731700427
	0.0950577348438597	0.829092182992551
FER1L5	0.540270897008539	NA
PGGHG	-0.0774251859251728	0.918644369023857
METTL1	-0.325131174844429	0.191406396978671
	-0.148439825285169	0.776493506495584
	NA	NA
LAPTM5	1.4813984664714	0.0269817860420689
KCNJ13	-0.423672703756017	NA
	-0.0205900322308895	0.990527085001591
ICOS	0.444791054920281	NA
CYBRD1	-0.375220769115087	0.340489026581052
BPIFB6	0.0117602596970385	NA
RYBP	-0.252561618114584	0.490159390114482
	0.352827753021345	0.15539673305124
OR8B4	-0.0171565454344407	NA
	-0.198816590208414	0.714419018377287
BTNL2	0	NA
C16orf89	-1.01062852669153	0.17811773501082
ZNF358	-0.18823329107479	0.650116905745795
NEGR1	-0.364670117401602	0.66873398010207
	0.214061800576527	NA
ASPH	0.195097735627563	0.652990118466643
CDK4	0.179703683531006	0.448257811850666
FBXO24	-0.343118810683374	0.653141095821554
TMEM61	0.507147905305809	0.369993901069492
	-0.414083744673216	0.129950688163177
	-0.0603712174999417	0.908884129791099
G6PD	0.573159770909118	0.0223497860666396
PLD3	-0.00101692697856488	0.995423183093795
FMNL3	0.899629929904083	6.81678191285958e-05
TONSL	0.27340840286028	0.634320943278566
ATN1	0.0586117989406245	0.845316553081563
GRIK1	0.0771617902846507	NA
BORA	-0.062079011650621	0.89166482963442
LGI4	0.395068423766692	0.375383929314222
CPN2	0.835330672174793	0.266236259869988
KLF12	-0.00845406531518361	0.99166452336207
GPR33	0.527387545865835	0.54733641616495
ITGB2	1.31638756139845	0.0493329736273468
FAM171B	0.0320534611546456	0.997038222951062
ZNF579	0.335453466502361	0.549626521801902
ZNF507	0.158437199811006	0.770188937517636
PCDHGB1	0.065708943680606	0.966132239155966
	0.00762142542720182	0.979059313320318
CEP89	-0.0954270478508922	0.760183524598317
BRWD3	0.0419324674402507	0.958297238556736
DPF1	0.0511376610188908	0.892815515460079
TSC22D4	-0.337946172507843	0.255431440132486
STX19	-0.125251253167223	NA
WDFY1	0.64560505294535	0.00292735793656736
NOTCH3	1.99127250154712	0.000295254894357561
NECAP1	0.0794725070450507	0.821227699860794
ELK4	0.713757491197939	0.303252619921773
ASCC2	-0.365607363406593	0.0600878245903443
TMEM126A	-0.183451761304496	0.599583107412836
LEPR	0.351082415754078	0.786745052366053
COQ10A	-0.032266832093927	0.970710488331772
	-0.536465698191463	0.128257813400429
ZSWIM6	-0.196499738584932	0.713082109417331
OR11H7	NA	NA
	0.240283674839573	0.435775949346883
RNF19B	0.429926916484398	0.203026985350256
	0.0113024213199108	NA
RNF39	-0.617313678839431	0.386073317022653
	-0.0737553050767271	0.905494904872673
ATG10	-0.0171286720744282	0.957094378281939
TSHZ3	1.06368571279042	0.0296310119474612
TXNL4B	-0.579607188477431	0.278796229797905
PAXIP1	0.0161383146662865	0.971388909483284
ACYP2	-0.158632657886684	0.771324320979144
TRAF3IP1	-0.0745802158941592	0.783235164035306
SHOX2	2.09538470002743	0.00061480704900398
DDIT4L	-0.997165112315077	0.0796060817297458
SGIP1	1.62946713744823	0.0349524045353313
HTR6	0.406086530999285	0.504377011521338
ARMC5	0.164043808950941	0.768607739385946
PITPNA	0.201810111327038	0.422744981713501
PEX5	-0.140008947432416	0.439830465818111
	-0.284690595655488	0.715699138534086
	-0.126659531839202	0.762549085238286
CARD10	1.74993850731354	0.000555766294837578
PQBP1	0.00217021180309029	0.988678807010915
VWA3A	0.506459955337129	NA
CHRD	-0.259347325282383	0.54842400056996
	1.75004251015075	0.014810225835938
HEMK1	-0.348060063701487	0.32060381758397
CYP11A1	0.21081259489123	NA
ARL6IP1	0.289180476301684	0.290099688352944
COQ9	-0.0893715974083686	0.777213855881054
MCTP1	0.246729714931878	0.823341858411037
GIN1	-0.867955718425509	0.00635246612820422
	NA	NA
ZNF596	-0.0134970221648853	0.974482873688738
	-0.0168405433420446	NA
HLTF	-0.350874918654135	0.284447682597458
AIRE	-0.421964237334083	0.670187004691638
NDFIP1	-0.413515595790857	0.0656846245887223
TWISTNB	-0.142302066547095	0.624901494296751
FAM50A	0.251317628447567	0.545882529827956
RNASEH1	-0.428057837396351	0.0180532622330054
PAK3	0.234589370903307	0.687519831472136
IL17D	-0.736297853690105	0.0884148130705921
	NA	NA
SEPSECS	-0.073105182080602	0.911907375583742
	-0.0396517913105936	0.938313216373482
MAZ	0.29678939992467	0.225246491484457
SF3B3	0.0503135222373006	0.892815515460079
TMEM243	0.208571203111188	0.572585639877775
DDX49	0.455273131765891	0.0972523726717179
POU4F1	0	NA
ZSCAN31	-0.30040747615782	0.444959724185125
ZNF628	0.00692540435821331	0.983333649266689
PHC2	1.12958819117953	0.00021087043038595
GUCY2D	-0.362080862679305	0.618528793967167
CCDC14	-0.987642251140158	9.91864278873926e-05
TNNT1	-0.0810896681237864	0.98429565991508
ZNF146	-0.116419089127461	0.859862300019991
LDAH	0.679570365878555	0.0603238981576809
SNX17	0.104401658741127	0.639745976797733
	NA	NA
	0	NA
DVL3	-0.12017321640059	0.681832641944905
	0.036327879908349	NA
	NA	NA
SUSD2	1.07317974526272	0.0811004477280672
CDK10	-0.148328886938893	0.799915279770091
	-0.0943674151600893	NA
C22orf31	0	NA
PIK3C2A	-0.036200836449485	0.961173488700388
ULK4	0.492735810005445	0.298562815814501
PRSS16	0.0528416836382106	0.968912693045494
	NA	NA
PYY	-0.687733404758396	NA
CAMKV	2.24509398707061	0.000252248799092955
BBS2	-0.679434575082584	0.0179275486783216
KCNK5	-0.574865242927673	0.2074205282608
FUK	-0.15671043177662	0.737764046791146
DTX2	0.330650211296807	0.269414151560092
CGA	-1.2589202297975	0.05929514014668
ILDR1	0	NA
VGLL1	-0.57169381548738	0.652990118466643
	0.222668412973524	0.241262290661445
SPACA4	NA	NA
MID1IP1	0.0857819433495528	0.834364414907006
SERTAD3	0.659981512189666	0.00575667679871601
POLR2C	-0.213416868506401	0.28471433103048
RALB	0.542653051004667	0.048206653511368
SPSB2	-0.0464691706287096	0.96032029594419
PROS1	0.428779427759092	0.381299728539712
	0.488379669479422	0.799943437380467
TSSK4	0.369768106452441	0.230201687259561
MIB1	0.145916481271281	0.826800766964615
	0	NA
GREB1	0.343793616755287	0.845463281088962
	-0.98591382938009	0.129398206077024
MDH2	0.282556693194317	0.196308915918506
MCM3	0.502262357087115	0.171075616441904
NUDT13	-0.350980452331221	0.0947324095366102
	0.718475236331505	0.078395716561324
	0.674182396141063	0.413544942615256
	1.67758045617002	0.0121211832591002
ADGRG5	-0.258546292544203	0.690357382694753
RPL27	-0.0142969754580242	0.988488805113372
	-0.017047768896969	NA
RUFY3	-0.716177047660557	0.000425445329884823
	-0.017113696673235	NA
COL2A1	-0.316107289050493	0.66031075802796
	-0.262553602460324	0.580912501636751
	0.0262983674500137	NA
FAM3D	0	NA
SSPN	-0.13617402339226	0.725346174934094
CACNG7	-0.318550719491008	NA
CSE1L	0.138207228491948	0.5910945291316
TFAP2B	-0.298655149900628	NA
PTPN6	1.40424622006077	0.010024793324715
NEMP1	-0.079578152553437	0.913454226635944
HDAC6	-0.335545206286578	0.266849663357904
	-0.474413230244925	0.679109451901645
PGLYRP2	0.735759960597074	0.451532055099652
VASN	0.230668056713875	0.61359924577027
GAS2L1	0.609600738224818	0.0855486463767157
	-0.163575653249835	0.714722000389463
TEAD2	0.360756349878701	0.112222759179503
POLR2G	0.275665256084576	0.288456024388873
ALDH1A2	0.573572514874324	0.573436863199441
PXDC1	0.448591829473838	0.169553332767396
FJX1	-0.83159973472281	0.007699487152642
SMIM26	0.013577414052279	0.977730368320675
	-0.341133330670872	0.629053693004662
TP63	-0.00356721878619323	NA
	1.70861591935007	0.00174015558845973
	0.10027521143398	NA
COBLL1	-0.451188464628297	0.192799996633615
FTSJ1	-0.112101259533868	0.688983287630295
DOCK4	1.45619653502037	0.0136880592675224
PCDHA4	0.189338863036218	NA
ATM	-0.471638061361849	0.148419391310772
AGAP3	-0.0956935628939501	0.708002697414658
SPATA19	NA	NA
SENP8	-0.338918267904103	0.560263773709674
TAP1	0.856261472007255	0.0825488759297954
CXXC4	-0.00747506552973136	NA
COLEC11	0.832047288682303	NA
	0.569449228165025	0.15960664339239
UBE2Z	0.371969415926833	0.00221250812231159
	0.016143160587259	0.927276187761709
SLC35C1	0.799646876283527	0.0985152488169268
GFM1	-0.306560899546749	0.146480329123477
CDH1	0.506613603053537	0.882893146588639
THOC1	-0.233747335843728	0.472799496834646
	0.773000613194744	0.221905911180447
	NA	NA
TBRG1	-0.068051706440834	0.844502909398186
FBXO2	-0.486654384167445	0.526307274342255
	-0.770548673285479	0.009003961670167
	0.115485959075455	0.780588851978894
SNRNP27	0.0110067324435078	0.978113121355804
EEF2	-0.432721761750433	0.0430055013244022
	-0.554298962431756	0.406305590507879
ACTR6	-0.197075561491781	0.513222608365075
TP73	0.878346693281221	0.217693146109308
KMO	1.80376919026555	0.0041921394412358
	0.989470302872873	NA
DVL2	-0.204369340352308	0.564046911319768
BCL10	-0.0415491509596363	0.938313216373482
SERPINE1	1.36963723423624	0.0174475043874982
NCK1	-0.119001741572535	0.678878348944867
REV3L	0.193393154511053	0.784135754446617
DENND2D	1.45039064252756	0.0617586983407743
GABRA3	0.124203262369798	NA
MEIOB	-0.761106742180826	0.0299409000489288
HIC1	0.872541172482279	0.221480257973331
TMPRSS7	-1.64087960046157	0.0499749413503593
IRS1	-0.505981521985259	0.231920332538291
RECQL4	1.18019610444427	0.0114833639327369
IQCA1L	-0.0170359970380252	NA
SNX20	0.704440175510708	0.318288788564887
KDSR	-0.266114505025034	0.246867531359831
SEBOX	-0.0312930080521183	NA
MDH1	0.187771183799283	0.452843212960093
ZNF746	0.0541776370659442	0.92764469668979
ZGLP1	-0.00284457388900229	NA
	0	NA
SLC10A3	-0.273571980058767	0.415183442515882
CALM1	0.363649518435018	0.163296901480206
ST6GAL1	-0.313813914078696	0.437087154019644
GPR45	0.0406731506020678	NA
TADA2A	-0.454613460257944	0.00625458968538198
ESR1	-1.5295346098713	0.000555766294837578
HMGXB4	0.11881147995125	0.753742173894188
ENTPD3	-0.16658446482419	0.814573661920908
CDH4	0.282231114105073	NA
TMEM72	0	NA
ENPP4	-0.2451223061232	0.582644013381849
	NA	NA
MON1A	0.333983796903274	0.418183000672921
NOA1	-0.227942031486309	0.333278749972887
	NA	NA
FBRS	-0.269409487471014	0.459478323787177
CSF3R	-0.503344428463339	0.321652169882984
NLE1	0.190375964550378	0.608665436729381
	NA	NA
FAM118B	0.368057460065109	0.151926993300261
KCNAB1	1.07259185376449	0.157511904311571
	NA	NA
IL9	0	NA
SLC15A4	-0.279380983982282	0.123259087040242
C2CD2	0.692982878880475	0.00673615217478158
SFRP1	-0.841955064270676	0.0545349600224109
BOC	-1.22389362329644	0.00034819984679438
NUP93	-0.120915967094865	0.722222376535927
FNDC5	0.923125627554453	0.140842101406186
SULT1C4	0.24173439140723	0.813150607194102
AP1M2	-0.580233441507911	0.469700295026372
SUGP2	-0.360349424489474	0.30612158505618
SPAG8	0.242331458018769	0.651102811594833
CCR8	-1.1868454112313	0.157891222500277
MMGT1	0.124612949017751	0.717316763387774
RNMT	-0.121516260706237	0.765604514263096
TMEM106A	0.127206431068607	0.798620388972095
ELN	0.0574649248321937	0.904480175562545
CABP7	-0.606818655121617	0.31670430680344
HEPACAM2	-0.512990131755955	0.24594674304831
PBLD	-0.559656071190161	0.0438582456117432
SCRT1	NA	NA
PDHB	0.0233666497122791	0.945189765039914
ITLN2	-0.686039255319853	0.131773665641477
PRR3	0.233036676288895	0.570921415234122
	0.0116512284767897	NA
SH3BP5L	0.349314061200187	0.090572471997999
LCLAT1	0.426341779970086	0.0387989793391718
ANAPC4	-0.126507437675344	0.617102177815389
ALKBH1	-0.273681868025593	0.354571083070396
ZNF277	-0.491917807525362	0.0709049250424479
URI1	-0.138577136158582	0.546522098660128
	1.1094580832763	0.122588766102626
GLIPR1L2	-0.017047768896969	NA
	-0.0525295534840357	0.88094940783923
IGFBP5	-0.827098886757595	0.174230212751395
	NA	NA
	-0.403742270531033	0.370639153169674
	-0.0816198408690165	0.756704887813004
PTP4A1	0.102743488228226	0.753617047194049
MCCC1	-0.501719197838747	0.0304448023641622
C6orf136	-0.158154048538523	0.837683967747421
	NA	NA
OGFOD1	0.029640696541657	0.907588088746707
SSBP4	0.515130319040018	0.0987565517889224
SPDL1	0.465614961886087	0.321336677294052
EIF4H	-0.222897881384894	0.11800546346968
SMKR1	0.117254573229434	0.880237464846223
PTPRR	1.09136686682182	0.166339481268303
FAM83E	-0.0833056544214935	NA
CHMP4C	0.032566477700314	0.999995410309077
SLC38A5	0.134738009740855	0.764593040229057
TTLL5	0.243961917182626	0.372037033828705
EDARADD	-0.000151060323692184	0.995102567645664
	-0.38648157364034	0.616644913930349
SGPP2	-0.0414732396301072	0.969444221937237
MTUS2	0.773715007620771	0.151595770049984
DNAJC1	0.0905950736072295	0.848641362150521
MSRB3	-0.0539359892519372	0.912340110363008
SAMD13	-0.576588106756703	0.424582040519337
KLF13	1.07159886460714	0.0387998587378974
POU4F2	NA	NA
MFSD1	0.0749595762445575	0.878063370078198
HMGCL	-0.222843575663664	0.577920930800581
NUP153	0.144560694729106	0.749843560496061
	NA	NA
DDX28	0.418409023452204	0.240626069950349
MAP3K5	-0.707357644615226	0.0452063277181066
ULBP1	0.605671998575492	0.37008986706711
TGM3	-1.41386527678449	0.0269817860420689
FDFT1	-0.304227217565714	0.327916233858975
	-0.442249712519667	0.142750042284451
	0	NA
	-0.0190588087022956	NA
LSM14B	-0.155893723282957	0.677863172932645
	-0.149124160716091	0.705044470239074
	NA	NA
	-0.275262670731233	NA
DPP9	-0.0936307869774288	0.71964862095764
	-0.102548963986286	0.864401985264767
TMPRSS6	-0.82855910759745	0.267952449357345
GRHL1	-0.278421673275629	0.751210754453675
GLCE	-0.0624604135087107	0.873214994158588
TKTL2	-0.209229249768399	0.75985018993071
DNAJC3	0.0177965794917256	0.965616296113031
DNAJC24	0.15675008709204	0.761187702058039
SLC49A3	-0.184165625303151	0.694295692266844
GKAP1	-0.0832916066813594	0.885471590029491
SREBF2	-0.395382742590782	0.17505660998277
LAMP3	-0.55370842824044	0.37264606519658
CMYA5	1.43603102511655	0.0175211951223746
ZBTB17	-0.0591801994594746	0.879706992182148
TXNDC15	-0.316975556648582	0.30230595926397
CDC42EP1	0.0919512963585744	0.840696323022353
SRPK2	-0.0182390982580777	0.970710488331772
ZBTB20	-0.531370451875758	0.680574219557723
FHOD1	-0.00597544892713287	0.974764325105262
	1.71032845964605	0.00965782083622559
EPHA3	-0.15017793119518	0.842032785448142
BPIFB3	0	NA
	-0.976236421770728	0.00872277242429801
ZNF71	-0.325139914880775	0.435066149755429
TNK1	0.138775594393191	0.821227699860794
RAG1	-0.0812188286166254	NA
GALNT5	-0.0581108857406313	0.930868972152193
PKLR	0.0487518095351446	0.935290417019098
PRKD2	0.0621647392058012	0.914282726451269
ACAT1	-0.159909187745396	0.569790268047183
FSCN2	-0.101271976156631	0.942203532161841
OR10G3	NA	NA
RAD18	0.137751279829842	0.714171307745739
MROH9	NA	NA
E2F6	-0.163734807174829	0.480142612261727
	-0.125645749925595	0.892199289270512
	-0.211216765381442	0.70669725089553
MFSD12	0.327195585702422	0.544848346356368
FAM81B	0.0260196945601785	NA
CHRM3	0.252406040953301	NA
SLC25A40	-0.429994671595538	0.0297667259696552
	0.0612606373444408	0.912507439750904
AKTIP	-0.428905670744399	0.0308241445672001
MPP4	-0.427994772123078	NA
VWA5B2	0.447372781955589	0.530874403869755
INIP	0.240926533451031	0.344383486268388
	0.810425845925725	0.0684317376561797
PROK2	-0.223248097598113	NA
NXPE4	-0.878557304761157	NA
	NA	NA
	-0.312724074011698	NA
NRN1	-0.619543592416343	0.356568210708058
NLRC4	0	NA
	-0.213550251398663	NA
	NA	NA
ARHGAP31	0.64671303922487	0.117910017280625
PCBD2	0.00195057921471361	0.993496738378765
SRP19	-0.135082141490735	0.658771881969229
FAM184B	0.18621448408264	0.891794010680288
	-0.706332656985106	0.0118011801559831
RNF212B	0	NA
VPS35	0.106126983263095	0.795270818540105
B3GAT2	-0.295262058231737	0.724601043251566
PAQR4	1.97540364256111	2.80941196994783e-05
	NA	NA
PRRG3	0.296313816662906	0.728037804553908
STMN1	1.33331582924555	0.00026520295479063
LINGO4	-0.165514489718546	0.924183058097151
ATP13A5	NA	NA
HSPB11	-0.474873009235726	0.075792647873375
DLG5	0.400645309612388	0.156878145984201
RAB29	-0.283101793147964	0.24607167679456
	-1.18155930349212	0.0347263127039116
ZBTB40	-0.0499500377297235	0.94841764564414
SCAP	-0.164457090694814	0.479419224508239
	NA	NA
BBS12	-0.0969899207510603	0.938313216373482
STX5	0.373018951906209	0.452407146642972
GMFB	0.389561224871694	0.17233534269386
KLB	-0.199225367775565	0.802967712184805
RAP2C	0.188489180982964	0.297570454543482
	1.73617044974629	5.9894383366023e-05
SLC10A2	-0.026938834472329	NA
NETO2	-1.03774297951233	0.0781046393707198
FAM50B	0.011134352422083	NA
CCNF	0.347159856230349	0.511560236016896
GIP	-0.787799545668502	0.180464738566153
COQ8B	0.391236277007436	0.308749018355821
GTSF1	0.346773429086179	0.352671148992963
