ID	osteophytic.cartilagevsarticular.cartilage_logFC	osteophytic.cartilagevsarticular.cartilage_padjFilter
LZIC	0.169155527871516	0.646349890502297
LZTFL1	0.215312619489654	0.418222100619292
LZTR1	0.299728959971054	0.34079503675766
LZTS1	-0.091651292761175	NA
LZTS1-AS1	-0.0707879652547407	NA
LZTS2	-0.136898690285731	0.741880445497837
LZTS3	-0.471366672855725	0.284250793317322
M1AP	-0.0509529181317832	NA
M6PR	0.295723978225891	0.441497158770066
MAATS1	-0.14647907458732	NA
MAB21L2	-0.0944013683544735	0.726691569304831
MAB21L3	-0.184059016555985	NA
MAB21L4	-0.0715538018210182	NA
MACC1	-0.0587570171026353	NA
MACF1	0.263472046499688	0.342167405123405
MACO1	0.105701071051426	0.793688753982945
MACROD1	-0.429947298694457	0.153145136213123
MACROD2	-0.107270570443161	NA
MACROD2-AS1	0.0368111557436299	NA
MACROH2A1	0.697256369535675	0.489163091099183
MACROH2A2	-0.275874560198736	0.388906014048214
MAD1L1	-0.400917172124166	0.41363818000598
MAD2L1	0.375025788951769	NA
MAD2L1BP	-0.0076917321222103	0.981343253673134
MAD2L2	0.0588956266012799	0.841438371092946
MADCAM1	-0.534895558233279	0.182987056825046
MADD	-0.0315338581788192	0.918592398161969
MADD-AS1	-0.23854326123567	NA
MAEA	0.132266553950758	0.681943514679355
MAEL	0.0103549433645371	NA
MAF	-0.268881701593807	0.614569099218513
MAF1	0.0526928395384632	0.867017170059243
MAFB	0.804778828173612	0.113764420525958
MAFF	0.411873810466031	0.483210803242101
MAFG	0.13937990214791	0.752834078770339
MAFG-DT	-0.389781489809523	0.270711162882202
MAFK	0.0594691056023748	0.831221954373275
MAG	-0.238232804938455	NA
MAGEA1	-0.68637288848933	NA
MAGEA10	-0.44952675454409	NA
MAGEA11	-0.0831560422215858	NA
MAGEA12	-0.200620434837716	NA
MAGEA4	0.02390421149461	NA
MAGEA6	-0.316865425640211	NA
MAGEA8	-0.23160192077704	NA
MAGEB1	0.0978826603879641	NA
MAGEB18	-0.162623486110399	NA
MAGEB2	0.13616229518792	NA
MAGEB3	-0.191673888394345	NA
MAGEB4	-0.145987191125299	NA
MAGEB6	0.00683896568884945	NA
MAGEC1	-0.279555270615274	NA
MAGEC2	0.0869693806918892	NA
MAGEC3	-0.157739696218898	NA
MAGED1	-0.229847119560944	0.597743208316198
MAGED2	-0.105234301321556	0.71093530165234
MAGEE1	-0.31567586855004	0.291626447588368
MAGEE2	-0.0274762640711512	NA
MAGEF1	-0.375674860668076	0.244117786322264
MAGEH1	-0.509078198640779	0.110352120218101
MAGEL2	-0.399882807348078	0.380318683905783
MAGI1	-0.0546429205505858	NA
MAGI1-IT1	-0.039071542132874	NA
MAGI2	-0.473684418560241	0.35460358225563
MAGI2-AS2	0.0712877382420642	NA
MAGI2-AS3	-0.813087784722046	0.0491680267291638
MAGI3	-0.198349535776793	NA
MAGIX	-0.245166376831077	NA
MAGOH2P	-0.0276666261671998	NA
MAGOHB	0.0691174066708449	0.834552071521544
MAGT1	0.0250479172550273	0.937497409254719
MAIP1	0.0784171769769006	0.784092185609264
MAJIN	-0.334026978328534	NA
MAK	-0.110753254231202	NA
MAK16	0.155054655337278	0.580571531941653
MAL	-0.361376164095369	NA
MAL2	-0.23219634844529	NA
MALAT1	0.304560333795556	0.561108077087531
MALL	-0.3188125451851	0.70920390495081
MALRD1	-0.148401234099512	NA
MALSU1	-0.112229552084209	0.702222073884204
MALT1	0.185121465165927	0.768966714782923
MAMDC2	1.05498149484692	0.027171486200758
MAMDC2-AS1	-0.130558369824179	NA
MAMDC4	-0.125491673304365	0.629923929749881
MAML1	-0.0756731561846644	0.819997977746806
MAML2	0.0116178783487868	0.983307087309749
MAML3	-0.416640186073574	NA
MAMLD1	1.05431165579307	0.131679570307485
MAMSTR	0.03184091890909	0.940982306751654
MAN1A1	0.575608583315192	0.179817589714559
MAN1A2	-0.148748069302709	0.699368885439136
MAN1B1	-0.0753794165485644	0.847943618195581
MAN1B1-DT	-0.648276874142306	0.0723613285906456
MAN1C1	0.782796696508258	0.0454882555738594
MAN2A1	0.475505884250072	0.244997296357312
MAN2A2	-0.18532712404916	0.496499834007034
MAN2B1	0.710304798567346	0.144146930513458
MAN2B2	-0.906735774238252	0.0815393499971338
MAN2C1	-0.795826053293818	0.0573178111125416
MANBA	-0.393025267416303	0.191694070559421
MANBAL	-0.358751539014142	0.245269793294456
MANEA	0.352691278701637	NA
MANEAL	-0.827246374606777	NA
MANF	-0.335150647132197	0.238374777487653
MANSC1	-0.692647310016597	0.0820866816998426
MAOA	0.649456539064754	0.226012739728571
MAOB	0.0284164651542425	NA
MAP10	-0.250155809586516	NA
MAP11	-0.265469588996663	0.55609913391652
MAP1A	-0.37386465925862	NA
MAP1B	2.88101135609484	0.00943050838932886
MAP1LC3A	0.386225138113693	0.228776541069186
MAP1LC3B	0.334775725871956	0.22684606111857
MAP1LC3B2	0.0541286365641369	NA
MAP1LC3C	-1.12939651588152	0.0203226810239955
MAP1S	-0.0112223005283374	0.983609493783651
MAP2	0.689830719355063	NA
MAP2K1	-0.100752563664106	0.705327729029359
MAP2K2	-0.222508185721624	0.602032165137286
MAP2K4	0.190058404293544	0.494804754997921
MAP2K5	0.100633737749015	0.80974886587288
MAP2K6	-1.42731386710465	0.0239958957418518
MAP2K7	-0.377668527524969	0.402952810410427
MAP3K1	0.889893576453112	0.0951190865431743
MAP3K10	-0.381891814543193	0.235146456281839
MAP3K11	-0.0126225905668704	0.971722931023719
MAP3K12	0.531021311481476	0.101237438340639
MAP3K13	-0.142348591267594	0.757450271781686
MAP3K14	0.482229031130152	0.156140239388278
MAP3K14-AS1	-0.0625321647367119	NA
MAP3K19	-0.13501060753378	NA
MAP3K2	0.411859199677465	NA
MAP3K2-DT	-0.121652129664549	0.770735300440444
MAP3K20	0.259617861242218	0.416465056322963
MAP3K20-AS1	-0.0720105389237882	NA
MAP3K21	-0.56033982638103	NA
MAP3K3	0.0528147519942674	0.893727418152045
MAP3K4	0.354794463551578	0.227493062531574
MAP3K5	-0.982742598947821	0.0259771565825514
MAP3K5-AS1	0.0193249601223422	NA
MAP3K6	-0.0419217681890669	0.929484824457378
MAP3K7	-0.0320797820329588	0.932819086585034
MAP3K7CL	0.665015261608113	NA
MAP3K8	0.533907178673026	0.35204272234493
MAP3K9	-0.504839987102062	NA
MAP4	0.382278562762208	0.249277874685408
MAP4K1	0.291804041903817	0.278915459857775
MAP4K2	0.0347602684061372	NA
MAP4K3	1.03467877846271	0.0563212310820954
MAP4K3-DT	-0.0545211354812491	0.907796487195806
MAP4K4	1.99245641254177	0.0239930490274401
MAP4K5	0.343041084391569	0.325912405918459
MAP6	-0.497787740769925	0.193701823669358
MAP6D1	-0.672028679253597	0.084247132668878
MAP7	0.0113750989236641	NA
MAP7D1	1.03426900956977	0.0358160541140875
MAP7D2	0.128984978378841	NA
MAP7D3	-0.593318843806396	0.10019371746507
MAP9	0.0852612269872965	0.792179356619076
MAPK1	0.28570179764661	0.532517722728171
MAPK10	-0.21727377625291	0.406457662970196
MAPK10-AS1	-0.191509745291217	NA
MAPK11	0.457478240508466	0.156014045982193
MAPK12	-0.518270892116622	0.13810127603301
MAPK13	0.853209870536307	0.186946888444214
MAPK14	0.220114764131473	0.609511628609272
MAPK15	-0.259121296576498	NA
MAPK1IP1L	-0.261331059634692	0.48408250068701
MAPK3	-0.457148966534863	0.202370934704141
MAPK4	-0.111727821051701	NA
MAPK6	-0.135182865444403	0.639934317667292
MAPK7	-0.299565204711659	0.590431923627898
MAPK8	0.5287770871866	0.134259407488897
MAPK8IP1	-0.0474971706643079	NA
MAPK8IP2	-0.438751875244156	0.146274202401975
MAPK8IP3	-0.164968848296231	0.67681182012349
MAPK9	0.20214102806289	0.505460692139626
MAPKAP1	0.304121958084896	0.271604659284942
MAPKAPK2	0.072327086181188	0.794519786418873
MAPKAPK3	0.254377413813311	0.398057278316662
MAPKAPK5	0.258410570045468	0.350678611692903
MAPKAPK5-AS1	0.025197831858442	0.953947556343522
MAPKBP1	0.49019390628468	0.112716344560657
MAPRE1	0.304739709454323	0.441504194683627
MAPRE2	-0.0202470729359261	0.968142219489499
MAPRE3	-0.42059363685807	NA
MAPT	0.0575069276791305	NA
MAPT-AS1	-0.241105367082424	NA
MARC1	0.545205701750422	0.373619916932385
MARC2	-0.172569321759558	0.544068820979963
MARCHF1	1.57282077267979	0.0421573899373344
MARCHF10	-0.270994508782358	NA
MARCHF10-DT	-0.328333187628544	NA
MARCHF11	-0.166236013065824	NA
MARCHF2	0.318676663280216	0.271559684488638
MARCHF3	-0.407454036170018	0.223587041287232
MARCHF4	-0.0140963904048266	0.9693961955091
MARCHF5	-0.209852095005791	0.479735386956945
MARCHF6	0.0413242866904682	0.912035333855678
MARCHF7	0.46039579694787	NA
MARCHF8	-0.523832104734117	0.14231471124872
MARCHF9	0.183256960866919	0.733322719612817
MARCKS	2.81368904246119	0.0145259625525081
MARCKSL1	1.85215396051984	0.011955672836193
MARCO	0.793311982888524	0.0529303594036799
MARF1	-0.175735061864572	0.573022994104406
MARK1	0.251666731824855	NA
MARK2	-0.154242606687653	0.660517301144151
MARK3	1.0242691100125	0.0226899068357211
MARK4	0.0382856229694566	0.907796487195806
MARS2	0.0770132260131322	NA
MARVELD1	-0.147704889817915	0.686394596149536
MARVELD2	-0.441319074792457	NA
MARVELD3	-0.819504780830082	NA
MAS1	-0.568276069173313	NA
MAS1L	-0.172434064664424	NA
MASP1	0.298372925957943	NA
MASP2	-0.285068274100534	0.438487017659547
MAST1	-0.299933442112161	0.414892304473904
MAST2	-0.0974727396716588	0.815203040687021
MAST3	0.525991977356935	0.218642355105661
MAST4	-0.370322219341468	0.227251365602741
MASTL	0.125854091429057	0.837157711498232
MAT1A	0.176711183140756	NA
MAT2A	0.267025945174651	0.493073222106002
MAT2B	-0.0760673518225401	0.84096336708777
MATK	0.994757852911733	0.216031523717204
MATN1	-0.0298276432981766	NA
MATN1-AS1	-0.00516641560092035	NA
MATN2	0.447467626493948	0.197211521942258
MATN3	-0.549482457496559	0.313146927687797
MATN4	1.24336308909864	0.127317049740827
MATR3	-0.265837071434263	NA
MAU2	0.227021855310865	NA
MAVS	0.105942233444821	0.708221106581586
MAX	0.104422408396566	0.738056004012614
MAZ	-0.0155886260131797	NA
MB	0.116175729807949	NA
MB21D2	0.555182010065065	0.102930960821889
MBD1	0.090825502272931	0.75929418210871
MBD2	-0.0759661179239881	NA
MBD3	-0.444450628061587	0.444583799526482
MBD3L1	-0.108498533210883	NA
MBD3L2	0.240398982638166	NA
MBD4	0.073718863075209	0.848408429642308
MBD5	-0.238126515305291	0.537881800746885
MBD6	-0.0333656183680935	0.919031710294749
MBIP	-0.022461374196868	0.947305439011747
MBL2	-0.12524424351748	NA
MBLAC1	-0.663160699484346	0.167084133283931
MBLAC2	0.209914914460698	0.453773092912548
MBNL1	-0.755265680076753	0.148444490830543
MBNL1-AS1	-0.412563853260978	0.234727799087633
MBNL2	0.044010936171146	0.914514809244521
MBNL3	0.213596726093893	NA
MBOAT1	-0.521143857873595	0.124912950774152
MBOAT2	-0.165342522661568	0.551210506433768
MBOAT7	0.209901003244922	0.546432962420186
MBP	-0.0308033820936271	NA
MBTD1	0.538113599332028	NA
MBTPS1	-0.173762086868962	0.673906560130704
MBTPS2	-0.064253511842236	NA
MC1R	0.227926706249254	0.386848372716852
MC2R	-0.213572842597326	NA
MC3R	-0.256682460068292	NA
MC4R	-0.237488206755441	NA
MC5R	-0.595869398020369	NA
MCAM	1.61083429942607	0.0158281183417171
MCAT	-0.215452854280411	0.528383478374101
MCC	0.533220746182625	0.298747327714578
MCCC1	-0.0916713099842994	0.767933168137348
MCCC2	-0.177623021507053	0.607458056955244
MCEE	-0.260851330215564	0.388131172180856
MCEMP1	0.122887912043383	0.728696257060459
MCF2	-0.0994562133383834	NA
MCF2L	0.208484859575629	NA
MCF2L-AS1	-0.341725331014792	NA
MCF2L2	0.0200164474271349	NA
MCFD2	0.0126316069577506	0.971164371011623
MCHR1	-0.0158799377005394	NA
MCHR2	-0.127145027780169	NA
MCHR2-AS1	-0.149241429145587	NA
MCL1	0.658280100390249	0.228490642617323
MCM10	0.289753700581807	NA
MCM2	0.439359175877228	0.286502466546276
MCM3	-0.0144170275809659	0.969296021122834
MCM3AP	-0.185474044501163	NA
MCM3AP-AS1	-0.385404997884921	NA
MCM4	-0.0969117376918733	0.735832615810475
MCM5	0.460599567234063	0.144487604295816
MCM6	0.159804071573198	0.534719798652497
MCM7	0.544065290212617	0.0996852425483593
MCM8	0.173864797128699	NA
MCM8-AS1	-0.263215856007935	NA
MCM9	0.113401077323068	NA
MCMBP	0.364481143261837	0.237516215182277
MCMDC2	0.0194860463231754	NA
MCOLN1	0.626030121905751	0.0939412807822866
MCOLN2	-1.33114764907078	0.0228381208373697
MCOLN3	-1.18405206598037	0.095693472521033
MCPH1	0.748423323689503	0.0712395718267707
MCPH1-AS1	0.00304448222905851	NA
MCRIP1	0.445988007367569	0.202831310402994
MCRIP2	-0.0300880656699709	0.928456685394755
MCRS1	0.334241128501638	0.31280752467764
MCTP1	1.52871782196614	0.138168006201372
MCTP2	-0.130421848365537	NA
MCTS1	0.28962773641565	0.484605750262066
MCU	0.792244877554352	0.0971372936222075
MCUB	0.23179883333337	0.506451509771502
MCUR1	0.621700857895553	0.13954004765643
MDC1	0.171086273432319	0.505460692139626
MDFI	-0.644607577975667	0.139769546148482
MDFIC	0.266568252751529	0.598475227768586
MDGA1	-0.276607082085997	0.395611005809113
MDGA2	-0.107843048301024	NA
MDH1	-0.0176763119076195	0.958162592029514
MDH1B	-0.821607970359445	0.041571985564158
MDH2	-0.153756084448324	0.587152804492826
MDK	-0.0496095184056982	0.869717995228573
MDM1	0.486261058286343	0.134872224518675
MDM2	-0.237962340870972	NA
MDM4	0.0197585464212979	0.966676272940421
MDN1	0.323817667769901	NA
MDS2	0.0787017687627882	NA
ME1	0.470145196723609	0.362169993097924
ME2	0.821607049924887	0.108311222768595
ME3	0.169853049617555	0.546844173094651
MEA1	-0.302914499370964	0.323831740818724
MEAF6	0.307020300415889	0.277049225324116
MEAK7	-0.488178150462454	0.285504045651673
MECOM	-0.113393926073424	NA
MECP2	-0.186703451139839	0.49000328573862
MECR	0.104651212646881	0.749704548367233
MED1	0.135037777415461	0.667418854321983
MED10	-0.297984910472877	0.426112379725822
MED11	0.192157448325334	0.498084384494218
MED12	-0.358533082804252	0.299324498355432
MED12L	-0.151863568682787	NA
MED13	0.134514718286258	0.72008294404568
MED13L	0.0956487740602521	0.716911079951308
MED14	-0.000367482061279123	NA
MED14OS	-0.138018961817927	0.730966486200805
MED15	-0.253295918672515	0.464970573587547
MED15P9	-0.110736841000548	NA
MED16	0.117582783038499	0.734211418276842
MED17	0.186660039691277	0.624215557523338
MED18	-0.129237761398259	0.763821300316769
MED19	-0.232862530216997	0.434170747306668
MED20	-0.0342141291823337	0.91830923795772
MED22	0.010869715071677	0.983924733078072
MED23	0.145388516510717	0.794795717383819
MED24	-0.43259297663925	NA
MED25	0.232483312171644	0.428000080501155
MED26	0.272734388248422	0.579747969822807
MED27	-0.369162076506533	0.209099431074382
MED28	0.0995777656659165	0.838842492996755
MED29	-0.217544319612461	0.494067828069222
MED30	0.151280450484039	0.633322044528705
MED31	-0.472780142435165	0.425893502038494
MED4	0.297820092045986	0.320028675855536
MED6	0.726883336016777	0.138288607727965
MED7	-0.0290495658960728	0.938269371527567
MED8	-0.234642593287543	0.386869531679148
MED9	-0.774228267426162	0.141546356253658
MEDAG	-0.589092837980015	0.0939412807822866
MEF2A	0.606888023740114	0.0817237858618478
MEF2C	0.746881074113818	0.153371591527073
MEF2C-AS1	-0.218697358519754	NA
MEF2D	-0.462935701901689	0.204950918584901
MEFV	-0.252566514301108	NA
MEG3	-0.100301853695827	0.830022571656635
MEG9	-0.0576153907150099	NA
MEGF10	0.261540801002806	0.436483130265687
MEGF11	-0.14708171626178	NA
MEGF6	-0.0598541272051252	0.867892940447225
MEGF8	-0.161955858826614	0.690625327618379
MEGF9	0.467934051992166	0.164902603938445
MEI1	-1.18659012195689	0.0870631775101536
MEIG1	-0.337154050447884	NA
MEIOC	-0.359251257251843	NA
MEIS1	0.184445345278871	NA
MEIS2	-0.668231533247819	0.143409993655523
MEIS3	-0.0733327879179946	0.829156726677787
MEIS3P1	-0.59335148010128	0.148828739791727
MELK	0.323661256054872	0.281125426381867
MELTF	-1.65207877112766	0.0553494456263179
MELTF-AS1	-0.0791693823219979	0.796112569629694
MEN1	-0.256486578502727	0.608232143273836
MEOX1	2.52336990723263	0.0711056910446719
MEOX2	0.828205018992195	0.0449697670489121
MEP1A	-0.0227641985380544	NA
MEP1B	0.00571101211570935	NA
MEPCE	-0.261815960031641	0.467402052151239
MEPE	3.09731770921773	0.0715497726737241
MERTK	0.445141088542448	NA
MESD	-0.33276105652355	0.30670604415714
MESP1	-0.338699586746904	0.23252191893021
MESP2	-0.303440344969382	0.369536140044463
MEST	1.97713552063332	0.0152136179514828
MET	-0.363763896492753	0.202604440162235
METAP1	0.670592345434093	0.110878184597551
METAP1D	-0.100901409495632	NA
METAP2	0.113625909175783	0.672820479063191
METRN	-0.989689991667124	0.0358160541140875
METRNL	0.436724426861991	0.411064280302205
METTL1	-0.406595344489612	0.170637712552019
METTL14	-0.0839231583436746	0.756459600763908
METTL14-DT	-0.989676470035451	NA
METTL15	0.047763764185133	NA
METTL17	0.264970012917619	0.456255375840629
METTL18	-0.162094952507634	0.649659226325301
METTL21A	0.307082934697609	0.551493374410405
METTL21C	-0.149721224067795	NA
METTL21EP	-0.244599141211513	NA
METTL22	-0.226253622053541	0.430646946037307
METTL23	-0.22607392427232	0.393634556508144
METTL25	0.365366915984443	0.211745761372857
METTL26	-0.0640881320161277	0.820463285227076
METTL27	0.0925392398949283	NA
METTL2B	0.518759007414303	NA
METTL3	-0.179632483477122	0.631416078094176
METTL4	0.608597375825036	0.0721099467322434
METTL5	-0.281926041482114	0.300384342845918
METTL6	-0.147684927380974	NA
METTL7A	-0.178928949964397	0.577872931101815
METTL7B	-0.0340853610762273	NA
METTL8	0.597074805852044	0.227424457602736
METTL9	0.616456244732844	0.259746858494251
MEX3A	-0.478813150554787	0.211745761372857
MEX3B	0.479897087603493	NA
MEX3C	-0.0401218504328704	NA
MEX3D	-0.236731375806605	NA
MFAP1	-0.161588340424161	0.570051083458532
MFAP2	0.394481264983523	0.327600790314527
MFAP3	0.411933747412576	0.326996821458571
MFAP3L	-0.246369257649342	NA
MFAP4	0.297180482372515	0.544068820979963
MFAP5	2.22797574492241	NA
MFF	0.0684829547206869	0.819750728209723
MFF-DT	-0.12254173673217	NA
MFGE8	-0.323077513921691	0.56235442784666
MFHAS1	0.502046463736852	0.192438877718965
MFN1	0.41174756854459	0.472275811902888
MFN2	-0.0648374047732863	0.843195134437186
MFNG	0.177997253545309	NA
MFSD1	0.334303118487639	0.25728243925829
MFSD10	-0.177534368607693	0.684546243438773
MFSD11	-0.147256707147209	0.621233822066351
MFSD12	-0.003019421950059	0.994754481418621
MFSD13A	-0.193750297353504	0.487256194573906
MFSD14A	0.561287123316721	0.102974235906218
MFSD14B	0.187114034012868	0.502113609400107
MFSD14C	0.271041080692592	0.334155091955599
MFSD2A	0.0944154168295182	0.860633495456342
MFSD3	-0.0843524011715937	NA
MFSD4A	-0.150517761473601	NA
MFSD4A-AS1	-0.227396108829371	NA
MFSD4B	-0.212074118229952	NA
MFSD5	-0.0915250595900234	0.848408429642308
MFSD6	0.734328439334069	0.060238054047517
MFSD6L	-0.676862653310714	0.105694368097296
MFSD8	0.138760727552667	0.760518755474323
MFSD9	0.0737823168231073	NA
MGA	-0.0591177288366493	0.881305616189517
MGAM	0.0426732121622995	NA
MGAM2	-0.106064052288699	NA
MGARP	-1.3072150540432	0.0168849630052314
MGAT1	0.0663909578110076	0.8768731869416
MGAT2	-0.299342837162758	0.351954174614176
MGAT3	-0.120219837123407	NA
MGAT4A	0.549033494056582	NA
MGAT4B	0.183209729290149	0.606108519375673
MGAT4C	-0.0143028477001959	NA
MGAT4D	0.0658247177024043	NA
MGAT4EP	-0.343529262519048	NA
MGAT5	0.0440951773012319	0.919031710294749
MGAT5B	-0.118421603189726	NA
MGC12916	-0.120867808366535	NA
MGC15885	-0.262216914181558	NA
MGC16025	-0.247422176869881	NA
MGC16275	-0.136219893140305	NA
MGC27382	-0.453208819587079	NA
MGC2889	-0.602714655327323	NA
MGC32805	-0.224112011216123	NA
MGC34796	0.194421675931662	0.548079574474968
MGC4859	-0.154839153828455	NA
MGC70870	-0.0717389810838314	0.849376561287014
MGLL	1.01697326443153	0.115171957260647
MGME1	0.16632067775452	0.564044551375846
MGMT	0.427834029844966	0.249443473036634
MGP	-1.14338822561725	0.0328927400509492
MGRN1	-0.0271484587489548	0.961592513065947
MGST1	1.51684723533229	0.0145259625525081
MGST2	0.751792283137354	0.0856898383100474
MGST3	-0.22430963763999	0.515840766608447
MIA	-1.20808072314857	0.0602364860634014
MIA2	-0.106353831685662	NA
MIA3	0.191386750789789	0.60896613573823
MIAT	-0.0250631309875553	NA
MIATNB	-0.248086575422156	0.373619916932385
MIB1	0.566185139743352	0.13108838171592
MIB2	0.0479651746840997	0.884507115149627
MICA	0.345038660992538	0.417461998551313
MICAL1	0.80610112347429	0.129208638270866
MICAL2	0.407244847351765	0.298701844178151
MICAL3	0.182569504922826	0.500034802377406
MICALCL	-0.182657201193706	NA
MICALL1	0.394058036161989	0.346211044898897
MICALL2	-0.0119790074555093	0.972930342078597
MICB	1.21247602172681	0.0939412807822866
MICOS10	0.278430255458958	0.398212607185675
MICOS10P1	0.377746909978039	NA
MICOS13	0.0993117639835308	0.731998694964885
MICU1	0.191395665839769	0.603644059156442
MICU2	0.45544295962241	0.181468666701538
MICU3	0.1658238462727	0.750242505596044
MID1	0.947331210293823	0.0678486971553904
MID1IP1	0.364752521162925	0.471411223849205
MID2	-0.392541484349401	0.502113609400107
MIDN	-0.397569075925507	NA
MIEF1	0.0176569605797834	0.964045653482029
MIEF2	-0.294952319523482	0.312842280639236
MIEN1	0.179907928008038	0.556643104195966
MIER1	0.65120232545302	0.125350924771265
MIER2	-0.230226952823926	0.472275811902888
MIER3	0.267208488087479	NA
MIF	-0.303414885028264	0.551071662081103
MIF-AS1	0.0185058289029709	0.97750944641743
MIF4GD	0.21125953831532	0.469303437404109
MIGA1	0.328275937723236	0.431141224888383
MIGA2	0.000204334410133455	0.999357506855307
MIIP	0.0473297184338159	0.888918811479575
MILR1	0.692246995288417	0.10778447801325
MINAR1	0.145300495994615	NA
MINCR	-0.265436934581631	0.31803407499012
MINDY1	-0.674873815854666	0.0583861456490493
MINDY2	0.74832520461884	0.136180574341636
MINDY3	0.497320374248823	0.247437554260965
MINK1	0.125028161825118	0.633912804848931
MINPP1	0.0534172773391992	0.881862270984669
MIOS	0.883695364530036	0.0327967268748706
MIOX	-0.20410087645686	NA
MIP	0.113325375578313	NA
MIPEP	0.494303519042473	0.174352296537866
MIPEPP3	-0.295619511095664	0.381684170006818
MIPOL1	-0.161120851854505	NA
MIR1-1HG	-0.256042948174057	0.430711782867504
MIR1-1HG-AS1	-0.196333119296615	0.515522228957409
MIR100HG	-0.579694199166302	0.134579042353323
MIR10A	-0.0326006408887451	NA
MIR124-2HG	-0.199176845365759	NA
MIR1244-3	0.414282176030262	0.182291551632957
MIR142	0.0772343873053112	NA
MIR146A	-0.310378009755016	0.293021251209333
MIR17HG	-0.0958625364591223	NA
MIR181A2HG	0.149932565190545	NA
MIR1915HG	-1.04429091043413	0.0863865790220901
MIR2052HG	-0.214460314496403	NA
MIR205HG	0.110783274021003	NA
MIR210HG	-1.30872395265034	0.101806122590091
MIR302B	-0.0342018958041699	0.927510579807266
MIR31HG	0.0395946902519499	0.908499940311341
MIR34A	0.169163158305131	0.775109543628042
MIR3663HG	-0.284383227366683	NA
MIR3681HG	-0.113365991299668	NA
MIR3682	-1.24576632954036	0.0297063572934087
MIR3916	0.402282277785952	NA
MIR3936HG	-0.158970837147274	0.54074048573529
MIR3945HG	-0.260617814769101	NA
MIR3976HG	-0.0855989851815744	NA
MIR4290HG	-0.261064865270259	NA
MIR4296	-0.313188600385671	NA
MIR4300HG	-0.378480215697183	NA
MIR4307HG	-0.308866608557061	NA
MIR4313	-0.662573604182946	NA
MIR4435-2HG	0.211259261618528	NA
MIR4500HG	-0.597608554194134	NA
MIR4755	0.110136637500208	0.683722279011931
MIR5188	-0.42279141960866	NA
MIR548XHG	-0.402231529605057	NA
MIR570HG	0.36947365025577	0.55142379074582
MIR622	-0.334326742646391	NA
MIR646HG	-0.637785398684047	NA
MIR663AHG	-0.0838627991479157	NA
MIR670HG	-0.206516216938674	NA
MIR7-3HG	-0.109692550346724	NA
MIR9-3HG	-0.115905876477273	NA
MIR924HG	-0.0430661979091342	NA
MIR99AHG	0.482889908757496	0.673906560130704
MIRLET7BHG	-0.24991338244959	0.459046567145808
MIRLET7D	-0.451731795258617	0.357310716978593
MIS12	-0.220227301448865	0.476630766913222
MIS18A	0.902075848003837	0.0599118491059594
MIS18BP1	0.573434477126165	0.139769546148482
MISP	-0.571866343524551	0.13983698456145
MITD1	0.218486825172899	0.436503530720934
MITF	1.37265895493281	0.0237905486051319
MIXL1	0.190884478116132	NA
MKI67	0.130908380182657	NA
MKKS	0.238652730956564	0.417674034399559
MKLN1	0.7287896898637	0.207957772887434
MKNK1	0.648036939390577	0.488817174453696
MKNK1-AS1	-0.269453584248685	0.495125692931937
MKNK2	-0.174641056786882	0.62090006180321
MKRN1	0.266222157358158	0.321722100638979
MKRN2	-0.00470347549936401	0.994994499352059
MKRN3	-0.307881151625693	NA
MKRN7P	-0.0513810145357105	NA
MKS1	-0.090798275137487	0.786335601059149
MKX	0.0642855154112327	NA
MLANA	-0.209870832181159	NA
MLC1	0.2296851965309	NA
MLEC	-0.366555885301065	0.381986354650473
MLF1	0.288859205130858	0.343014843081783
MLF2	-0.465610174950926	0.242450206598862
MLH1	-0.294065939988242	0.291822574243145
MLH3	0.108271664399092	0.764335170071831
MLIP	0.752560441057663	0.089544483317562
MLKL	0.0402634789653016	0.897250662103989
MLLT1	-0.382596256587472	0.268686420536468
MLLT10	0.133994468212212	0.606821107471892
MLLT11	-0.568334553329753	0.195791724804946
MLLT3	0.761594941881163	0.0677646290946552
MLLT6	-0.137287998284237	0.639285516472349
MLN	-0.292437400182237	NA
MLNR	0.235779941299361	NA
MLPH	-0.325430339254974	0.250745360624045
MLST8	-0.149380073160195	0.651685456443913
MLX	0.331622916441828	0.27408546058829
MLXIP	0.18699621277583	0.625841633750986
MLXIPL	-0.0107934657121791	0.973352537613757
MLYCD	-0.282635088516946	0.348026969227912
MMAA	0.643901145592072	NA
MMAB	-0.754135211535281	0.0514952004106303
MMACHC	-0.589704014468349	0.166506732188115
MMADHC	0.113551842422885	0.722686624244573
MMD	0.772209813828181	0.10019371746507
MMD2	-0.14885870601101	NA
MME	1.39629123344047	0.117781879251286
MMEL1	-0.0312413788300008	0.923228410935291
MMGT1	0.36064442134103	0.228497031460179
MMP1	2.41829361825212	0.107812127764044
MMP10	0.465983174138582	NA
MMP11	-0.305872899014234	NA
MMP12	0.285155970120922	NA
MMP13	3.42760102609727	0.0254631242354085
MMP14	0.175349556613472	0.711581376791822
MMP15	-0.0717026155913292	0.829156726677787
MMP16	0.279431656571812	0.299434449451399
MMP17	0.0294811653526854	0.94049796580942
MMP19	0.233874335726851	0.410054591927984
MMP2	-0.119245707888583	0.760518755474323
MMP20	-0.0937405079595623	NA
MMP21	0.236342985728642	NA
MMP24	-0.132257684382731	0.629326168850996
