ID	surgery..OA.time.after.surgery..8.weeksvssurgery..OA.time.after.surgery..2.weeks_logFC	surgery..OA.time.after.surgery..8.weeksvssurgery..OA.time.after.surgery..2.weeks_padjFilter
P3h3	-0.372220492463201	0.191412834693625
P3h4	0.376353958472764	0.126103878094371
P3r3urf	-0.213380933707274	0.30895333500263
P4ha1	0.102700032545098	0.455056074253774
P4ha2	0.253004693721399	0.209760463283415
P4ha3	1.59505471725317	0.0136355718391928
P4hb	0.0369442021366506	0.813291283273007
P4htm	-0.122560267678558	0.659363639787614
Pa2g4	-0.100967085720931	0.582364165835015
Pabpc1	-0.241488585478386	0.209639721444742
Pabpn1	0.192180337154282	0.277685304647008
Pacc1	0.113323989240554	0.589202613598316
Pacrg	0.0330199908301392	NA
Pacrgl	0.345920930379684	0.0940157367637057
Pacs1	-0.0781598255813334	0.733085171577396
Pacs2	0.0608953260329939	NA
Pacsin1	-0.0670137266097104	NA
Pacsin2	0.00700163021022426	0.986494883272558
Pacsin3	-0.137770007093378	0.476137730362321
Padi1	0.0436236855202807	0.885972618483152
Padi2	-0.0860284396098745	0.72452802567609
Padi3	-0.122058438624812	0.618040037030212
Padi4	-0.14917012164625	NA
Paf1	0.129474710062773	0.417272870431679
Pafah1b1	0.173507559530734	0.286993480092978
Pafah1b2	0.0460936442794289	0.83327861133552
Pafah1b3	0.216283268384053	0.43524751480033
Pag1	0.0641146978155867	NA
Pagr1	0.0695306634626558	0.839439475868423
Pah	0.0388258604056588	NA
Paip1	-0.0618259751321855	0.814805560991674
Paip2	0.123040797534962	0.446563738429138
Paip2b	0.174609949036254	0.496650285349354
Pak1	-0.0539430887335799	0.800275909889746
Pak1ip1	-0.231368286878597	0.109793877543967
Pak2	0.0702758739989875	0.780302361399505
Pak3	0.0443931307741083	NA
Pak4	0.00280092945640309	0.99044372465024
Palb2	0.0721117450766799	NA
Pald1	-0.0378464192086945	0.831098120172979
Palld	-0.15236139857585	NA
Palm	0.136642250517094	0.440560301699251
Palm3	-0.0214907128394088	0.947939692354868
Palmd	0.0415045781392962	0.862943955332642
Pam	-0.0300058225259017	NA
Pam16	0.0104066986364124	0.971788956795424
Pamr1	-1.47920080074165	0.0268809364234823
Pan2	0.0104348168201156	0.965533804885811
Pan3	-0.330912594640827	0.167592414403592
Pank1	-0.0116367825754882	0.977677597066634
Pank2	0.0711631696018769	NA
Pank3	0.625629035887751	0.00426322562624939
Pank4	-0.157998372777449	0.316676119106006
Pantr1	-0.116381408425632	0.51391508907433
Panx1	-0.115236744976291	NA
Panx3	-0.500344420863866	0.73395304520259
Paox	-0.123022890978483	0.5326705022003
Papola	0.0253372259818061	0.922869466178352
Papolb	-0.0938168398550241	NA
Papolg	-0.441592553127873	0.0281759928784631
Pappa2	-0.115565606088824	0.749256967198866
Papss1	0.0227730358439047	0.916145503350752
Papss2	0.0378065908756717	0.886869291581774
Paqr4	-0.45927571919345	0.0817164130209677
Paqr5	-0.0381186282262362	NA
Paqr6	-0.157126334126079	0.49849905048665
Paqr7	-0.0676571565637207	0.711467037773804
Paqr8	-0.166525464884177	0.322498723526548
Paqr9	0.000917004179094683	NA
Pard3	0.09382543469449	NA
Pard6a	0.0974644017690824	0.558471682922024
Pard6b	-0.105455366553456	0.663589763946848
Parg	0.036768341773195	0.950158282907402
Park7	0.121661784359073	0.364913553128067
Parl	0.0725021817425109	0.794966830219811
Parm1	-0.134241272754102	0.494043253390663
Parn	0.127894184611344	0.640909568883312
Parp1	-0.335636820273198	0.20482700191016
Parp11	-0.00584308556967628	0.986156789900763
Parp12	0.0985826722417551	0.720588607033667
Parp14	-0.0698934065063996	0.749614048025917
Parp16	0.381976568151583	0.111393986653032
Parp2	-0.0122885099598395	0.974679537511994
Parp4	0.911970015711072	0.411249874078678
Parp6	0.053068389984869	NA
Parp8	0.262272517997147	0.223029592391818
Parp9	0.0153360881615274	0.966445300819116
Parpbp	-0.452647828183997	0.0802216106064047
Parva	0.33108672196051	0.269619598078261
Parvb	-0.014281967722451	NA
Parvg	-0.160137105402057	NA
Pask	-0.139317950878856	NA
Pate4	-0.0273175079234935	NA
Patj	-0.235605899693269	0.39412950982206
Patl1	-0.0679428645394502	NA
Patz1	0.0124429084264257	NA
Pawr	0.10847270539601	NA
Pax1	-0.0602015354712027	NA
Pax2	-0.199497348025655	0.283646406464552
Pax4	-0.188854153802395	NA
Pax6	0.0785715530687261	NA
Pax8	-0.191667088681602	0.187028066537905
Pax9	-0.0602160666906739	NA
Paxbp1	0.484234007259763	0.11845211736205
Paxip1	0.0613335906048587	0.721086493044402
Paxx	0.0906500132132191	0.71459314161487
Pbdc1	0.0628843205736036	0.754609801633766
Pbk	-0.0972304864879057	0.772878725775226
Pbrm1	-0.293648229811328	0.21777214477204
Pbsn	0.00384217891144711	NA
Pbx1	-0.0878277668251828	NA
Pbx2	0.148077883696065	0.387051408270417
Pbx3	0.640036858501851	0.075864342818126
Pbx4	-0.0275748844901598	NA
Pbxip1	0.142322074684543	0.586823533840242
Pc	-0.136303945906903	0.628941337894751
Pcare	-0.0084235674328097	NA
Pcbd1	-0.147358477818496	0.791307877364297
Pcbd2	0.127832960940269	0.394190870841778
Pcbp2	0.356567206990567	0.247252527689203
Pcbp3	0.121738476555748	NA
Pcbp4	-0.13989116692185	0.373188482916985
Pcca	0.164930814789559	0.431076388021623
Pccb	-0.137654494353729	0.369668957550363
Pcdh10	-0.00519472200356574	NA
Pcdh17	-0.0585410889048843	NA
Pcdh18	0.204155072781923	0.674695229042293
Pcdh19	-0.0733905975071814	NA
Pcdh20	0.015989327500141	NA
Pcdh8	-0.130924547624562	NA
Pcdh9	0.694396962882172	0.0557700899714929
Pcdha12	0.0270968380721026	0.893211723981558
Pcdha13	-0.0803296256409656	NA
Pcdhb12	0.420592034156781	NA
Pcdhb19	0.0567359748997394	0.839759105542693
Pcdhb21	0.127159072708808	NA
Pcdhb22	0.0187082642839336	0.922503592763529
Pcdhb6	0.0204413964723882	NA
Pcdhb9	1.48763536141778	0.0234645792012078
Pced1a	-0.212992007268799	0.301899462517471
Pced1b	0.344128056734911	0.0993496247297019
Pcf11	0.162723474808574	0.25875584142722
Pcgf1	-0.0414021364898662	0.869021143463423
Pcgf2	-0.0712396133133542	0.688683412474416
Pcgf3	0.149970895253654	0.360152300467624
Pcgf5	0.409951000467851	0.0560753660242864
Pcgf6	-0.0884442778446388	0.744294319706928
Pcid2	0.309097667607125	0.106636422651914
Pcif1	-0.0164267756258258	0.949732973819617
Pck1	-0.0662104232478402	0.804555412728185
Pck2	-0.0419962203789783	0.89833536552365
Pclaf	-0.925169254167297	0.00892053740592336
Pclo	-0.00981085469527798	NA
Pcm1	-0.0323328890545866	0.895305643092969
Pcmt1	-0.0538435086159978	0.851126669573872
Pcmtd1	0.228447722243756	0.217766325865549
Pcmtd2	0.146708971872167	0.634165173043647
Pcna	0.0839118924466664	0.685736903513027
Pcnp	0.00470200977370361	0.987854064115079
Pcnt	0.167862627742988	0.269619598078261
Pcnx1	0.30105832891519	0.106636422651914
Pcnx2	-0.311496931072648	0.0917387910600827
Pcnx3	0.101070971335872	0.677174447256228
Pcnx4	-0.192664071841849	0.312551931758904
Pcolce	-0.203915970412051	0.339603205098178
PCOLCE2	-0.0739440469728354	0.833813974426487
Pcp2	-0.27160991035486	0.234000305249434
Pcp4	-0.128753641537252	0.714214291091463
Pcp4l1	0.0224118993732816	0.929347290529905
Pcsk1n	-0.264718812730615	0.361241356117052
Pcsk2	-0.0838566911948755	NA
Pcsk4	-0.0735557287501578	0.76581310737509
Pcsk5	1.26210428952387	0.0412040599895384
Pcsk6	-0.0280573086912312	0.961940666239952
Pcsk7	0.0442698496705933	0.84580642824537
Pcsk9	-0.144201290715992	NA
Pctp	0.256406764663407	0.556164696422194
Pcyox1	0.43676978207618	0.156107085189388
Pcyt1b	0.0134686622721851	0.973417257659881
Pcyt2	-0.110708140867205	0.517598566901075
Pdap1	-0.191035314007468	0.19534640321547
Pdc	-0.112704914147729	NA
Pdcd10	0.163778616843704	0.429382789654232
Pdcd11	0.0928267316454345	0.57435924694637
Pdcd2	0.192882817160395	0.457496537393669
Pdcd2l	0.192689568895368	0.301899462517471
Pdcd4	-0.277050500961435	0.352860367735092
Pdcd6	-0.142549352648865	0.598882037482795
Pdcd6ip	0.443686322711915	0.0637469366957125
Pdcd7	0.0651397175347821	0.778733496776522
Pdcl	-0.155927403761131	0.64097893329057
Pdcl3	0.0132904794663666	0.954081098447096
Pde10a	-0.180201745694639	0.21777214477204
Pde12	0.0164749376648405	NA
Pde1a	0.0539371089790741	NA
Pde1b	-0.0421235766724894	0.79667911007796
Pde1c	-0.0904186506667113	NA
Pde2a	-0.187461777955956	0.441500039643476
Pde3a	-0.0521586137880599	NA
Pde3b	-0.301897694369774	0.258756092745208
Pde4a	-0.170178244739499	0.407627269004609
Pde4b	0.000393540794698666	0.998227862899505
Pde4d	-0.246234834888663	NA
Pde4dip	-0.279296281209996	0.192137348645727
Pde5a	0.0338522564091654	0.869021143463423
Pde6a	0.116479858694805	NA
Pde6b	-0.0136510034845383	NA
Pde6d	-0.00908109741934737	0.980882150639061
Pde6g	0.0602687456224782	0.722568568153298
Pde6h	-0.0192123984213382	0.945989819696145
Pde7a	0.625034964342577	0.143296373027763
Pde7b	-0.16573238345037	0.29650684619961
Pde8a	0.3509826260727	0.0447487037207338
Pde8b	-0.00472434575425051	0.985037347588654
Pde9a	0.0461806965728329	0.807550314826842
Pdf	-0.0276010565736264	0.928546539615883
Pdgfa	0.0861552231035771	0.654639238160697
Pdgfc	0.157265731676263	0.377007738770845
Pdgfd	0.00806241822479237	NA
Pdgfra	0.311717707404227	0.333745812785349
Pdgfrb	0.166422365535184	0.437183755323522
Pdgfrl	-0.200286032865884	0.171462875305813
Pdha1	0.0791186389978389	0.733085171577396
Pdha2	0.0602573119311209	NA
Pdhb	0.0327478204193685	0.860124890292606
Pdhx	-0.0681275471718639	0.683629105487994
Pdia2	-0.174632293993827	NA
Pdia3	0.0675224728268518	0.75836308072572
Pdia4	0.262565856786193	0.469180283971801
Pdia5	-0.37644941957682	0.455211550164584
Pdia6	0.0980043364199386	0.484132382517988
Pdk1	0.324511897614379	0.0353737917185338
Pdk2	-0.11485081265649	0.547284893426566
Pdk3	-0.200765525208826	0.290450965876049
Pdk4	-0.52075679713796	0.0106981845268475
Pdlim1	0.1916170921623	0.563174572121794
Pdlim2	0.410317284697826	0.0776440091461083
Pdlim3	-0.314441637785611	0.47814758691174
Pdlim4	0.186142082948344	0.309056863368783
Pdlim5	0.0875151513315293	0.778733496776522
Pdlim7	0.018607782104791	0.967810614538477
Pdp1	0.14336897377328	0.533577159169076
Pdp2	-0.133002396076717	0.616022648712992
Pdpk1	-0.114244815842046	0.418225670121787
Pdpn	-0.0827753825071795	0.756970592255955
Pdpr	-0.0664214759460897	NA
Pdrg1	0.390106709534564	0.0929950941103821
Pds5a	-0.12296825221547	0.564597040447028
Pds5b	-0.0451139790992805	0.906159395697897
Pdss2	-0.0857526992299906	0.595004630551686
Pdx1	0.0576979100064472	NA
Pdxdc1	-0.0214949793883452	0.965533804885811
Pdxp	0.0541801384736935	0.858567856626204
Pdyn	-0.146646869182442	NA
Pdzd11	-0.10257961596901	0.688843146332503
Pdzd2	-0.138883436621242	NA
Pdzd3	0.327453064959046	0.125731197436536
Pdzd4	-0.0489199793925312	NA
Pdzd8	0.013652131325248	0.950462858656556
Pdzk1	-0.0522161280928444	NA
Pdzk1ip1	-0.198632626476775	NA
Pdzrn3	0.0730690361160864	0.798806866233175
Pdzrn4	-0.134500291524479	NA
Pea15	0.364444446102409	0.0762694740999871
Pear1	-0.197978876314041	0.263456644811748
Pebp1	-0.00815548784853704	0.966308098725545
Pecam1	-0.114836846247178	NA
Pecr	0.0824244384868003	0.705005812223835
Pef1	0.275247442743552	0.289628510099999
Peg10	-0.0757271844706855	NA
Peg12	-0.375140727495442	0.147922428547862
Peli1	0.375058007872996	0.121384303080891
Peli2	-0.0754119618300075	NA
Peli3	-0.0484632029768211	0.818255402181588
Pelo	0.165089908283729	0.41773294985694
Pelp1	0.112086776114005	0.674695229042293
Pemt	-0.121756601601958	NA
Penk	-0.47409952189804	0.251047508557343
Pepd	-0.117574202702128	0.698579784980156
Per1	0.354448940482722	0.18796381719975
Per2	0.137150289347698	0.589202613598316
Per3	0.069365676566254	0.71459314161487
Perm1	-0.11812386959635	NA
Perp	0.0155758805084858	NA
Pes1	-0.03830298229642	0.908000519410637
Pet100	0.102480403344837	0.60636138079297
Pex1	-0.0285675008763606	0.920521194673622
Pex10	-0.0961992250378119	0.606097637138319
Pex11a	0.0100368854576525	NA
Pex11g	-0.0568675687263163	0.784972731057207
Pex12	0.0847636250469073	0.623737491063655
Pex13	-0.11816378806744	0.648915244970241
Pex14	-0.239661099473865	0.124336423394649
Pex16	0.0987438293029808	0.518758432214237
Pex19	0.106257230225218	0.619219926017641
Pex2	0.0136729038980938	0.963223805043787
Pex26	0.068572012442365	0.760778628865646
Pex3	0.125862069753572	0.611694931291914
Pex5	-0.0705340629244446	0.652292478503551
Pex5l	-0.0219556363077125	NA
Pex7	-0.0147575927198318	0.965975152249238
Pf4	-0.707176927230083	0.0654119262223338
Pfas	0.0127952577717636	0.967810614538477
Pfdn1	0.055561722378938	0.796789943947677
Pfdn2	0.0574756681905964	0.715231769149082
Pfdn4	0.367683873962752	0.234175007160546
Pfdn5	0.126983025863579	0.638173628355443
Pfdn6	-0.494102418118935	0.359097808861681
Pfkfb1	-0.272630648494457	0.377007738770845
Pfkfb2	0.00334774023608286	0.986494883272558
Pfkfb3	-0.29207554427631	0.122971570016378
Pfkl	-0.226671841193059	0.237827348915929
Pfkm	-0.498454105558029	0.173246091556443
Pfkp	0.421924410277327	0.0177718202564074
Pfn1	0.35142749572184	0.523657937604138
Pfn2	-4.31367199205113e-06	NA
Pga5	-0.0509744975548818	NA
Pgam1	0.193335350104844	0.171462875305813
Pgam2	-0.384136912946897	0.149141418602616
Pgam5	0.0249614827223903	0.895198002806674
Pgap2	0.15326657185531	0.449762772018114
Pgap3	-0.0268987217048684	NA
Pgap4	0.018904986040237	0.976114107120185
Pgbd5	-0.0809528448927459	NA
Pgc	0.0804978663085896	NA
Pgd	-0.0977601858876209	0.592396345826427
Pgf	0.113119209608215	0.710318025708098
Pgghg	0.259143944168951	0.240124911832266
Pggt1b	0.0335230090172196	0.858886889085358
Pgk1	0.181729776621669	0.255419221087319
Pgls	-0.0778282382636775	0.702950374198511
Pglyrp1	0.0308505283634712	0.951895398141466
Pgm1	0.0464132633646539	0.864457945151202
Pgm2	-0.00114300410307955	0.995909949085546
Pgm2l1	0.204970699109984	0.423725512541497
Pgm3	-0.209533119735614	0.210707500279138
Pgp	-0.223547611908915	0.355777375953743
Pgpep1	0.301875495692769	0.201859836027033
Pgr	-0.0169847705393913	NA
Pgrmc1	0.0508553585365856	0.795253667910281
Pgrmc2	0.014981839285543	0.967475480310743
Pgs1	-0.152851092258469	0.532236186142399
Phactr1	-0.0404389735872437	NA
Phactr3	-0.0331990797495099	NA
Phactr4	0.0519269711729677	0.757431188011106
Phax	-0.113475806526932	0.577265491658027
Phb2	0.022410394300012	0.922684200673173
Phc1	0.188160811399289	0.243777080911943
Phc2	0.0398467949533288	0.865780706165084
Phc3	0.31394772125044	0.0837677270636964
Pheta1	-0.402904887823023	0.0876326756845143
Pheta2	0.368673031490271	0.272144224327773
Phex	-2.30761221693969	0.00676986080275554
Phf1	-0.134472134326222	0.53918813733117
Phf12	0.129934310953697	0.46382261567431
Phf13	0.239716541011845	0.28671221851933
Phf14	0.0544039810061916	0.818450368348567
Phf19	-0.20346383523281	0.393850854914237
Phf2	0.117914616324196	0.533738288442674
Phf20	0.0507226590195486	0.807406974189669
Phf20l1	0.0206649469407179	0.922784799753767
Phf21a	0.415245301601219	0.0198871007862631
Phf23	-0.0190005782814247	0.948244902287717
Phf24	0.0349610951912283	0.863923713878489
Phf3	0.0998685689919032	0.537289067999088
Phf5a	0.0126523692734004	0.972196819441393
Phf6	0.166996551229643	0.470314185020716
Phf7	-0.24735115845179	0.348103011719519
Phf8	0.111132123277544	0.620508022556108
Phgdh	-0.284554708219499	0.598299560457584
Phgr1	-0.0554973659752722	0.771522755480609
Phip	0.106191954677268	0.575209512684645
Phka1	-0.173103773791874	0.352262699699456
Phka2	-0.0749147382254787	NA
Phkb	0.0386047846907775	0.901367999540251
Phkg1	-0.259683356447076	NA
Phkg2	0.0968226612889804	0.788778325444047
Phlda1	-0.280362004528311	NA
Phlda2	0.0467949566216754	NA
Phlda3	-0.121002607414115	NA
Phldb1	0.144187594833868	0.519826276098833
Phldb2	0.00064123527224158	0.997462913924547
Phldb3	0.00749071371720156	0.9784718779908
Phlpp1	0.23897487821012	0.314008345715439
Phospho1	-0.67739028776762	0.0769443105052918
Phospho2	0.0164991810977302	0.977588819973737
Phox2a	0.0689509292018506	NA
Phpt1	-0.0603378223459838	0.773798306450476
Phrf1	0.0779412825151162	0.744099910348099
Phtf1	0.188708793092134	0.39901877185169
Phtf2	-0.062677625289453	0.754198354887073
Phyh	0.329684912300062	0.0453020417810872
Phyhd1	0.0398210233071445	0.898935051767996
Phyhip	-0.0259836712823773	0.906341999802647
Pi16	-0.0810883283986215	NA
Pi4k2a	-0.0501811069892231	NA
Pi4k2b	-0.211549231529881	0.301899462517471
Pi4ka	0.0688486440021681	0.785257063197944
Pi4kb	-0.159523945129106	0.34682197270927
Pianp	-0.149305949350018	NA
Pias1	0.0421786159754642	0.864457945151202
Pias2	0.122613911375543	0.570471467221551
Pias3	0.294963660780146	0.0586369601097267
Pias4	0.0311729512635077	0.866788837101017
Picalm	-0.201865202807523	0.211810723008987
Pick1	-0.334661079976857	0.197717620908234
Piezo1	-0.0198694972369999	0.934053130011531
Piezo2	0.10347181810404	NA
Pifo	0.0572108592552274	NA
Piga	0.0360993450217872	NA
Pigbos1	0.466462241996199	0.245530550795551
Pigc	-0.140881822372217	0.47630215411085
Pigh	0.0566597439131842	0.865748665827917
Pigk	0.334836291371863	0.134356954193767
Pigl	-0.111307405050962	0.644998173036648
Pigm	-0.0594938100229232	0.690742293294677
Pigo	0.01622968212207	0.947939692354868
Pigp	0.234620610301082	0.225657874835881
Pigq	-0.0704627612728927	0.726076871552883
Pigr	0.0338465957743512	NA
Pigs	0.165831937873095	0.480110259880075
Pigt	-0.132639934358805	0.398086767482934
Pigu	-0.176063134474562	0.291797526653975
Pigv	-0.119709598243935	0.548725250296779
Pigx	-0.179844496615036	0.395021687584037
Pigy	-0.0153809166707388	NA
Pih1d1	-0.188351338037943	0.335717779186373
Pih1d2	-0.103266429814114	0.650685266483952
Pik3ap1	-0.530030766060312	0.103172404298623
Pik3c2a	-0.152521370261653	0.698981479331946
Pik3c2b	0.0239273279020029	NA
Pik3c2g	0.0868863286636046	NA
Pik3c3	-0.0381078635784746	0.897479300114384
Pik3ca	0.176301973869002	0.452620286773643
Pik3cd	-0.115539576837259	0.433714117722274
Pik3ip1	-0.137157105577237	0.522543799551986
Pik3r1	-0.0370366243875528	0.946237119035906
Pik3r2	0.109343199567151	0.624200828117921
Pik3r3	-0.180187118828107	0.311598760404334
Pik3r4	0.115391306394832	0.507493510012854
Pik3r6	-0.139338340104077	NA
Pikfyve	0.00811962359696139	0.969661786878832
Pim1	0.0317068894699375	NA
Pim2	0.160052117609505	NA
Pim3	0.17331029015215	0.336678642805647
Pimreg	-0.0450324917203409	NA
Pin1	0.0104116812500976	0.966308098725545
Pin4	0.144460849037475	0.529148462328626
Pink1	-0.517314657270088	0.0586369601097267
Pinlyp	-0.0778214327130717	NA
Pinx1	-0.159919095517306	0.583079712421557
Pip	-0.0934820073346589	NA
Pip4k2a	-0.121871236931179	0.415189214895065
Pip4k2b	-0.0944932094495794	0.656383460608123
Pip4k2c	0.192044831395975	0.208818695104945
Pip4p1	0.0622702721337465	0.740507449229857
Pip4p2	0.301053738487633	0.48529185576204
Pip5k1a	-0.226833264600074	0.209480163888887
Pip5k1b	-0.352724877138344	NA
Pip5k1c	-0.0227432899982585	0.927556882295955
Pip5kl1	-0.104548414312768	NA
Pir	0.807118900031021	0.0498491715904352
Pirb	-0.0602843152615575	NA
Pirt	0.242886139120937	0.306533153601346
Pisd	0.0348964711480164	0.870351308073436
Pithd1	0.00970311941868651	0.961940666239952
Pitpna	0.231799966010975	0.162079857530343
Pitpnb	0.203409049864341	0.210707500279138
Pitpnc1	-0.39668038664542	0.126203063656571
Pitpnm1	-0.025109392300088	0.934053130011531
Pitpnm2	0.069277339960002	0.688683412474416
Pitrm1	-0.0305258752747424	0.916049494055465
Pitx1	-0.196513335472838	0.335587158025329
Pitx2	-0.068532248770909	NA
Pitx3	-0.357511943705012	0.226109270832845
Piwil2	-0.0479578469089015	NA
Pja1	0.24058694313786	0.109687292926296
Pja2	0.12755269554944	0.497145988415614
Pjvk	-0.11198453642955	NA
Pkd1	-0.0420920592947187	0.886466506035206
Pkd2	0.308999119461749	0.0674101524335308
Pkd2l2	0.0460951303253871	NA
Pkdcc	-0.698011859654096	0.0281803093910195
Pkhd1l1	0.0290512142257136	0.922503592763529
Pkia	-0.164649452149826	NA
Pkib	-0.78378388391465	0.306643652273666
Pkig	0.189767311091689	0.194545824488832
Pklr	-0.14066005566711	NA
Pkmyt1	-0.122422293959062	0.434147768851318
Pkn1	-0.0750317919687804	0.798342956533737
Pkn2	0.111256251404917	0.577294123207278
Pkn3	0.628733659401469	0.0481943430790473
Pknox1	0.00926685651355008	0.96675874187999
Pknox2	0.268432017069952	0.386807530548735
Pkp1	-0.385495134939092	0.440798445251886
Pkp2	0.0436704163543613	NA
Pkp3	-0.145459862202181	0.32869115527605
Pkp4	-0.0733235208889633	0.736087281244611
Pla1a	-0.309722384377396	0.215026682370788
Pla2g10	-0.286918979887687	0.129674259849519
Pla2g12a	-0.0860001974335107	0.788504969783705
Pla2g15	-0.116880386799323	0.522933039521849
Pla2g1b	-0.0103930510683474	NA
Pla2g2a	2.17531984257486	0.0158202322630251
Pla2g2c	-0.0534766902399779	0.743232646033851
Pla2g2d	0.206139610103941	0.351421397788987
Pla2g2f	-0.275478967580324	0.117766391055361
Pla2g3	-0.0980816767300814	0.570471467221551
Pla2g4a	0.168917956048835	0.571026570079455
Pla2g4b	-0.0470460507288104	0.841072062730477
Pla2g4e	0.0280373400560814	0.874100274720812
Pla2g5	-0.49925163869325	0.0808475820800647
Pla2g6	0.0442155406696454	0.863923713878489
Pla2r1	-0.0644881131603769	NA
Plaa	0.217616647984395	0.264074252763345
Plaat1	0.269483183114197	0.132079299206552
Plaat3	0.3163209157604	0.418553498984483
Plaat5	-0.0489622999115449	NA
Plac9	-0.756611441414019	0.0300281795265317
Plag1	0.10170121395278	0.647295902850956
Plagl1	-0.000773925916242035	0.997226262704893
Plagl2	0.126646959267068	0.464051240386886
Plau	-0.0982796321921242	0.623920337220099
Plaur	0.106631243381355	NA
Plb1	-0.0516733296326155	NA
Plbd1	-1.1069435199079	0.0315981691113972
Plbd2	-0.228498075393409	0.312142353035563
Plcb1	0.953650360909791	0.0637221482785475
Plcb2	-0.236737058634771	0.216427470900055
Plcb3	0.0906972101998988	0.578631851785101
Plcb4	0.10252552938783	0.568624266443283
Plcd1	0.466705736389004	0.0445926991431275
Plcd3	0.0927141031871326	0.683516167159026
Plcd4	-0.118104220709128	NA
Plce1	0.452566375056276	0.111409910284671
Plcg1	0.0530780052306525	0.831798575036382
Plcg2	0.0471247470792324	0.80560979163816
Plch1	0.0295532321812662	NA
Plch2	-0.0317036487980848	0.896043487743658
Plcl1	-0.698312527566301	0.0640421976800436
Plcl2	-0.324725535065796	NA
Plcxd2	0.0326918354468688	NA
Plcxd3	-0.0866801301862958	NA
Pld1	-0.105844482047158	0.71208959580166
Pld2	0.0571532572846962	0.742969522885308
Pld3	-0.130373169523726	0.394190870841778
Pld4	-0.166448529914057	0.389806866687174
Plec	0.781206941930026	0.0125915592591149
Plek	-0.64428645451332	0.197717620908234
Plek2	0.534553575712692	NA
Plekha1	0.204162156190828	0.480133285903194
Plekha3	0.0481098019255501	0.860894555531085
Plekha4	-0.215806768644988	0.276396451952504
Plekha5	0.149685629711703	0.409832762931392
Plekha6	-0.127515749477848	0.411919983950909
Plekha8	0.0169313250795042	0.947939692354868
Plekhb1	0.790824386578976	0.0375727823031572
Plekhb2	0.134033817310382	0.517212157672446
Plekhd1	0.108897513494061	NA
Plekhf1	-0.282602089855896	0.134968841820659
Plekhf2	0.0586849446638169	0.804385824897085
Plekhg2	0.195662210481753	NA
Plekhg3	0.346956124861897	0.187520128729455
Plekhg5	0.0974121640687642	0.526204707810141
Plekhh1	0.0112010454057181	NA
Plekhh2	0.0506234714838865	NA
Plekhh3	-0.187932731406443	0.500977106114691
Plekhj1	-0.176254419455516	0.417272870431679
Plekhm1	0.145271176350139	0.440321218748818
Plekhm2	0.109571931802517	0.50039755952444
Plekhm3	0.0780750623966391	0.573504101018009
Plekhn1	-0.0284033797516932	0.912783351338661
Plekho1	0.00236962900179893	0.990649653028963
Plet1	0.497316941696636	NA
Plg	-0.383411019487639	0.0626557564709654
Plgrkt	0.103955202439577	0.716026360358498
Plin1	0.010304299651569	NA
Plin2	0.479980688402991	0.222976003811297
Plin3	0.473152945612991	0.110219702773882
Plin4	-0.195320312389621	0.241870433923233
Plin5	-0.0554023390563172	NA
Plk1	-0.213386341547821	0.219192133097067
Plk2	0.0371165204397759	0.95074394226704
Plk3	0.0627371391345974	NA
Plk4	-0.328401664087918	0.180009475828855
Plk5	-0.107170921941301	NA
Pllp	-0.0697202122753193	NA
Pln	0.00059209355277634	NA
Plod1	0.335806433339682	0.383359053082496
Plod2	0.00592746496293728	0.975675685967102
Plod3	0.558407120234312	0.0103031040768505
Plp1	-0.211885915389246	0.436396412753031
Plp2	0.550400519928402	0.0149429891731515
Plpbp	-0.0128251822140442	0.961940666239952
Plpp1	0.660360836744779	0.0094030814461461
Plpp2	0.455069180316787	0.103724761421623
Plpp3	-0.223780427890647	0.549422301764358
Plpp4	-0.0437513030080421	0.831798575036382
Plpp5	-0.116917807529783	0.421691346237748
Plpp6	0.177974341558605	0.34294888359329
Plpp7	-0.343426806715412	0.180160843259148
Plppr2	-0.0994230574281509	0.522125537046033
Plppr3	-0.0992281339378263	0.661060249476911
Plppr4	-0.123346329303603	0.814941079202979
Plppr5	-0.0487775875603544	NA
Plrg1	0.090998569844043	0.700031078369586
Pls1	0.464748602135804	0.146963969704961
Pls3	0.227464883284549	0.543522888078846
Plscr1	0.128314624702499	0.538452062486718
Plscr2	0.456001391581389	NA
Plscr3	0.0808448945850735	0.76491299368143
Pltp	-0.824986240883085	0.269619598078261
Plvap	-0.244892627977327	0.448941809945221
Plxdc1	-0.0961159317790532	0.741415445255739
Plxdc2	-0.104120572844154	0.62379558093162
Plxna1	-0.265477967175438	0.237827348915929
Plxna2	-0.211430737552549	0.280198983773258
Plxna3	0.112343720598288	0.528475548205534
Plxna4	-0.275109352362911	0.111783891468886
Plxnb1	0.089471028143894	0.69322043611483
Plxnb2	0.00672348030793657	0.983753697378169
Plxnc1	-0.0831062883849372	NA
Plxnd1	-0.157872627093718	0.65997592941954
Pm20d2	0.0025843895828821	0.990456584740027
Pmch	0.0640265343318873	NA
Pmel	-0.168905167761459	0.640049617190771
Pmepa1	-0.160416400866618	0.611958859814265
Pmf1	-0.310703826247844	0.172037779564945
Pmfbp1	-0.0995494586726311	0.642926953589913
Pml	-0.146861690524664	0.390644312818285
Pmm1	-0.287698376181027	0.165833466605873
Pmm2	0.094254069826718	0.557012188244306
Pmp2	-0.133193248727643	NA
Pmp22	-0.0508292970760209	0.763681099089277
Pmpca	-0.00604685913382053	0.977588819973737
