gene_name	log2FoldChange	padj	ID
RN7SKP107	NA	NA	ENSG00000201027
RNU6-151P	-0.00220805873455385	NA	ENSG00000201028
Y_RNA	NA	NA	ENSG00000201031
RNU6-704P	NA	NA	ENSG00000201032
RNU1-96P	NA	NA	ENSG00000201033
Y_RNA	-0.00613513956746685	NA	ENSG00000201034
RNA5SP469	-0.00417158929103096	NA	ENSG00000201035
SNORD113	-0.00827728271824637	NA	ENSG00000201036
RNA5SP242	-0.00613513956746685	NA	ENSG00000201041
SNORA38	NA	NA	ENSG00000201042
RNU6-268P	-0.0102280381825489	NA	ENSG00000201044
Y_RNA	0.0060149464165208	NA	ENSG00000201047
Y_RNA	NA	NA	ENSG00000201048
RNU6-668P	-0.00613513956746685	NA	ENSG00000201050
RNA5SP336	-0.00215281366589708	NA	ENSG00000201059
RNU6-461P	NA	NA	ENSG00000201065
RN7SKP280	NA	NA	ENSG00000201066
RNU4-84P	-0.00613513956746685	NA	ENSG00000201070
Y_RNA	-0.0139674626423239	NA	ENSG00000201071
Y_RNA	NA	NA	ENSG00000201074
Y_RNA	-0.00613513956746685	NA	ENSG00000201075
RNU4-51P	-0.012249563716988	NA	ENSG00000201076
RNU6-188P	-0.0103021778586643	NA	ENSG00000201077
RN7SKP214	-0.00613513956746685	NA	ENSG00000201078
Y_RNA	NA	NA	ENSG00000201084
RNU6-173P	NA	NA	ENSG00000201085
RNA5SP394	-0.00613513956746685	NA	ENSG00000201086
Y_RNA	NA	NA	ENSG00000201088
RNU6-266P	NA	NA	ENSG00000201095
RNA5SP387	NA	NA	ENSG00000201096
RNU6-366P	NA	NA	ENSG00000201097
RNY1	0.374747599683548	0.406891410069919	ENSG00000201098
Y_RNA	-0.00215281366589707	NA	ENSG00000201102
RNU6-11P	0.00826337367033195	NA	ENSG00000201104
RNA5SP245	NA	NA	ENSG00000201109
RNU6-647P	NA	NA	ENSG00000201113
Y_RNA	-0.00613513956746685	NA	ENSG00000201114
Y_RNA	-0.00815391737700196	NA	ENSG00000201118
RNU1-33P	-0.000189261257675516	NA	ENSG00000201119
RNY1P12	0.00963473320374391	NA	ENSG00000201121
SNORA58	-0.00613513956746684	NA	ENSG00000201129
SNORA4	NA	NA	ENSG00000201133
Y_RNA	-0.0615443381678514	NA	ENSG00000201134
RNU6-777P	NA	NA	ENSG00000201135
RNU6-353P	-0.0436050350162826	NA	ENSG00000201136
RN7SKP128	NA	NA	ENSG00000201140
RNVU1-8	-0.00215281366589707	NA	ENSG00000201142
SNORD115-42	NA	NA	ENSG00000201143
RNA5SP175	NA	NA	ENSG00000201145
RNA5SP42	-0.000189261257675511	NA	ENSG00000201148
SNORD56	0.0704467489550805	NA	ENSG00000201151
RNU6-371P	NA	NA	ENSG00000201153
RNU1-24P	-0.00215281366589708	NA	ENSG00000201155
SNORA62	0.00565106270106468	NA	ENSG00000201157
Y_RNA	NA	NA	ENSG00000201160
RN7SKP10	NA	NA	ENSG00000201161
RNU6-454P	NA	NA	ENSG00000201162
RNU4-36P	-0.00624570702231883	NA	ENSG00000201164
RNU6-1229P	NA	NA	ENSG00000201165
RNA5SP368	-0.00624570702231883	NA	ENSG00000201168
RNU1-132P	-0.0101727132134157	NA	ENSG00000201170
RNU6-853P	-0.00341718754970596	NA	ENSG00000201176
Y_RNA	-0.00282894570001798	NA	ENSG00000201178
RNU6-1322P	NA	NA	ENSG00000201179
RNU6-115P	-0.00815391847318633	NA	ENSG00000201180
RNU6-670P	NA	NA	ENSG00000201182
RNVU1-3	-0.12965919429897	NA	ENSG00000201183
RNU4-68P	-0.000299900126079791	NA	ENSG00000201184
RNA5SP202	-0.00392523316860087	NA	ENSG00000201185
RNU4-33P	-0.00215281366589708	NA	ENSG00000201186
Y_RNA	NA	NA	ENSG00000201196
RNU6-879P	-0.00613513956746684	NA	ENSG00000201198
RN7SKP118	-0.00428223218024299	NA	ENSG00000201201
Y_RNA	-0.00885092634798005	NA	ENSG00000201207
Y_RNA	0.0129168238174835	NA	ENSG00000201208
SNORD42	0.00340126916673787	NA	ENSG00000201209
RNA5SP139	-0.00215281366589707	NA	ENSG00000201210
Y_RNA	-0.000189261257675493	NA	ENSG00000201216
Y_RNA	0.0429993497617998	NA	ENSG00000201217
Y_RNA	NA	NA	ENSG00000201218
RNU4-40P	-0.00624570702231882	NA	ENSG00000201221
RNU6-1305P	-0.00428746174547407	NA	ENSG00000201223
Y_RNA	0.00373778974213352	NA	ENSG00000201228
SNORA63	-0.047920985839291	0.978682316331276	ENSG00000201229
RNU4-50P	NA	NA	ENSG00000201231
Y_RNA	-0.0042268703978705	NA	ENSG00000201239
SNORD114-9	-0.00597295486463594	NA	ENSG00000201240
RNU6-978P	NA	NA	ENSG00000201241
RNY1P1	NA	NA	ENSG00000201242
RNU6-654P	NA	NA	ENSG00000201243
SNORA25	NA	NA	ENSG00000201245
SNORD114-13	0.00497966557128356	NA	ENSG00000201247
RNU4-10P	NA	NA	ENSG00000201253
RNU6-990P	NA	NA	ENSG00000201255
RNU6-1075P	NA	NA	ENSG00000201260
SNORD114-6	-0.0022842606805976	NA	ENSG00000201263
SNORD73B	-0.000371653708017202	NA	ENSG00000201264
RNU6-755P	NA	NA	ENSG00000201270
RNU1-112P	NA	NA	ENSG00000201271
RNU6-776P	NA	NA	ENSG00000201273
RNA5SP192	NA	NA	ENSG00000201274
Y_RNA	NA	NA	ENSG00000201277
Y_RNA	-0.00417158929103095	NA	ENSG00000201279
Y_RNA	NA	NA	ENSG00000201282
5S_rRNA	NA	NA	ENSG00000201285
RN7SKP171	-0.00215281366589708	NA	ENSG00000201287
RNU6-1047P	NA	NA	ENSG00000201288
RN7SKP76	-0.00215281366589707	NA	ENSG00000201289
RNU1-34P	-0.00613513956746685	NA	ENSG00000201291
RNU6-153P	NA	NA	ENSG00000201292
RNU6-1019P	-0.00417158929103095	NA	ENSG00000201294
RNU4-41P	NA	NA	ENSG00000201296
Y_RNA	-0.00231627828262537	NA	ENSG00000201297
RNU6-1164P	-0.00609731281321842	NA	ENSG00000201298
SNORD115-27	-0.00215281366589707	NA	ENSG00000201300
RNA5SP130	NA	NA	ENSG00000201301
SNORA65	-0.0715931558121336	NA	ENSG00000201302
RNU6-512P	NA	NA	ENSG00000201308
Y_RNA	NA	NA	ENSG00000201309
Y_RNA	NA	NA	ENSG00000201311
RNA5SP72	NA	NA	ENSG00000201312
Y_RNA	NA	NA	ENSG00000201314
RN7SKP227	-0.0144195458785463	NA	ENSG00000201315
SNORA7	NA	NA	ENSG00000201316
RNU4-59P	-0.00226337591080243	NA	ENSG00000201317
SNORD114-30	-0.00826456428191703	NA	ENSG00000201318
RNA5S9	-0.00215281366589708	NA	ENSG00000201321
RNU6-361P	NA	NA	ENSG00000201324
RNA5SP142	NA	NA	ENSG00000201325
SNORD115-22	NA	NA	ENSG00000201326
U3	NA	NA	ENSG00000201329
SNORD32B	NA	NA	ENSG00000201330
SNORD115-23	NA	NA	ENSG00000201331
Y_RNA	-0.00613513956746685	NA	ENSG00000201339
Y_RNA	-0.000244540302833381	NA	ENSG00000201340
RNU6-421P	NA	NA	ENSG00000201341
RNU4-38P	-0.00215281366589707	NA	ENSG00000201342
Y_RNA	-0.00335031900646003	NA	ENSG00000201343
U3	NA	NA	ENSG00000201346
RNA5SP69	NA	NA	ENSG00000201347
RNU105B	0.00177427409539182	NA	ENSG00000201348
Y_RNA	-0.00215281366589708	NA	ENSG00000201351
Y_RNA	NA	NA	ENSG00000201354
RNA5S14	NA	NA	ENSG00000201355
RNA5SP500	-0.00215281366589707	NA	ENSG00000201356
RN7SKP193	-0.00613513956746685	NA	ENSG00000201358
RNA5SP433	NA	NA	ENSG00000201361
Y_RNA	0.0244449710344399	NA	ENSG00000201363
RN7SKP37	-0.000323631939631547	NA	ENSG00000201364
Y_RNA	NA	NA	ENSG00000201365
RNU6-522P	0.00569505794749795	NA	ENSG00000201367
U3	NA	NA	ENSG00000201368
Y_RNA	-0.00215281366589708	NA	ENSG00000201370
Y_RNA	NA	NA	ENSG00000201371
RNU6-1251P	-0.00624570702231885	NA	ENSG00000201372
SNORA70	0.00540675628528266	NA	ENSG00000201376
RNY4P23	-0.00215281366589707	NA	ENSG00000201377
RNU4-76P	NA	NA	ENSG00000201379
RNU6-558P	NA	NA	ENSG00000201382
SNORA32	NA	NA	ENSG00000201384
RNU6-1163P	-0.00215281366589707	NA	ENSG00000201386
SNORA68	-0.00784252081078113	NA	ENSG00000201388
RNU6-1141P	-0.00215281366589708	NA	ENSG00000201390
RNU6-1078P	NA	NA	ENSG00000201392
SNORA71	NA	NA	ENSG00000201393
RNA5SP140	NA	NA	ENSG00000201394
RN7SKP257	NA	NA	ENSG00000201395
U8	NA	NA	ENSG00000201398
SNORD14B	NA	NA	ENSG00000201403
Y_RNA	NA	NA	ENSG00000201405
SNORA68	-0.00820920054291419	NA	ENSG00000201407
snoZ40	NA	NA	ENSG00000201410
Y_RNA	NA	NA	ENSG00000201412
RNA5SP141	NA	NA	ENSG00000201413
RNA5SP204	NA	NA	ENSG00000201415
RNA5SP512	0.00373778974213352	NA	ENSG00000201420
Y_RNA	-0.00417158929103096	NA	ENSG00000201421
RN7SKP246	0.00373778974213352	NA	ENSG00000201423
Y_RNA	NA	NA	ENSG00000201426
RN7SKP71	0.33501574787386	0.385805519035185	ENSG00000201428
RNU6-1277P	NA	NA	ENSG00000201431
Y_RNA	-0.00202965837398856	NA	ENSG00000201432
RNU6-335P	-0.00619038405919393	NA	ENSG00000201433
RNU4-24P	0.0288894644826726	NA	ENSG00000201435
RNU6-660P	NA	NA	ENSG00000201436
RNU4-67P	-0.00215281366589708	NA	ENSG00000201439
RNA5SP515	-0.0080195111940886	NA	ENSG00000201440
RNU6-646P	-0.0082092005429142	NA	ENSG00000201441
Y_RNA	-0.000189261257675489	NA	ENSG00000201442
RNU6-309P	NA	NA	ENSG00000201443
RNU6-1082P	-0.00215281366589708	NA	ENSG00000201444
RNA5SP509	NA	NA	ENSG00000201447
SNORA63	0.0125427078736589	NA	ENSG00000201448
Y_RNA	0.00156512153665893	NA	ENSG00000201451
RNU6-1317P	NA	NA	ENSG00000201452
SNORA55	0.240471859400599	NA	ENSG00000201457
RNU4-4P	NA	NA	ENSG00000201458
Y_RNA	NA	NA	ENSG00000201464
SNORA51	NA	NA	ENSG00000201465
Y_RNA	NA	NA	ENSG00000201466
SNORA16	NA	NA	ENSG00000201467
RNA5SP379	-0.0101727132134157	NA	ENSG00000201469
RNY4P7	0.0110392315572125	NA	ENSG00000201470
RNU6-164P	-0.00226337591080242	NA	ENSG00000201474
RNA5SP353	NA	NA	ENSG00000201476
SNORD115-17	NA	NA	ENSG00000201482
Y_RNA	NA	NA	ENSG00000201483
SNORD45B	NA	NA	ENSG00000201487
Y_RNA	NA	NA	ENSG00000201489
RNU4-75P	NA	NA	ENSG00000201491
RNA5SP78	0.00521569584563687	NA	ENSG00000201492
RNU1-141P	NA	NA	ENSG00000201493
RN7SKP275	-0.0404731949308777	NA	ENSG00000201496
Y_RNA	-0.000189261257675498	NA	ENSG00000201498
RNU6-312P	-0.00203079278059643	NA	ENSG00000201499
SNORD113	-0.0014104347593875	NA	ENSG00000201500
Y_RNA	-0.0002999001260798	NA	ENSG00000201501
SNORD74	-0.00613513956746684	NA	ENSG00000201502
RN7SKP217	0.00565106270106466	NA	ENSG00000201510
Y_RNA	-0.00207116511938127	NA	ENSG00000201511
SNORA71C	-0.0276605503580679	NA	ENSG00000201512
SNORA51	-0.00417158929103095	NA	ENSG00000201516
RNU6-707P	-0.00613513956746685	NA	ENSG00000201517
RNA5SP513	-0.00815391737700196	NA	ENSG00000201518
RNU6-645P	NA	NA	ENSG00000201519
RNA5SP205	NA	NA	ENSG00000201523
RNU6-450P	-0.00820920054291418	NA	ENSG00000201524
RNA5SP478	-0.000189261257675493	NA	ENSG00000201527
Y_RNA	-0.00619038405919392	NA	ENSG00000201529
RNA5SP194	-0.00613513956746685	NA	ENSG00000201532
RN7SKP237	NA	NA	ENSG00000201533
Y_RNA	NA	NA	ENSG00000201535
SNORA1	NA	NA	ENSG00000201541
SNORA62	-0.00624570702231882	NA	ENSG00000201542
SNORA16B	-0.0137392005897651	NA	ENSG00000201544
RNU4-85P	-0.00220805495623638	NA	ENSG00000201545
Y_RNA	NA	NA	ENSG00000201547
Y_RNA	-0.00613513956746685	NA	ENSG00000201548
Y_RNA	NA	NA	ENSG00000201549
RNU6-726P	-0.00624570702231882	NA	ENSG00000201550
Y_RNA	NA	NA	ENSG00000201554
Y_RNA	-0.00234924846882655	NA	ENSG00000201555
SNORD114-15	-0.00827251143784272	NA	ENSG00000201557
RNVU1-6	0.13993958993666	0.828683541258909	ENSG00000201558
RNU6-973P	NA	NA	ENSG00000201560
Y_RNA	-0.0171186570053622	NA	ENSG00000201563
RN7SKP50	-0.0197176112487459	NA	ENSG00000201564
Y_RNA	NA	NA	ENSG00000201565
Y_RNA	-0.00215281366589708	NA	ENSG00000201566
RNA5SP510	NA	NA	ENSG00000201567
SNORD114-17	-0.00428746174547407	NA	ENSG00000201569
RNU4-56P	NA	NA	ENSG00000201570
Y_RNA	-0.00618712895454764	NA	ENSG00000201573
RNU1-93P	0.00570128616584071	NA	ENSG00000201574
RNU6-343P	0.0149704768417959	NA	ENSG00000201579
RN7SKP78	0.0455757651728943	NA	ENSG00000201581
RN7SKP191	-0.00215281366589708	NA	ENSG00000201583
Y_RNA	NA	NA	ENSG00000201584
RNU6-593P	-0.010062674113014	NA	ENSG00000201586
RNA5S2	NA	NA	ENSG00000201588
RNU6-99P	NA	NA	ENSG00000201591
snoU2_19	0.0979999773989928	NA	ENSG00000201592
RNA5SP517	NA	NA	ENSG00000201594
RNA5SP132	-0.0102280381825489	NA	ENSG00000201595
Y_RNA	NA	NA	ENSG00000201596
RNU6-219P	NA	NA	ENSG00000201598
RN7SKP124	-0.00428223218024299	NA	ENSG00000201600
Y_RNA	NA	NA	ENSG00000201602
RNU6-740P	NA	NA	ENSG00000201604
RNU4-16P	NA	NA	ENSG00000201607
RNU4-42P	NA	NA	ENSG00000201608
RNU4-28P	NA	NA	ENSG00000201609
RNA5SP84	NA	NA	ENSG00000201610
RN7SKP15	-0.00613513956746685	NA	ENSG00000201612
RNU6-200P	NA	NA	ENSG00000201613
RNU1-91P	-0.0162374184725184	NA	ENSG00000201616
RNA5SP505	-0.00613513956746685	NA	ENSG00000201618
SNORA67	NA	NA	ENSG00000201619
RNA5SP51	NA	NA	ENSG00000201620
RNU6-621P	0.00177427409539183	NA	ENSG00000201622
RNU6-923P	-0.00215281366589708	NA	ENSG00000201623
Y_RNA	NA	NA	ENSG00000201624
Y_RNA	NA	NA	ENSG00000201627
RNU4-7P	NA	NA	ENSG00000201628
Y_RNA	NA	NA	ENSG00000201633
SNORD115-48	NA	NA	ENSG00000201634
Y_RNA	-0.00215281366589708	NA	ENSG00000201635
RNY4P16	NA	NA	ENSG00000201638
RN7SKP28	-0.00417158929103095	NA	ENSG00000201640
RNU6-1187P	-0.000244540302833359	NA	ENSG00000201641
RNU6-865P	-0.00417158929103095	NA	ENSG00000201642
SNORA14A	-0.0142436387591376	NA	ENSG00000201643
Y_RNA	NA	NA	ENSG00000201644
RNU4-91P	-0.00619038405919391	NA	ENSG00000201648
RNY4P34	0.00753665938218408	NA	ENSG00000201649
RNU6-7	-0.00683751313263412	NA	ENSG00000201654
RNU6-283P	NA	NA	ENSG00000201658
RNU12-2P	-0.00435414661991708	NA	ENSG00000201659
SNORA20	NA	NA	ENSG00000201660
RNU6-60P	-0.000299900126079786	NA	ENSG00000201662
Y_RNA	NA	NA	ENSG00000201663
RN7SKP6	-0.00613513956746685	NA	ENSG00000201665
SNORD74	NA	NA	ENSG00000201666
Y_RNA	-0.00417158929103096	NA	ENSG00000201668
RNA5SP90	NA	NA	ENSG00000201671
SNORD113-4	-0.00613513956746685	NA	ENSG00000201672
U3	NA	NA	ENSG00000201674
SNORD32A	NA	NA	ENSG00000201675
Y_RNA	NA	NA	ENSG00000201676
SNORD115-15	NA	NA	ENSG00000201679
Y_RNA	-0.00417158929103096	NA	ENSG00000201680
Y_RNA	NA	NA	ENSG00000201683
RN7SKP239	-0.0710035398527001	NA	ENSG00000201684
RNU6-1107P	NA	NA	ENSG00000201687
SNORD114-29	0.00368243188051181	NA	ENSG00000201689
RNY1P2	-0.0142436387425334	NA	ENSG00000201690
RNA5SP334	NA	NA	ENSG00000201695
RNU1-59P	-0.0576118278080283	NA	ENSG00000201699
SNORD113-3	-0.0173321453386931	NA	ENSG00000201700
SNORA25	NA	NA	ENSG00000201701
RNA5SP396	NA	NA	ENSG00000201704
RNU6-818P	NA	NA	ENSG00000201707
RNA5SP359	NA	NA	ENSG00000201708
RNU6-686P	-0.0357409367050569	NA	ENSG00000201709
SNORD113	-0.0110263573551462	NA	ENSG00000201710
RNU6-1303P	NA	NA	ENSG00000201711
RNA5SP125	NA	NA	ENSG00000201713
RN7SKP133	NA	NA	ENSG00000201715
Y_RNA	NA	NA	ENSG00000201723
Y_RNA	-0.0162366553840364	NA	ENSG00000201724
RNU6-304P	-0.000244540302833381	NA	ENSG00000201725
RNA5SP173	NA	NA	ENSG00000201727
RNA5SP479	-0.00215281366589708	NA	ENSG00000201728
SNORA43	NA	NA	ENSG00000201733
RNA5SP160	-0.00226337591080243	NA	ENSG00000201736
RNU1-133P	0.00341631505889033	NA	ENSG00000201737
Y_RNA	NA	NA	ENSG00000201741
RNU6-563P	NA	NA	ENSG00000201742
RNU6-34P	-0.00613513956746685	NA	ENSG00000201744
RNU6-828P	0.0016446551616924	NA	ENSG00000201746
RNU6-534P	-0.00422687039787049	NA	ENSG00000201747
Y_RNA	NA	NA	ENSG00000201749
RNU6-119P	NA	NA	ENSG00000201752
SNORD52	NA	NA	ENSG00000201754
Y_RNA	-0.0176131945687956	NA	ENSG00000201756
RN7SKP55	-0.00266146185124173	NA	ENSG00000201758
RNU6-336P	0.0232329295990302	NA	ENSG00000201761
RNA5SP267	NA	NA	ENSG00000201763
RNA5SP302	NA	NA	ENSG00000201766
RNU6-384P	NA	NA	ENSG00000201770
SNORA5C	0.22428155203468	0.545720438403538	ENSG00000201772
Y_RNA	-0.00215281366589708	NA	ENSG00000201774
RNU6-1325P	NA	NA	ENSG00000201775
Y_RNA	-0.11363199897706	0.74160827340741	ENSG00000201778
RNU6-275P	NA	NA	ENSG00000201780
RN7SKP226	NA	NA	ENSG00000201782
SNORD117	0.00293974945580247	NA	ENSG00000201785
Y_RNA	-0.00609731281321842	NA	ENSG00000201786
Y_RNA	NA	NA	ENSG00000201788
RNU6-1071P	NA	NA	ENSG00000201789
RNA5SP189	NA	NA	ENSG00000201790
SNORA63	NA	NA	ENSG00000201791
RN7SKP9	0.0929654672418651	0.950992845440226	ENSG00000201793
RN7SKP130	0.00177427409539183	NA	ENSG00000201794
RNU6-392P	NA	NA	ENSG00000201796
Y_RNA	NA	NA	ENSG00000201800
RNU5E-4P	0.0510034284374437	0.872271910113253	ENSG00000201801
RNU6-1180P	NA	NA	ENSG00000201805
RNU4-8P	-0.0101872850525551	NA	ENSG00000201806
SNORA27	-0.00417158929103096	NA	ENSG00000201807
U8	NA	NA	ENSG00000201809
U8	NA	NA	ENSG00000201810
SNORA71	NA	NA	ENSG00000201811
RNA5SP488	-0.00215281366589708	NA	ENSG00000201812
RNU6-915P	-0.00215281366589708	NA	ENSG00000201813
RNU6-526P	NA	NA	ENSG00000201815
SNORA73	NA	NA	ENSG00000201816
RNY4P17	-0.00226337591080241	NA	ENSG00000201818
Y_RNA	-0.00978643560243858	NA	ENSG00000201820
RNU4-9P	-0.000299900126079786	NA	ENSG00000201821
RNA5SP149	NA	NA	ENSG00000201822
SNORD48	NA	NA	ENSG00000201823
RNU6-1131P	NA	NA	ENSG00000201825
RNU6-867P	NA	NA	ENSG00000201826
SNORA33	-0.00613513956746685	NA	ENSG00000201827
Y_RNA	-0.0102280381825489	NA	ENSG00000201830
SNORD115-1	NA	NA	ENSG00000201831
SNORD114-3	-0.0130898481577327	NA	ENSG00000201839
Y_RNA	-0.00215281366589707	NA	ENSG00000201843
RNA5SP166	NA	NA	ENSG00000201846
SNORD31	NA	NA	ENSG00000201847
Y_RNA	NA	NA	ENSG00000201850
RNU6-702P	NA	NA	ENSG00000201852
RNA5SP331	NA	NA	ENSG00000201856
Y_RNA	NA	NA	ENSG00000201860
RNA5SP298	0.00188728848678011	NA	ENSG00000201861
SNORA51	-0.0121398824321206	NA	ENSG00000201863
Y_RNA	NA	NA	ENSG00000201867
Y_RNA	-0.00220805495623639	NA	ENSG00000201868
RNU6-294P	NA	NA	ENSG00000201869
RN7SKP178	-0.0062999485106798	NA	ENSG00000201875
RNA5SP97	NA	NA	ENSG00000201876
Y_RNA	NA	NA	ENSG00000201881
snoU2-30	0.0129379774374466	NA	ENSG00000201882
Y_RNA	NA	NA	ENSG00000201884
Y_RNA	NA	NA	ENSG00000201885
Y_RNA	NA	NA	ENSG00000201892
RNU6-967P	NA	NA	ENSG00000201894
RN7SKP153	-0.00417158929103096	NA	ENSG00000201896
SNORA72	-0.00815391737700196	NA	ENSG00000201898
SNORD114-24	-0.00226337591080242	NA	ENSG00000201899
RNY1P13	-0.00677362973442351	NA	ENSG00000201900
RN7SKP48	-0.0121001173809521	NA	ENSG00000201901
SNORD115-38	NA	NA	ENSG00000201907
RNU6-590P	NA	NA	ENSG00000201909
RNU1-140P	NA	NA	ENSG00000201910
RN7SKP189	-0.012191530737901	NA	ENSG00000201912
Y_RNA	NA	NA	ENSG00000201913
Y_RNA	-0.00422687039787049	NA	ENSG00000201916
RNU6-1022P	NA	NA	ENSG00000201919
RNA5SP442	NA	NA	ENSG00000201920
RNU1-43P	NA	NA	ENSG00000201922
RNA5SP485	NA	NA	ENSG00000201923
RNA5S15	NA	NA	ENSG00000201925
RNA5SP172	NA	NA	ENSG00000201931
Y_RNA	NA	NA	ENSG00000201933
Y_RNA	NA	NA	ENSG00000201938
RNA5SP224	NA	NA	ENSG00000201939
RNA5SP363	NA	NA	ENSG00000201942
SNORD115-10	-0.000189261257675511	NA	ENSG00000201943
SNORA72	0.0138765391459895	NA	ENSG00000201944
SNORA70	-0.00220805495623641	NA	ENSG00000201945
SNORD113-9	-0.00629994851067979	NA	ENSG00000201950
RNU6-673P	-0.00613513956746685	NA	ENSG00000201954
RNY3P1	0.00373778974213352	NA	ENSG00000201955
SNORA25	-0.00215281366589708	NA	ENSG00000201957
Y_RNA	NA	NA	ENSG00000201959
RNA5SP126	NA	NA	ENSG00000201962
Y_RNA	NA	NA	ENSG00000201965
RNA5-8SP4	NA	NA	ENSG00000201966
RN7SKP22	-0.00826456428191703	NA	ENSG00000201967
RNA5SP138	NA	NA	ENSG00000201968
SNORD115-20	NA	NA	ENSG00000201969
SNORA62	NA	NA	ENSG00000201980
Y_RNA	-0.00613513956746685	NA	ENSG00000201984
Y_RNA	NA	NA	ENSG00000201987
Y_RNA	-0.0563585891476243	NA	ENSG00000201988
Y_RNA	NA	NA	ENSG00000201990
SNORD115-35	NA	NA	ENSG00000201992
SNORA23	0.589373031985831	0.124963443778263	ENSG00000201998
RNA5SP428	NA	NA	ENSG00000201999
RNU1-36P	-0.0304915045676377	NA	ENSG00000202000
Y_RNA	NA	NA	ENSG00000202001
Y_RNA	-0.00613513956746685	NA	ENSG00000202008
Y_RNA	-0.00417158929103096	NA	ENSG00000202014
RNU6-619P	NA	NA	ENSG00000202016
RNU6-806P	0.0119221755578455	NA	ENSG00000202017
Y_RNA	-0.00161191086453217	NA	ENSG00000202019
Y_RNA	NA	NA	ENSG00000202021
SNORD81	NA	NA	ENSG00000202023
RNU6-934P	NA	NA	ENSG00000202024
RNU6-1240P	NA	NA	ENSG00000202025
RNU6-1134P	NA	NA	ENSG00000202026
Y_RNA	NA	NA	ENSG00000202027
RNU6-580P	NA	NA	ENSG00000202029
SNORD38A	-0.000189261257675489	NA	ENSG00000202031
RNU6-399P	-0.00215281366589708	NA	ENSG00000202034
Y_RNA	-0.00417158929103096	NA	ENSG00000202035
RNU6-215P	NA	NA	ENSG00000202039
Y_RNA	NA	NA	ENSG00000202041
RNA5SP223	NA	NA	ENSG00000202044
Y_RNA	-0.00613513956746684	NA	ENSG00000202046
RNA5SP324	NA	NA	ENSG00000202047
SNORD114-20	0.0239216409009335	NA	ENSG00000202048
RNU6-391P	NA	NA	ENSG00000202050
RNU6-382P	NA	NA	ENSG00000202051
RNA5SP152	-0.00215281366589708	NA	ENSG00000202054
RNA5SP19	-0.00417158929103096	NA	ENSG00000202056
RN7SKP80	0.16459498877573	0.694604911722606	ENSG00000202058
SNORA1	NA	NA	ENSG00000202059
RNA5SP455	NA	NA	ENSG00000202060
RNA5SP79	NA	NA	ENSG00000202063
RNU4-66P	NA	NA	ENSG00000202069
RNU6-1175P	-0.00215281366589707	NA	ENSG00000202070
Y_RNA	-0.00224862096060738	NA	ENSG00000202071
RNU6-715P	NA	NA	ENSG00000202074
Y_RNA	0.262580305360873	0.49732952186292	ENSG00000202078
Y_RNA	-0.0220332157008438	NA	ENSG00000202079
RNU6-1280P	0.00187299302930178	NA	ENSG00000202081
RNU6-290P	NA	NA	ENSG00000202082
RNU6-1306P	-0.00215281366589708	NA	ENSG00000202089
RNA5SP190	NA	NA	ENSG00000202092
SNORD58C	NA	NA	ENSG00000202093
RNU6-1172P	NA	NA	ENSG00000202095
RNU6-234P	NA	NA	ENSG00000202099
Y_RNA	0.00177427409539182	NA	ENSG00000202100
RNU4-12P	NA	NA	ENSG00000202103
VTRNA1-2	0.00782923352263518	NA	ENSG00000202111
RNU6-690P	NA	NA	ENSG00000202112
RNU6-302P	0.00933507017887806	NA	ENSG00000202119
RNY4P3	-0.000299900126079795	NA	ENSG00000202124
RNU1-100P	0.00542106751201813	NA	ENSG00000202125
Y_RNA	NA	NA	ENSG00000202137
Y_RNA	0.0046933310630436	NA	ENSG00000202141
SNORD114-18	-0.00226662095996881	NA	ENSG00000202142
Y_RNA	NA	NA	ENSG00000202144
Y_RNA	-0.000189261257675498	NA	ENSG00000202146
RNA5SP329	NA	NA	ENSG00000202147
RNU6-407P	0.000191108847993782	NA	ENSG00000202150
RNY4P28	NA	NA	ENSG00000202151
RNU4-11P	NA	NA	ENSG00000202157
RNU6-742P	-0.012191530737901	NA	ENSG00000202159
RNU5E-7P	NA	NA	ENSG00000202160
RNA5SP117	NA	NA	ENSG00000202164
RNU1-114P	NA	NA	ENSG00000202167
Y_RNA	NA	NA	ENSG00000202169
RNU6-1327P	0.00177427409539182	NA	ENSG00000202172
RNA5-8SP5	NA	NA	ENSG00000202174
RNA5SP128	NA	NA	ENSG00000202175
Y_RNA	-0.00820920054291418	NA	ENSG00000202177
Y_RNA	NA	NA	ENSG00000202182
SNORA4	NA	NA	ENSG00000202183
RNU6-1283P	-0.000261332321559842	NA	ENSG00000202184
RNU6-497P	NA	NA	ENSG00000202186
RNA5SP355	-0.00215281366589707	NA	ENSG00000202187
SNORD115-31	NA	NA	ENSG00000202188
SNORA30	0.00368243188051179	NA	ENSG00000202189
Y_RNA	-0.00229300757782083	NA	ENSG00000202190
SNORD113-1	0.00763713555435635	NA	ENSG00000202191
RNA5SP427	0.013323524593595	NA	ENSG00000202193
Y_RNA	NA	NA	ENSG00000202195
7SK	NA	NA	ENSG00000202198
RNU1-115P	NA	NA	ENSG00000202199
Y_RNA	NA	NA	ENSG00000202200
RNU6-1034P	-0.00609731281321842	NA	ENSG00000202205
RNU6-169P	NA	NA	ENSG00000202206
Y_RNA	NA	NA	ENSG00000202211
RNU1-51P	0.00148923114495396	NA	ENSG00000202215
SNORA17	NA	NA	ENSG00000202216
RN7SKP47	-0.00428223218024298	NA	ENSG00000202217
