gene_name	synovitisvsControl_log2FoldChange	synovitisvsControl_padj
SNCAIP	0.404521970619536	0.247715632798071
PRDM6	-0.499033375436535	0.343570571888277
CEP120	-0.506060414828343	0.135749230732472
CSNK1G3	-0.342644297249109	0.338996576984179
ZNF608	0.176719639109618	0.730250089068584
PHAX	-0.0995555105781182	0.770246007363178
ALDH7A1	0.0549010910405452	0.84512513642221
LMNB1	1.05065605172862	0.000196350899761714
MARCH3	-0.00584074336600086	0.99347741715488
	-0.27872159539602	0.292219231228115
	0.0279965127458311	0.922464666600673
PRRC1	0.14373861339149	0.589663990801512
SLC12A2	0.0921623159204941	0.770374554363825
FBN2	1.21062876712635	0.00997228314117072
SLC27A6	-1.21306062822601	0.0390958681081246
ISOC1	-0.98341629408319	0.00177566381296926
ADAMTS19	-1.14615998347291	0.0045789841681958
KIAA1024L	-2.00736736655701	0.014917318523914
HINT1	-0.209231902707916	0.443748408340648
	-0.40403126760233	0.247429400740521
FNIP1	-0.405140506434628	0.303401594677554
MEIKIN	NA	NA
ACSL6	-0.00792584210392664	0.999427639313995
PDLIM4	1.08478332321684	0.0546613596898671
SLC22A4	-1.14383588019016	0.0115364743737235
IRF1	0.474262317747262	0.318776958280837
IL5	-0.316642732104612	0.813749750992627
	-0.253473416605515	0.356518574706764
IL13	0.321160070380119	NA
IL4	-0.048942333865085	NA
KIF3A	-0.462131828536779	0.14575787731837
	-0.222852551920297	0.765491935461194
SEPT8	-0.033889322520944	0.894639028079145
SOWAHA	-1.11392398721106	0.0748720776646168
SHROOM1	-0.0374060658552031	0.971251277896213
GDF9	-0.19301293126207	0.348662162125605
UQCRQ	-0.199944934259405	0.534459581288968
AFF4	0.121384901105973	0.753177531051958
HSPA4	0.206301288603784	0.419161197546821
FSTL4	-1.57883331423305	0.0198152018358511
	-0.659717283768541	0.410304529057363
	0.369180261767389	0.000985029501511716
PPP2CA	0.096053653687227	0.687600028932216
CDKL3	1.10959106926499	0.0907257801617742
JADE2	-0.364390389180358	0.369980883798471
SEC24A	0.0251533982749102	0.921277380657223
SAR1B	0.0216090860878703	0.927093858815827
H2AFY	0.534072194252543	0.0128565356247301
NEUROG1	NA	NA
CXCL14	2.01957452061175	6.28771189770949e-05
	0.65385633713326	0.40043400282733
	-0.525299813975975	0.185291794150325
LECT2	-0.608593333981199	0.373301787260181
TGFBI	1.29002316958346	0.00310752717210904
TRPC7	0.023834808286829	NA
SMAD5	-0.261630794592828	0.400664795549076
KLHL3	0.0713967328825451	0.920113917016524
	NA	NA
MYOT	0	NA
CDC23	0.157819147716977	0.611014810819248
KIF20A	1.46134074440776	4.19957356408917e-05
BRD8	-0.469753107922121	0.0229697332899954
GFRA3	0.93249964085169	0.135559155737464
CDC25C	1.09718549468228	0.00174540377720618
KDM3B	-0.477709421156454	0.0667534449922644
REEP2	-0.0797484000875609	0.804503334593917
EGR1	0.471388761364551	0.368443112114997
ETF1	0.260622482104745	0.197518925912443
HSPA9	-0.0609464757874072	0.780742081748768
CTNNA1	0.196410285127051	0.258990471042874
	-0.269306607021944	0.382117744874602
PROB1	-0.15651924519253	NA
SPATA24	0.102323201362259	0.768264386005575
TMEM173	0.565439644090134	0.374864621656592
	-0.292565792305805	0.540346852276244
DNAJC18	-0.0451276587757967	0.829178603616518
	-0.162989629246235	0.702435241975159
HBEGF	-0.846823537753631	0.127478505062821
SLC4A9	0.494036415026485	0.531771216876538
ANKHD1	0.0448411757108603	0.810109957155633
SRA1	0.497992928546952	0.288323479542835
APBB3	-0.124412157196675	0.849753719499876
SLC35A4	0.96073388900733	0.108384991940918
	-0.132882751739224	0.796271774934119
CD14	0.737556214935435	0.133678869459951
TMCO6	0.551126605293885	0.176381535460642
	0.29995693570914	0.474006679882253
IK	-0.0613073030551586	0.578520380315817
DND1	1.00065348700009	0.0743065335556713
HARS	0.662978014204305	0.081879751953141
HARS2	-0.0818430227982549	0.64433187778274
PCDHB1	-0.105187383143585	NA
	-0.0910413552493997	0.851299416192462
PCDHB2	-0.175145621277589	0.760727313831625
	0.446046403001329	0.192786505232385
PCDHGC5	0.973268875616651	0.189524936938475
	0.466149609392822	0.0247893661019639
HDAC3	0.302342633836085	0.392001993802941
RELL2	0.101448509228622	0.894196787667604
FCHSD1	0.417778253712608	0.594143146005605
ARAP3	0.367268615047578	0.471995272250844
RNF14	-0.0630834579394825	0.772675183372669
PCDH12	0.770207281514026	0.218241378604952
DELE1	0.637537725426136	0.168586193681016
ARHGAP26	0.196820883978611	0.378470240030511
	NA	NA
NR3C1	-0.541982214326944	0.0231886314764328
PRELID2	-0.440054228314579	0.0284501593021209
PLAC8L1	0.343040170396929	NA
SH3RF2	-0.00743573255298245	0.984697757353903
LARS	0.0293054290590323	0.908585080439733
POU4F3	NA	NA
	0.185928920794981	0.550555250204117
GPR151	NA	NA
TCERG1	0.0912982863039877	0.704192310713785
STK32A	0.108615203235115	NA
JAKMIP2	-0.609986717510301	0.418714862765529
SPINK5	1.88399921105735	0.000460924752975428
SPINK9	-0.211631085340111	NA
FBXO38	0.194420487026073	0.22004959323396
HTR4	-0.138710583787779	0.834414956629572
ABLIM3	-0.561535413627238	0.414378294381318
AFAP1L1	0.273037982585093	0.688612154195699
GRPEL2	-0.477695157442958	0.025223657354949
PCYOX1L	0.962513676497779	0.2042533889367
IL17B	0.233966025989509	0.652261951142947
CSNK1A1	0.0316632325956636	0.884236177684091
ARHGEF37	-0.182149353800312	0.553810349401312
PPARGC1B	0.0334781382070372	0.979196883422271
PDE6A	-0.286560631704732	NA
HMGXB3	0.512758222509353	0.275784241883042
CSF1R	0.947064926518979	0.138708604821738
CAMK2A	0.0674536734362828	0.955669040006624
CDX1	0.223155604617	NA
SLC6A7	0.0385051813883609	0.997930941053381
ARSI	0.394540478803389	0.695499608046952
TCOF1	0.303530705042104	0.70134671356256
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
MGAT1	-0.0248862268796245	0.855694326656023
ZFP62	-0.208875552214156	0.455912926689996
	0.109001294808865	0.807254965916382
	NA	NA
	NA	NA
ODF3	NA	NA
BET1L	0.227132553411375	0.661544059393113
RIC8A	0.441219903514366	0.442795946017081
SIRT3	-0.0178874553505891	0.950178028371591
PSMD13	0.0212448567282527	0.912755272046424
COX8H	NA	NA
NLRP6	-0.0545205861526596	0.81314243563227
	0.393623290965817	0.589695840994841
TRIM66	0.769182415806062	0.102368659570812
ST5	0.357484790951679	0.526221186978733
RPL27A	-0.495901082181132	0.0113760578054963
NRIP3	-1.07276419151105	0.0440752716873142
ASCL3	0.229335281879087	NA
	-0.770393727668826	0.0688416390973256
TMEM9B	0.140739814738149	0.480524294547014
DENND5A	0.580977635461017	0.0840068792272077
TMEM41B	-0.0327956377968618	0.933838569656813
RIC3	0.0716669849777276	0.92417769075728
TUB	-0.29150254819403	0.559272034404205
	NA	NA
PPFIBP2	0.142515948972487	0.818718326865747
SYT9	-0.370035160157067	0.462834930701825
ZNF215	-0.603256727185234	0.479353502486322
	0.0855333730614025	0.999835860411554
	0.0598240024973853	NA
	NA	NA
	0.22561799866515	NA
OR6A2	-0.0857290466296472	NA
	-0.816439929450453	0.143120017189625
ARFIP2	0.814106637225684	0.0735827024538237
TRIM3	0.731662256215831	0.116312663076311
HPX	0.0853234430623281	0.987233124344272
SMPD1	0.561994972876138	0.349458170307419
APBB1	0.1914691245918	0.851989597837893
CNGA4	1.0837619696603	0.0946268749220014
FAM160A2	0.587785825242701	0.390741328463896
CAVIN3	0.630374974130434	0.487861891288602
C11orf42	0.311235495608266	0.776431497868378
OR52B2	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
OR52N5	NA	NA
OR56B1	NA	NA
TRIM22	-0.351257914566325	0.465275446455946
	-0.351904486683386	0.459576115947803
	0.0599939494128675	NA
	NA	NA
UBQLN3	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0	NA
	NA	NA
HBB	-2.27924055356266	0.000189806256395772
HBE1	0	NA
	0	1
	NA	NA
	NA	NA
OR52E2	-0.102451023028611	NA
	NA	NA
	-0.0128359374332957	NA
	NA	NA
OR51L1	NA	NA
	NA	NA
OR51A7	NA	NA
OR51T1	0.0963130784020937	NA
	NA	NA
	NA	NA
OR51S1	NA	NA
OR51F2	NA	NA
OR52R1	NA	NA
OR51F1	NA	NA
	-0.0119231022657076	NA
	0.0236748204236414	NA
OR51E2	-0.0859201056447551	NA
	-0.0481201416512034	NA
	0.357219968930927	0.654720247087279
	NA	NA
TRIM68	1.37154495311242	0.00275680626729321
	0.629681289353853	0.227440107343078
	NA	NA
	0.0602616476442003	NA
TRIM21	0.393526674070165	0.542926977427675
	-0.00888191377020468	NA
	NA	NA
	0	NA
	NA	NA
RRM1	0.16053850156018	0.522248849967905
STIM1	0.468838011321007	0.405332266734292
NUP98	0.121439221647356	0.424233062977442
CHRNA10	0	NA
ART5	0.0368306256390174	NA
	0.654570003467367	0.601403124054495
RNF121	0.177909547400441	0.654409721089841
NUMA1	0.23241732630677	0.655166130294118
LRRC51	0.00102543387550141	0.975268923644763
LAMTOR1	0.847029473588358	0.120529404129062
	0.369955485379012	NA
ANAPC15	0.416905866461653	0.138911967176713
	-0.315445615308703	0.766706139217762
INPPL1	0.81917242537604	0.169890076437416
FOLR2	-0.323431957652927	0.505323715958332
PHOX2A	NA	NA
ARAP1	0.533230696427365	0.351794680744458
STARD10	0.256236650471399	0.621332121822329
ATG16L2	0.427384047395252	0.565524892266721
FCHSD2	-0.0286462939767564	0.932857578810244
ARHGEF17	0.999770732312832	0.122888059560145
P2RY6	0.943057330009232	0.197140364454098
RELT	0.20312472950567	NA
PLEKHB1	-0.444517546702422	0.62440224977161
RAB6A	-0.0356841668312499	0.941603094772209
MRPL48	-0.0495960653457166	0.862499403996103
COA4	-0.200791311109804	0.482335860933267
PAAF1	-0.366789210745125	0.113216072773157
DNAJB13	-0.791066711922329	0.288784886738523
UCP2	1.34207593576158	0.000883525294200682
UCP3	-1.8544727767015	0.0147170732207565
C2CD3	-0.0651590387611122	0.8849170628368
PGM2L1	-0.271398717022976	0.42126675495042
P4HA3	2.0230874614409	5.9561028831815e-06
CHRDL2	-0.122792493255394	NA
	-0.180810146864346	0.550247405464595
SLCO2B1	0.935298434754255	0.126633982899315
ARRB1	0.815212173963337	0.0742972922872898
GDPD5	0.540084878965583	0.411506161388236
KLHL35	0.0637305031008193	NA
RPS3	-0.515151729202386	0.00951591254424883
MAP6	-0.124664966772629	0.853181481901562
	-0.893193375822117	0.186323362647376
EMSY	-0.235234705260537	0.238356508482896
LRRC32	0.309527617018825	0.602967745423642
TSKU	1.11178559781885	0.00429978942317025
	-0.230487008790215	0.765870411306188
B3GNT6	0	NA
CAPN5	-0.222643582306631	0.617835143810694
MYO7A	0.112279219119557	0.909752746865016
	0.151405969165557	NA
PAK1	0.261546804764157	0.55685407453172
AQP11	-0.215938980838723	0.645560649039484
CLNS1A	-0.0170348419686039	0.96147460040766
RSF1	-0.142709666786936	0.667007709806922
INTS4	-0.282385155999755	0.0755918104512749
ALG8	0.11651613296601	0.691459891851534
GAB2	0.913446424291176	0.0345683614787989
USP35	0.776565460542543	0.197766106703677
NARS2	-0.13412569251135	0.623476484005817
TENM4	1.59790666272431	0.00557108380400376
	0.0238086695393077	NA
	-0.426332477564666	NA
FAM181B	-0.0872039888750858	NA
DDIAS	0.553881093506743	0.147995148613446
PRCP	-0.0645565540445416	0.897240287144978
RAB30	-1.12970918080282	0.000452236890105026
PCF11	-0.237985117722531	0.356616951156726
ANKRD42	0.112720631248297	0.700344127497907
CCDC90B	0.0511183189102857	0.864248358005526
DLG2	-0.791587842187151	0.125114974597588
TMEM126B	-0.262485852008279	0.374042025294079
CREBZF	-0.498136568197743	0.0827845073196485
CCDC89	0.371070648699288	0.601403124054495
	-0.290194675050166	0.498924388578341
	-0.539930071135302	0.0152745931528563
	0.0598240024973853	NA
CCDC83	0.257052895544635	NA
PICALM	0.00963861390068439	0.964501806788817
EED	-0.218626856923978	0.512554946717711
CCDC81	-0.473050237330778	0.156893462654592
	-0.0305506030938084	0.990585823595365
ME3	0.174221725902562	0.746920828514615
FZD4	-0.669892996143122	0.0598748484215305
PRSS23	-0.387162693073225	0.156895598890548
CTSC	0.25289948946466	0.394668552460493
NOX4	-0.456118814463861	0.458361442244747
	-0.515824864337692	0.529912467458774
	NA	NA
	-0.0493728549100174	NA
NAALAD2	-0.421106818348062	0.383147532461376
CHORDC1	0.0151672563492717	0.944484958810788
FAT3	-0.256395128659918	NA
	-0.349144183277044	NA
MTNR1B	0.0237671602516437	NA
DEUP1	-0.396153221785573	0.523278406008526
CEP295	-0.238655035617379	0.517256089427386
C11orf54	-0.0852460010603525	0.830799733683086
	-0.224604248287649	0.363829747311459
VSTM5	0.371273942764204	0.681345521405916
IZUMO1R	-0.150040943401063	0.748891722139214
MRE11	-0.207356750188606	0.482104711256006
ANKRD49	0.0867333261813122	0.680404672414846
C11orf97	0.439600796405883	0.314530674162502
FUT4	0.00941898979474695	0.9680659661404
PIWIL4	-0.113881434159261	0.808569210596697
AMOTL1	-0.0643095357054317	0.818801471045686
CWC15	-0.139742029998766	0.523070889851032
	0	NA
ENDOD1	-0.259276862479519	0.404081102783268
FAM76B	-0.444861061312072	0.240212674860906
	-0.149190549431528	0.614219313307095
MTMR2	-0.130149015287043	0.603992550813717
CCDC82	-0.599141838399552	0.0424950136593078
	-0.103720483979804	NA
	0.24421855688461	0.811553566581516
ARHGAP42	0.278546110903623	0.475912772192968
PGR	-0.188160326710911	NA
ANGPTL5	-1.66672397601803	0.00232107375811649
CEP126	-0.826555011529665	0.0271950128425908
CFAP300	-0.287318702765577	0.464495981667205
MMP7	-0.364995094016729	0.650390830415761
MMP20	-0.0630517360830234	NA
MMP27	-2.79238674978049	4.32971583820828e-07
MMP3	2.0445069434311	2.48971943489642e-06
MMP12	0.241899542851859	0.799879735545833
MMP13	2.09201569683505	0.000231969441282594
DCUN1D5	0.147946200173699	0.666598562187713
	-0.278684047234167	0.589067302479188
PDGFD	-1.31592977104688	0.00020431076647539
DDI1	-0.0853499041268162	NA
	0.331063981475911	0.463754967871514
	0.333861993127613	0.34408794686087
AASDHPPT	-0.238098982947343	0.513964671596503
KBTBD3	-0.758306663404605	0.0149368262420821
SLC35F2	-0.0304497695505963	0.955671267884792
ELMOD1	-1.33769899430664	0.0224745429897925
	0.337984404448177	0.574251100928174
C11orf65	-0.614331561256281	0.285679038830286
KDELC2	-0.358770248288812	0.223640862324897
EXPH5	-1.05341379934977	0.0708766057451213
	-0.423922263221684	0.130862110662062
RDX	-0.0916697470211282	0.796359885192333
ZC3H12C	-0.179363033243929	0.683537790243245
ARHGAP20	-0.344205588675095	0.512267483545606
POU2AF1	0.168239050242145	NA
C11orf53	0.0234623791139758	NA
COLCA2	-0.949791565788615	0.0921612736862068
BTG4	-0.161229799562792	NA
C11orf88	NA	NA
LAYN	-0.431728725910229	0.39312639874565
	-0.216195674949112	0.348437671890157
	-0.18736584959568	0.380573644755087
DLAT	-0.0502780319045305	0.791873897091712
PIH1D2	-0.61298053009777	0.15504070716753
SDHD	-0.245457661635191	0.288285151123585
C11orf52	0.812110292656407	0.0633672790639303
DIXDC1	-0.35417695744042	0.34370476134429
IL18	0.109891691907954	0.783581324907145
BCO2	0.238096179398847	0.596139028339581
PTS	-0.251678773046857	0.454487646090266
NKAPD1	-0.0992757542336606	0.779852923084535
NCAM1	-0.748044395428943	0.0766956921997668
TTC12	0.115918324100288	0.86457350619351
DRD2	-0.473618303125956	0.553948602977885
TMPRSS5	-0.374994549051304	8.75230282986234e-05
ZW10	-0.078644981523839	0.799197191752355
CLDN25	NA	NA
USP28	-0.355392507500904	0.14712483062978
HTR3B	-0.318472736272461	0.700344127497907
NNMT	-0.133940908736288	NA
REXO2	0.27797778956866	0.17921671230511
BUD13	-0.071427174764568	0.739692276077221
	0.0306703592194101	0.912019621783736
APOA5	-0.877990442560947	0.170928752835149
	-0.315208085072761	0.546750573901728
APOC3	NA	NA
SIK3	-0.0298860757245721	0.927275840974108
PCSK7	0.796532121864019	0.0889243236689044
TAGLN	0.824501981668789	0.10384639220256
SIDT2	-0.0803194223165221	0.8734457913607
RNF214	-0.187472324281649	0.210473360669501
	0.00899960818220461	NA
BACE1	-0.0528201289004784	0.799197191752355
CEP164	0.585063766686072	0.174625343650908
DSCAML1	-0.0127116461483639	NA
FXYD6	-0.144332799166405	0.770744075617079
	-0.171178385897325	NA
IL10RA	0.871281201769004	0.00341353220165566
TMPRSS4	0.344494971818552	0.615243448193433
JAML	0.664055660800068	0.0902813998227688
MPZL3	0.0610897513420796	0.873717318554177
MPZL2	0.457372818663118	0.383780321923323
CD3D	-0.287446258596088	0.407493449621866
CD3G	-0.568024891613459	0.195707548807664
UBE4A	-0.133686229458293	0.609746796226242
DDX6	-0.18238219744854	0.528380090584381
CXCR5	-0.110734478608458	0.903761674500704
BCL9L	0.786176160807988	0.148889965788952
UPK2	-0.085474195411748	NA
FOXR1	NA	NA
CCDC84	-0.0903025045139289	0.791439821514594
	-0.339500317583075	0.738270265475407
SLC37A4	0.251156011733386	0.361826235907883
HYOU1	1.07126920075153	0.0188784570623269
VPS11	0.114765939263933	0.714500550862339
HMBS	0.373178952370046	0.0637338971024015
CCDC153	0.726000993647363	NA
DPAGT1	0.283168435248163	0.0340761952472889
C2CD2L	1.4968913608131	0.00427564184451807
HINFP	0.294065358241373	0.547114502993616
NLRX1	0.642698227301922	0.252135823443238
CBL	0.291784864414784	0.405332266734292
MCAM	0.370244138212722	0.225374219321626
RNF26	0.42711232027567	0.29618661949423
MFRP	1.7155121686742	0.000755044543127532
USP2	-0.427942318905042	0.389601816784636
NECTIN1	1.09756327681943	0.0350549759324419
TRIM29	2.79744112124993	2.31254527725679e-06
ARHGEF12	-0.110693955147052	0.770464061422422
GRIK4	-0.911550601970018	0.258268662763397
SORL1	-1.60960348270989	0.00065285351524461
UBASH3B	0.0838278546839141	0.808586741250902
CRTAM	-0.159419480701363	0.703626460329967
JHY	0.248889144559906	0.446662516931206
BSX	NA	NA
HSPA8	0.788139364136634	0.00254469395844271
GRAMD1B	0.0973144330096904	0.895584846265369
ZNF202	-0.250959078524741	0.40037194743537
OR6X1	NA	NA
OR8D4	NA	NA
	NA	NA
OR4D5	NA	NA
OR6T1	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
VWA5A	0.497912830233125	0.0462352657846509
	NA	NA
	NA	NA
	NA	NA
	NA	NA
PANX3	NA	NA
SIAE	-0.843524281831506	5.33203051051078e-15
SPA17	-0.270916618687367	0.606853656385181
VSIG2	-0.0445510558241737	0.897988998929348
ESAM	-0.253181053404141	0.695814550697492
MSANTD2	-0.190905965020781	0.452130117354172
ROBO3	-0.343680428141242	0.639392865462858
ROBO4	-0.0541295817436366	0.954459578249117
HEPACAM	1.36580383386837	0.014701012692742
CCDC15	-0.206785468340832	0.527338006753888
PKNOX2	-0.667583588401856	0.0614537666301259
FEZ1	-1.64227345480883	0.00186448125134619
EI24	0.311801820345045	0.110767986425952
STT3A	0.202138948810322	0.430687429255125
	0.251257702764112	0.386312404740777
ACRV1	0	NA
	NA	NA
PATE3	-0.0852446386886984	NA
PUS3	0.112476305235769	0.64790582501748
DDX25	-0.341045806944502	0.591349836304828
SRPRA	0.451160765987818	0.0161604143685623
DCPS	0.239265241870393	0.427170021746339
ST3GAL4	-0.123560722645457	0.749926158002496
RPUSD4	0.252299075445508	0.455725778754478
KIRREL3	-0.504468479707621	0.371300757940485
ETS1	0.262591149784666	0.351794680744458
KCNJ1	NA	NA
FLI1	-0.386845036362358	0.195667058915095
ARHGAP32	0.0509018973582007	0.878892590252895
TMEM45B	-0.60032349234621	0.23457549744335
NFRKB	0.118164563317863	0.775509185985009
PRDM10	-0.131014075064128	0.745239869966142
APLP2	-0.457780745947557	0.0082058047903597
ST14	0.740868171185848	0.25239123993331
ZBTB44	-0.610461348166445	0.0571714742569808
	0.749902246825317	0.355920323544262
ADAMTS15	1.19655753777663	0.00285277840353109
SNX19	0.667721957093505	1.04967618979503e-06
NTM	-0.998561967597434	0.14325571231032
IGSF9B	0.7940119387688	NA
JAM3	-0.615993068619904	0.00345774726016154
GLB1L2	-0.530435917994084	0.643243845866689
B3GAT1	-0.608348787536598	0.389329790646197
FMO4	-0.607422921806433	0.0495890070994123
FMO2	-2.88060936808745	3.96091167980617e-12
FMO1	-1.83459204541935	0.000928055004325718
FMOD	0.107240075337853	0.839096138782681
PRELP	0.0598446658446975	0.923347598745367
OPTC	0.985920062331525	0.152566773203199
ATP2B4	0.0658794808835002	0.849753719499876
ETNK2	-0.271092303939368	0.596513563162133
SOX13	0.12706970909083	0.873717318554177
GOLT1A	NA	NA
PLEKHA6	0.331219777068556	0.737142213473943
PPP1R15B	0.146630238375708	0.521751853881313
PIK3C2B	-0.50939722690881	0.121279879710759
MDM4	-0.355461885714805	0.424274946120923
LRRN2	0.540675843522677	NA
DSTYK	-0.1494195996179	0.468974096464762
TMCC2	-0.142358153557808	0.674799018509506
RBBP5	-0.289755458015231	0.238599441812007
CDK18	-0.370175456986564	0.658024306609685
LEMD1	0.179799782767256	0.656865232568013
	-0.342787218463729	0.403724242293689
	1.34114254904627	0.0079097996803214
	-0.751293105376384	NA
ADAM22	-1.59886635909058	0.0100506681695797
SRI	-0.0892094720928953	0.70608216049351
STEAP4	0.167067644623837	0.770152090938844
ZNF804B	-0.0846199449441863	NA
STEAP1	-0.443945808984127	0.532174468242802
STEAP2	-0.553220505475072	0.437774076439531
CFAP69	-0.295638625694338	0.796751822152321
	-0.26819600196124	0.385727056513873
CDK14	-0.0142828643226857	0.991994853846877
	0.85724766246373	NA
MTERF1	-0.294916949868618	0.40037194743537
AKAP9	-0.348581228654606	0.300696648088487
CYP51A1	-0.603517968567221	0.0388007195018597
	-0.465622655727597	0.11264789279872
ANKIB1	-0.129035936129765	0.695696647512381
RBM48	-0.499188400543758	0.0672937482047839
	-0.147596334064379	0.890276120771428
CALCR	-0.245033328075442	0.759193275814339
TFPI2	-0.589670343662557	0.0304020416570249
GNGT1	NA	NA
GNG11	-1.39297593345782	1.13929253651816e-08
COL1A2	-0.23145978326618	0.58777293196016
CASD1	-0.568010388357341	0.0335251787610922
SGCE	-0.842806007610422	0.00466940468116392
PPP1R9A	-0.482748766446138	0.380124502156606
PON2	-0.938280947933562	0.00592798298530103
PON1	-1.69671439331141	0.0101531708340003
ASB4	-1.07895487986601	NA
PDK4	-2.10132012539777	2.18380128718152e-05
DYNC1I1	0.0431063305608194	0.991704985576578
SLC25A13	0.165595372957703	0.427183370911275
	0.124635026179527	0.518043135007646
ASNS	-0.252696963088658	0.300699408997874
COL28A1	-0.278443082621713	0.63484913825787
MIOS	-0.208033854318256	0.536319242804493
GLCCI1	-0.973308644329208	0.0159986631356818
ICA1	-0.372959765347275	0.127682513610397
THSD7A	-0.437858507559705	0.255743683475581
SCIN	-0.462360659294624	0.438318669849892
DGKB	-0.403495722347452	0.556220144732478
AGMO	-1.02884727369968	0.0682641490041391
MEOX2	-0.998948963048776	0.00175086164171521
ISPD	0.22312317060838	0.600408274976086
ANKMY2	-0.370474914640526	0.188955232117084
LRRC72	0.0175889095631182	0.968727598299674
TSPAN13	-1.05492255874627	0.0155528960085224
AGR2	-0.770877352274069	0.176058304505784
PRPS1L1	-0.835817728806935	0.184172613421567
	0.197972342284585	NA
HDAC9	-1.1379798506673	0.000949418680533179
TWIST1	0.0504834758422334	0.988229449445205
FERD3L	NA	NA
	-0.851773470285993	0.258268662763397
ITGB8	-0.521049382147783	0.386503305936319
ABCB5	0.2723332755094	NA
SP4	-0.673714234834946	0.0637338971024015
DNAH11	-0.324917658862324	0.648435169509706
CDCA7L	0.29135769549385	0.305634024103624
RAPGEF5	-0.572162191081793	0.223377256871809
TOMM7	-0.561721436760131	0.00137677821098072
FAM126A	-0.462298442664561	0.174436769856392
TRA2A	-0.236305507354518	0.349031672729456
	-0.553035066738556	0.0737242622806405
CROT	-0.165637323984684	0.612207346923563
DMTF1	-0.244557118835972	0.34712089341714
KIAA1324L	-0.14506566971357	0.796879190661096
GRM3	-0.456394056219561	0.62769668825507
SEMA3D	-0.982283093712156	0.0277347449572142
SEMA3A	0.501405122108757	0.0516601107432901
SEMA3E	-1.25828105564113	0.00381354355303737
	-0.387180565394512	0.687920586799655
CACNA2D1	-0.339818158180853	0.474537321090629
HGF	-0.745939243015176	0.150378243857797
	-1.8948024502969	1.2446960577588e-05
GNAT3	-0.089929909881846	0.94977115317145
GNAI1	-0.647136870926459	0.077771402241818
	0.0399557818817036	NA
PHTF2	-0.213800886184916	0.753771623890514
PTPN12	-0.0437072806905461	0.932707313678388
CCDC146	-1.82062615736423	2.33645029379321e-06
FGL2	-0.49159730907897	0.30378428271145
FAM185A	0.0365197917328318	0.897921205145687
PMPCB	-0.558377227945092	0.0238792622814279
DNAJC2	0.148909474701456	0.582165143246005
PSMC2	-0.0371129073316922	0.849301966164651
SLC26A5	0.0235898469659003	NA
RELN	-0.0697105978302772	0.879808359285263
ORC5	-0.37464529121366	0.258083184515047
PUS7	0.0889660043637913	0.736445224470313
	0	NA
RINT1	-0.0490037363347747	0.894196787667604
ATXN7L1	-0.242206880481924	0.24650501178998
CDHR3	0.682287698288431	0.390962407894782
	-0.640453264592918	0.0233588886341663
NAMPT	-0.267640755610478	0.544475680460138
CCDC71L	1.17619061304188	0.0826266583712716
GPR22	-0.255012544036518	NA
DLD	-0.387625884062047	0.109671853784207
LAMB1	0.0490571654826519	0.867686069006573
NRCAM	-0.0914375280043877	0.981431356717944
PNPLA8	-0.259870569083849	0.405768921623053
	-0.0873153734280741	0.890851862549981
NME8	-0.375800239433609	NA
ZNF786	0.0427017982730666	0.896778690883406
PDIA4	0.402449384211729	0.0330264744158258
CUL1	-0.0862753274691734	0.727924998832018
	-0.111339404378154	NA
TPK1	-0.452168393234322	0.199297469673197
	NA	NA
TMEM183A	-0.255643094571814	0.114628568130868
PPFIA4	0.0443579257186792	0.934066695784664
CHI3L1	1.04699946073601	0.160517794923221
CHIT1	0.333943464245344	0.49762738109325
PRRC2C	0.00238220639205577	0.975348296164567
VAMP4	-0.112607024242785	0.785467858504534
METTL13	0.165719476871367	0.695814550697492
SUCO	-0.205189275116964	0.707478741566495
PIGC	-0.161981444501765	0.339015343361854
TNFSF18	1.7138481121837	0.000534875588058807
TNFSF4	-0.254035022607012	0.780262941125754
SLC9C2	-0.741485594024463	NA
	-2.01515886589127	0.00331759850085328
DARS2	0.0838389772351136	0.793662486749337
SERPINC1	0.301307579293111	0.697491127144041
ZBTB37	-0.265420851985788	0.499288915865058
CENPL	1.164871636774	0.00262893676632309
KLHL20	-0.0311270277378783	0.927093858815827
RC3H1	-0.00139755085347379	0.971470718067734
RABGAP1L	-0.358491238489949	0.305855742377643
CACYBP	0.440080893740138	0.110485468016827
TNN	2.06285482387684	4.27589922874893e-08
TNR	-0.557924674719065	0.581230031203943
COP1	-0.219306487498296	0.512070680236561
PAPPA2	-1.14498961222842	0.0344227684198615
ASTN1	0.187560987552352	0.755333083400034
BRINP2	0.639395448914995	0.216561936252824
RASAL2	0.200391659719862	0.484990975608469
ANGPTL1	-0.888842333108481	0.0330465599740092
RALGPS2	0.282590102180957	0.630734305408462
FAM20B	-0.210947471741926	0.373927430399989
TOR3A	0.0393644378164541	0.931577280732
NPHS2	-0.0934459062191138	NA
TDRD5	NA	NA
AXDND1	-0.539681647633887	0.598612111787895
CEP350	-0.237619598507709	0.738270265475407
ACBD6	-0.685101945957646	0.00291563561875083
QSOX1	0.099579682601365	0.89548492951709
LHX4	-0.0872039888750858	NA
XPR1	0.252399901549847	0.425440693239782
