gene_name	synovitis_with_corticosteroidvssynovitis_log2FoldChange	synovitis_with_corticosteroidvssynovitis_padj
HCFC1	0.119661968668469	0.913909665218537
IRAK1	0.370576666372397	0.751330628226825
VBP1	-0.12967115444781	0.814856798308894
	0.611923900675911	0.316047760021114
BRCC3	0.0312522992595879	0.940805226343194
MTCP1	0.0503763446764191	0.890303512614951
FUNDC2	0.19730642526801	0.618821587758128
F8	0.122528176970617	0.838508687098132
MPP1	0.316601861765473	0.712524981089491
DKC1	0.42864519818521	0.439001618637693
GAB3	-0.121646835927885	0.850911687153232
IKBKG	0.400755331849028	0.508906245053875
	NA	NA
	-0.0470089701464386	NA
STARD8	0.0608551682399625	0.932466656370585
	0.609952084925076	0.525273004055219
	0.0731358705142911	NA
MUC6	0.0659067251978156	NA
AP2A2	0.615499776215702	0.300434505859468
CHID1	0.455299691613652	0.703363686306155
TSPAN4	0.0888196893357543	0.983401088029864
	NA	NA
CD151	0.557983605191259	0.621652215171895
PNPLA2	0.536434390239169	0.621211892634658
RPLP2	0.662001572575008	0.464591534000653
PIDD1	0.280984056824731	0.869369437399603
SLC25A22	0.532443965086439	0.647258516827215
CEND1	-0.157732082582141	NA
GATD1	-0.0455376255349661	0.682035906853837
TALDO1	0.485416657782424	0.569839455804391
EPS8L2	-0.387652385408946	NA
TMEM80	-0.288434407513981	0.679969887831528
DEAF1	0.321093928633198	0.776707583313675
DRD4	0.0963476582123902	NA
CDHR5	-0.253811183596071	0.805596993231118
IRF7	0.858862644069038	0.545844207587798
RASSF7	0.76439384851073	0.530350860609613
SLC22A18	0.411650447251203	0.695376899078664
NAP1L4	0.0954067560722766	0.791556963482991
CARS	0.404715222798186	0.666727827693993
NADSYN1	0.330274007411685	0.699076419568721
OSBPL5	0.413469641011654	0.706395718059633
FGF4	NA	NA
FGF19	NA	NA
FGF3	NA	NA
LTO1	0.175957703599649	0.472789399269344
TPCN2	0.468054067773366	0.56795319593823
IGHMBP2	0.31005026213614	0.752361994370976
MRPL21	0.36000700609616	0.306103075894053
CPT1A	0.0875541056145908	0.877289334134457
	0.267358466733629	NA
GAL	-0.123843225089309	NA
PPP6R3	-0.154540066423364	0.685039790742928
	0.374777959329045	0.679067764456909
	0.501923915574128	0.538524466414733
CHKA	0.0377123495344483	0.958098235226728
TCIRG1	0.723525751471923	0.488766426821992
UNC93B1	0.24107130797799	0.860512823993299
	0.40183241571223	0.549967854415713
NDUFV1	0.600916296596958	0.537672133445639
CDK2AP2	0.420040637184885	0.726702516670504
PITPNM1	0.0517411270650156	0.955793998921946
AIP	0.237060485408842	0.736170827129403
TMEM134	0.598340604957843	0.408148893270597
CABP4	0	NA
PTPRCAP	NA	NA
RPS6KB2	0.523872466928211	0.597153338758913
CARNS1	-0.154974745559541	0.865942361546392
TBC1D10C	0.557589306045513	0.498943398678596
PPP1CA	0.349792451565879	0.672868227273946
RAD9A	0.16252613420322	0.918835996015407
CLCF1	0.433697852722705	0.551373599691133
	0.69611338568319	0.211628148056748
ANKRD13D	0.103386648529443	0.919757802050952
GRK2	-0.00206388471519889	0.992910905485205
CORO1B	0.311289661763729	0.738418674729253
PC	0.403898162360536	0.628504990389437
RCE1	0.547154210053519	0.335105725502499
CCDC87	0.144593849409642	0.869896543634291
CCS	0.202192154029269	0.89787633367587
BRMS1	0.530621300359249	0.526052089197948
B4GAT1	-0.145542538877502	0.703139869494162
SLC29A2	0.370979689657738	0.723932407823229
NPAS4	0.098307758546411	0.895503552537266
MRPL11	0.514478047261198	0.391051589080385
PELI3	-0.0605426339500616	0.962072340604539
RIN1	0.0738094000854705	0.993033572782517
TMEM151A	0.350649704715787	0.729963840473954
YIF1A	0.427711072675216	0.598565890724932
RAB1B	0.260679668914645	0.751330628226825
KLC2	0.34889860944466	0.77366419988333
PACS1	0.0990763742789808	0.899414912095784
SF3B2	0.166044307790629	0.839250908277125
CATSPER1	0.167477704474648	NA
CST6	0.0343475578386877	0.903588502797778
	0.111983835195083	0.68899256431764
SART1	0.394590099623685	0.696491058903481
TSGA10IP	0.0598608450729392	NA
DRAP1	0.144896364638222	0.869562406120347
C11orf68	0.183594565862005	0.893514880746121
FOSL1	1.38731757832527	0.0458996003032712
CCDC85B	0.132565530143957	NA
FIBP	0.519038394162777	0.458710846615183
CTSW	0.0841559005258009	0.897199366720633
EFEMP2	0.545912124656967	0.561344960449905
MUS81	0.475094414536939	0.644148189207457
CFL1	0.163300170517727	0.797048825154479
SNX32	-0.0296262656936159	0.99887817787563
	0.0924404080964743	NA
AP5B1	0.578592109760023	0.730614845961616
RNASEH2C	0.397029556533443	0.709831556124979
KAT5	0.444445518301897	0.38834213796343
RELA	0.15824674000724	0.786607555893344
SIPA1	-0.00630839042991446	0.980415005603347
PCNX3	0.123414867841924	0.893361136336932
	0.172202891464832	0.820534850235534
	-0.359504279617555	0.755664658691394
KCNK7	0.157598888980721	0.89956846282584
EHBP1L1	-0.17322940094198	0.825270069219997
FRMD8	0.30775768384936	0.64052283721565
SLC25A45	1.08348178588075	0.202871778836909
TIGD3	0.191087506817987	NA
DPF2	0.175127568841568	0.776787623726114
CDC42EP2	0.990992450444345	0.0926424487845324
	0.0874470633550893	0.907012618328083
	NA	NA
CAPN1	0.247257072804558	0.817609364243903
MRPL49	0.549387569166001	0.544368740950065
ZNHIT2	0.289840691302488	0.721867556930538
TM7SF2	0.748776223697623	0.464162498171767
VPS51	0.198158314253698	0.794361323014338
ZFPL1	0.261978415584518	0.794120095481462
CDCA5	-0.271453522807976	0.660359913684159
NAALADL1	0.314054254789278	0.644315715166512
SAC3D1	-0.361523910684486	0.661011627239063
SNX15	-0.20742391155774	0.695538050378658
GPHA2	NA	NA
PPP2R5B	0.0815316654560681	0.90042343440357
EHD1	0.264178691924427	0.820428422843299
CDC42BPG	0.0588246056286937	0.89710238819741
MEN1	0.111834857445934	0.898928493905038
MAP4K2	0.532975864103844	0.548426185901224
SF1	0.113163485359422	0.732728608583213
PYGM	-0.203532060413342	0.811967500427193
RASGRP2	0.470168428873496	0.539036670449186
	0	NA
SLC22A12	NA	NA
	-1.08036823521037	NA
ESRRA	0.396553594880322	0.775125035793413
TRMT112	0.304470661371132	0.622773480577763
PRDX5	0.376676042250866	0.725928615733309
KCNK4	0.148698761606757	NA
GPR137	0.240998897151587	0.799411910159412
BAD	0.450596247243806	0.679639112469538
PLCB3	-0.0138152422324077	0.984044452984511
VEGFB	-0.0230564574345191	0.990729874593529
	0.602909351643196	0.47808495983131
NUDT22	0.369014463917756	0.687618958764623
TRPT1	0.857597745560917	0.25881552697431
FERMT3	0.183575470434712	0.895098286917815
	-0.101082176573263	0.94195775217981
MACROD1	-0.0350613106728279	0.970873652910714
FLRT1	-0.103377752006984	NA
OTUB1	0.24579004037276	0.717726467648466
COX8A	0.615042691921295	0.441296700600548
SPINDOC	0.173063934854409	0.869002893589791
RCOR2	-0.367228331820429	0.702893042063163
MARK2	-0.124893904569647	0.66070948984872
	0.487046171723835	0.686016070355628
	0.184887472662461	0.737409553662449
ATL3	-0.115212862759115	0.823727897478506
LGALS12	0.44841933645828	0.667150876948255
	-0.414973559223492	NA
SCGB1A1	0.372058591735885	NA
EML3	0.130716817801126	0.899880649041919
MTA2	-0.077739926392587	0.873722502658381
	0.481856899174792	0.530566957860958
	0.414125044031366	0.466529653050165
ASRGL1	0.28295663650689	0.33808825306906
INCENP	-0.214484582953349	0.821250270503253
PHEROC	-0.599572548897562	0.67794424056905
SCGB1D1	0.444855667113095	0.628935460689904
FADS2	-0.948793519364239	0.0325786039529741
FADS3	0.0928599297761112	0.945631601719599
RAB3IL1	0.421799260556579	0.689068230677744
MYRF	0.381971761590085	NA
DAGLA	-0.115220845810167	0.910401931189157
PPP1R32	0.146970146665586	NA
	0.385029566547634	0.250004437130939
CPSF7	0.0369958624890539	0.92715151724434
TMEM216	0.112941255359392	0.781497518046287
CYB561A3	0.332215299528074	0.699704392029315
TKFC	0.46751218329876	0.661485607374446
LRRC10B	0.0597645034833046	NA
	NA	NA
	NA	NA
PGA5	0.249411756668873	0.807807624530865
VWCE	0.358851626323642	0.675413868041686
DDB1	0.323869697814603	0.502041519567424
PAG6	NA	NA
PPAG3	NA	NA
	-0.013776974335468	NA
	NA	NA
	1.05921468621372	0.0232895286894431
	0.87094655821465	0.0746679605557669
MS4A7	0.485619885189014	0.595617233854937
CCDC86	0.549338228708142	0.197797134293739
PTGDR2	1.30285770716908	0.0987037112645532
PRPF19	0.0995371337233225	0.90616570872038
TMEM109	0.17878651333338	0.891142659786778
CD6	-0.0918491861277171	0.979385476329024
TMEM132A	-0.0535863398639032	0.999944345314258
SLC15A3	0.480744972902439	0.433869539227226
CD5	0.262129843638548	0.722176672822035
GIF	0.363374100608238	0.498657849939478
MRPL16	0.423488937091409	0.137798061167565
STX3	0.0897050278975596	0.832530599471705
	-0.0335864589285017	NA
OR10V1	NA	NA
	0.178480280891064	NA
PATL1	-0.283980915662263	0.200359975224115
OSBP	-0.0207533582931516	0.960651942387318
	NA	NA
	-0.698039894230365	0.35889201544111
DTX4	-0.234396313749211	0.679639112469538
FAM111B	-0.297320870316707	0.660930478533632
GLYATL2	-0.178404530418094	0.902712149317305
	0.503919535029122	NA
	-0.0136559382027379	NA
	-0.277708244553105	0.356110939819245
OR5B21	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.14895389724366	NA
CTNND1	-0.250724875868518	0.246209527086411
	0.697437242926627	NA
TMX2	0.112574167376119	0.781814925531576
MED19	-0.015508517217489	0.974764981966972
ZDHHC5	-0.0363926510521076	0.939577214578743
SERPING1	0.448917303117292	0.432024644526974
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0	NA
	NA	NA
	NA	NA
NUP160	-0.134968914681733	0.730432985818331
PTPMT1	0.395275836946896	0.507362184986112
KBTBD4	0.0466569311249901	0.905986402241059
FAM180B	0.901440411516385	0.470804967698704
C1QTNF4	0.104617120302393	NA
	-0.108380380869733	0.825515934295765
CELF1	-0.0949175557247081	0.716186110830808
MADD	-0.276280602682638	0.554768030610741
MYBPC3	-0.179654121955449	0.898603112825319
SPI1	0.0665055718529734	0.945612570354487
SLC39A13	0.505270652907062	0.49276829342617
PSMC3	0.273705670976328	0.496331913695995
NR1H3	0.534358932550896	0.33682389353276
ACP2	0.320514710189539	0.458344024590821
DDB2	-0.00410853530774137	0.997817608569508
PACSIN3	0.154669934825344	0.92715151724434
ARFGAP2	0.370035800109728	0.598565890724932
C11orf49	0.117778105074783	0.824478690964267
LRP4	0.14492579894532	0.820534850235534
CKAP5	-0.28901073509969	0.358221302544231
F2	0.498077380891274	0.654445146311558
ARHGAP1	0.33163929831615	0.658477303591614
ATG13	0.344029047531264	0.229931624732148
HARBI1	0.408139436475029	0.256791527118841
DGKZ	0.247615855744154	0.783387931495732
MDK	0.190714567978385	0.838926079062141
CHRM4	0.211349790351695	NA
AMBRA1	0.405444364401171	0.466529653050165
CREB3L1	0.308784173403211	0.682273295231501
LARGE2	-0.342679981165907	0.825515934295765
PEX16	0.644949244988807	0.509545469821833
MAPK8IP1	-0.204596997827253	0.829577544476873
CRY2	0.618249209511083	0.487019632129963
CHST1	0.691686874635429	0.392200398106853
PRDM11	0.161325786967332	0.804586951570563
TSPAN18	-0.811033042729917	0.106343389145792
EXT2	0.137315590145038	0.795770385560956
ACCS	0.354522455514311	0.598565890724932
ACCSL	-0.00926669832076724	0.993111002679122
TTC17	-0.152180129658553	0.595360516936959
API5	-0.249161798624979	0.531738564728387
LRRC4C	-1.19737624992828	0.158227061255017
PRR5L	0.312671698336747	0.739002558254861
COMMD9	0.820000195882108	0.239054852027233
LDLRAD3	0.865475085280261	0.0243909875535082
TRIM44	-0.126461986058809	0.737745946317486
SLC1A2	0.139733253334214	0.936304511156991
CD44	-0.0449002365500799	0.945978835392407
PDHX	0.367731385876988	0.335523045020696
APIP	0.0922865077778808	0.849557352291012
EHF	0.38146481892343	0.77366419988333
ELF5	0.10030373122914	0.820534850235534
CAT	0.0796876297774303	0.865006160713772
ABTB2	0.453041553556312	0.584630783999301
NAT10	0.328094428989404	0.440699068586953
CAPRIN1	-0.152884476247304	0.709780734475876
LMO2	0.160474584172617	0.816299486237569
FBXO3	-0.180921218592203	0.690908226210688
C11orf91	-0.0729494620167489	0.993809117254602
KIAA1549L	-0.183810426341068	0.882033459152527
HIPK3	0.0200344836112436	0.982257214901169
PRRG4	-0.208847980515056	0.77361402590694
QSER1	-0.278513143427572	0.585318687305404
	0.124210851310236	0.817979202148913
WT1	-0.301163402610665	0.858605130267635
	-0.32771884575777	0.543460755495124
PAX6	0.357179786883823	NA
ELP4	-0.1250403769968	0.787974530501224
IMMP1L	-0.0503093036242981	0.930671124416493
	0.132651050517082	0.942475234784318
DCDC1	0.087952328496416	0.955065153339543
MPPED2	-0.231608414689023	0.799512760095601
FSHB	-0.130379348978253	0.842755060668525
	NA	NA
KCNA4	-0.979154987035487	NA
METTL15	0.140602197635278	0.802366595289628
KIF18A	-0.688391460961601	0.230729342483463
BDNF	-0.986380918100967	0.261510875734453
LGR4	-0.0464327557933346	0.942060186318729
CCDC34	-0.278788180999516	0.579831521889046
BBOX1	-0.113463962549838	NA
SLC5A12	-0.302763501586624	NA
ANO3	-0.493179617910679	0.611347892988358
MUC15	0.0679047608989664	0.967795352192181
	-1.43872825014661	0.00403572316900615
SLC17A6	0.114329808533288	0.926240575802357
ANO5	-1.01139721703935	0.33329494802054
PRMT3	-0.0725913478958145	0.898603112825319
HTATIP2	-0.0387216352801629	0.95488909718601
DBX1	0.169563395473642	0.815904317310531
NAV2	-0.398683773961736	0.631827948738236
E2F8	-0.651239124665934	0.290390544254325
CSRP3	0.096360089654687	NA
PTPN5	-0.337883946030082	0.781600326501487
TMEM86A	0.373841482622771	0.551373599691133
SPTY2D1	-0.189853878300315	0.680128224238603
UEVLD	-0.201982102475053	0.660612493718207
LDHC	0.0305774971840957	0.987152690841786
LDHA	0.00119851765284735	0.99577761323978
GTF2H1	-0.0510426220836733	0.921959913129074
	0.103307355162117	0.980105038671688
	1.99993960408499	0.0116325060030605
KCNC1	0.0857862441903821	0.915355942560492
MYOD1	-0.0505006701642582	NA
OTOG	0.346883623341402	NA
USH1C	-0.46342732014013	NA
ABCC8	-0.386676590214106	NA
	-0.0765064251277728	0.903311520955129
RPS13	-0.033718875878786	0.945356208960163
PLEKHA7	0.0219043213595713	0.974764981966972
INSC	-0.860944175425527	NA
	0.572540347735349	NA
	0.231557918750646	NA
PDE3B	-0.812369728159774	0.0586200497939502
CYP2R1	-0.197447154550881	0.716828350166655
	-0.0135074259056617	NA
	-0.0823066838770434	0.873841357175234
COPB1	-0.1392520007409	0.759477823362277
SPON1	0.210056739726943	0.830935703543642
PTH	0.429357777449799	0.771205165727757
	-0.399342422608957	0.229221417549194
ARNTL	0.340209920989334	0.667045883732264
TEAD1	-0.216854279512988	0.752647197721735
MICAL2	-0.188661265723934	0.797129078110162
DKK3	-0.316963507415043	0.776707583313675
USP47	-0.164579869708571	0.771323350970661
GALNT18	-0.31440010964132	0.753145531242713
	-0.119768187876495	0.794319171972494
CTR9	-0.198215805793692	0.585419336016509
ADM	0.693525257903957	0.145561675545008
SBF2	-0.22776638606916	0.630303999995778
SWAP70	0.115936755004084	0.751330628226825
	-0.281948292830375	0.610188197913495
	0	NA
	0	NA
AZU1	0.134959594416837	NA
MED16	0.346939285227368	0.586731481557877
PRTN3	0.0231217027630951	NA
CFD	1.26320201904416	0.241217276900972
R3HDM4	0.353759120698708	0.645524024324159
KISS1R	-0.112839210343412	NA
	0.152069153414739	0.775768734545323
WDR18	0.429584121119888	0.594039248331085
MISP	1.59843112099192	0.0174354279788202
MUM1	0.147164573585481	0.723705578661895
CIRBP	0.407975719715411	0.148163448782859
STK11	0.133953000560901	0.826297648699141
MIDN	0.0522770876832201	0.961000504164411
ADAMTSL5	2.12804864077045	6.79484592196527e-05
	0.432962283732351	0.498874042054518
MBD3	0.310180131996389	0.792911819364069
	0.295347199805968	0.585869491871057
TCF3	-0.121055451350803	0.863234094857921
ONECUT3	NA	NA
ATP8B3	-0.00279263149811162	0.994768171963839
ABHD17A	0.389518941590268	0.637196858172734
BTBD2	0.216647824585093	0.820534850235534
CSNK1G2	0.329551052354474	0.742787052860712
SCAMP4	0.102704183299465	0.901355275523786
MKNK2	0.407209298647399	0.540219486978999
	0.490008771293994	0.636187513415132
IZUMO4	0.529175994702825	0.470664611802001
DOT1L	0.0708597715991069	0.925410173075062
OAZ1	0.149452444795344	0.762463749070264
PEAK3	-0.331603614855897	NA
LINGO3	NA	NA
LSM7	0.334099391749522	0.627086115640268
SPPL2B	0.166300981412573	0.880006705805624
SGTA	0.43626639368953	0.569036296065764
THOP1	0.56151290332489	0.282196157013507
ZNF555	0.565044634023226	0.340672112209354
MRPS33	0.152547133975278	0.630270179722299
	-0.833920258850519	0.167849799217658
GNA15	-0.0422151461562694	0.959664804466104
S1PR4	-0.182299500811606	NA
NCLN	0.603461797410426	0.554450300595427
CELF5	-0.28894194580219	NA
DOHH	0.317629692470239	0.812174513225691
FZR1	0.178785125397287	0.83200847011804
C19orf71	0.206049380497041	NA
PIP5K1C	0.119258501361526	0.849823641273637
TJP3	0.196836736574368	0.872613760810999
APBA3	0.512335382517135	0.583134643408235
MATK	-0.36874103894243	0.726824012930304
ZFR2	-0.529268349049411	0.630377768287961
SIRT6	0.600674566562861	0.531738564728387
ANKRD24	0.0540098099406878	0.944330184448044
EBI3	-0.30575216530172	0.763998757066341
YJU2	0.190771824866236	0.813685306515969
CREB3L3	0.540422495900976	0.398781184328937
SHD	0.187276451413433	0.874686672604729
TMIGD2	-0.0136181011032837	NA
FSD1	0.53248758532603	NA
STAP2	0.626642852229189	NA
MPND	0.492609042378952	0.604379775938267
SH3GL1	0.169596897698897	0.873722502658381
CHAF1A	-0.0436931009895771	0.958596295824232
UBXN6	0.160228934826431	0.842656814434331
HDGFL2	-0.0448179546769401	0.955480075640199
PLIN4	0.518050518071974	0.522564759800165
PLIN5	-0.4305516269001	0.716661250994278
LRG1	0.121141904175271	0.880006705805624
UHRF1	-0.319513330056255	0.707936638539372
ZNRF4	0	NA
SAFB	-0.142446498006801	0.49694526018324
SAFB2	-0.127091230012582	0.660612493718207
C19orf70	0.307889234254866	0.771323350970661
CATSPERD	0.0596471898528562	NA
	0.133033176057043	NA
CAPS	0.0594978424282363	NA
RANBP3	0.0540834312801754	0.899378918222219
MLLT1	0.093070863292478	0.90042343440357
	-0.683487506471236	NA
KHSRP	-0.0879526685921143	0.860756232342774
GTF2F1	0.403254703984213	0.591040248050407
PSPN	NA	NA
TUBB4A	-0.122254734664188	0.873393263338547
DENND1C	0.0852903792396815	0.944330184448044
CRB3	NA	NA
SLC25A23	0.139682501681812	0.811967500427193
C3	-0.0800685971425945	0.957830635647592
GPR108	0.219324880013866	0.790806899482692
VAV1	-0.085116077499684	0.920296685056125
TRIP10	0.882226489342289	0.0898543390193808
ADGRE1	-0.259428244477812	0.743831247535264
	0.342249142247844	NA
INSR	0.424598108602885	0.105484803486724
	0.0312982843205097	0.96599099138215
PEX11G	1.16413585092349	0.00582189271293933
MCOLN1	0.31285150376499	0.688508102618081
	NA	NA
PNPLA6	0.27130945907155	0.76637915465281
TRAPPC5	0.643780984988725	0.547696749730755
RETN	0.296644524964065	NA
STXBP2	0.316300545375681	0.708509890925743
CD209	1.18363152758165	0.00585492695227499
XAB2	0.444273784276828	0.688460851441801
CAMSAP3	0.280557046349425	0.767956893935891
	-0.407965109628977	0.795156858623824
EVI5L	0.0376104989810597	0.975465682917901
LRRC8E	-0.196801729686591	0.902512992165672
MAP2K7	0.255352241485843	0.648050523894032
SNAPC2	0.283821984034368	0.709831556124979
TIMM44	0.485326211568951	0.373884256062658
ELAVL1	-0.0801331296822761	0.781255140039914
	0.67376847074115	0.136889393362996
FBN3	0.066794330557399	NA
CERS4	0.737919705687411	0.0870290562681741
	0.516674501539616	0.660612493718207
RPS28	0.496076404094542	0.598972552836143
KANK3	0.39537106168561	0.723705578661895
ANGPTL4	0.190122216861229	0.850911687153232
RAB11B	0.128710232480414	0.850080063901899
MARCH2	0.567651590552523	0.474047250211738
HNRNPM	-0.17475878707795	0.598565890724932
MYO1F	-0.23332037950388	0.778689067585526
ACTL9	NA	NA
OR2Z1	NA	NA
	-0.122408478504661	0.934529924952478
	-0.376058700568211	0.762091610741146
	-0.013861932391741	NA
	-0.0171169484734666	NA
ELOF1	0.292016838254367	0.638912194777756
CNN1	0.0424908711802716	0.958098235226728
ECSIT	0.436815881298081	0.622782095171722
	0.467963902005266	0.629238127108332
ELAVL3	0.150349601823768	NA
EPOR	0.418744338641555	0.708509890925743
PLPPR2	0.223145338591716	0.698202032410063
TMEM205	0.773453382713298	0.217129517388609
CCDC151	-0.838869523820954	0.200511691940471
PRKCSH	0.280666361075913	0.705976566219494
SMARCA4	0.156314603403573	0.813874260649326
DNM2	0.0666956014898302	0.922164174608718
C19orf38	0.458613911375662	0.533293895794706
CARM1	0.168198654474879	0.817979202148913
YIPF2	0.184081741267534	0.726774733346414
TIMM29	0.0341597798766614	0.91446751683925
QTRT1	0.807978582417123	0.406157302886398
ILF3	-0.0290883406567166	0.950533361178905
SLC44A2	0.0370600993469672	0.9482822669015
PDE4A	0.0213101554869523	0.976175267803945
CDKN2D	-0.29312320873512	0.659925654624692
KRI1	0.238742607625699	0.540219486978999
ATG4D	0.16710790566387	0.889286476767421
CDC37	0.23165301093168	0.777818674491191
TYK2	0.0347329226464236	0.941093627011545
ICAM3	0.634234907422851	0.465333923408237
	0.153041889273817	0.829192179869108
ICAM5	0.335718993893169	0.655878531059752
	-0.241878314450698	NA
ICAM1	-0.475460511265511	0.0915970728197274
MRPL4	0.496364828047205	0.485823439136892
S1PR2	0.480032009460403	0.599207473947582
DNMT1	-0.209720839187304	0.635432003524455
EIF3G	0.41194622062311	0.527459017956049
PPAN	0.220911623026896	0.787974530501224
ANGPTL6	-0.716472289805066	0.536930747643131
C19orf66	0.0336292890404433	0.968687897586753
	1.0074875462365	0.29375769108943
RDH8	NA	NA
COL5A3	0.266520621887852	0.749016078799109
FBXL12	0.310489024858407	0.636187513415132
	-0.476190678152606	0.660930478533632
	NA	NA
	NA	NA
	1.70061746825163	0.0461344513644476
	-0.0169312366243277	0.97740979099256
	-0.183743571362591	0.799121784087234
	0.118084113415702	0.860252456084475
	0.313806763873941	0.678892606692372
	0.318134859138365	0.670316968007249
WDR83	0.519885898122821	0.442510846438358
	0.392823712663744	0.701936370288244
	-0.0136412477008592	NA
FBXW9	0.386710055510005	0.683155572689814
TNPO2	0.250726466586849	0.630982897609189
TRIR	0.239952972704468	0.435902822465438
GCDH	0.504391370333128	0.126724642308134
KLF1	0.443715312410704	NA
DNASE2	0.598152331880377	0.115021785377675
MAST1	0.500490938358107	0.115490824269346
BEST2	0.0964544858224317	NA
HOOK2	0.0401981837473349	0.984744064446965
JUNB	NA	NA
PRDX2	0.110239116974172	0.896178003694458
RNASEH2A	0.130593661310378	0.864096584707103
SYCE2	-0.224073248344308	0.776067599124016
NFIX	0.165779683819989	0.752361994370976
TRMT1	0.524760262459974	0.572464899259766
FARSA	0.512291567228143	0.554768030610741
CALR	0.137971853683706	0.764257440692057
RAD23A	0.40683122379068	0.575385467309457
NACC1	0.422763529893591	0.530350860609613
STX10	0.378540826886219	0.661011627239063
IER2	-0.0305003811077564	0.975684078570739
CACNA1A	0.0352261074559174	0.995258329528597
CCDC130	0.328901289249851	0.493652885457253
MRI1	0.100795230123812	0.89956846282584
C19orf53	0.497472299266021	0.627086115640268
ZSWIM4	-0.433874612603955	0.681275262140227
NANOS3	NA	NA
	0.672916911541296	0.433810427505139
CC2D1A	0.236556604711318	0.799512760095601
PODNL1	0.385132024646787	0.681870575662107
DCAF15	0.191198977183618	0.788424738156776
RFX1	0.0832843833878142	0.942124768402639
RLN3	-0.165484094077382	0.921759582038957
IL27RA	-0.196359959468533	0.839612926212001
PALM3	-0.2803489012945	0.462326410834135
MISP3	0.601346669549236	0.209247874319396
C19orf67	-0.175403944873165	0.910401931189157
PRKACA	-0.0829579474045277	0.846376940819067
ASF1B	-0.319866511807027	0.676250419739232
ADGRL1	-0.0335348569881579	0.958098235226728
ADGRE5	-0.16107590783038	0.835535397233909
DDX39A	-0.2077637485781	0.731980440132399
CLEC17A	-0.679942133422174	0.553368154522412
NDUFB7	0.619902223049181	0.602915301397771
PKN1	0.192561777354127	0.843842775833517
PTGER1	-0.0136412477008592	NA
DNAJB1	-0.0886494922289432	0.825515934295765
	-0.759934286720149	0.344930840992812
ZNF333	0.111916064854571	0.707473651906618
ADGRE3	-0.279343243972943	0.822121007703325
	-0.835821746003243	0.394760480601816
	NA	NA
	NA	NA
OR1I1	NA	NA
SYDE1	-0.00255667156385605	0.999626330347552
ILVBL	0.197281075024985	0.847839754964984
	NA	NA
	NA	NA
SLC1A6	-0.215408184475155	NA
CCDC105	NA	NA
CASP14	0.286576415208854	0.795940607004635
	0.340075781179812	0.639805668999751
AKAP8	-0.0762207388332074	0.801550450851044
AKAP8L	0.0964392553690569	0.673827841191815
RASAL3	-0.827043813648412	0.34509568307531
	NA	NA
	NA	NA
	1.06225010371937	0.0584063249463873
	NA	NA
RAB8A	0.0384580547382602	0.921950978802895
TPM4	-0.372366414164914	0.200359975224115
	NA	NA
	NA	NA
	NA	NA
HSH2D	0.660800394340426	0.215447227834452
CIB3	-0.539614182848226	NA
FAM32A	0.174590189719477	0.585927980397385
AP1M1	0.169326052031676	0.813938489991249
EPS15L1	-0.00131773492095109	0.997944065018313
CALR3	0.335915502050143	0.526552720589038
C19orf44	0.218062434477001	0.675413868041686
CHERP	0.273632842922905	0.755491131357882
SLC35E1	-0.0410440071604155	0.874686672604729
	0.0347682574698945	0.937049310375494
SMIM7	-0.117565518024379	0.737265542652036
TMEM38A	-0.17197773472448	0.782869529093004
NWD1	0.263749056927505	0.844436033857618
SIN3B	0.116474502787856	0.868532310994905
F2RL3	0.0268381721815666	0.992910905485205
CPAMD8	-0.162895313155755	0.886318508828639
NR2F6	0.134844860617611	0.919298745398376
	0.502147040204461	0.151039266388649
USE1	0.465110572414331	0.496331913695995
MYO9B	0.100848060467422	0.873722502658381
PGLS	0.263932256051937	0.777882958828432
SLC27A1	-0.496959171526034	0.197797134293739
	-0.449815571026094	0.657518482793655
FAM129C	0.202517701542038	0.613771355844207
COLGALT1	0.290998432194341	0.499239806939473
MAP1S	0.138223813490544	0.923620227419692
FCHO1	-0.0547495138791862	0.972045680711233
B3GNT3	0.209261853850055	0.710152474931964
INSL3	-0.0136719022278912	NA
JAK3	-0.146676933366749	0.796309481453014
	0.505663074088681	0.312746953086606
SLC5A5	-0.0300308433481012	NA
CCDC124	0.47210745457551	0.631827948738236
KCNN1	0.619280929909814	0.607688907392865
ARRDC2	0.402734640026605	0.320678568525718
IL12RB1	-0.15191591314772	0.820973094454756
MAST3	-0.156404597686938	0.731575318518006
MPV17L2	0.760950910902968	0.453396808340573
RAB3A	0.0518720360490082	0.944783622544964
	-0.0634165743808136	0.937049310375494
IFI30	0.336587206902916	0.5169369054088
	-0.0235649397832038	NA
FKBP8	0.236807064127468	0.792911819364069
KXD1	0.375576997057222	0.54523574656925
	-0.0136412477008592	NA
CRLF1	0.85108746605129	0.395652003679731
TMEM59L	0.252394011615319	0.766872552057509
KLHL26	0.38373682165166	0.510204811855319
CRTC1	-0.306779198997142	0.799121784087234
COMP	0.844957454155735	0.388884134106113
	0.148197398976773	0.870371201447706
	-0.624941232875484	0.537913056452096
ARMC6	0.231067335799246	0.740284307318585
	-0.459256836413081	0.459224164975503
ATP13A1	0.314004601438782	0.695357504652483
