ID	ipsilateral.osteoarthritic.inductionvssham.surgery_logFC	ipsilateral.osteoarthritic.inductionvssham.surgery_padjFilter
LOC102555472	-0.0100766855577241	0.957574641366461
LOC102555491	-0.0423383252099097	0.739289939092376
LOC102555503	-0.254899938910887	0.435431413972525
LOC102555525	-0.169307444101743	0.388709107111317
LOC102555574	0.213615462917846	0.119432467220298
LOC102555617	0.0524900209912387	0.807167493632861
LOC102555635	-0.324637336266368	0.293086880126526
LOC102555688	-0.183459212814324	0.310593299826186
LOC102555690	0.0636196159543854	NA
LOC102555739	-0.833797396803773	0.0172850567423829
LOC102555751	0.0823486796510755	NA
LOC102555756	0.0792183659907035	0.765066326932313
LOC102555762	-0.0367156973587033	0.868784903740209
LOC102555788	0.193264762040118	NA
LOC102555797	0.206125288562138	0.501068258325661
LOC102555810	-0.0592599737799198	NA
LOC102555825	-0.0977473002187779	0.601254466598185
LOC102555876	-0.101602129478493	NA
LOC102555911	0.0239804801153811	0.895147418657239
LOC102555913	-0.0395695409582046	0.866605235157653
LOC102555995	-0.110015777441376	NA
LOC102556004	-0.500701284844661	0.0231206707531113
LOC102556054	0.00463297227302828	NA
LOC102556092	0.00870329256305169	0.96547116604681
LOC102556093	0.0406010908709877	0.78321443267713
LOC102556108	0.275694521751752	NA
LOC102556148	0.0521344539742508	0.728651475183109
LOC102556209	0.0425428591654065	NA
LOC102556224	-0.320183468521648	0.186938965850471
LOC102556249	0.0253701825372943	NA
LOC102556259	0.0849146076201999	NA
LOC102556277	0.0659667797970762	NA
LOC102556290	0.236637199199262	0.271648474853971
LOC102556412	0.10045471967536	0.659745228094545
LOC102556416	-0.114252697419812	NA
LOC102556459	-0.518978127415844	NA
LOC102556470	0.239302488645726	NA
LOC102556485	0.125023470066369	NA
LOC102556489	0.100787563640066	0.42810692545812
LOC102556495	-0.0420771454273883	0.836171417043821
LOC102556496	0.0171062108099678	NA
LOC102556515	-0.0164725080938632	0.957975415536628
LOC102556753	0.0110010103862006	0.950232544102889
LOC102557080	0.110626169369993	NA
LOC102557165	-0.0199985109372953	0.927294393954329
LOC102557307	-0.130638099804238	NA
LOC102557324	0.0291932470674041	NA
LOC102557354	-0.330736720416702	0.0774464955460941
LOC102557489	0.0895667379305918	0.523618548858666
LOC102557494	-0.0256183385050543	NA
LOC102557498	-0.136288415029936	0.537771139059656
LOC102557529	0.14648282313099	0.235805642520844
LOC102557559	-0.3728502381228	0.0862702597231326
LOC102557574	-0.0477115747298367	0.723914136137077
LOC103692984	0.068921552126084	NA
LOC103693340	-0.058295570980194	0.752107259461764
LOC106182250	0.0538659450517329	NA
LOC171573	-0.0800211674786242	NA
LOC246267	-0.109657895972181	NA
LOC24906	-0.605400907957099	0.176328825475342
LOC257642	-0.0122401852313603	0.965991219349559
LOC257643	-0.0817609259399328	0.723625402183887
LOC257650	0.169538104166102	0.64244745084306
LOC286960	0.0578282792203879	0.768205434643581
LOC286987	0.0163589147107617	0.944092364058146
LOC286992	0.0334142101902231	NA
LOC287004	0.0278823947252747	0.899336859247169
LOC288913	0.000706548728667045	0.9976952316127
LOC288978	-0.0172975750734476	0.953108670730095
LOC290595	0.700799152322368	0.230695180374811
LOC290876	-0.0423113121801997	NA
LOC294154	-0.159252413521148	0.232970701438684
LOC296235	0.0314807943238966	0.836664674098572
LOC298139	-0.0980057523106082	NA
LOC299282	0.0208433294334212	0.8977772139696
LOC302022	0.105152219673948	0.683143038643032
LOC302192	0.0809219426286987	NA
LOC303140	0.568384144235798	0.0306749251692334
LOC303590	0.0384461082760037	0.865161421615402
LOC304725	-0.0701760553848949	0.795163268374921
LOC306766	-0.0533240644904716	0.821136011845839
LOC308990	0.485400345426021	0.0185100107241604
LOC312273	-0.657671596453949	0.706949996926289
LOC314140	-0.195230927964919	0.209750163310915
LOC360231	-0.0242206261372164	0.954044291755057
LOC360479	0.108935397533902	0.43676583418957
LOC360919	0.096456115843055	0.630921640074786
LOC361016	-0.232597210876632	0.319017282439293
LOC361346	0.347075031954416	0.145287169772922
LOC361646	0.114513570628573	0.628786500334932
LOC361985	-0.14010579730911	0.367068177672257
LOC362795	0.248001874772457	0.0800389832025606
LOC365837	-0.0190884050707414	NA
LOC365985	-0.495457672094618	0.0369417162578833
LOC367746	0.0336527383089118	NA
LOC494538	-0.0423692404045601	NA
LOC497848	-0.322301292174263	0.0971601675610738
LOC498154	-0.164055744163639	0.456522452281566
LOC498222	-0.0239856215099836	NA
LOC498236	-0.0596603120513759	0.805625219627138
LOC498368	-0.360421935346017	0.06837356850521
LOC498675	0.119584078054443	NA
LOC499331	0.00518813311943589	0.985775936545751
LOC500007	-0.0696678552086727	0.803278713649347
LOC500013	-0.289072662412968	0.123679717594993
LOC500124	0.0364336606571358	NA
LOC500227	-0.0514354397566308	0.718183472183956
LOC501038	0.0935960025050475	0.604111240708509
LOC501406	-0.0686212585147459	NA
LOC502684	0.0875945189596479	NA
LOC678774	-0.0529483366758132	0.797603722283854
LOC679342	-0.371091730107902	0.0430588121146802
LOC679368	0.084767924543101	NA
LOC679818	0.0107857753557514	NA
LOC679894	-0.0342149233931703	NA
LOC680039	0.117185719697213	0.744625557215888
LOC680045	-0.00654895915357656	NA
LOC680200	0.137421997965293	0.324840019988501
LOC680254	-0.121408104677307	0.419964756051163
LOC680329	0.490501219197004	0.469804079401334
LOC680590	-0.0651367367805502	NA
LOC680724	-0.0284715457546048	0.982916213847687
LOC680835	-0.0376348286729478	0.928175940196609
LOC680875	0.119196081634231	0.39567708335789
LOC680885	-0.0970492366341507	0.609691473537786
LOC680928	0.134933331959242	NA
LOC681186	-0.118154174369522	0.559024649338297
LOC681282	-0.27435272268044	0.111442412753482
LOC681367	-0.0284645093197042	0.950463235140953
LOC681410	-0.132697757293895	0.481202044721447
LOC682225	0.0955491679562321	NA
LOC682357	0.256489719093565	0.595793092089797
LOC683313	0.0784406219266627	0.717109136964915
LOC683404	0.0289200597746948	0.906443533616529
LOC683508	-0.304986823040591	0.173190198594822
LOC683674	0.070060665306733	0.593158511448493
LOC683897	0.00309523821377056	0.986998536599493
LOC684193	0.0815435821668693	0.645824331016263
LOC684444	-0.0533118229471494	NA
LOC684841	-0.120799557049148	0.438163894092749
LOC684998	0.0893175161320139	NA
LOC685067	0.161251761713383	NA
LOC685574	0.0195873105059077	0.911416761417278
LOC685619	-0.105584245998684	0.416959666751104
LOC685849	-0.017088518590854	0.910439079872842
LOC685964	0.139653197182693	0.330389043107258
LOC686143	-0.0992376197827447	0.605030333327176
LOC687035	0.00802370843219347	NA
LOC687399	0.118272574896908	0.451474479080126
LOC687508	-0.0722096325381401	0.645850557367367
LOC688126	-0.196258767270827	0.128193776636021
LOC688390	-0.0706545629357951	NA
LOC688459	0.000114277582771827	0.999398650923719
LOC688637	0.203202291965164	0.554206313126866
LOC688765	-0.00227801423633878	0.993108185837797
LOC689574	-0.563451949658768	0.062885938106076
LOC689589	-0.0440628575244268	NA
LOC689618	-0.0873597381594111	0.557163552279123
LOC689770	-0.269697672763706	0.430131442456358
LOC689959	-0.0136860049806682	NA
LOC690000	-0.0171637004711016	0.940221961357817
LOC690020	-0.165107365461145	0.456807666281048
LOC690035	-0.0319294930295877	0.915754701518425
LOC690082	-0.110414418828737	0.503449740773756
LOC690155	-0.314975162192061	0.201116038634804
LOC690206	-0.174691759664936	0.268878268221557
LOC691083	-0.13670075613744	0.440715370309006
LOC691113	-0.168600354428114	0.227926397219644
LOC691143	-0.121559205790296	0.374507750336554
LOC691162	-0.090478052579936	NA
LOC691170	-0.13649585236727	0.507774597953219
LOC691280	-0.138451465760126	0.444947158304998
LOC691354	0.0634278984328827	0.693462230320479
LOC691422	-0.0667947411297236	0.806537079951249
LOC691485	0.149706337947811	NA
LOC691658	-0.121659329327949	0.480994162620503
LOC691807	-0.0804286431664849	0.674737746002903
LOC691921	-0.121461037588968	0.795546796928421
LOC691995	-0.796333388607735	0.0398094246975212
Lonp1	0.0630790822806899	0.69544723287191
Lonp2	-0.156366808756763	0.544878560040271
Lor	-0.0251361766053169	0.905008459599018
Lox	0.102243011569797	0.444947158304998
Loxl1	0.118367680095673	0.713619784846734
Loxl2	0.207786374339889	0.46947616289385
Loxl3	0.473300091752863	0.123144588310663
Lpal2	0.114513930303843	NA
Lpar1	0.00542191405091685	0.982668981522901
Lpar2	0.0158923445451435	NA
Lpar3	-0.0975659577140107	NA
Lpar4	-1.05861230273031	0.00358700148322821
Lpar6	0.678830536566609	0.0577269453507993
Lpcat1	-0.246185029014656	0.189432953831898
Lpcat3	0.142737196694744	0.43973895845958
Lpcat4	0.0315811844593306	0.850120327965627
Lpgat1	0.0321620512703058	0.889596860250866
Lpin1	-0.229698357884336	0.0810625355936073
Lpin2	-0.158891393203913	0.159368910556348
Lpin3	0.229470365063915	0.132640413735361
Lpl	0.0608841257473447	0.925568813893382
Lpo	-0.0083055003305148	0.964863330302877
Lpp	0.0837693139905591	0.647061955515407
Lpxn	0.283586830005992	0.377932075631032
Lrat	0.450500419114121	NA
Lratd1	0.121000848946958	NA
Lratd2	-0.0695126348544717	0.707547734266931
Lrba	0.00953571422953381	0.969673638626227
Lrch1	0.185451722297807	0.238897248707046
Lrch2	-0.163164412939004	0.364255199044181
Lrch3	0.027323801423691	0.8977772139696
Lrch4	-0.146942483247749	0.235805642520844
Lrfn1	0.237287431279569	0.128307987895118
Lrfn2	-0.0180355360566358	NA
Lrfn3	-0.0573274937808526	0.819286945921903
Lrfn4	0.112619392006507	0.476904480992634
Lrfn5	0.0497802002087182	0.685310754118866
Lrg1	-0.161512079434268	0.654687579526789
Lrguk	0.0450460953269527	0.897995760859967
Lrif1	-0.182473737119253	0.38605346329454
Lrig1	0.380617343374059	0.195002963865815
Lrig3	-0.219539065359927	0.186938965850471
Lrit1	0.0376772176610141	0.836171417043821
Lrmda	-0.148361626416326	NA
Lrmp	-0.117506946484784	0.580879286114584
Lrp1	-0.278621669397831	0.159883140629991
Lrp10	-0.0906534175602722	0.690216033349742
Lrp11	0.131356595287544	0.349066436033107
Lrp12	0.247187819459354	0.257481783055231
Lrp2	-0.0766357161594904	0.593150126999251
Lrp2bp	0.019247554433985	NA
Lrp3	0.0272618591575746	0.886464209560586
Lrp4	0.0317693125943226	0.944638760983106
Lrp5	0.0888727053460308	NA
Lrp6	-0.403309598831033	0.207982850056879
Lrp8	-0.0720349182422879	0.863687320340817
Lrpap1	-0.184596689331741	0.205471812839352
Lrpprc	-0.0211144554595606	0.927590293603895
Lrrc1	-0.142673966288553	0.426859352011051
Lrrc10b	-0.0968995190708286	0.494516367896526
Lrrc14	-0.185144029080439	0.297429418470184
Lrrc14b	-0.0316671902810111	0.840727469206775
Lrrc15	0.283001535512151	0.539804990248265
Lrrc17	1.15737549614896	0.0156255057850345
Lrrc18	0.372878411690684	NA
Lrrc19	0.0169782078983394	NA
Lrrc20	-0.0650741280492664	0.697060099199239
Lrrc24	-0.0306057087387925	NA
Lrrc26	-0.124112021348745	0.466274293402919
Lrrc27	-0.0820023061554593	0.481764483271069
Lrrc28	-0.188701329507054	0.330089870549436
Lrrc29	-0.00105258218843929	NA
Lrrc32	-0.000361407255592638	NA
Lrrc36	-0.0407834999258254	0.820790044761048
Lrrc38	0.167553616108297	NA
Lrrc39	0.00052505053938301	NA
Lrrc4	0.0683025724900661	NA
Lrrc40	-0.136935947756864	0.373018419520008
Lrrc41	-0.00169856761030296	0.995660662176667
Lrrc42	-0.380125812603801	0.229120687826324
Lrrc45	-0.0495707659833666	0.920539712650451
Lrrc46	-0.0297469674842974	0.905008459599018
Lrrc47	0.224748014722903	0.331332298313117
Lrrc49	0.0175511737973739	0.936620230443368
Lrrc4b	-0.0431711193496227	0.8977772139696
Lrrc4c	0.105717807958043	NA
Lrrc51	-0.0173896174654358	NA
Lrrc56	-0.00672285482591306	0.980701598089834
Lrrc57	-0.0393744534797875	0.881317164037199
Lrrc59	0.248396888007656	0.129502003036306
Lrrc61	-0.0714540020710626	0.588617236315093
Lrrc7	-0.180899863828776	0.162978816462127
Lrrc71	-0.0368796717638427	0.857363020948371
Lrrc73	0.025760276634065	0.893831761596407
Lrrc75a	0.130778911705498	0.553287446721443
Lrrc8a	0.101699476932518	0.529493303957866
Lrrc8c	0.000643529384470654	0.996824719532401
Lrrc8d	0.0166660915780756	0.970098105111962
Lrrc8e	-0.0491430955862704	0.863510639087478
Lrrfip1	0.0285847610236516	0.927287661456522
Lrrfip2	0.0277610408586053	0.863179069338458
Lrrn2	-0.220028553806818	0.138884760872914
Lrrn3	0.0160351280914002	NA
Lrrn4	0.0793995658178375	NA
Lrrn4cl	0.627263344088323	0.0667195520195548
LRRTM1	0.0464348472213683	NA
Lrsam1	-0.0840178100483078	0.778674572174446
Lrtm2	0.0921035449360827	0.679347329122533
Lrwd1	0.0490244346812689	0.85383319393913
Lsamp	-0.971247239143377	0.0896594871463968
Lsg1	0.0877519063896095	0.564502580008288
Lsm1	0.00942723039541882	0.973997949242536
Lsm10	-0.458073770810426	0.0995123781813349
Lsm11	0.181599276567888	0.230695180374811
Lsm12	-0.194179209428471	0.583625083929776
Lsm14a	-0.00173117413968527	0.994885332106122
Lsm14b	-0.00825849734805217	0.977253686567287
Lsm2	-0.312764257126107	0.0945651155697671
Lsm3	-0.200796050591	0.218716471852853
Lsm4	-0.259366461602447	0.201978563339757
Lsm5	-0.213494899555135	0.371547033180601
Lsm7	0.157943133390838	0.343179663242875
Lsm8	-0.0682989249907475	0.925568813893382
Lsmem1	0.211392824347015	NA
Lsmem2	-0.0379011118254606	0.844108882350784
Lsp1	0.481040904554789	0.040822310292332
Lsr	-0.0600209124628357	0.74255828835684
Lss	0.230168763702872	0.233548287029549
Lst1	-0.114186664040571	0.679919296016526
Lta	0.0865038989339917	NA
Lta4h	0.612015600655488	0.0380701859671891
Ltb	-0.0951791773473412	0.638238625999485
Ltb4r	-0.097144487918019	0.596288062473562
Ltb4r2	-0.138632775292216	0.342137636924217
Ltbp1	0.427699499859568	0.0672525623393794
Ltbp2	0.543355447115401	0.00677019948071237
Ltbp3	-0.0872119591928886	0.618346193815191
Ltbp4	-0.606964735778016	0.0384830698446482
Ltbr	-0.129547423108878	0.707232059097812
Ltc4s	-0.053319894516326	0.906443533616529
Ltk	-0.146481816737432	0.350104304538945
Ltn1	0.21422274914261	0.411034609881612
Lto1	-0.0784734239355958	0.688736026396062
Ltv1	0.157343012508647	0.411292590175503
Luc7l	0.0325637721813088	0.869029727850054
Luc7l2	0.0318134442245963	0.875244959852623
Luc7l3	0.145061979129732	0.640897953600709
Lum	0.56892249009298	0.0391821959114039
Lurap1	-0.170736417639431	0.280726789463167
Lurap1l	-0.230308465818933	0.595577454886083
Luzp1	0.158442725276698	0.381906411238728
Luzp2	0.0979242251597814	NA
Lxn	-0.217673464937981	0.596943324715985
Ly49s7	0.0291305864827378	NA
Ly6al	0.385537662422921	0.015705511107191
Ly6e	-0.0622357711944339	0.856833169411291
Ly6g6c	-0.0308720961432707	0.910522728637877
Ly6g6e	-0.00491754899457764	0.97695947140907
Ly6h	-0.053338011899724	0.791339364817533
Ly6i	0.0205908829744486	NA
Ly6l	-0.238500720882255	0.501461224654863
Ly75	-1.18189330773814	0.119432467220298
Ly86	0.065440119743271	0.846738658402417
Ly96	0.513378675713343	0.0364068095722894
Lyar	-0.173205334038549	0.39567708335789
Lyl1	-0.0580605234577609	0.77452240697453
Lyn	-0.100255679077952	0.487690387143913
Lynx1	-0.0512023670906405	0.736056547341106
Lypd2	-0.110329947435906	NA
Lypd3	-0.181982043152649	0.202275248390877
Lypd6b	-1.11640438066464	0.0240087863867372
Lypd8	-0.0574811381709361	NA
Lypla1	0.131220791607259	0.421801932682728
Lypla2	-0.110874710402674	0.404361495397632
Lyplal1	-0.258414162572262	0.275905955530258
Lyrm1	0.148096517569279	0.542148883400765
Lyrm2	-0.174997914052382	0.371753322399398
Lyrm7	-0.00490957817870719	NA
Lyrm9	-0.117729367559212	0.418175874433038
Lysmd1	0.0917700272397113	0.699203264431258
Lysmd2	-0.541242535663454	0.00913216148118114
Lysmd3	0.20407540603428	0.780277985361145
Lysmd4	0.00825238012069818	0.97280633437592
Lyst	0.0161393861451495	0.933812130496334
Lyve1	-0.7112676917719	0.267033781496148
Lyz2	0.124341963498068	0.681059794836571
Lyzl6	0.0176814608256404	0.934848505891672
Lzic	-0.0798904433632099	0.694374360480846
Lztfl1	-0.0935794956340246	0.750955475629666
Lztr1	-0.085941147002992	0.575136134386605
Lzts1	-0.307844592031099	0.0379651021180932
Lzts2	-0.130750911603169	0.557024855031233
Lzts3	-0.130032791215986	0.351413201639042
Mab21l1	-0.336301502067467	0.245363512285595
Mab21l2	-0.282949074908005	0.384833489134998
Mab21l3	0.20724212283564	0.575151855348077
Mab21l4	-0.0258053968757643	0.917235972747681
Macf1	0.276892873838904	0.0581690417708563
Maco1	-0.132386485709933	0.36171433155578
Macrod1	-0.545597546540786	0.0751496333090177
Macroh2a1	-0.133593569145066	0.47052647106085
Macroh2a2	0.109908840081193	0.353467369141298
Mad1l1	0.0159619443699572	0.919349083480316
Mad2l1	-0.0240084957421676	0.93573299042097
Mad2l1bp	-0.130850615671593	0.428475714064651
Mad2l2	-0.043076787610576	0.811434034581765
Madcam1	-0.0577977127024836	0.752424632363055
Madd	-0.0632518958990449	0.717178048764027
Maea	0.116022737089827	0.649039549452573
Maf	0.15487715567447	0.484712768858871
Maf1	-0.279701842342167	0.138320646141846
Mafa	0.158560558765351	NA
Mafb	0.180113078999486	0.523125644709405
Maff	0.328145499207078	0.0811463641912922
Mafg	0.0441834654605566	0.815490456489067
Mafk	0.146419472657914	0.362625885374276
Mag	0.0172601579029914	0.930860201168586
Magea9	0.0492261308057733	NA
Mageb16	-0.0795318257126212	NA
Magec2	2.12482612740317e-05	NA
Maged1	-0.132080542147191	0.467802686363958
Maged2	-0.221792024903968	0.337765915745648
Magee1	-0.257252160144358	0.236233404662344
Mageh1	-0.233026003902241	0.396865805218674
Magi1	-0.0738086061181775	NA
Magi2	-0.155393038946557	0.385258977668731
Magi3	-0.124354354994454	0.490681911115358
Magix	-0.0557104875030259	0.812770453225737
Magoh	0.0645663052143988	0.837285865955234
Magt1	0.279491640235198	0.119935640102242
Maip1	-0.109675206867601	NA
Mak	-0.0106300644115871	NA
Mak16	0.0821048892540848	0.736056547341106
Mal	-0.327802125698132	0.216900264501143
Mal2	-0.143897377377377	NA
Mall	1.22342596658193	0.0656662459292643
Malsu1	-0.173272444974263	0.258418389633138
Mamdc2	0.510804602890813	0.114736852961267
Mamdc4	-0.196209785569427	0.322149899520249
Maml1	0.0604832335051633	0.811434034581765
Maml2	0.121046640795542	0.490447190322176
Mamstr	-0.180067340923174	0.316941412873946
Man1a1	-0.44144442210338	0.0160947168730355
Man1a2	-0.0297712603061164	0.852562547598571
Man1b1	0.0490803349899309	0.758506969652409
Man1c1	0.0412331700225863	0.772499319014877
Man2a1	0.159619524365365	0.518003724708983
Man2a2	-0.157782267151585	0.486609434941555
Man2b1	0.102866098935283	0.385258977668731
Man2c1	0.0379425331652534	0.925568813893382
Manba	-0.0362362567141297	0.920209907784967
Manbal	-0.228529433599777	0.272725075650565
Manea	-0.131968752246452	0.455093314688872
Maneal	-0.0848677145924777	NA
Manf	0.275519895314577	0.148017346835907
Maoa	-0.017928210225465	0.933812130496334
Maob	0.58701523333106	0.0535600918800446
Map11	-0.0951754424237548	0.647061955515407
Map1a	-0.0295330679342687	0.887753771998162
Map1b	0.263184794203814	NA
Map1lc3a	-0.134839799232894	0.491036782961873
Map1s	0.0422311391246311	0.895119952061556
Map2	-0.209046352300208	0.367717802027238
Map2k1	0.0199734384910499	0.931900942430584
Map2k2	0.200511160995731	0.505675986033688
Map2k3	0.112115945840335	0.689104054478902
Map2k5	-0.240106176693896	0.171002547440326
Map2k6	-0.632665841176944	0.0398094246975212
Map3k10	0.152132406485597	NA
Map3k11	0.111747743407757	0.494544913360143
Map3k12	-0.0868169261838343	0.75412303913739
Map3k14	-0.107976741805434	0.46947616289385
Map3k19	0.0206261550728346	0.930173572837442
Map3k20	0.592876365758041	0.0265280946981259
Map3k3	-0.00934425005507222	0.965458935571804
Map3k4	0.209329912421616	0.21217507441246
Map3k6	0.101879177106304	0.606125250688011
Map3k7cl	0.192128341127345	0.475569781648645
Map3k8	0.214967886552227	0.679919296016526
Map3k9	0.0749318186032291	0.647869362880607
Map4	0.0626766580487903	0.83222281966194
Map4k1	0.0188234604840698	0.906443533616529
Map4k2	-0.145988016622734	0.308970383493366
Map4k3	-0.0302034469885424	0.889301979817644
Map4k4	0.575608840473228	0.0229546935736671
Map4k5	0.106330234195139	0.669301737978057
Map6	-0.0435491491976761	0.812169247412122
Map6d1	-0.0724977799881925	NA
Map7	0.126518767996073	NA
Map7d1	0.229047221359757	0.116700220780863
Map7d2	0.152208308525821	0.326013188353937
Mapk1	0.129566542965925	0.473031309667045
Mapk11	0.0801706290571973	NA
Mapk12	-0.00531469147457742	0.982668981522901
Mapk13	-0.0611231189516461	0.649039549452573
Mapk14	0.0946498031383101	0.646423409870858
Mapk15	-0.00210410466477917	0.994004389624829
Mapk1ip1	0.0188493278994937	0.948086232444983
Mapk1ip1l	-0.0124449371459043	0.946112326173516
Mapk3	-0.0984589446498969	0.552430505737142
Mapk4	-0.0554550348365535	0.732342388662939
Mapk6	0.144537780987198	0.401652126620018
Mapk8	0.031712612328743	0.838220398543497
Mapk8ip1	-0.0325183828637785	0.863687320340817
Mapk8ip2	-0.00975065102766504	0.952987639105623
Mapk8ip3	0.0530249430924261	NA
Mapk9	0.0159048267516031	0.931089820140781
Mapkap1	0.201666969730574	0.292370338732413
Mapkapk2	-0.0168364904404434	0.959156237540542
Mapkapk3	-0.18836344076579	0.297269040433462
Mapkapk5	0.127157710077221	0.320260643194366
Mapre1	0.261033032908477	0.194730759839083
Mapre3	-0.257967988841594	0.382500434421832
Mapt	0.0703310086136462	0.739112424914722
Marc1	0.0369061376669411	0.821095963285702
Marc2	-0.377825803856497	0.0306749251692334
Marchf1	0.12580691108596	0.42857992799116
Marchf10	0.00199490029669569	NA
Marchf11	0.118997484465639	NA
Marchf2	0.0181051093899089	0.91428139103464
Marchf3	0.313061703789488	0.201688544008402
Marchf5	0.121840529135032	0.296689391641967
Marchf6	0.0681672750717954	0.638954228502816
Marchf7	-0.0783495963868344	0.605463752293233
Marchf8	-0.0428367607579876	0.871152823336944
Marchf9	-0.0184029047252174	NA
Marcks	0.195092113764641	0.633278997977707
Mark1	-0.186882038685431	0.291309658623485
Mark2	-0.0920408325437627	0.735060616848746
Mark3	0.110248680104549	0.580879286114584
Mark4	-0.0226563262887263	0.920729576865409
Mars1	-0.0388571111674532	0.826837625284558
Marveld1	-0.194769687390922	0.137408876553705
Mas1	-0.0106318805886971	0.973436638098077
Masp1	-0.129775551597051	0.475355595115499
Masp2	0.0902518829350516	NA
MAST1	-0.0959958865306323	0.487690387143913
Mast2	-0.0202432568922708	NA
Mast3	-0.0688058915497614	0.699544149368598
Mast4	0.070288391083122	NA
Mat1a	-0.0374408200750826	0.904785785493078
Mat2a	0.00910298973701362	0.97280633437592
Mat2b	0.0657792743331402	0.623839483779805
Matk	0.0139467200791747	NA
Matn1	-0.207073999415842	0.434387487003539
Matn2	0.149318261729437	0.582218887696198
Matr3	-0.0064302589750671	0.970098105111962
Mau2	0.0513447302378518	0.667656042654427
Mavs	-0.11590544259256	0.344619276616381
Max	0.0229691476327272	0.90581892050473
Maz	-0.0175551486884622	0.920209907784967
Mb	0.0625206408569143	0.970098105111962
Mb21d2	-0.0959520422068358	0.627361689285194
Mbd1	-0.00676465774317059	0.970622463865662
Mbd2	-0.0110264478114583	0.951603549195993
Mbd3	-0.166502270607344	0.620091557821235
Mbd4	-0.0794534019131889	NA
Mbd5	-0.212587714573937	0.594572228130086
Mbd6	-0.00713926628040884	0.982668981522901
Mbip	-0.0964603431640523	0.694374360480846
Mbl1	0.0939800959229418	0.483482351889954
Mblac1	0.0173943664468901	0.95276357312225
Mbnl1	0.0145273626603473	0.959184684754095
Mbnl2	0.307093096946842	0.273361276230765
Mbnl3	-0.112389702937944	NA
Mboat1	-0.573914708337375	0.0193093067856328
Mboat2	-0.0514529450059626	0.888350392797202
Mboat7	-0.248764311071932	0.0914096172106849
Mbp	-0.189681894149405	NA
Mbtd1	-0.0613903778346305	0.706949996926289
Mbtps1	-0.338455837634406	0.0246894140498305
Mbtps2	0.293639262720175	0.086750903904204
Mc4r	-0.0218388941034444	0.899336859247169
Mc5r	-0.125092886254748	NA
Mcam	0.233977634245841	0.167409973429974
Mcat	-0.280524301594148	0.157190863173366
Mccc1	-0.372085567266609	0.10063751593841
Mccc2	-0.199448413909931	0.524815449370931
Mcee	-0.106616765598282	0.632768731061334
Mcf2	0.0273563783564503	NA
Mcf2l	0.0321214850575169	0.869320745945836
Mcfd2	-0.0297007356484258	0.888203687184785
Mchr1	0.0227892987102836	0.898009803938011
Mcl1	-0.0422796327264869	0.846271183417341
Mcm10	0.0366117092470972	0.851859583879367
Mcm2	0.0419450687352505	0.808354128021258
Mcm3	-0.0790618549497877	0.663560422760261
Mcm3ap	-0.0507488093515347	0.772078309902522
Mcm4	-0.0565338720048576	0.910439079872842
Mcm5	-0.0343632987808808	0.849768384101326
Mcm6	-0.233801535962173	0.303470260261359
Mcm7	-0.268607609880606	0.104719302320537
Mcm8	-0.142078626546986	NA
Mcm9	-0.165651999198357	0.305041067004112
Mcmbp	-0.0359582418933115	0.808033768425302
Mcoln1	-0.258363342681349	0.0826009189785248
Mcoln2	0.0654674271524067	0.906374636347181
Mcpt1	-0.0964588324645241	0.546833074683185
Mcpt10	-0.230855645714575	NA
Mcpt1l1	0.0703561113780351	NA
Mcpt2	0.0355790856119915	0.874220105026119
Mcpt3	0.0753239773124648	NA
Mcpt4	-0.0139236658176838	0.945169558657827
Mcpt9	-0.499008963291621	NA
Mcrip1	-0.0861561316417294	0.828638911315274
Mcrip2	-0.385520008329699	0.0982365613391527
Mcrs1	-0.11687338173879	0.416542939278708
Mcts2	-0.0333453357358806	0.899371999530182
Mcu	0.0201516797884249	0.960223571025854
Mcub	0.701936526494098	0.0607302202310796
Mcur1	-0.0358604781024372	0.845632219603
Mdc1	-0.0933803223126954	0.643941981905462
Mdfi	0.230839826076435	0.605511341519665
Mdfic	0.53275445998065	0.0228360716093404
Mdga1	-0.0187336361606247	0.910439079872842
Mdga2	-0.171700512607316	NA
Mdh1	0.0547501393275631	0.769552519174843
Mdh2	0.065356568366095	0.736076162151029
Mdk	-0.102978757393325	0.7510303696168
Mdm1	-0.265875545883789	0.160010769483127
Mdm2	0.231435846172133	0.219307698850155
Mdm4	0.238371311175404	0.219307698850155
Mdn1	0.0962934348758289	0.447209361323738
Mdp1	0.0209778314361344	0.912460211452725
Me1	-0.0698944021875256	0.74680296484215
Me2	0.0275426160725125	0.849009098894325
Me3	0.00298983203345227	NA
Mea1	-0.235762229721033	0.479960049217955
Meaf6	-0.0377661639345579	0.905126282698623
Mecom	0.405879481270568	0.238592864567562
Mecp2	-0.0137148101689846	0.940673748764634
Mecr	-0.0264299197502398	0.905008459599018
Med1	-0.191237663832096	0.370128838429436
Med10	-0.0208601338253018	0.93573299042097
Med11	-0.193933501583606	0.309349013293256
Med12	-0.0192587385124252	0.934852667027535
Med13	0.0741388447581999	0.694374360480846
Med13l	0.088172814184011	0.68767432177356
Med14	0.0164952541643135	0.950271537364972
Med15	0.129139819954679	0.582908778373686
Med16	-0.0209628878736279	0.905584881202906
Med17	-0.0577376836218608	0.781774160444132
Med18	0.0129300993776358	0.966872868164641
Med19	-0.083178036783611	0.769331130815058
Med20	0.102960945418141	0.535552950649974
Med21	0.141898873360214	0.590405907457741
