ID	contralateral.osteoarthritis.inductionvssham.surgery_logFC	contralateral.osteoarthritis.inductionvssham.surgery_padjFilter
Ndn	0.176821179564714	0.704141408529572
Ndnf	-0.0532142390417185	0.790210291562662
Ndrg1	-0.355909727989568	0.0202724041149295
Ndrg2	-0.251976155674491	0.0900174220416605
Ndrg3	0.0253976000160652	0.886857260702378
Ndrg4	-0.263945450171299	0.0536420852066567
Ndst1	0.0130805187909493	0.953397574940207
Ndst2	0.00271795514237994	0.990939488286051
Ndufa1	0.0474414782833872	0.738679336415665
Ndufa11	-0.158619873088002	0.353369190232638
Ndufa13	-0.0424283344293279	0.828966026380276
Ndufa2	0.0802100650541977	0.669275385678418
Ndufa3	0.186746145389879	0.0903077057368586
Ndufa4	0.0122780367241226	0.947314767765361
Ndufa4l2	-0.671181629229249	0.0801188148565701
Ndufa5	0.0694204065425019	0.668923728073001
Ndufa6	0.0887188111992607	0.764460272540485
Ndufa7	0.0293637328177834	0.850268649003349
Ndufa8	0.124355131498788	0.566757407223688
Ndufa9	0.0607018135264266	0.677043283228755
Ndufab1	0.0781183566662218	0.764532449261581
Ndufaf1	0.00310306696704821	0.989791596996549
Ndufaf3	0.0364973557896295	0.88765740241974
Ndufaf4	0.133859322238363	0.338282602127142
Ndufaf5	-0.0447058634926663	0.804312321000143
Ndufaf7	-0.00975155465491717	0.963701114667428
Ndufaf8	0.0324154499461269	0.846193066791339
Ndufb1	0.134384802273615	0.49818077142946
Ndufb10	0.170599932375378	0.351319123632836
Ndufb11	-0.0524413038389966	0.764532449261581
Ndufb2	0.0620844791479804	0.76759695172876
Ndufb3	0.0311945008502832	0.847317003918918
Ndufb5	0.0594664612338018	0.671123265848234
Ndufb6	0.125590378713405	0.476058944325728
Ndufb7	-0.0146380025428279	0.957724389289352
Ndufb8	-0.14999674659089	0.558489501690204
Ndufb9	0.0685657966074036	0.725311137095112
Ndufc1	0.138135062055618	0.242972077771627
Ndufc2	-0.0328046739574539	0.913179586804668
Ndufs1	0.143862208028219	0.230077195574316
Ndufs2	-0.00173213991852172	0.993038284988733
Ndufs3	0.0659679355195362	0.696770995858382
Ndufs4	0.0342368110246873	0.872591036347532
Ndufs7	-0.010804553534161	0.971533337310984
Ndufs8	0.0726948052577505	0.795714631454826
Ndufv1	-0.0731193238624819	0.484973165103079
Ndufv2	0.146721886912051	0.38685398328505
Ndufv3	0.0958713702678793	0.492617074847512
Neb	0.216611912365004	NA
Necab1	-0.0911583100260627	NA
Necab2	-0.033005588795616	0.835518725723709
Necab3	-0.108511104743275	NA
Necap1	-0.0883712641578249	0.406212220849669
Necap2	-0.145672006736115	0.164268766313753
Nectin1	0.0213492560431359	0.906960512508845
Nectin2	-0.0562733615577118	NA
Nectin3	-0.123207814405521	0.498084847006169
Nectin4	0.10246235604929	NA
Nedd1	-0.327265680058971	NA
Nedd4	-0.117151267781667	0.587989682780032
Nedd4l	-0.228768332691278	0.345102022407135
Nedd8	0.0992755047198166	0.365150396422072
Nedd9	0.0649184346305027	0.72236682051291
Nefh	-0.093779156952257	0.579690841434941
Nefl	0.0261633057847437	NA
Nefm	0.0202233153556346	NA
Negr1	0.0629080608967474	0.664570751432486
Neil1	0.00329842438148553	0.986290891057825
Nek1	0.090074334422253	0.783088144014873
Nek3	0.011761262317167	0.960745444471858
Nek4	-0.00578370290220231	NA
Nek6	0.137522022210029	0.509826505141872
Nek7	0.454829497110003	0.0497683322668008
Nek9	0.0250123138126916	NA
Nelfa	-0.279514688209586	0.0932126019398238
Nelfb	-0.244307950791285	0.23293750075988
Nelfcd	0.110094385503283	0.387084611124545
Nelfe	-0.116187750628038	0.458474254426599
Nell1	-0.057702117718808	0.722549930187048
Nell2	-0.000239461761204929	NA
Nemf	0.250567545945948	0.0816420593785098
Nemp2	-0.120947879830553	0.384720040428576
Nenf	0.0288894587500934	0.88296378447586
Neo1	-0.0471528513337161	0.88583464882249
Nepn	-0.00994644029364178	NA
Nes	-0.0300941709816751	0.79665713549753
Net1	0.0221194542759751	0.959327851092079
Neto1	-0.0141824834358584	NA
Neto2	0.0156519047958925	NA
Neu1	-0.0342794411086356	NA
Neu2	0.0128192810888752	0.968748369060909
Neu3	0.00100552831029344	NA
Neurl1	-0.119665180503905	0.603792858090289
Neurl1b	-0.0835242463070456	NA
Neurl2	-0.138788459676354	NA
Neurl3	-0.0965482177615682	0.486556216390944
Neurl4	0.0434902731025621	0.76204206212326
Neurod1	0.0723717627322227	NA
Neurod2	0.0129309601334704	0.93084892244213
Neurod6	0.038960074183735	NA
Neurog1	0.010739458397377	NA
Neurog2	0.161830028630663	NA
Neurog3	-0.00649037891140036	0.974049358652562
Nexmif	0.0804474111737763	NA
Nexn	-0.0911498210201156	0.678772906164858
Nf1	0.0502199063058466	0.798862469174261
Nf2	0.167576719073605	NA
Nfam1	-0.0183631672324527	0.915160154128092
Nfasc	-0.0333259385346611	0.860950949213543
Nfat5	0.0266108918066976	0.870553443173318
Nfatc1	-0.175885721152349	0.419836107230014
Nfatc2	0.101905971063013	0.708442565063081
Nfatc3	-0.022589933998276	0.915467446623806
Nfatc4	-0.133132277022906	0.379625128444721
Nfe2	0.373219545521612	NA
Nfe2l1	-0.00623910325383115	0.979529861267278
Nfe2l2	-0.313650386821433	0.0247744240783421
Nfia	-0.0742208162019642	0.655247218630203
Nfib	-0.170520689070807	0.577631097533855
Nfic	0.0562973003457898	0.747980495346361
Nfil3	0.333953442596517	0.177624769910713
Nfix	0.0476377172452906	0.896094490277432
Nfkb1	-0.0205680103325747	0.926452555282343
Nfkb2	-0.0123595254002389	0.957782564414639
Nfkbia	-0.0202843400249328	0.965946128398215
Nfkbib	0.0121969663827368	0.953397574940207
Nfkbid	-0.133421290726827	0.404113125367488
Nfkbil1	0.0315903388959047	NA
Nfkbiz	-0.128224599489171	0.622771551378999
Nfrkb	-0.0842518512594914	0.617731601707937
Nfu1	-0.0036093157018815	0.984169561319222
Nfx1	0.00666303510296284	0.980112164215816
Nfya	0.0130415870233191	0.947323620014601
Nfyb	-0.0641701231812091	0.652683793411202
Nfyc	0.0614690508422218	0.749609924134219
Ngb	-0.035503106957405	0.830274234492703
Ngdn	0.0130582237147472	0.953720730635228
Ngef	-0.274786427014559	0.333915259842734
Ngf	-0.149881485900432	NA
Ngfr	0.0251260159759719	NA
Ngly1	0.130590036942664	0.501125122490439
Ngrn	0.0249020429222693	0.927488347324894
Nhej1	-0.0391490398934664	0.846607042568068
Nhlh1	0.0914978702228186	0.643536384181963
Nhlrc2	-0.141350336801079	0.244652579208437
Nhlrc3	0.312775658679506	0.165978545370757
Nhp2	0.27184809893863	0.19727883297601
Nhsl2	-0.0314267519159079	0.870279508971738
Niban1	-0.0162612556491091	NA
Niban2	-0.22559044112853	0.15584002652845
Nicn1	-0.45680181847893	0.0403387057658587
Nid1	0.21188908238738	0.689076632292058
Nid2	-0.171992859822128	0.469693200986727
Nif3l1	0.0238929571670248	0.939144233433762
Nifk	0.0357732288256285	0.829908381724962
Nim1k	-0.360045523701253	0.111788874954848
Ninj1	0.237772608888919	0.15584002652845
Ninj2	0.0956022361047548	0.830095994025831
Ninl	-0.171546889858186	0.252245297441626
Nip7	-0.0378454023075161	0.907744339832414
Nipa2	-0.117582687731121	0.634913579311813
Nipal2	0.0621627241218121	0.717565427301081
Nipbl	-0.111452254644255	0.460026078326144
Nipsnap1	0.130322616241106	0.244652579208437
Nipsnap2	-0.0281197534854272	0.935752717900687
Nipsnap3b	-0.120310833495669	0.611452322505932
Nisch	-0.0758181871138213	0.804758774740424
Nit1	-0.179631330971269	0.524470260249388
Nit2	-0.169962737002928	0.328722452991852
Nkain1	-0.0359329791788756	0.794473281348632
Nkain2	0.0112431966396853	NA
Nkain3	0.0248370345371258	NA
Nkain4	-0.0102951460317149	0.954082164032896
Nkap	-0.0512682560325102	0.77695825903268
Nkapd1	0.0762512392730432	0.787650579127855
Nkd1	-0.0200336087637583	NA
Nkd2	-0.115427506030949	NA
Nkg7	0.383236014642211	0.202286245803251
Nkiras1	-0.149956221355327	0.390508293140174
Nkiras2	-0.230020884427141	0.162076129045654
Nkrf	-0.0186903240515734	0.915558585904351
Nktr	0.0699623620709584	0.672419148268589
Nkx2-1	-0.00471437793313623	0.980746843867977
Nkx2-2	-0.0266379831609553	NA
Nkx2-3	0.076977651931009	NA
Nkx2-5	-0.0129221784389291	0.944239277692513
Nkx3-1	-0.129185423076269	NA
Nkx6-1	-0.042169618205194	NA
Nkx6-2	0.0884576105497796	NA
Nle1	0.10494081304763	0.608817012650883
Nlgn1	-0.0544084913306575	NA
Nlgn2	-0.0874163320522952	NA
Nlgn3	-0.0957903449953452	0.416600049373462
Nlk	0.0279103120628328	0.907275762197681
Nln	-0.467552967737306	0.0250627630228779
Nlrc5	-0.00456086215169993	NA
Nlrp6	-0.0724869623886857	NA
Nlrx1	0.0120357103335103	0.969015351028659
Nmb	0.108394222532857	NA
Nmbr	-0.00124631354814841	NA
Nmd3	0.126465903055941	0.375857819812791
Nme1	0.000579053945530816	0.997218568516678
Nme2	0.00526575335878299	0.981390182831093
Nme3	-0.144370442839104	0.30678660574107
Nme4	0.0219078636585834	0.897105381789904
Nme6	-0.0345317440344415	0.893060977982139
Nme7	0.0574119664776074	0.776279609510974
Nmi	-0.0187661309813327	0.938539328180042
Nmnat1	0.05317082139217	0.755693219651793
Nmnat2	-0.0442114224634302	0.839352462570529
Nmnat3	-0.116783073772858	0.638672457765434
Nmral1	-0.0211896945956642	0.915467446623806
Nmrk1	-0.0229451135050782	0.954807436213642
Nmrk2	-0.0645165423924796	NA
Nmt1	-0.0128098462338908	0.953957736041898
Nmt2	0.118361940408172	0.462763265884346
Nmu	-0.0703603668791013	0.577631097533855
Nmur1	0.106648086351807	0.492929366870688
Nmur2	-0.0586884984377738	NA
Nnat	0.151871631399453	NA
Nnmt	-0.189025070500849	0.632468576032795
Nnt	0.122509443367688	0.576006802053344
Noa1	0.180841041867073	0.324824544047462
Nob1	-0.0246777772806457	0.951924375946043
Noc2l	0.010622273974155	0.953397574940207
Noc3l	0.177898424404406	NA
Noc4l	0.00501846406444439	0.984274177675909
Noct	0.255789863954543	0.238209900829201
Nod1	-0.0972765401868223	0.603383678870891
Nog	0.258756954692462	0.111788874954848
Nol10	0.123649373125708	0.305373327268434
Nol11	0.0149738553416974	0.953957736041898
Nol12	-0.0832108369619569	0.564048659244348
Nol3	-0.296064068049251	0.0700746656866088
Nol4	0.00624216547576584	NA
Nol4l	-0.0868010313034731	0.510512926370553
Nol6	-0.0324381409986234	0.849649973747409
Nol7	-0.121141756140458	0.551921274096818
Nol8	0.145877686799201	0.616261880890202
Nol9	-0.134260057885902	0.288922884467094
Nolc1	0.261202270996822	0.0303723107866011
Nom1	0.21060265339584	0.378242073241656
Nomo1	-0.0485400978405099	0.790583043537839
Nono	-0.0400600345355038	0.832199482493011
Nop10	0.204516384699346	0.184059791879466
Nop14	-0.0657014224814656	0.77695825903268
Nop16	0.0467746022637048	0.782901818317738
Nop2	0.0189229357223066	0.893752052001449
Nop53	-0.302496296287892	0.334340908189265
Nop56	0.133742483661594	0.332173722650756
Nop58	0.105210605982775	0.358780381017474
Nop9	-0.0796007530618272	0.609350592853471
Nos1	-0.0976073173148979	NA
Nos1ap	0.151542177249217	0.197470343552768
Nos3	0.00323738421270914	NA
Nosip	0.0786271566981114	0.780821387575839
Nostrin	-0.10978530811944	0.50489959928005
Notch1	-0.132959745674692	0.286614545198405
Notch2	-0.0937585073092055	NA
Notch3	-0.00179093339888325	0.993038284988733
Notch4	-0.0789820317635739	NA
Nova2	0.0297252775639327	NA
Nox1	0.0634615510227619	0.77695825903268
Nox4	-0.0118546035539477	NA
Noxo1	-0.0153766818281431	NA
Noxred1	0.0945590974683732	0.452554722047417
Np4	-0.318569232643993	0.727677261137396
Npas1	0.0354333482480822	NA
Npas2	1.17689446118174	0.016175418978184
Npas3	0.138466022588823	0.524191842437796
Npat	0.199154129099632	0.103916201158825
Npc2	-0.0120329272872599	0.947620472534901
Npdc1	-0.0187086108535048	0.929880213551485
Npepl1	0.172933277754726	0.213425570460309
Npepo	-0.0306635507267323	0.905240797944914
Npepps	-0.14411889927203	0.379625128444721
Npff	-0.0116525944528885	0.950938713078252
Npffr1	-0.138675172004527	NA
Npffr2	0.0396854698494105	0.764532449261581
Nphp1	0.0383467655274288	NA
Nphp4	0.0574056183571257	0.797606285964223
Nphs1	-0.00686907589502717	NA
Npl	0.144891830391817	NA
Nploc4	-0.0340612796051083	0.764532449261581
Nppa	-0.033355708273886	0.855031999831386
Nppb	-0.0399179602300768	NA
Nppc	0.0163756304585334	NA
Npr1	-0.0225483574948342	NA
Npr2	-0.0798022934901965	0.598441001311481
Npr3	-0.0318483605890076	NA
Nprl2	0.0721658127047489	0.746122092333308
Nprl3	0.0519331440588857	0.771354208751829
Nptn	0.00975119794690293	0.954009932877766
Nptx1	0.0253486425235145	NA
Nptxr	-0.17219078556126	0.172081315535188
Npvf	0.0192575404024984	0.914774518508715
Npw	-0.2425883635826	0.410989428335518
Npy1r	0.281761004416246	NA
Npy2r	-0.0846629266606485	NA
Npy4r	0.0155265443482921	0.913825580515924
Npy5r	0.0362825529863908	NA
Nqo1	-0.480415860413844	0.149686011659824
Nqo2	-0.151231943885852	0.867499389681268
Nr0b1	-0.190875380236352	NA
Nr0b2	-0.0601709182378203	NA
Nr1d1	-1.03160786932141	0.0204151808468768
Nr1d2	-0.845375543829871	0.0827162812932096
Nr1h2	-0.0605445492774521	0.751111452288584
Nr1h3	0.29777576024041	0.082473442523532
Nr1h4	0.0844649761768457	0.460026078326144
Nr1i2	-0.085986256240786	NA
Nr1i3	0.0268606066337149	NA
Nr2c1	0.0827418836294465	0.705802561810099
Nr2c2	0.0352449278616742	NA
Nr2c2ap	0.281181602648376	0.355175149962046
Nr2f1	-0.141350686105389	NA
Nr2f2	0.119273429592894	NA
Nr2f6	0.0243240619753413	NA
Nr3c1	-0.105805174998629	0.26755650553685
Nr3c2	-0.195367035114655	0.509462822997114
Nr4a1	0.00983828523649422	0.977967385145497
Nr4a2	0.0571133038345168	0.827107498400529
Nr4a3	-0.045915094789903	NA
Nr5a1	-0.0471789514003182	NA
Nr5a2	0.0261686175892359	NA
Nradd	-0.111491180253052	0.241297560504478
Nrap	-0.221358740194609	0.12874349976013
Nrarp	-0.0112024261069985	0.957830958882883
Nras	-0.125007617544572	0.234478568431332
Nrbp1	-0.0551055699105074	0.776279609510974
Nrbp2	-0.070990701362156	0.876098890574411
Nrcam	0.118869999408496	0.647233160647547
Nrdc	0.0435010626103178	0.81713270949671
Nrep	-0.0776616448029177	0.596899738524481
Nrf1	0.0490304617622224	0.77695825903268
Nrg1	-0.0435849854848609	NA
Nrg2	-0.0196606277713052	NA
Nrg4	0.0401528605469963	NA
Nrgn	0.0881413813497467	NA
Nrip1	-0.16948792971013	0.486556216390944
Nrip2	-0.131395458200384	0.301377497428244
Nrip3	0.049276678820017	NA
Nrk	-0.107820019497328	NA
Nrm	-0.193281091725852	0.113721390958036
Nrn1	-0.424641094171919	0.296992537796444
Nrn1l	-0.138256184069161	0.471675806793583
Nrp1	0.172861407115297	0.560904600182011
Nrp2	-0.143204620176341	0.307871022530793
Nrros	-0.000841146273010906	0.996770470722165
Nrsn1	0.0525919350079045	0.77695825903268
Nrsn2	0.000680921904398168	0.996473175983208
Nrtn	-0.542232446249852	0.082473442523532
Nrxn1	-0.0255178907681639	NA
Nrxn2	-0.0229491374617412	0.863181379836078
Nrxn3	-0.037294954290755	NA
Nsa2	-0.0273903009026117	0.88765740241974
Nsd1	-0.114962551067064	0.434313489626587
Nsd2	0.125745731504056	0.429899890563586
Nsd3	0.192599817007849	0.14188750095728
Nsdhl	0.184156675159706	0.241297560504478
Nsf	-0.0548237224036052	0.875885083685336
Nsfl1c	0.109069422064227	0.406683961176445
Nsg1	-0.0747351717194897	0.79507311217636
Nsg2	-0.0120935050599122	0.961247718932732
Nsmaf	0.0470116641171927	0.76759695172876
Nsmce1	0.0583569146960823	0.669583933972966
Nsmce2	0.168933600076474	0.179757655965067
Nsmce3	-0.0215388787722022	0.913179586804668
Nsmce4a	0.0740912589743816	NA
Nsmf	0.00790523249516895	0.973647698787339
Nsrp1	0.139933631097391	0.220581361426407
Nsun2	0.0774193711628577	0.746122092333308
Nsun4	-0.211777220179165	0.26755650553685
Nsun5	0.00914063393777909	0.961060289068628
Nsun6	0.0544896585595112	0.781737211268907
Nsun7	0.0131657824588443	NA
Nt5c	-0.292776196683032	0.233999107650846
Nt5c2	0.168616769959085	0.478909401818549
Nt5c3a	-0.0579030037773336	0.820084379619217
Nt5c3b	0.0128493517917594	0.965128974189028
Nt5dc1	0.112869267117844	0.937996703448391
Nt5dc2	-0.199885839254946	0.30733697603603
Nt5e	0.137947750916892	0.334417060235133
Nt5m	-0.0903615279914209	0.418102184179044
Ntan1	0.20404636301892	0.174632408513469
Ntf3	0.0305834685834174	NA
Ntf4	-0.138114213954464	NA
Nthl1	-0.0657039142659226	0.676963248807262
Ntm	0.148397380897542	NA
Ntmt1	0.117784021817549	0.2563731678228
Ntn1	-0.0572762516865479	NA
Ntn5	-0.111995419107262	NA
Ntng1	-0.0575314992478013	0.929850980574811
Ntpcr	-0.0311272669232547	0.862336883099141
Ntrk1	-0.066292567405795	0.561675962599221
Ntrk2	0.022963360938415	0.94580292014714
Ntrk3	-0.113865424034991	NA
Nts	-0.00583971857475252	NA
Ntsr1	-0.00793590819673806	0.961310005886496
Ntsr2	-0.0256132763720851	0.889574699047826
Nuak2	0.0488660173415836	0.794428509741697
Nub1	-0.0290469352368863	0.88768271239407
Nubp1	-0.00959675639304081	0.96115439960361
Nubp2	0.0379957842448722	0.860777369748221
Nubpl	0.0668113221858366	0.694785213866927
Nucb1	-0.241339608368403	0.426688187924539
Nucb2	-0.0376004271366401	0.854038406699419
Nucks1	0.034003912804252	0.935752717900687
Nudcd1	0.2840477711032	0.082473442523532
Nudcd2	0.0333432368526623	0.918796501112556
Nudt1	-0.0104083265806576	0.968565157579703
Nudt10	-0.0873536551324285	NA
Nudt11	-0.0234501320772145	0.897699589872999
Nudt12	0.0627025457271486	0.724854382830565
Nudt13	-0.0913524097479632	0.731000709387295
Nudt14	-0.0128048722518752	0.964101637300833
Nudt15	-0.293434318040534	0.116276011001331
Nudt16	-0.235359627253604	0.126743811317827
Nudt16l1	-0.107526656542484	0.501341751847199
Nudt18	0.0903447348855622	0.639034426734828
Nudt2	-0.0333605599783073	0.884208966899522
Nudt21	-0.0621901044521707	0.82504597135849
Nudt22	-0.200416569845915	0.40281169455977
Nudt3	-0.213671723439623	0.0990501555260539
Nudt4	-0.182580808484872	0.498084847006169
Nudt5	0.0680194073889275	0.749519242322949
Nudt6	-0.047342729902212	0.820905066396965
Nudt7	-0.00655413788652481	0.977967385145497
Nudt8	-0.0991862372226642	NA
Nudt9	-0.0465527357955633	0.790866319817951
Nuf2	0.116078084547477	0.634733861938644
Nufip1	0.055091603343822	0.739217445049039
Nufip2	-0.00696846040297672	0.973647698787339
Numa1	0.0300612738958321	0.911606097035731
Numb	-0.0428076405941429	0.756647394288979
Numbl	-0.106723719181929	0.75801397353222
Nup107	-0.00675535437172314	0.98327644527039
Nup133	-0.051175256675859	0.79653680681532
Nup153	0.0897716217483193	0.681155500711414
Nup155	0.116454528955057	0.387915764986221
Nup160	0.114546561476221	0.360212582545178
Nup205	0.230288580724128	0.0923327234663157
Nup210	0.191909242913311	NA
Nup214	-0.137474083882255	0.234863777947944
Nup35	0.108037283038742	0.710325911935445
Nup37	0.00971520079709975	0.961211817918499
Nup43	-0.0346369771593089	0.888859525254354
Nup50	-0.227534990601668	0.053207091472843
Nup54	-0.46038433282636	0.0539027363661871
Nup58	0.0153524643594798	NA
Nup62	-0.06163754827001	0.665359030256411
Nup62cl	-0.0219191030023991	NA
Nup85	-0.0863984657754759	0.637400655649316
Nup88	-0.0993134842371592	0.631240208480967
Nup93	0.00197642005583454	0.992066565132712
Nup98	-0.0240131112780215	0.897765059725928
Nupl2	-0.14055978273576	0.26755650553685
Nupr1	0.023340182290605	0.935749323334006
Nupr2	-0.173435851957827	0.421800659316976
Nus1	0.121919144012701	0.378511344583292
Nusap1	0.0996121549192939	0.658354311880472
Nutf2	-0.0141665825747275	0.951602476590147
Nvl	-0.143475045356482	0.370212283016741
Nxf1	0.163732107909235	0.32032482038498
Nxf7	0.0709189166595037	NA
Nxn	0.0445233604248489	0.757760483039798
Nxnl1	-0.199718042196189	NA
Nxnl2	0.0221475417508215	NA
Nxpe1	0.130047883877188	NA
Nxpe2	-0.0157875169231589	NA
Nxpe3	-0.311473809409236	0.147247607114554
Nxpe4	-0.00582038967442244	0.988945706130522
Nxph1	0.0753627457787927	NA
Nxph3	-0.00565792667773657	NA
Nxph4	0.0411800560276729	0.811868706293829
Nxt1	-0.128213965696347	0.534533390292327
Nxt2	0.0187201492064331	0.926452555282343
Nyap1	-0.0144946975751825	NA
Nynrin	-0.174606520534114	0.296992537796444
Oacyl	0.0193493292298701	0.935752717900687
Oaf	-0.295177052011656	0.121633465021341
Oard1	0.102712890881763	0.535278138899837
Oas1a	-0.0448971555511744	NA
Oas1b	0.0565151355891116	NA
Oasl	0.0710522706486083	0.638207532826369
Oat	0.00834397666316278	0.958047862773431
Oaz1	-0.134005342819904	0.327009585827922
Oaz2	-0.068369681384258	0.578847097707661
Oaz3	-0.00795184051927755	NA
Obi1	0.023439834020019	0.881976963681062
Obp1f	-0.00428555695846899	NA
Obp2b	0.0350096686206705	NA
Obp3	0.00161396120241974	NA
Obscn	0.0187133324130313	NA
Obsl1	-0.0212481484194278	0.950641697370538
Ocel1	-0.342115044748047	0.166436429533153
Ociad1	0.033721639360909	0.822302673972886
Ociad2	-0.101815227211315	0.54531193370707
Ocln	0.102097582129202	0.403809524078659
Ocm2	-0.0316655992835315	NA
Ocrl	-0.00119883272213883	0.996321321686102
Odc1	-0.0158677003060976	0.974049358652562
Odf1	-0.126083314884166	NA
Odf2	-0.290390167184834	NA
Odf2l	-0.0399995969777613	0.917463558964338
Odf3	-0.0412578692160972	NA
Odf3b	-0.0237101472455157	NA
Odf4	-0.0288443791171238	NA
Odr4	0.034650907894715	0.904532354017994
Ofd1	-0.000796475058515433	NA
Oga	-0.000239752324404208	0.997493971721041
Ogdh	-0.180990461754302	0.34843298875799
Ogfod1	-0.127735246586287	0.455225322402214
Ogfod2	-0.0965258351352514	NA
Ogfod3	-0.0207390045141853	0.964987473077563
Ogfr	0.0893408751176992	0.68423550009174
Ogfrl1	0.00794946929224061	0.98303553731991
Ogg1	0.00360841973626513	0.988808956576253
Ogn	0.240347478980905	0.603383678870891
Ogt	0.0270768620816355	0.871944932256983
Oip5-as1	0.246578928823933	0.105987153011673
Ola1	-0.165725131695476	0.219458446929857
Olah	-0.0454349969363443	0.837500166757834
Olfm1	-0.153701020693659	0.707145874437965
Olfm3	-0.0955877239543383	NA
Olfml1	-0.109209376405056	0.770108667072577
Olfml2a	-0.0534229168224618	0.818110519895569
Olfml2b	-0.143278560440344	0.266996638888206
Olfml3	-0.223443031784184	0.426293315670841
Olig1	-0.0644092087600319	NA
Olig2	0.0312022630587201	NA
Olig3	0.0431970051628294	NA
Olr1	0.0401788343042284	NA
Olr1078	0.00794303543390829	0.970345487335323
Olr1493	0.0722970916424241	NA
Olr1500	0.0560625219574087	0.736602883392973
Olr1641	-0.049412905263158	NA
Olr1654	0.0307550671339873	NA
Olr1696	0.0648777725825971	NA
Olr1867	0.0623355944765143	0.672758418748146
Olr287	-0.0260219269906505	0.919322142350301
Olr414	0.0503945518981936	0.781291132509024
Olr416	0.0385552689872322	NA
Olr442	0.0949882871929839	0.54608207058548
Olr59	0.0787849683775592	0.6829376339045
Olr857	-0.0432904723408463	0.857067294540129
Oma1	0.0243813739082022	0.93522243694961
Omd	0.199510936634233	0.534502473315783
Omg	0.000901043080877351	0.996141481773246
Omp	-0.0981067848046289	0.439088615178886
Onecut1	-0.00216889563150513	NA
Onecut2	-0.0299088974369575	NA
Ooep	0.118838529679635	NA
Opa1	-0.0486447876286444	0.814388152066468
Opa3	0.0635461588832449	0.508290286423689
Opalin	-0.0865437685836445	NA
Opcml	-0.0109594605211365	0.955549935546722
Ophn1	-0.0162622849425187	0.940533711168682
Oplah	-0.0745427490268842	0.79507311217636
Opn1mw	-0.188201776231768	NA
Opn1sw	0.0300476833833185	NA
Opn3	-0.164472728122768	0.541964436329276
Opn4	-0.0328501346107428	0.815047620269577
Oprd1	-0.116680505820529	NA
Oprk1	-0.0440555221688879	NA
Oprl1	-0.0642534653004434	NA
Oprm1	0.053486358755114	NA
Oprpn	0.031308009704258	NA
Optc	0.0196412679918474	NA
Optn	0.192933546805019	0.170515467654027
Orai1	0.00312266316687904	0.993103561035906
Orai2	-0.032050445950337	0.919804150165432
Orai3	-0.12947781829645	0.67290635579131
Orc1	-0.0151142247446501	NA
Orc2	-0.0575454855086779	0.757760483039798
Orc3	0.148769349748425	0.432766490723145
Orc4	0.0157470025005839	0.946665510557221
Orc5	-0.0143517769920649	0.949767358987729
Orc6	-0.126487374869787	NA
Orm1	0.114709172606397	NA
Ormdl2	0.177544080836777	0.242870417674395
Ormdl3	0.073673783329621	0.583909205114591
Os9	0.0787914394629627	0.459769131708333
Osbp	0.00386744311936837	0.980427138012957
Osbp2	0.0015976479613764	0.991742551092989
Osbpl10	0.0463672723370498	NA
Osbpl11	0.021403366897303	0.951788384117287
Osbpl1a	-0.0186757350047735	0.900434522742416
Osbpl2	-0.0906291471560801	NA
Osbpl3	-0.0885788112288104	0.77695825903268
Osbpl5	-0.22854511568136	0.414053729804924
Osbpl6	0.164678787675978	0.412563503807084
Osbpl7	0.00932824936697685	0.971390479045832
Osbpl8	0.0489416636437987	0.812945369067455
Osbpl9	0.0321191194702575	0.859062857892276
Oscp1	-0.255388534795769	0.25502718752087
Oser1	0.0643883725261052	0.762047132576338
Osgep	-0.246298267560528	0.0922606530858588
Osgepl1	0.281876702441613	0.0403387057658587
Osgin1	-0.0263929072436424	0.888740154297393
Osgin2	-0.360750440284029	0.244652579208437
Osm	0.0386226762546569	NA
Osr2	-0.178359193579717	NA
Ost4	0.0800345435403127	0.705802561810099
Ostc	0.118651399730524	0.498084847006169
Ostm1	-0.0773443338771447	0.779126350878018
Otc	-0.0620400119431981	NA
Otp	-0.0404703939413853	NA
Otub1	-0.0954092648153493	0.440799086949735
Otub2	0.0633020003090055	NA
Otud1	-0.276516374922057	0.193128360973253
Otud3	-0.0181717149028309	0.93084892244213
Otud4	0.0637973562084593	0.54532511016675
Otud5	-0.00936866349995213	0.976220377724426
Otud6b	0.0252128249672303	0.886708877004273
Otud7a	0.0308115894633074	NA
Otud7b	0.112659890912679	0.470521163745047
Otulinl	0.0903506651797317	0.79033542459585
Otx1	0.00287130245606892	NA
Otx2	-0.0686703614492616	0.605157010798338
Oxa1l	0.0145137150374381	0.953835582972326
Oxct1	-0.047912767728576	0.860777369748221
Oxct2a	-0.091729615508803	NA
Oxnad1	0.173739165880828	0.230077195574316
Oxr1	0.0118358243783163	0.970174489219497
Oxsm	0.171087088344331	0.175413719207814
Oxsr1	-0.40300923996756	0.130992738145863
Oxt	0.0387241219513657	NA
Oxtr	-0.027120930288957	NA
P22k15	0.00389464375850945	NA
P2rx1	0.0736608296137291	NA
P2rx2	0.000715793754580751	NA
P2rx3	-0.100755574128886	0.366892117743287
P2rx4	-0.211260986518738	0.39324965403874
P2rx5	0.223614721030791	NA
P2rx6	0.0848969812952314	NA
P2rx7	-0.0362446258004256	NA
P2ry1	-0.014388958996399	NA
P2ry10	-0.0530047250623538	NA
P2ry12	-0.0597742351811741	0.785367361743881
P2ry14	0.033371847683779	NA
