ID	contralateral.osteoarthritis.inductionvsipsilateral.osteoarthritic.induction_logFC	contralateral.osteoarthritis.inductionvsipsilateral.osteoarthritic.induction_padjFilter
LOC100912151	0.170370347410085	0.39646667557602
LOC100912167	0.190714496397367	0.24580339275532
LOC100912188	-0.0987013569006967	0.626169064924652
LOC100912202	0.103059325700161	NA
LOC100912209	-0.035868911081546	0.881503260805759
LOC100912214	0.075314498351629	0.757641549348131
LOC100912227	0.137741780161086	0.259819103367297
LOC100912247	0.616113821149225	0.0218162006934862
LOC100912248	-0.0582157197775279	NA
LOC100912305	0.0923454331174458	0.64886932031288
LOC100912310	-0.109862481344019	0.412538685653675
LOC100912353	0.0361797754435109	0.825783777718346
LOC100912373	0.0947550347248161	NA
LOC100912459	0.00460466143055527	0.987032961639953
LOC100912473	-0.0277938591374651	NA
LOC100912483	0.204203892648316	0.175777598659064
LOC100912503	0.091045663280795	0.812742361076806
LOC100912510	0.0239274175034003	NA
LOC100912517	0.0399420241111867	0.856818462252651
LOC100912577	-0.0283486210808013	NA
LOC100912602	0.00221191227232875	0.995115938997843
LOC100912606	0.217830071928079	NA
LOC100912617	0.000527758453443106	0.999326198958169
LOC100912622	-0.0599053213767275	NA
LOC100912629	-0.0881315681250063	NA
LOC100912649	-0.0374117909182132	NA
LOC100912695	0.0938093701189411	NA
LOC100912849	0.102570591080736	NA
LOC100912964	0.142665723654018	0.388778807570914
LOC100912991	0.212994739145334	0.226632586312293
LOC102546400	-0.104874757145605	0.503359785658366
LOC102546420	0.0531993015506078	0.957563192449824
LOC102546432	0.123614084120464	0.809176566831165
LOC102546433	-0.177854086494427	0.789373711748274
LOC102546547	-0.0163002950851379	0.921455207061523
LOC102546557	-0.0822543700511629	0.505091270037446
LOC102546572	-0.065047737983722	0.657079051144012
LOC102546599	-0.1187549443747	0.626430401289951
LOC102546688	0.0833440455528578	NA
LOC102546740	-0.0409479936379045	0.782436891215279
LOC102546784	0.145890758893675	0.388002821309085
LOC102546810	0.0878486408781205	0.919559184159586
LOC102546843	0.00357811885775039	0.987032961639953
LOC102546864	0.145520998352945	0.480902750396336
LOC102546943	-0.0572699752741501	NA
LOC102546975	-0.0135872379369166	NA
LOC102546992	-0.0826719816331698	0.417972021040799
LOC102547047	0.113772888764171	0.534596192177105
LOC102547059	-0.0636013558133488	0.77794079920433
LOC102547113	0.0413550814389119	0.79305811853889
LOC102547155	-0.0577597339839846	0.668359292604144
LOC102547184	0.0354096374234425	NA
LOC102547242	0.248612870068684	0.0800648078871724
LOC102547254	0.0842824900858261	NA
LOC102547290	0.09119485324696	0.619775325726882
LOC102547298	-0.0326152116618639	NA
LOC102547322	-0.0482019466723766	NA
LOC102547352	-0.0585282889700611	0.712202800949513
LOC102547411	-0.0959588651825092	NA
LOC102547455	-0.0531757829796362	0.82300044990317
LOC102547503	0.121820636819741	0.488530942148333
LOC102547573	-0.0115935902636473	NA
LOC102547600	-0.0323008659234487	NA
LOC102547664	-0.0308675893378751	NA
LOC102547686	0.0573199415355221	NA
LOC102547700	0.141368605542036	0.79841218655984
LOC102547703	-0.0819054440062255	NA
LOC102547720	-0.0639073932008731	NA
LOC102547830	0.364679256252983	0.0302081590289263
LOC102547892	-0.0301058684217574	NA
LOC102547901	0.427304194857125	0.0163328212242874
LOC102547903	0.29381280219047	0.131401808319998
LOC102547955	-0.11823309240808	NA
LOC102547986	0.16002044780644	0.465570924174735
LOC102547990	-0.102627066999601	0.635159079065626
LOC102548022	-0.108371804995888	0.363507652289245
LOC102548026	-0.00557921688504415	0.984415841245862
LOC102548046	0.0406716908932303	0.799077572908363
LOC102548047	0.138579599123538	0.541483633007419
LOC102548146	0.0952117404056301	NA
LOC102548199	-0.298169489677949	0.253894269195116
LOC102548205	-0.106073754031101	NA
LOC102548231	0.121680375630547	0.291063405124336
LOC102548260	-0.0648499829891458	NA
LOC102548267	-0.382757140858414	0.0795017454547836
LOC102548300	0.0445874643817055	NA
LOC102548331	-0.0890372221639151	NA
LOC102548374	-0.00854279458499096	0.977869775693739
LOC102548389	0.105541835945896	0.653378986174224
LOC102548409	0.16829767001375	0.441420074951718
LOC102548459	0.022362965385951	0.921410169374809
LOC102548472	0.0208929279996992	0.927040425721143
LOC102548489	-0.110526021888637	NA
LOC102548514	0.163098773760214	0.230736403530478
LOC102548532	0.0161875367000412	NA
LOC102548586	-0.093871052179324	0.329929616927302
LOC102548592	-0.0986308027611349	0.569579414811015
LOC102548596	0.128435758185306	0.307466733794454
LOC102548682	0.40933316143687	0.0839226816080524
LOC102548694	0.0980066050201165	0.415571112283271
LOC102548702	-0.115169060798098	0.317080267710779
LOC102548740	0.13781461115686	0.499129164551264
LOC102548746	0.0481542633564045	NA
LOC102548758	0.104013757869465	0.333749315243864
LOC102548785	0.0163567716639914	NA
LOC102548822	-0.141754510067575	0.302352586013788
LOC102548848	0.0381030753872276	NA
LOC102548876	0.0386979228716227	0.880572791774036
LOC102548917	0.114710848242458	0.480079259091289
LOC102548944	0.042392610616516	0.867725405754406
LOC102548988	-0.0354134821158265	0.857833153527209
LOC102549016	0.272219690642873	0.0853937213583072
LOC102549032	-0.147009389359553	0.231498097129818
LOC102549042	0.016356962090363	NA
LOC102549076	-0.120619190962639	NA
LOC102549097	0.00840275056813411	NA
LOC102549197	0.0413408303202516	0.805884227830637
LOC102549198	-0.028169503196672	NA
LOC102549203	-0.0150154631196147	0.947865147478818
LOC102549264	-0.036481799196185	0.843581297584686
LOC102549269	-0.0912873090018138	NA
LOC102549282	-0.0170882567660682	NA
LOC102549303	0.327968248449499	0.0723739445386048
LOC102549328	-0.0632963245721907	NA
LOC102549347	-0.0286898188748985	0.914720828069695
LOC102549355	-0.000932103985828547	NA
LOC102549407	0.0948956072197191	0.612036599801617
LOC102549483	0.11294195741957	NA
LOC102549521	0.0349966260307353	0.816891411776309
LOC102549552	0.0796416916639648	0.52293836112038
LOC102549553	-0.00421043970254686	NA
LOC102549608	-0.0205717388793554	0.913693069539356
LOC102549726	0.0902059439623581	0.650873630742823
LOC102549836	-0.114664386944869	0.447734757865031
LOC102549880	-0.028752447471696	0.86814058453053
LOC102549942	-0.00538655307727609	0.994777207679709
LOC102550045	-0.0941575270350441	0.543054359277819
LOC102550203	0.110877688185015	0.693706615514623
LOC102550246	0.501560803009301	0.10662413825375
LOC102550290	0.0608294413226647	NA
LOC102550324	0.121648348394297	0.523680080182535
LOC102550325	-0.0661094320396245	0.719038705691408
LOC102550331	-0.00732685078892104	NA
LOC102550354	-0.0616999135968994	0.559842574488844
LOC102550366	-0.14833285468695	0.689177239706106
LOC102550385	0.179350642763945	0.234883296282259
LOC102550392	-0.00626713774555299	0.979196385908453
LOC102550394	0.194217748430324	0.19061300354101
LOC102550403	0.175106522336173	NA
LOC102550503	-0.0798380739560995	NA
LOC102550510	-0.010152998613953	NA
LOC102550543	0.101556844416272	0.619814524873184
LOC102550580	0.105162600552174	NA
LOC102550606	0.1365438149861	0.360667794954696
LOC102550621	0.0818576929830162	NA
LOC102550682	0.0507855366200349	0.813879439497167
LOC102550695	0.0721201995888068	NA
LOC102550729	-0.00943577945862817	NA
LOC102550747	0.050477670634117	NA
LOC102550781	0.0399284018441977	0.774038285661026
LOC102550824	0.0181855119583672	0.94258824428795
LOC102550863	0.0152071503562903	NA
LOC102550895	-0.0125793649162054	0.969738466704166
LOC102550950	0.0300674583470588	NA
LOC102550987	0.0666866696992896	0.702833234400219
LOC102550999	-0.0671987948014632	0.600322573092374
LOC102551009	0.0473274285006307	0.817330911067764
LOC102551017	0.0186710142195192	NA
LOC102551114	0.0140788947136938	NA
LOC102551129	-0.0646777599809569	0.634032716910968
LOC102551140	0.0430401286305528	0.816891411776309
LOC102551211	0.11669573957826	0.723408200611417
LOC102551251	0.000271929218897071	0.999326198958169
LOC102551340	0.0109804787224466	0.956286683711723
LOC102551360	0.0567853708926958	NA
LOC102551387	-0.0408482445441498	0.833922728379857
LOC102551473	0.224621631663473	0.313088151271012
LOC102551541	-0.101218082436815	0.606391175269501
LOC102551546	-0.0220704727334073	0.88865784481474
LOC102551615	-0.419435719967949	0.0305451411087393
LOC102551634	-0.070801805408875	0.589379097982287
LOC102551705	0.0202533134218035	0.939689183411876
LOC102551718	0.0712093839476715	NA
LOC102551758	0.00654710782139301	NA
LOC102551809	0.129407680960367	NA
LOC102551819	0.273176393338113	0.0347007042949751
LOC102551820	0.0472887646268685	0.791417163645534
LOC102551831	-0.0410899423798439	NA
LOC102551856	-0.154577357878261	NA
LOC102551899	0.0521008876544329	0.730127136925571
LOC102551929	0.0193643916113118	NA
LOC102551963	-0.11729411881453	0.514797879237823
LOC102551966	0.0439207332286475	0.863341745170427
LOC102551991	0.101900925488	NA
LOC102552020	-0.131850984343943	0.301509588933821
LOC102552061	-0.0178708003872998	NA
LOC102552128	-0.0728108456623726	NA
LOC102552219	0.040029940521789	NA
LOC102552284	0.039895549688941	0.917738901144433
LOC102552294	0.0177425300998806	0.948358295113679
LOC102552326	-0.097665664647586	NA
LOC102552343	0.064435661466935	0.786429953535656
LOC102552344	-0.0597898590093013	NA
LOC102552347	0.0594807548821379	NA
LOC102552369	0.172384169984994	0.223353710711644
LOC102552398	-0.142133903259492	NA
LOC102552530	-0.0643951196445931	0.624639596157903
LOC102552625	0.114210953789518	0.494560986454881
LOC102552654	-0.0476282159294827	NA
LOC102552675	0.000114561001760549	NA
LOC102552722	-0.0404096638314924	NA
LOC102552773	-0.130835654715654	NA
LOC102552794	-0.00324649379715147	NA
LOC102552808	0.0845169216139015	0.451778791079939
LOC102552818	0.343865809097984	0.114220626248731
LOC102552820	0.00050231507995413	0.999326198958169
LOC102552830	-0.0722964718383281	NA
LOC102552880	0.0572883871631191	NA
LOC102552888	0.0246805110924067	NA
LOC102552895	-0.331912993398742	0.12251432566454
LOC102552909	0.0194892843332832	0.942734074436855
LOC102552920	0.195033795420384	0.138200928200384
LOC102552970	-0.0791572788058392	0.722203792299308
LOC102552995	0.0481469976689413	NA
LOC102553043	-0.0517435612554653	0.864741095085159
LOC102553093	-0.111939678162822	0.393265605651082
LOC102553109	0.0992458256245188	0.533287234888488
LOC102553131	-0.0818672988778903	0.559842574488844
LOC102553140	0.0626432001745405	NA
LOC102553173	0.0823680026523235	NA
LOC102553190	-0.083583071303071	NA
LOC102553264	0.00342539143860776	NA
LOC102553298	-0.023915788869842	NA
LOC102553383	-0.0576271854524482	NA
LOC102553465	-0.111181811641081	0.403437052073302
LOC102553502	-0.0690017426435992	NA
LOC102553514	0.083298591174831	0.652826977801213
LOC102553524	-0.00278465507938552	NA
LOC102553528	0.0365296842222049	NA
LOC102553536	-0.0472439162516416	NA
LOC102553541	0.0380914673987096	0.816891411776309
LOC102553701	-0.0679080711008817	NA
LOC102553732	0.0559616593382097	0.689000499104264
LOC102553760	0.0118279467575721	NA
LOC102553820	-0.0932239908993635	NA
LOC102553824	-0.209770503766972	0.244105739120369
LOC102553866	0.0472694976817358	0.825922123774787
LOC102553868	-0.168730174030697	NA
LOC102553883	0.0939760898721467	NA
LOC102553902	0.00552549768303923	0.974689807322234
LOC102553917	0.259000842596632	0.117045441777181
LOC102553921	-0.0539393813175062	0.725897804769557
LOC102553942	-0.171598649078529	0.347490911632664
LOC102553944	0.0699724514554143	NA
LOC102553962	0.140720949959564	0.396091171080982
LOC102553978	0.0675384561539003	NA
LOC102553981	0.00320843847610242	0.990036325725594
LOC102554026	-0.0412424673293108	NA
LOC102554055	-0.150368016746796	0.182430260389939
LOC102554070	-0.0527169515838457	NA
LOC102554078	-0.0893889149793283	0.461188355183251
LOC102554082	-0.200022544204687	0.106978887375381
LOC102554178	-0.0627693936133671	NA
LOC102554187	-0.0686376170017819	NA
LOC102554214	0.582966420202602	0.00682917642029788
LOC102554233	0.0303840304256733	0.877404171428773
LOC102554302	0.427092447765066	0.209540645653668
LOC102554315	0.172468435349877	0.32432927557307
LOC102554355	0.0103286111336498	0.95771150417471
LOC102554372	0.0369493004574979	NA
LOC102554398	0.0955407141184192	0.667562766684746
LOC102554403	-0.131273011166368	0.342507120064761
LOC102554481	0.144003838770683	0.252301565451808
LOC102554489	0.00985965570868164	NA
LOC102554507	0.0281945012156708	0.921833128220117
LOC102554570	-0.000731811121685411	NA
LOC102554579	0.0112224240672081	NA
LOC102554609	-0.112918984354898	0.508108969082837
LOC102554622	-0.0927278264234239	0.435959852267846
LOC102554630	0.37340357684571	0.135035019885465
LOC102554639	-0.1580744045669	0.305383334417743
LOC102554645	-0.0504556723936274	0.733860172080888
LOC102554668	0.190455338646476	0.412322061679674
LOC102554727	0.426938821783927	0.03545607809687
LOC102554740	0.133143978397763	0.319474760392457
LOC102554754	0.00302736123962699	NA
LOC102554789	-0.10365565682311	NA
LOC102554796	0.104200296693071	NA
LOC102554819	0.0736931856745908	0.655909725080953
LOC102554860	0.0432077702026534	NA
LOC102554879	0.0848530446424451	0.68230510473383
LOC102554881	0.0286561048100165	NA
LOC102554883	-0.136243287873638	NA
LOC102554959	-0.0397311223173924	NA
LOC102554996	0.0659739478220276	0.65872650128438
LOC102555030	-0.14693870427338	0.574466264963954
LOC102555037	-0.0661879550501174	0.731427459037175
LOC102555054	0.111052810706454	NA
LOC102555063	-0.00982513298038512	NA
LOC102555078	-0.125058029396326	0.284639688765957
LOC102555086	0.181109046604417	0.540236155119689
LOC102555109	0.399468332659216	0.0260986922163745
LOC102555145	-0.196849506402951	0.49473448044072
LOC102555173	0.0207684827761296	0.918212442853215
LOC102555246	-0.0891351400567482	0.654906035571482
LOC102555377	0.277541521024821	0.101677636178776
LOC102555400	0.103219219136658	0.519212010222404
LOC102555451	0.111005820231623	0.425288433046145
LOC102555465	0.0204913021610791	NA
LOC102555472	-0.0103472874483304	0.956688586948294
LOC102555491	0.031204999233422	0.792206936533787
LOC102555503	0.124416775291603	0.690182837168338
LOC102555525	0.0840150484999853	0.650873630742823
LOC102555574	-0.086088351008021	0.490807133756028
LOC102555617	0.0249084490756131	0.912496615588416
LOC102555635	-0.00406282455073192	0.993789016532729
LOC102555688	0.0808428043499907	0.643765783576203
LOC102555690	-0.136766926695697	NA
LOC102555739	1.11430013907693	0.00192401510898869
LOC102555751	-0.126737049846492	NA
LOC102555756	0.0127546512215915	0.96763383335031
LOC102555762	-0.0574081685835166	0.746566562617244
LOC102555788	0.0254555854564886	NA
LOC102555797	-0.147107914148965	0.594471958312453
LOC102555810	0.0457031377787809	NA
LOC102555825	-0.0124469785603596	0.959099920807069
LOC102555876	0.069078929852636	NA
LOC102555911	0.015332844494452	0.930379876647084
LOC102555913	-0.0205806527419385	0.930897334152497
LOC102555995	0.0928839546429243	NA
LOC102556004	0.404771315432951	0.0257188123089255
LOC102556054	-0.0287745206188061	NA
LOC102556092	-0.0755419820950767	0.56483763335269
LOC102556093	0.0684811324911401	0.545087169462077
LOC102556108	-0.299385526073595	NA
LOC102556148	-0.0796010847745059	0.498935810509623
LOC102556209	-0.0913018379174844	NA
LOC102556224	0.250576810889909	0.224248981935921
LOC102556249	0.067431807961948	NA
LOC102556259	-0.0140948047015677	NA
LOC102556277	-0.0358488311605045	NA
LOC102556290	-0.362262234051226	0.0504601242994332
LOC102556412	-0.0993000282349126	0.609450225411216
LOC102556416	0.020906526894124	NA
LOC102556459	0.431466855756317	NA
LOC102556470	-0.080350543470276	NA
LOC102556485	-0.0579918712231526	NA
LOC102556489	-0.0476831954492756	0.695465324097995
LOC102556495	-0.0483976509637349	0.779655784157928
LOC102556496	-0.0314205490368362	NA
LOC102556515	0.140529224872944	0.485573521954891
LOC102556753	-0.0293545613550732	0.83629675350749
LOC102557080	-0.0575796638440087	NA
LOC102557165	0.0352602300534635	0.844648269918849
LOC102557307	0.0967237319295764	NA
LOC102557324	0.0529909573092606	NA
LOC102557354	-0.0253426486367392	0.915626922773598
LOC102557489	-0.0828499505195675	0.490435502491913
LOC102557494	0.0184212666613242	NA
LOC102557498	0.294373139766869	0.0924833056176552
LOC102557529	-0.0271007635727525	0.850833431470291
LOC102557559	0.281129445988385	0.119351718220299
LOC102557574	-0.0143034501951913	0.92551128773246
LOC103692984	-0.0897314880455653	NA
LOC103693340	0.0266280439913196	0.887759980072763
LOC106182250	-0.0129914724047921	NA
LOC171573	-0.0123396049816149	NA
LOC246267	-0.0164162479672285	NA
LOC24906	0.850504517845115	0.0329241154251341
LOC257642	0.107557600170979	0.56628587364469
LOC257643	0.0611950444125782	0.772653622091973
LOC257650	-0.130344809114713	0.689177239706106
LOC286960	-0.0761610804291122	0.630261970508876
LOC286987	0.00601263821376197	0.981084138537642
LOC286992	-0.00173771003224044	NA
LOC287004	-0.0804048476835115	0.604294281769056
LOC288913	0.016408965388651	0.947865147478818
LOC288978	0.14147697351234	0.447734757865031
LOC290595	-1.11822460909974	0.0319039318783006
LOC290876	-0.00297496187208601	NA
LOC294154	0.0717948917775217	0.570223777145039
LOC296235	0.00801038719702518	0.962970395197935
LOC298139	-0.0104570567816467	NA
LOC299282	-0.0563747866184023	0.625139597809995
LOC302022	0.0774046590073727	0.741466944504623
LOC302192	-0.0783644619616624	NA
LOC303140	-0.41374345523887	0.0491088342967702
LOC303590	-0.0247948755619021	0.913113843239439
LOC304725	-0.135268283223076	0.500393512596085
LOC306766	0.0158440539444609	0.953713695751398
LOC308990	-0.407841641488846	0.0180564498284084
LOC312273	0.716581086945776	0.622525359065036
LOC314140	0.115083723143709	0.407028047943905
LOC360231	-0.074816371953963	0.822644160394932
LOC360479	-0.0420444944653822	0.768931650393808
LOC360919	-0.048937644169051	0.807197741623927
LOC361016	0.0237696711861801	0.939414542053979
LOC361346	-0.0889527137633177	0.712718324111896
LOC361646	0.0070851483172083	0.9827684819141
LOC361985	0.10746331035409	0.424338651370487
LOC362795	-0.0141725924682223	0.940195508072635
LOC365837	-0.00357144832755019	NA
LOC365985	0.400638425205138	0.0388133989868107
LOC367746	0.0084521452127948	NA
LOC494538	0.002346522807402	NA
LOC497848	0.136698206259434	0.423976311681824
LOC498154	0.115905361896593	0.554759260250247
LOC498222	-0.0766770470196185	NA
LOC498236	0.0391835448234943	0.865967291818478
LOC498368	0.174953216143143	0.289610031971543
LOC498675	-0.00483647381111041	NA
LOC499331	-0.0244890803446669	0.930291730171608
LOC500007	0.0204581696172053	0.948487001728262
LOC500013	0.303621110732791	0.0608902812953543
LOC500124	-0.0227807674478253	NA
LOC500227	-0.103929034350871	0.328317381328877
LOC501038	-0.00289671452211593	0.991032614209131
LOC501406	0.363614856534341	NA
LOC502684	-0.0704637956471617	NA
LOC678774	0.0862147969917562	0.588145252106784
LOC679342	0.281130091239878	0.0616219474535007
LOC679368	0.0114193319454587	NA
LOC679818	0.0148266568511719	NA
LOC679894	0.0421889997148543	NA
LOC680039	-0.134264705781495	0.653378986174224
LOC680045	0.109746455759	NA
LOC680200	0.0421754730066013	0.774147500416676
LOC680254	0.0118768656743757	0.95433321795832
LOC680329	0.279144713946494	0.658096258329834
LOC680590	0.0199700491311816	NA
LOC680724	0.0852634292944705	0.949741546720327
LOC680835	0.158636020707187	0.571802623344377
LOC680875	-0.0662796008578033	0.611095704068678
LOC680885	0.0299053046687394	0.886953518247488
LOC680928	-0.120276954477603	NA
LOC681186	0.0351054503584232	0.873307677675183
LOC681282	0.0839063643904456	0.611619562102812
LOC681367	-0.00806191195033001	0.986377100906631
LOC681410	0.11348708579049	0.485573521954891
LOC682225	-0.0355410532688207	NA
LOC682357	0.0502505166466527	0.93088983988451
LOC683313	-0.0426751711097895	0.842538112685254
LOC683404	-0.052417705408784	0.788241822550501
LOC683508	0.330237085108322	0.0839226816080524
LOC683674	-0.176136023041028	0.0844571900286564
LOC683897	-0.230876319471578	0.0529147506599046
LOC684193	-0.0142961883994115	0.948407513395548
LOC684444	0.0460779012969965	NA
LOC684841	0.151564990279766	0.227831409952566
LOC684998	-0.0868228229088359	NA
LOC685067	-0.0238829520414523	NA
LOC685574	-0.0439491059275037	0.740495810243713
LOC685619	0.0285061974380554	0.843083564563034
LOC685849	0.0037410088102483	0.981999129238583
LOC685964	-0.0629782152390304	0.64886932031288
LOC686143	-0.0101993120872903	0.967586785066985
LOC687035	0.00572007381090422	NA
LOC687399	-0.0358378734906353	0.833551409449188
LOC687508	0.080545276684151	0.534274575077128
LOC688126	0.130112774734233	0.231770337824125
LOC688390	0.00185878208561885	NA
LOC688459	-0.00207698454116212	0.993200622782093
LOC688637	-0.267371486246311	0.333749315243864
LOC688765	0.0429418848814809	0.824501148452772
LOC689574	0.246311387813099	0.333749315243864
LOC689589	-0.0111430381975817	NA
LOC689618	6.42149980514262e-05	0.999495705086763
LOC689770	0.212840694807614	0.473564099486088
LOC689959	-0.0566087544840244	NA
LOC690000	0.0103150048607734	0.965345973546953
LOC690020	0.388998576293289	0.036339782350004
LOC690035	0.135643312204436	0.496059103029163
LOC690082	0.072999569210582	0.629319218514535
LOC690155	0.246109659462848	0.239978258540584
LOC690206	0.0614716290835124	0.695679134003493
LOC691083	0.082698303230524	0.612208707242701
LOC691113	0.0260720430057253	0.874524819377809
LOC691143	0.143386303931017	0.199538275650052
LOC691162	-0.0282816685749712	NA
LOC691170	0.285558752049486	0.0837771233358897
LOC691280	0.117989542850774	0.448917455465816
LOC691354	-0.0292611528296831	0.858559713469266
LOC691422	0.129665475294945	0.523680080182535
LOC691485	-0.0706531236556662	NA
LOC691658	0.172665025772097	0.211103834400395
LOC691807	0.0101413472757734	0.966229799343866
LOC691921	0.155019840460308	0.681968460200541
LOC691995	0.736546445234769	0.0256543567809233
Lonp1	0.0084852767164767	0.965972710097872
Lonp2	0.0892353916583701	0.713851687261268
Lor	0.00625644224547006	0.978298819571768
Lox	-0.107773729899769	0.33175444540667
Loxl1	-0.0278419564257852	0.940931293174743
Loxl2	-0.196874279443856	0.415868168590096
Loxl3	-0.335626426425723	0.192288743002782
Lpal2	-0.0233846520862464	NA
Lpar1	0.089436817460518	0.595575225495748
Lpar2	0.00343503720995653	NA
Lpar3	-0.0284298370344649	NA
Lpar4	0.665319940434262	0.0117203265752907
Lpar6	-0.307679630398964	0.299029361048019
Lpcat1	0.232833575441481	0.141931509597757
Lpcat3	0.0219236529838565	0.925107931433078
Lpcat4	-0.0721886781984535	0.554260863796665
Lpgat1	-0.0234597375511241	0.916484257288619
Lpin1	0.357796162738191	0.00653691192437587
Lpin2	0.0773961862363128	0.447734757865031
Lpin3	-0.126049351177981	0.343415511760006
Lpl	0.500285461852908	0.200570035731306
Lpo	0.0553398960033435	0.665501527956364
Lpp	-0.0495506676575985	0.775866894212365
Lpxn	-0.186156033505727	0.515948245054819
Lrat	-0.584198777452719	NA
Lratd1	0.00956485050693434	NA
Lratd2	-0.0685858583532495	0.661696234129499
Lrba	0.110955420426487	0.489224817836857
Lrch1	-0.148785949476339	0.269346511449339
Lrch2	0.171431540110127	0.245810972751772
Lrch3	0.00928139581161247	0.966601388559771
Lrch4	0.0850155542472155	0.448152538047346
Lrfn1	-0.156667589007686	0.234177791606899
Lrfn2	-0.0787352418316072	NA
Lrfn3	-0.113176978554839	0.547026453390955
Lrfn4	-0.0611547281346958	0.682680742345819
Lrfn5	0.000232866383641728	0.999326198958169
Lrg1	0.398996988576176	0.139026139488097
Lrguk	-0.120608866841891	0.630898708093207
Lrif1	0.201900131569847	0.240826524155451
Lrig1	0.0448875551114796	0.904769676696812
Lrig3	0.341284451184242	0.0247399707256979
Lrit1	0.0562080441251824	0.696510290251863
Lrmda	0.108379356963622	NA
Lrmp	0.0630577868678195	0.760857785683131
Lrp1	-0.0470495351880569	0.836093510520213
Lrp10	-0.0620044189671063	0.769549719930654
Lrp11	-0.0533548616391011	0.698370345908398
Lrp12	-0.0204664493807662	0.946514282639808
Lrp2	-0.0438114479329714	0.749829489552403
Lrp2bp	-0.0173166079077385	NA
Lrp3	-0.0389753499696015	0.805884227830637
Lrp4	0.0160416599570095	0.973020154861095
Lrp5	-0.0489474157859595	NA
Lrp6	0.128337626427443	0.690775175641513
Lrp8	0.263835296330182	0.352122176444442
Lrpap1	0.134588367358196	0.284639688765957
Lrpprc	0.0374677148273657	0.844585973089657
Lrrc1	0.181640162643841	0.21093671460894
Lrrc10b	0.0408938932777385	0.775866894212365
Lrrc14	0.18665217619921	0.208998919162754
Lrrc14b	0.0170576540876404	0.915826833571677
Lrrc15	-0.319342783129571	0.401144118489718
Lrrc17	-1.39736756044945	0.00272982058853355
Lrrc18	-0.321932357354182	NA
Lrrc19	0.0349985334323994	NA
Lrrc20	-0.0528222410247077	0.721708202204915
Lrrc24	0.0522261853055035	NA
Lrrc26	0.0742225525705038	0.637009196811523
Lrrc27	0.0384281947527727	0.736624750064377
Lrrc28	0.107211306927946	0.546047613291112
Lrrc29	-0.0289561127673696	NA
Lrrc32	-0.139181455186294	NA
Lrrc36	0.0733625232078046	0.595030716522108
Lrrc38	0.0550887560754001	NA
Lrrc39	-0.0351014668133391	NA
Lrrc4	-0.0651935237052745	NA
Lrrc40	0.194227252551521	0.122112173039067
Lrrc41	-0.145828330619038	0.481538459220906
Lrrc42	0.226470463869951	0.423976311681824
Lrrc45	0.137178500221651	0.701581545208668
Lrrc46	0.0370068730402853	0.862786057805204
Lrrc47	-0.191848067336171	0.332133768344953
Lrrc49	-0.119467657986723	0.398736249842247
Lrrc4b	0.0289206960439268	0.928721640468274
Lrrc4c	-0.116347154884864	NA
Lrrc51	0.0410609527692101	NA
Lrrc56	-0.028470477679277	0.912496615588416
Lrrc57	-0.0633078112789516	0.765580478356999
Lrrc59	-0.121318295273531	0.401144118489718
Lrrc61	0.0719343192341917	0.518404878727767
Lrrc7	0.021613088164985	0.892918254189466
Lrrc71	-0.0137984060895509	0.951107987370246
Lrrc73	0.00414908144849324	0.984415841245862
Lrrc75a	-0.112269778065764	0.556487494523805
Lrrc8a	-0.0254428356407654	0.890793457351139
Lrrc8c	-0.172671301562806	0.104555542249893
Lrrc8d	0.142495629607501	0.645103164275581
Lrrc8e	0.0313613121093947	0.912668260224366
Lrrfip1	-0.429763004117307	0.0302081590289263
Lrrfip2	-0.117011511738717	0.265905398935643
Lrrn2	0.225988082558583	0.0762048949485196
Lrrn3	-0.0757707913129853	NA
Lrrn4	0.010119820090587	NA
Lrrn4cl	-0.890976313316685	0.00761183450809979
LRRTM1	0.0234207734515142	NA
Lrsam1	0.188438008441222	0.385267330867629
Lrtm2	-0.0788892985348388	0.685638691693153
Lrwd1	0.0578853749824866	0.799418390064628
Lsamp	1.09395413281408	0.0295163473389423
Lsg1	-0.110116107710804	0.37432584475481
Lsm1	0.0128776797073211	0.965588472711558
Lsm10	0.38186255699064	0.100745138930759
Lsm11	-0.0916646076575054	0.511752528741193
Lsm12	-0.137323033111615	0.667566110039919
Lsm14a	0.0166819683591832	0.949149288835465
Lsm14b	-0.0132780052141648	0.964675904563872
Lsm2	0.205219097458205	0.186169230289811
Lsm3	0.155226181673109	0.266064620154463
Lsm4	0.183342414396611	0.296971768293838
Lsm5	0.272623388049375	0.162329412050947
Lsm7	-0.0609024151598954	0.712780573147302
Lsm8	0.00411360374291903	0.997101547490251
Lsmem1	-0.250818085877096	NA
Lsmem2	-0.0431829834519926	0.794473393295542
Lsp1	-0.0852164121900305	0.70131047218445
Lsr	-0.0180059983797429	0.929292126189105
Lss	-0.196284196597617	0.231498097129818
Lst1	0.133173498603729	0.556487494523805
Lta	-0.00891805964776538	NA
Lta4h	0.0639677368765419	0.83962519956654
Ltb	0.0652913323156827	0.724298260998356
Ltb4r	-0.028473575452729	0.889012064484758
Ltb4r2	0.0286012060961003	0.866152277826041
Ltbp1	-0.328552880835854	0.0885866912701801
Ltbp2	-0.512397182506579	0.00405890678558916
Ltbp3	-0.07291327295572	0.635752213450894
Ltbp4	-0.137403135121525	0.601713281846457
