ID	OA.Subchondral.bone.from.medial.tibialvsNormal.Subchondral.bone.from.medial.tibial_logFC	OA.Subchondral.bone.from.medial.tibialvsNormal.Subchondral.bone.from.medial.tibial_padjFilter
LPP	0.307100701815004	0.0823849255633527
LPP-AS2	0.419118631833151	0.0101386715251239
LPXN	0.528445576922987	0.217285381414345
LRAT	-0.147165042616154	0.375338873746572
LRATD1	0.319464542406513	0.0948330819722765
LRATD2	-0.119579091156687	0.742416391436319
LRBA	0.259264852872253	0.00769730428538476
LRCH1	-0.0445863286938124	0.736412410347285
LRCH2	0.106710743772124	0.558511233957814
LRCH3	-0.136448143241243	0.296930731096276
LRCH4	0.268822127464427	0.0046187248393065
LRFN1	0.0768702999477444	0.486667465667338
LRFN2	-0.154854114137088	0.286484815659116
LRFN3	0.556653396489395	6.45370261937596e-05
LRFN4	0.678453709092166	1.35185754661909e-07
LRFN5	-0.131955031451005	0.590678815723386
LRG1	-2.05078762519816	5.25957434301635e-14
LRGUK	0.0466129771492279	0.712809443815052
LRIF1	-0.026680863821281	0.874432214326793
LRIG1	-0.823098397972725	0.0188620885616507
LRIG2	0.0202046614502871	0.814563330855097
LRIG3	1.00073134358862	2.13246490994119e-08
LRIT1	0.0167803302259868	0.908198048096959
LRIT2	0.324487494944846	0.0733450686557954
LRIT3	0.0106767978010609	0.929617334854718
LRMDA	-0.0100349507569035	0.958929708267138
LRMP	-0.607492273137614	5.33143631956661e-05
LRP1	0.39323108401946	0.000412366438752121
LRP10	-0.527736491489627	0.00226258150009708
LRP11	0.94000404095905	3.00390331886624e-07
LRP12	0.768126065828026	2.53774873354329e-05
LRP1B	-0.144810195828801	0.613030297134776
LRP2	0.0583196203659195	0.865686272551877
LRP2BP	-0.178941017726514	0.107020820789212
LRP3	0.085068128075859	0.509288146764
LRP4	0.946193154372315	0.00272321171203892
LRP5	0.186274007781563	0.231773612974078
LRP5L	-0.280606377840635	0.00062777585489852
LRP6	0.414573080828985	0.000215947662888219
LRP8	-0.486654292199701	0.00266141452320516
LRPAP1	-0.426118963780169	0.00401694555557814
LRPPRC	-0.221041224878064	0.118839908189777
LRR1	-0.607865952786895	1.44359277616473e-06
LRRC1	-0.178612241376992	0.338972796467846
LRRC10	0.692114315619212	0.0353758775599745
LRRC10B	-1.12646511042494	1.11164705352207e-05
LRRC14	0.238310416762427	0.422094643320226
LRRC14B	-0.199301596879585	0.0120801458453127
LRRC15	2.35827672431215	2.6211462899757e-07
LRRC17	2.21854329054803	2.77717303271747e-11
LRRC18	0.159531506873335	0.231977801980455
LRRC19	0.309231168716045	0.0499974999717849
LRRC2	1.67811553221862	0.000157646717951074
LRRC20	0.344200447978192	0.065675280723219
LRRC23	0.234251713973271	0.179995276885473
LRRC24	0.149753677524087	0.501231351655472
LRRC25	-0.779789636185965	2.07813189807955e-05
LRRC26	0.16788066871834	0.245714327943744
LRRC27	0.164587217772043	0.0963406778584127
LRRC28	0.045595238664716	0.668269811116793
LRRC29	0.199042705676654	0.0248387049216403
LRRC3	0.498151198670183	0.00121681431638379
LRRC30	-0.100775161416529	0.421968311232361
LRRC31	0.0261375160650514	0.783347182057185
LRRC32	-0.149363095590287	0.541899997020033
LRRC34	-0.311279520491157	0.0155672777335406
LRRC36	0.456760098920147	0.0112178768919287
LRRC37A2	-0.187917023147467	0.449200542744183
LRRC37A3	-0.00546172849452464	0.97487724164929
LRRC37A4P	-0.125970678638637	0.422045723153735
LRRC37A5P	0.0124224798728001	0.923404357525878
LRRC37A6P	0.0589022309058063	0.635985197078177
LRRC37A8P	0.233523975710595	0.24269528313302
LRRC37B	-0.200296577676225	0.0246751872257746
LRRC37BP1	0.221501535576476	0.0438145466308304
LRRC39	-0.137759442460982	0.217853802850336
LRRC3B	0.214239240888603	0.320361997369034
LRRC4	0.417230494165217	0.0588773222815685
LRRC40	0.116990983471487	0.155342333769269
LRRC41	-0.129072558918134	0.151919970271074
LRRC42	-0.495593744027953	0.00025054655185932
LRRC43	-0.116437426275633	0.30205461937006
LRRC45	0.242626141358866	0.00357926669810778
LRRC46	0.0390284776697687	0.772679141651554
LRRC47	0.0715729844940896	0.481081837075897
LRRC49	0.705728861949391	5.37230937920078e-06
LRRC4B	0.195933269105121	0.0823702905168705
LRRC4C	0.302869621454761	0.16983092147224
LRRC52	0.171438822339509	0.186923424888256
LRRC52-AS1	-0.0220620966586376	0.813683079571376
LRRC55	0.229716015758211	0.0860751200046432
LRRC56	0.376453448214301	0.0226270769642515
LRRC57	-0.232807248850522	0.0044985415053021
LRRC58	0.00592947260197629	0.978307423361511
LRRC59	0.270341063619249	0.28901720640266
LRRC6	0.568238346907507	2.10365246194837e-06
LRRC61	-0.241375914365746	0.300666525963049
LRRC63	-0.0970312175915815	0.427196802372983
LRRC66	0.71952477958171	0.0125341931076651
LRRC69	0.0882701816400857	0.457128440582041
LRRC7	1.09192888066191	9.40378911262763e-08
LRRC70	-0.105806488601644	0.658215156655035
LRRC71	-0.00606096598346895	0.963425404697377
LRRC73	-0.0117967448751006	0.959017984543466
LRRC74A	-0.833504984701454	2.93543255155441e-07
LRRC74B	-0.0306395424286494	0.818084352508513
LRRC75A	-0.566400202704369	5.25746575774348e-05
LRRC75B	0.624709309772161	1.15128964396879e-06
LRRC77P	0.0645440237986126	0.547535030261936
LRRC8A	0.12487275760393	0.29917334355953
LRRC8B	-0.320645371330187	0.0247343715661914
LRRC8C	0.270961959522205	0.0289209207145878
LRRC8D	-0.226065007801688	0.00964652130081313
LRRC8E	1.94491917363565	1.50939414517458e-07
LRRC9	0.0910139561718619	0.566661882424155
LRRCC1	0.183943013905749	0.402414112131612
LRRD1	-0.00968077122628586	0.968860585061821
LRRFIP1	0.0271005918436096	0.86186384605138
LRRFIP2	0.809846943365157	7.48275001561006e-06
LRRIQ1	0.0279986578871236	0.724545725602379
LRRIQ3	0.159453706107263	0.265208019029066
LRRIQ4	0.0692699089168949	0.398335023477516
LRRK1	-0.196623801385096	0.0256576291551072
LRRK2	-0.245270099547624	0.0664161000217423
LRRN1	0.830355360403076	0.0324513937315737
LRRN2	-0.180332028595634	0.368076143843204
LRRN3	0.951543688083413	3.11951097508351e-07
LRRN4	-0.0441098142276548	0.720750535519119
LRRN4CL	0.00930227024369401	0.982433525979788
LRRTM1	0.191328223949435	0.300562406300336
LRRTM2	0.0466608844858607	0.72794533064668
LRRTM3	0.515324898006552	0.402865437746056
LRRTM4	0.0150095543383273	0.889528458359712
LRSAM1	0.000590489303158748	0.995977725408809
LRTM1	0.304001744022242	0.0445732644394344
LRTM2	0.178378173789833	0.0858969581361903
LRTOMT	0.101416155281853	0.416626129649042
LRWD1	-0.331804461938555	0.0329685870955244
LSAMP	0.221943910054393	0.0329364665046325
LSG1	-0.238183640215759	0.0323875615175269
LSM1	-0.0883679819240566	0.533107605555903
LSM10	-0.0864884183738166	0.560193115861008
LSM11	-0.10911178761524	0.299135373211691
LSM12	-0.190002902529248	0.153633455291879
LSM14A	-0.150816552616893	0.0448742535679379
LSM14B	0.117631201342226	0.342448643066488
LSM2	0.0399889510791809	0.753313926916337
LSM3	0.139301823248108	0.195989407716542
LSM4	-0.607669191753191	0.000712855927480034
LSM5	0.00583757705049415	0.971474394951838
LSM6	-0.368162640207613	0.000816888955865781
LSM7	0.0367235896808449	0.785899884414669
LSM8	0.0261126263637994	0.854246757295844
LSMEM1	-0.49400043401909	0.00150836368797878
LSMEM2	0.319147599441759	0.0546874194834382
LSP1	1.17202146111995	1.71663295920364e-09
LSP1P4	0.452640379228897	0.134374188029092
LSP1P5	0.492453723116991	0.151992578214162
LSR	0.0339753708865613	0.828727233019286
LSS	-0.218840669996109	0.0935951672736113
LST1	-1.12833621247282	2.90265177568425e-05
LTA	-0.299082229109838	0.146065111433665
LTA4H	-0.337817584859192	0.00744262918365606
LTB	-0.180434179743012	0.68359008632018
LTB4R	-0.800231696123648	2.19311186221587e-07
LTB4R2	0.239983630694601	0.0207093860992347
LTBP1	0.824825873541574	5.24145190233931e-06
LTBP2	0.244280948522409	0.243385076555809
LTBP3	0.658415388562396	2.20841961481476e-05
LTBP4	0.315258398241957	0.0101809325332229
LTBR	-0.0291730746205126	0.832345727673124
LTC4S	0.409485895785638	0.0298359388464971
LTF	-2.91126052250448	2.90118815415474e-07
LTK	0.253160367936443	0.197046404263498
LTN1	0.271855649974663	0.0823957728137679
LTO1	-0.0855992556020091	0.598932905332843
LTV1	-0.490190093327888	1.87763009041971e-06
LUADT1	-0.051461291136647	0.763223863231039
LUC7L	0.427550420587441	0.00142655267607548
LUC7L2	-0.00563611255839547	0.975743793812123
LUC7L3	0.184743888814809	0.349726318128294
LUM	2.50596156968181	1.75812695216642e-10
LURAP1	0.172405485943873	0.13179974336683
LURAP1L	-0.45403220382557	0.0391886482833953
LUZP1	0.0273403805743513	0.817878147809215
LUZP2	0.0598682372136121	0.83000079228352
LUZP4	-0.0317434876773479	0.841470679465385
LUZP6	-0.072348073482182	0.709690013713991
LVRN	-0.470915614647382	0.301037001721538
LXN	0.804533679965463	0.000727054409333012
LY6D	0.229020345388418	0.356145734940785
LY6E	0.670790451009655	0.0561937111716271
LY6E-DT	0.452635771037514	0.0436487701444106
LY6G5B	-0.251569866820767	0.0508874793035158
LY6G5C	0.151331053522098	0.151648151091205
LY6G6C	-0.2922115249684	0.0515536829175696
LY6G6D	-0.0703192576501639	0.645360500679301
LY6G6E	0.0178067538399489	0.909476745058056
LY6G6F	-1.51211626996967	1.83942430200492e-12
LY6H	0.100935634800605	0.753092893450496
LY6K	-0.380076283746934	0.363191294640864
LY75	-0.305075784855079	0.0505206226354772
LY86	0.152034438535413	0.428437535198709
LY86-AS1	-0.277482881131371	0.0100145811141043
LY9	-0.547761576535496	0.00021194804837713
LY96	0.562303491370567	0.000262853302249349
LYAR	-0.349894813540176	0.00238317227656019
LYG1	0.288442343253653	0.0675347806722086
LYG2	-0.10047080134494	0.279262864777543
LYL1	-1.00527842066126	3.23633242138689e-08
LYN	-0.553198507184874	0.000147328357935502
LYNX1	0.525328253073333	0.000155642663576393
LYPD1	1.61553233601215	7.03569976775126e-07
LYPD2	-0.0967593289812818	0.564633059583014
LYPD3	0.426277718611852	0.000255277059973119
LYPD4	-0.222191346742093	0.056245371765644
LYPD5	1.04847978555191	0.000169554952643269
LYPD6	0.262214440742374	0.00122360376436792
LYPD6B	-0.328173473459225	0.0560026098845412
LYPD8	-0.0831794928619738	0.275120701081246
LYPLA1	-0.000657474859870888	0.996586095852076
LYPLA2	-0.308942757512966	0.000234856433023636
LYPLAL1	0.325139053541868	0.163857968664608
LYPLAL1-DT	-0.189976193753871	0.121951752235883
LYRM1	-0.582653248937472	0.161348090856378
LYRM2	-0.131996863628252	0.0769083808203691
LYRM4	0.0706999232565089	0.477030697420453
LYRM4-AS1	-0.0332935359468367	0.789557259725639
LYRM7	0.184598579906669	0.0606214313709624
LYRM9	0.112002614874314	0.594675761460452
LYSMD1	0.467591307121847	0.00361319220506051
LYSMD2	-0.00112022172111281	0.995832048637711
LYSMD3	-0.0435162103744888	0.771355573084124
LYSMD4	0.219381009214433	0.0396724696226389
LYST	-0.141905924527347	0.432223141170851
LYVE1	-1.32771639117857	0.00764946948683899
LYZL1	0.587071089565613	0.120705263781354
LYZL2	0.0166153574155725	0.840891415969192
LYZL4	-0.00162138522653255	0.984570179645328
LYZL6	-0.0342833955198234	0.919332586598284
LZIC	0.328688979100088	0.00386605733356153
LZTFL1	0.445789840961785	3.401981635888e-05
LZTR1	0.188100200060733	0.0782315148130775
LZTS1	0.369040988724969	0.0249729128287829
LZTS2	-0.156023793920198	0.0786508528121824
LZTS3	0.0698580466218832	0.70094451254238
M1AP	-0.200007310947778	0.00723412341513502
M6PR	-0.108286465873226	0.451524282549221
MAATS1	-0.168440705722332	0.358033003329327
MAB21L1	0.200605581282172	0.124332303900178
MAB21L2	0.104109521460071	0.799011625637777
MAB21L3	0.135681397400791	0.528552332477417
MAB21L4	0.158839247300533	0.223561953563591
MACC1	-0.0522523995285162	0.597894200117624
MACF1	0.55869648097854	1.78564088768057e-05
MACO1	-0.343451385535076	0.00816020173876877
MACROD1	0.0362033969973243	0.814597256735611
MACROD2	0.204980378099549	0.0621144548396311
MACROH2A1	-0.757102841645144	8.94860321988042e-07
MACROH2A2	0.44257063536836	0.00364569367619194
MAD1L1	0.100417304008634	0.526469509114374
MAD2L1	-0.458893026594325	0.0425569508921758
MAD2L1BP	0.0512295004319441	0.705264864706076
MAD2L2	-0.387940880274147	0.00124588320859053
MADCAM1	0.119291671997725	0.585133122807008
MADD	-0.00615290105424116	0.96385045090383
MAEA	0.0131330515273209	0.904886193635686
MAEL	-0.0755564159025957	0.342433736307736
MAF	0.346748690702761	0.145397934691145
MAF1	-0.723501370363122	0.000180343447899375
MAFA	0.0103363139464872	0.96162188514292
MAFB	0.398885835341318	0.00672189409878035
MAFF	-0.561549658954062	0.180968336422907
MAFG	-0.711333194239804	7.9017319528165e-08
MAFG-DT	0.194413077419089	0.0412799231932669
MAFIP	0.10920103960372	0.46869185475088
MAFK	0.0130727962791823	0.946205716108616
MAG	0.0377045642076741	0.812572477485507
MAGEA1	0.0515875483296346	0.571166716573988
MAGEA10	-0.101771855831065	0.316062510418273
MAGEA11	-0.063084516504218	0.420035088486801
MAGEA12	0.0214500048005295	0.940989814997666
MAGEA2B	0.094354693101308	0.232802354667472
MAGEA4	0.0479324302044786	0.813138867398163
MAGEA5	-0.380435361647709	0.000687498879509247
MAGEA6	0.202996724975544	0.24430420791214
MAGEA8	-0.610333436781126	0.000351193574903125
MAGEA9	-0.0254506038225601	0.852396890670204
MAGEB1	-0.0525480596440078	0.673229222846589
MAGEB10	0.147906406196954	0.0616651955232703
MAGEB16	-0.0981395868047636	0.324648912705157
MAGEB18	0.0634328689611783	0.42495211356281
MAGEB2	-0.177361466878281	0.189572028131561
MAGEB3	0.051363426408388	0.566137271711627
MAGEB4	-0.138854678180581	0.336339465547311
MAGEB6	1.59061053929969	0.00737545578427664
MAGEC1	-0.106900015295679	0.422228039163059
MAGEC2	-0.0995902477187478	0.207353296208923
MAGEC3	0.0262140276176597	0.879410040378949
MAGED1	0.957707766666523	4.50668612350009e-05
MAGED2	0.734965968294995	5.124315446901e-06
MAGED4B	1.04856570335523	8.21952669384316e-08
MAGEE1	0.0437258530000504	0.783815894291941
MAGEE2	0.135889664822354	0.0972071387291301
MAGEF1	0.266637830143567	0.0415388970240985
MAGEH1	0.710761280691804	7.09245042657842e-07
MAGEL2	0.383518658768391	0.0345791952376772
MAGI1	-0.0356991568672429	0.777072640864284
MAGI1-IT1	0.0268324294296844	0.866452698586665
MAGI2	0.154584224187437	0.167007547636886
MAGI3	0.620437710070586	9.92398125469562e-06
MAGIX	-0.0534454002685507	0.579843507894478
MAGOH	-0.295697011426549	0.227233563126264
MAGOHB	0.154559483181874	0.0879885794023203
MAGT1	0.16521487034951	0.230732952377123
MAIP1	-0.120298382603625	0.172164391035221
MAJIN	0.256698993412792	0.226272471857949
MAK	-0.157597314472022	0.129553947453163
MAK16	-0.306283964892039	0.00812356659307914
MAL	-1.77941315287549	5.50695965944964e-10
MAL2	-0.509495384824634	0.233774196692578
MALAT1	0.117351044923435	0.652707624400301
MALL	1.16648483327309	4.52726787549296e-08
MALRD1	-0.0204455335672131	0.904886193635686
MALSU1	-0.181524658224937	0.0425541247839167
MALT1	-0.114647356252822	0.266271969007815
MAMDC2	2.04697485989822	2.49049722676946e-09
MAMDC2-AS1	0.195860277879719	0.0833428628158399
MAMDC4	0.187717417608308	0.250073441654833
MAML1	-0.0994939170677398	0.322659421799786
MAML2	0.0859003880562259	0.573419482609277
MAML3	-0.165791554809394	0.113557585125846
MAMLD1	-0.134808743153333	0.156962857417291
MAMSTR	0.322532834042825	0.00302087773755135
MAN1A1	-0.810205359069041	0.000608252499679393
MAN1A2	0.578599378599929	3.92521310083281e-06
MAN1B1	0.37993000227247	0.00121512127208265
MAN1B1-DT	0.124368334773562	0.552071761934501
MAN1C1	-0.0643415180864615	0.719761803251655
MAN2A1	-0.0617741293862952	0.77994436737195
MAN2A2	-0.933566008816173	3.11676158615522e-07
MAN2B1	-0.129645208068364	0.462390589305575
MAN2B2	-0.1089421016215	0.400393726437563
MAN2C1	-0.282090821230343	0.151358336998721
MANBA	-0.382153583870082	9.91042812173071e-05
MANBAL	0.0378559153619165	0.778469515704012
MANCR	-0.0299684096366457	0.90936780962274
MANEA	0.0369162116940913	0.736656427782958
MANEAL	0.303252143071436	0.00116388784885447
MANF	0.198610971027048	0.293057200257186
MANSC1	-0.50336326792273	0.000120117071030472
MANSC4	-0.0146565831242604	0.90568806794907
MAOA	-0.820471847881308	0.148051712768539
MAOB	-0.995718897578291	0.043852649537421
MAP10	-0.254613728162208	0.00473551960100932
MAP11	0.0875295355576444	0.459549462672922
MAP1A	0.561858185184581	0.00208845131159506
MAP1B	1.37789583523943	1.3574409119476e-09
MAP1LC3A	-0.150920970616989	0.382162745849199
MAP1LC3B	-0.195723752998221	0.0695894712419365
MAP1LC3C	-0.0595271021192429	0.606964231027537
MAP1S	0.124252976201266	0.529969868384225
MAP2	1.12242686543204	2.75206590697699e-08
MAP2K1	-0.899152023950096	2.35781722166591e-06
MAP2K2	-0.254877001657302	0.0796325260194744
MAP2K3	-0.782917693314738	2.05632119093292e-06
MAP2K4	0.0582817255169257	0.545188560708134
MAP2K5	0.171407041524114	0.104196678906324
MAP2K6	-0.329722699272702	0.0752476040178275
MAP2K7	0.120163395233593	0.338005977773092
MAP3K1	-0.184586215303112	0.287500631138606
MAP3K10	0.278615095000752	0.0453155246337181
MAP3K11	0.354955182046245	0.0174606519027688
MAP3K12	0.775117713790173	5.61131866721731e-07
MAP3K13	0.194364527480498	0.0423910354872544
MAP3K14	0.236885877129801	0.0617306720624226
MAP3K14-AS1	-0.0310358630541385	0.832655007751366
MAP3K15	-0.10155250432328	0.221982072151984
MAP3K19	-0.00408763632787235	0.963019918467696
MAP3K2	0.0661805059831888	0.571655541620281
MAP3K20	-0.123393609632259	0.300154514766385
MAP3K20-AS1	-0.183609547581893	0.0155834681583872
MAP3K21	0.0518029028611462	0.59077985562563
MAP3K3	0.0610932024596291	0.660978340827239
MAP3K4	-0.0387683830924441	0.764823385509805
MAP3K5	-0.713341246499388	0.00112209461173427
MAP3K6	-0.0722079079466393	0.690061471286938
MAP3K7	0.00100023602530896	0.994354388603106
MAP3K7CL	0.0925787673710516	0.476093783640588
MAP3K8	-0.797300046644111	0.0138356073345951
MAP3K9	-0.237800713560114	0.00794274231155324
MAP4	0.83937644454268	3.65601663658981e-07
MAP4K1	-0.548695835829383	0.000452633161925341
MAP4K2	-0.390891305235357	0.000215317328215488
MAP4K3	0.180532188635088	0.302357391775628
MAP4K4	0.117401834696398	0.473161418294516
MAP4K5	0.256293612348392	0.0217890841216756
MAP6	0.223296112528867	0.118993529048203
MAP6D1	0.425117712635981	0.00744145219234931
MAP7	-0.473384832881049	1.9092000836763e-06
MAP7D1	0.300536218038868	0.0169117981792685
MAP7D2	-0.121005597804485	0.168858058792777
MAP7D3	0.0557464702556629	0.689732484802794
MAP9	0.532725982673762	1.53012393483597e-06
MAPK1	-0.46547069189524	2.5403566744607e-07
MAPK10	0.124543585968776	0.555766392072428
MAPK11	0.346138942279648	0.0076342015837079
MAPK12	-0.125833082629141	0.175258059236251
MAPK13	0.0405336924581015	0.899028779318426
MAPK14	-0.883608775229256	2.07249644171432e-10
MAPK15	-0.0941429100047042	0.57794246503593
MAPK1IP1L	-0.340021061915985	0.0044018421116415
MAPK3	-0.407809376650128	0.0189843819262106
MAPK4	-0.616260919222119	4.49437445976982e-05
MAPK6	0.605522327980843	0.000132336051017292
MAPK7	-0.14065968000498	0.250784990572122
MAPK8	-0.00969527240831169	0.939567333934739
MAPK8IP1	0.131971726707683	0.302645441996068
MAPK8IP2	0.0370991916839625	0.845528433106335
MAPK8IP3	0.160502869280325	0.449200542744183
MAPK9	-0.485834596158736	0.00155016617225363
MAPKAP1	-0.248713136208389	0.00378122373742264
MAPKAPK2	-0.597434503696862	2.8503667695902e-05
MAPKAPK3	-0.814971195399981	3.68039608492958e-07
MAPKAPK5	-0.173673827680878	0.128405784730977
MAPKAPK5-AS1	-0.384971558601892	0.00661709023481543
MAPKBP1	0.467047017347253	0.0030883984096774
MAPRE1	-0.326042811436738	6.30466965054024e-05
MAPRE2	0.452279341354144	0.00146600343223645
MAPRE3	-0.249168004826913	0.0652766279549001
MAPRE3-AS1	0.0427150316799718	0.696985523031001
MAPT	-0.0973470067809501	0.834320644637734
MAPT-AS1	-0.00728715478084396	0.962928575829139
MAPT-IT1	-0.270498338335594	0.00265388287907155
MARC1	-1.40263958059902	0.000754810595594968
MARC2	0.212919926027908	0.0769842518558461
MARCHF1	-0.292952115366178	0.101889766861023
MARCHF10	-0.0516586510050168	0.681747122660795
MARCHF11	-0.0105048055876313	0.916719889594272
MARCHF2	-0.554419931864455	0.153473151546504
MARCHF3	-1.06396978308865	4.46010414331593e-11
MARCHF4	0.167338195486533	0.081910150266568
MARCHF5	-0.186367000776762	0.135921874442629
MARCHF6	-0.246928901748406	0.122671853078166
MARCHF7	0.039272549533333	0.810444912800532
MARCHF8	-1.07140217313698	2.16871790447523e-11
MARCHF9	0.307699319899626	0.000252656402238139
MARCKS	0.91777647951128	2.51812982743707e-07
MARCKSL1	0.204597070833609	0.356465608772611
MARCO	0.289507318495643	0.736857352261818
MARF1	0.127217813044062	0.423076162381165
MARK1	0.0936227829291418	0.640330586322012
MARK2	0.0249251544656097	0.81508851945619
MARK3	-0.38269220259486	0.000311798018314346
MARK4	-0.0323555931344366	0.792516632220889
MARS1	-0.096286234547728	0.358568267589484
MARS2	-0.0699733522022123	0.390804740776084
MARVELD1	1.04810711848367	6.39932160643412e-08
MARVELD2	0.0315921920547311	0.777970649963076
MARVELD3	-0.00705550095445595	0.950129837248687
MAS1	0.240297856722908	0.0173248600238889
MAS1L	0.0145353974548303	0.921581273768644
MASP1	0.121396960590173	0.261749988306782
MASP2	-0.156137488966514	0.14094773350234
MAST1	0.0718978662025815	0.655754284119458
MAST2	0.112955250680895	0.264730074973013
MAST3	-0.299163683829201	0.0151658495372881
MAST4	0.0197090911188038	0.945559735281565
MASTL	-0.225263822399129	0.12909069471895
MAT1A	0.140819394958634	0.34561315190423
MAT2A	0.261070608308568	0.136473189638574
MAT2B	-0.285940769410027	0.00780202034767448
MATK	0.693102367369816	0.0389026155250193
MATN1	0.0252582704178232	0.79568813696938
MATN1-AS1	-0.213886739315061	0.00374012305984908
MATN2	1.29367943316936	6.32751684003183e-08
MATN3	1.01348035951475	0.00255696069474378
MATN4	1.78402086545173	0.00171602992031442
MATR3	0.136877372877517	0.207834733492416
MAU2	0.152348303076671	0.394719893878535
MAVS	-0.354331781621344	0.0109090292793202
MAX	-0.534856859934363	2.58108457270887e-09
MAZ	-0.204807437201694	0.114855838566816
MB	0.40753336279744	0.402193658768272
MB21D2	0.263013433750617	0.0713484969871478
MBD1	-0.125903637331742	0.201732006050466
MBD2	-0.10739539212015	0.110047602598015
MBD3	0.0238961768043975	0.850738325747055
MBD3L1	-0.0995563037660645	0.515104791708087
MBD3L2	-0.0271733456120646	0.781770719769016
MBD4	-0.381057150848745	0.000196133375870242
MBD5	0.63462186205601	4.71488252942452e-06
MBD6	-0.161015591826235	0.196690218782437
MBIP	0.023419477691526	0.817949994556112
MBL1P	0.734630094807851	6.3496035497256e-06
MBL2	-0.178787582283252	0.0113985460520504
MBLAC1	-0.386075096937049	0.00619592434348164
MBLAC2	0.0648334744228514	0.620399269466702
MBNL1	0.251738435260107	0.162839839181406
MBNL1-AS1	0.0247222522951649	0.869569168260688
MBNL2	0.595713375733816	7.38214786891978e-07
MBNL3	-0.583775944005312	1.26378231495731e-05
MBOAT1	-0.0652535262634775	0.754192859502448
MBOAT2	-0.698670212810731	5.14179257695576e-05
MBOAT4	0.0803941292700472	0.575717595773419
MBOAT7	-0.431799208613327	0.000538384063740809
MBP	-0.617044934664382	0.000597765780186161
MBTD1	-0.379309858787485	0.00303930122999251
MBTPS1	0.489969073085661	3.14432278104111e-08
MBTPS2	0.348699775726936	0.00842105415106887
MC1R	1.1016699552266	4.06318170447376e-05
MC2R	0.190436423073793	0.0977524618724573
MC3R	-0.379765446030389	0.0147423741140184
MC4R	-0.0526099457743525	0.730139938633108
MC5R	0.0433700277477627	0.734976146810027
MCAM	-0.0984213746934568	0.731371782309648
MCAT	-0.461782888693641	0.000410103041122251
MCC	0.323763160869129	0.00254484508150291
MCCC1	-0.175092534367218	0.397328430713433
MCCC2	-0.497477588574977	0.000510188354645102
MCCD1	-0.0462958569136243	0.873562956074798
MCEE	0.507949873807005	0.000259539289910903
MCEMP1	-2.49441882797171	3.35131447250837e-12
MCF2	-0.329174311492638	0.0622741612959118
MCF2L	-0.0927299161206214	0.527472771733431
MCF2L-AS1	-0.203222995328509	0.155743968589354
MCF2L2	0.095953615608269	0.735257605425475
MCFD2	-0.401195272599141	0.000175448169534336
MCHR1	0.364919923678297	0.000930420753077626
MCHR2	-0.187528582789551	0.137515129113837
MCL1	-0.321044161546576	0.385108806979809
MCM10	-0.508054938209224	0.00219096528123072
MCM2	-1.01941352339722	3.82741509414113e-07
MCM3	-0.28643031234067	0.000737725986120727
MCM3AP	-0.0544803635256823	0.5700736057581
MCM3AP-AS1	-0.112945811225988	0.456052671610146
MCM4	-0.898817527618847	0.00010370076784638
MCM5	-0.726601112637198	1.01807357155637e-08
MCM6	-0.272013394486551	0.0381761063146197
MCM7	-0.77554327640498	3.532972559349e-09
MCM8	-0.740427905651163	1.00255016820219e-05
MCM9	-0.0742321506291566	0.385429959413249
MCMBP	-0.290516919523073	0.00843247961136396
MCMDC2	-0.00297656471464247	0.985838002467801
MCOLN1	-0.582962115521807	0.00131399494975423
MCOLN2	0.0823920173927224	0.803243747900679
MCOLN3	0.212386250778596	0.115055047031355
MCPH1-AS1	0.0330171115439972	0.796590683597085
MCRIP1	0.373773283072515	0.00116585464815035
MCRIP2	-0.0749481323328389	0.672312948353842
MCRS1	0.299879473702173	0.017299836631952
MCTP1	0.00269006524869653	0.992006422101547
MCTP2	-1.06707828294363	6.95881105278432e-09
MCTS1	0.318885148228048	0.000718500322494779
MCTS2P	0.102512969437046	0.295380961189983
MCU	-0.122340221753418	0.143766713491643
MCUB	0.111861765565886	0.407359757152961
MCUR1	-0.239211372428713	0.031657035284376
MDC1	-0.254328298360093	0.018616445389543
MDFI	1.15928264434525	2.15648612882848e-05
MDFIC	0.461335804323015	0.0202312084539964
MDGA1	0.603507086592519	0.000603750558194956
MDGA2	-0.0227480627475218	0.847621182840761
MDH1	0.0891693918181762	0.460199317783656
MDH1B	0.225764172354802	0.0623377577942897
MDH2	-0.161127000846742	0.173954966258679
MDK	1.38271452350686	1.36091052229971e-08
MDM1	-0.0816700330967883	0.510767263728253
MDM2	0.347545836984061	0.0100434329645685
MDM4	-0.0977263699314772	0.382319253190752
MDN1	-0.412520253680135	0.000338448643799801
MDP1	0.547678294053801	8.42344991035954e-06
MDS2	0.184642699077306	0.245452775723113
ME1	0.272171947561269	0.188337532344279
ME2	-0.423678261329632	0.00480420555877619
ME3	0.0486143942530521	0.799415851118475
MEA1	0.196303503323437	0.0499974999717849
MEAF6	0.234722629938835	0.0114265015263397
MEAK7	0.472165665421779	1.31409433688202e-05
MECOM	0.078672612419453	0.678355276101619
MECP2	-0.079423804923886	0.595140678410788
MECR	0.0162285370467004	0.89733503432259
MED1	-0.0156321019512387	0.854344076902531
MED10	-0.100648059162848	0.419709590166736
MED11	0.187792638623689	0.211651015481146
MED12	-0.472342869142814	0.000210470331125437
MED12L	-0.489314843507062	4.48604885995146e-06
