ID	OA.Subchondral.bone.from.lateral.tibialvsNormal.Subchondral.bone.from.lateral.tibial_logFC	OA.Subchondral.bone.from.lateral.tibialvsNormal.Subchondral.bone.from.lateral.tibial_padjFilter
LINC02483	0.135108436796004	0.460229205050055
LINC02487	-0.201321140130231	0.0800944729693633
LINC02510	-0.0196626796624502	0.859281681636618
LINC02523	0.810668681799595	0.00246041090160485
LINC02537	-0.215498243551001	0.183617704210457
LINC02538	0.0795017717250825	0.463610501235183
LINC02551	0.918084304026458	0.0285293558460155
LINC02552	0.490044147435919	0.000599446821913572
LINC02579	-0.147224520521601	0.32917991069972
LINC02591	0.252512219919646	0.0265381101009407
LINC02593	-0.0169875965705355	0.926128111112482
LINC02595	0.0509067941642165	0.766063056642049
LINC02603	-0.0322953307643585	0.831144336620665
LINC02604	-0.196321504474295	0.0785019681410898
LINC02610	-0.106154933189341	0.708373923731018
LINC02685	-0.0301599122963143	0.802277253678713
LINC02687	-0.0259933486717356	0.921568729103912
LINC02693	0.0564318467172775	0.800577552499961
LINC02694	-0.132603262373006	0.154651279159399
LINC02709	-0.126018330287479	0.6051133755183
LINC02714	0.0640693389417102	0.669113002356409
LINC02716	0.197896981971887	0.412333001727391
LINC02731	-0.0423016320908935	0.73756243023123
LINC02740	-0.0548597364359154	0.810714906870755
LINC02743	0.0290705872284818	0.780245736641457
LINC02762	0.423915300133722	0.00657212326242427
LINC02764	0.064845074730246	0.62145803878858
LINC02774	0.0649780926770385	0.514923825522633
LINC02783	-0.0794345627467221	0.629985618904052
LINC02789	-0.111064244151955	0.399739438650778
LINC02796	0.0214883115911002	0.876380085048651
LINC02800	0.0998910199251872	0.388266890756289
LINC02806	0.129997884295871	0.159837020313225
LINC02817	0.106553225605454	0.740076026187964
LINC02825	0.159595601231008	0.252557495408582
LINC02843	-0.193881880849299	0.422540596381172
LINC02860	0.199071920265427	0.213374135001054
LINC02864	-0.0439605742098355	0.770900564331332
LINGO1	0.67088526947805	0.000276987134755712
LINGO1-AS1	0.235086762032386	0.042008100877942
LINGO2	0.0934279939871967	0.530332668687426
LINGO3	-0.127979039719591	0.326098818009543
LINGO4	-0.184730185866163	0.0576606085365225
LINS1	-0.0345401454114196	0.849299637873238
LIPA	-0.23319082429556	0.466434197015799
LIPC	0.302865118851001	0.33626089048076
LIPE	0.903113363852135	0.276159965271341
LIPF	-0.0132261932200937	0.961883944557738
LIPG	-0.0925712614394412	0.306543085351214
LIPH	-0.216164740161839	0.185813301376372
LIPI	0.260671573928144	0.362766876441038
LIPJ	0.296272837616417	0.328533092597522
LIPK	-0.273250649778719	0.322151621520518
LIPM	-0.206820364962499	0.217858521263108
LIPN	-0.21372585295248	0.560099319659179
LIPT1	0.283535785637509	0.0337798549159016
LIPT2	0.191141457314036	0.160943112070563
LITAF	0.183964384376237	0.287654969799607
LIX1	-0.106714154382615	0.136096394617642
LIX1L	0.205116383910113	0.0292185040953457
LKAAEAR1	0.0752054411432077	0.743295516081139
LL22NC01-81G9.3	0.0197419637505378	0.851444293761578
LL22NC03-63E9.3	-0.0140379574111407	0.914510593926888
LLCFC1	-0.179430306798554	0.482374516652809
LLGL1	-0.0750439043983864	0.646699277766006
LLGL2	0.36201216080935	0.000598005718825246
LLPH	-0.272535171544591	0.00509619399200244
LMAN1	-0.191366813638326	0.257428781063442
LMAN1L	-0.13363375054684	0.410682895284844
LMAN2	-0.38093347711197	0.00900092349638961
LMAN2L	0.456658071536268	0.00116856602284842
LMBR1	0.026535221686335	0.874966032209789
LMBR1L	0.19452414979968	0.100092514942477
LMBRD1	0.693862546576405	7.27068765800684e-06
LMBRD2	0.0609186536494617	0.726216796317064
LMCD1	0.389093125052137	0.0753101830443479
LMCD1-AS1	0.408206540786513	0.00152904510757623
LMF1	0.270436886035206	0.0771458074458012
LMF2	0.176979721943169	0.0436510245087746
LMLN	0.194048342954384	0.0631655004933523
LMLN2	-0.19502472447194	0.0502019215333459
LMNA	0.596910561499305	0.00464091911787749
LMNB1	-1.79040901719577	1.26510704877536e-06
LMNB2	-0.96511252320825	2.71951142825299e-05
LMNTD1	0.0393191982132013	0.656112363977913
LMNTD2	0.00528150107775183	0.982571846006341
LMO1	1.09319699684523	0.000258414384501854
LMO2	0.238251714087058	0.163537084552145
LMO3	1.70450662915382	4.81727133867097e-05
LMO4	0.217246308341922	0.126590539647605
LMO7	0.583065801924114	0.00115901780956699
LMOD1	0.440852043952778	0.0421472188970331
LMOD2	0.0409697237739888	0.799748724942795
LMOD3	-0.258061555214342	0.0217972910582409
LMTK2	-0.0770404874766539	0.573925477320478
LMTK3	0.137680027590586	0.623073587255762
LMX1A	0.20670265898261	0.11815726709491
LMX1B	-0.150214882459463	0.360654474799373
LNCRI	-0.0723679860938065	0.518532526160383
LNP1	0.0348609060447469	0.806541544207258
LNPEP	0.242921808583317	0.116723193599423
LNPK	-0.129316395428493	0.173245722913143
LNX1	0.526696594413854	0.0415214297205229
LNX2	-0.121660270450654	0.344080736394771
LOC100126447	-0.170786966599557	0.0999499954834806
LOC100126584	-0.0607836000407476	0.691994097882012
LOC100126784	-0.0829824134318429	0.584990779955674
LOC100127955	-0.00293605017754572	0.984610053566977
LOC100128006	2.88592007402499e-05	0.999781156354413
LOC100128059	-0.167156826788861	0.380022828813719
LOC100128164	-0.310909667183774	0.007411228450277
LOC100128253	-0.158087422087371	0.514923825522633
LOC100128276	-0.878900154614557	7.39681955774907e-07
LOC100128288	0.124461832929555	0.420415415013473
LOC100128310	0.0207919224093489	0.923018260316309
LOC100128340	-1.29787366844866	1.01540233552854e-07
LOC100128386	0.143004593127203	0.204761603398433
LOC100128398	0.439191100027452	0.0356957968519689
LOC100128494	0.374928555240466	0.092959904544125
LOC100128568	0.0203734434078555	0.811949930598447
LOC100128593	-0.0934603016809508	0.65382736718054
LOC100128653	0.124145821039724	0.232904535463263
LOC100128885	0.0436471413509043	0.773694899232625
LOC100129027	0.046208163620606	0.548801226994095
LOC100129034	0.32078252369428	0.0580847556938507
LOC100129055	0.0848205765082657	0.425563301151109
LOC100129098	-0.0409806591342532	0.889867112393946
LOC100129129	-0.153750257995311	0.31200809175621
LOC100129138	0.226675011485272	0.122639257445629
LOC100129215	-0.222071802646543	0.245276380584658
LOC100129316	-0.0503303063879939	0.566883141773024
LOC100129484	-0.277847002583958	0.452558740276959
LOC100129503	-0.0225172797711961	0.879285546503057
LOC100129534	-0.112593869154425	0.353081690971128
LOC100129603	-0.0412444465207082	0.673574021018477
LOC100129617	-0.584702052671844	1.60036247757501e-05
LOC100129620	-0.033694835669885	0.829191058515925
LOC100129917	0.181711990460937	0.110869861704108
LOC100129931	-1.40533399767997	9.21317524057158e-09
LOC100129935	-0.0110776269902582	0.939828466508677
LOC100130111	-0.280975513070173	0.406056768750238
LOC100130172	-0.0107264946166881	0.939494113322811
LOC100130238	-0.0223542841850275	0.911711196777202
LOC100130256	0.0679172946057109	0.808193456326255
LOC100130264	-0.0655764561581726	0.764890243720293
LOC100130298	0.213079703398495	0.143179628577401
LOC100130331	-0.264204028636327	0.0162958908254239
LOC100130370	-0.154884138398812	0.0399011963099684
LOC100130449	0.253986977825368	0.0224775814795547
LOC100130587	0.101435444245901	0.606172988972536
LOC100130691	0.339832094641069	0.119550782159853
LOC100130849	0.233073795522286	0.108055304809597
LOC100130872	0.0307496846710347	0.8890693508306
LOC100130950	-0.529321704473464	3.22575107661442e-05
LOC100130987	-0.095597245782411	0.579307448398356
LOC100131289	-0.154199712861156	0.452729142212001
LOC100131395	0.0800376310088069	0.650504880681363
LOC100131496	-0.0862456701586742	0.259960588552757
LOC100131532	-0.0375045188224945	0.840431962745837
LOC100131943	-0.762081211827756	1.15579705360593e-05
LOC100132057	0.298967271214449	0.498233906568394
LOC100132077	0.0723482448271096	0.674703838156415
LOC100132078	0.0108067783559171	0.957915562278216
LOC100132215	-0.106430403205026	0.282788999416244
LOC100132356	0.473587438740173	0.108958641121052
LOC100132781	-0.418844170442756	0.000139430749293387
LOC100132831	-0.473103708088292	0.00403611580830312
LOC100132874	0.409920474554664	0.0421384273357785
LOC100133050	0.201191556632457	0.161367236832991
LOC100133077	0.464685208266122	0.0123314136396583
LOC100133091	-0.0488314441056374	0.771710909799624
LOC100133286	-1.6486497958156	1.18066636019517e-10
LOC100133315	0.166231907565379	0.0492763905422236
LOC100133331	-0.111136237585571	0.501566590712438
LOC100133920	-0.145558176763641	0.207623839623839
LOC100134040	0.0999690977647303	0.437927583098962
LOC100134368	0.0310383341452667	0.853662709649289
LOC100134868	0.60873998740295	0.0617209174316101
LOC100190986	0.364350073688406	0.143671969050296
LOC100192426	0.0745046974171011	0.766390537036579
LOC100233156	0.361977869071283	0.417090081046626
LOC100240728	-0.112391154406676	0.324510075358835
LOC100240734	0.132780498833521	0.499807578996789
LOC100240735	0.19583645914139	0.523653063494083
LOC100268168	-0.136486725733686	0.077930984714309
LOC100270746	0.371728232317119	0.0517076555432307
LOC100287290	0.495402194237891	0.00192012252826402
LOC100287387	0.796226115603779	0.0380349486560013
LOC100287704	0.0216099832374672	0.85677047588197
LOC100287792	-0.00624414598825496	0.948269609603721
LOC100288254	0.106904736231548	0.163527310472322
LOC100289580	-0.411185410845082	0.00970667669421031
LOC100335030	-0.21059100829877	0.0951158908048137
LOC100419773	0.418471356971346	0.00203848198972115
LOC100422526	-0.217171467769399	0.0377455155100314
LOC100505498	0.496667156377425	0.0193847975465015
LOC100506253	0.357875187332088	0.00153962412977987
LOC100506258	0.184094341007878	0.264527323176577
LOC100506282	0.599272593021251	0.00992497663330009
LOC100506514	0.520459341387079	0.0236300818208804
LOC100506639	0.116968839718862	0.12709557716178
LOC100506688	0.0013479284813549	0.995752393624183
LOC100506731	0.308165704239322	0.0103183063502733
LOC100506990	0.183306820568841	0.581181173080201
LOC100507547	0.54807814331352	0.00199432748724966
LOC100507634	-0.171602396238442	0.0185981577779214
LOC100996333	0.191610436964594	0.104583705175928
LOC100996724	0.69808215777602	0.000403591162437371
LOC101448202	0.0512189380299892	0.684606139897264
LOC101927151	0.0321315420890915	0.828306936774141
LOC101927770	0.0401704680859707	0.803202407144149
LOC101927827	0.283644206770751	0.217205026262538
LOC101927919	0.439318184152951	0.0018252985710717
LOC101928076	-0.197966164310706	0.236836603300537
LOC101928343	-0.0611436342778555	0.617268123637507
LOC101928436	0.02996036547398	0.740337772371966
LOC101928532	-0.0103071324636783	0.977311313333333
LOC101928673	0.63004672309126	0.000155293458856475
LOC101928837	0.777253726326498	0.00160790976264249
LOC101928841	-1.11446734869912	0.000341997395097813
LOC101928953	0.29534639770751	0.0377595188695475
LOC101929106	-0.365590689152632	0.028000551601215
LOC101929114	-0.141101362190288	0.114256762137148
LOC101929709	0.199131740388841	0.444527169278131
LOC101929762	0.110888344754195	0.556888005720441
LOC102723968	-0.166963375108807	0.175476449960922
LOC102724434	0.26697494948319	0.0270322175020769
LOC102724804	0.0196901543572352	0.888054127692967
LOC105370792	0.488945042837621	0.280000148691685
LOC105374880	-0.070130088432955	0.412855122491666
LOC105377021	0.161458165707758	0.726895648832089
LOC114224	0.00914830043254966	0.979008314678137
LOC143666	0.0399944716470628	0.838995387969
LOC145474	0.236019418805649	0.294733224047502
LOC145694	0.170866040545947	0.396269774302674
LOC145783	0.0539599302271698	0.664633638334772
LOC145845	-0.0612854689437139	0.726837839245231
LOC147004	-0.0442374130659919	0.675822049435075
LOC148696	-0.0281181691554462	0.8788839369035
LOC148709	-0.310738792716831	0.0387887222639684
LOC149373	0.0102197850530494	0.94721137213394
LOC149684	-0.0237332063953382	0.808290883336205
LOC151760	-0.0918057588288326	0.534246841223753
LOC152048	-0.462761907787856	0.00290108825721325
LOC153684	0.898595692121015	2.37951702380753e-05
LOC153910	0.0391769898233836	0.707687130978341
LOC154449	0.0463107953521229	0.55401794576445
LOC154761	-0.160697914249199	0.459786426262933
LOC155060	0.0736272767743298	0.555339335568314
LOC157273	0.065260046469513	0.661832777008512
LOC158434	0.1176695587737	0.37500878394884
LOC158435	-0.0303075040276628	0.864506036926896
LOC171391	0.608920353161923	0.00237235286147298
LOC200772	-0.00295785712760654	0.991508023316933
LOC202181	0.368979752691553	0.0179207831975489
LOC220077	0.257544073405973	0.0233177235381503
LOC220729	0.183062691096033	0.248594639152098
LOC221946	-0.00922255986148102	0.965555095385157
LOC254896	-0.326187552086896	0.0386522167677136
LOC257396	0.326194212353321	0.00136306257435646
LOC283028	0.400240763613474	0.249115591535371
LOC283038	0.482025520692339	0.0114762065144566
LOC283177	-0.346448833961974	0.0188249687018575
LOC283214	0.123106046059481	0.217415348684876
LOC283335	-0.089360126431103	0.745027231083128
LOC283387	0.0302502779455409	0.901107683343547
LOC283665	-0.0200535682209644	0.919780781616442
LOC283731	1.05439657313086	0.0294693226146141
LOC283788	0.294721606293464	0.162605741196836
LOC283856	0.10307293516514	0.495307777383748
LOC283922	0.101392382906281	0.561292192243578
LOC284009	-0.207683234615315	0.184911945811621
LOC284191	-0.400516598815179	0.0967620464292468
LOC284240	-0.0859248841077216	0.825529968673543
LOC284379	-0.0331713321130245	0.806939007980548
LOC284395	-0.0229570584514285	0.856228141079441
LOC284412	-0.155180250860586	0.107134600224446
LOC284441	-0.396073033895581	0.0106153611549691
LOC284454	0.0215711172983024	0.938222279122746
LOC284600	0.213255127959822	0.0984817534675799
LOC284788	0.184336502915756	0.370970209788831
LOC284798	0.0537217374182513	0.470920180518706
LOC284898	0.269721533818496	0.0103569401750688
LOC284912	-0.159106342939949	0.430084553930494
LOC284930	-0.0214018569111687	0.891568688006847
LOC284933	-0.769750982499142	3.02041794315845e-05
LOC284950	0.0168108292223961	0.915987088103638
LOC285000	0.150104018016619	0.638557134969894
LOC285097	0.122539710174771	0.598787144205376
LOC285422	0.0507395865235125	0.769197097034029
LOC285500	-0.0241903125520295	0.898246877207038
LOC285593	-0.171022944101073	0.0794334187405722
LOC285626	-0.103319135012431	0.33626089048076
LOC285638	0.166636127814148	0.489357568088567
LOC285762	-0.094747163732853	0.573101759883881
LOC285766	-0.0639382868543148	0.639972761545286
LOC285819	0.00747035008117525	0.970071332510059
LOC286059	-0.163175096602563	0.0416861419499072
LOC286083	-0.0518674025442998	0.579307448398356
LOC286177	-0.0419925561973482	0.804312294163788
LOC286359	-0.0682534383715518	0.59011746845033
LOC338694	0.0580150396535561	0.72295426816339
LOC338963	0.0392414087452311	0.807918494881689
LOC339059	-0.234959314588406	0.444773851564547
LOC339298	0.0754748056218428	0.395576999787169
LOC339539	-0.00743753518888202	0.953245418621035
LOC339593	-0.363893598845485	0.279457067031763
LOC339666	0.397999450565438	0.0398899242935153
LOC339685	-0.0580127300676256	0.513345077651048
LOC339803	0.19259399691223	0.116601443389729
LOC339862	-0.0689212016332243	0.53940099403808
LOC339874	0.0843235607262729	0.615791070797981
LOC339975	0.330121138502581	0.537953235865847
LOC340090	0.00248096206531301	0.981347531143863
LOC340357	0.00981346331469801	0.964233558597168
LOC340512	-0.050184653295557	0.749270066357769
LOC344967	0.114857434984898	0.191485176870297
LOC349160	-0.086239477550861	0.606978920625446
LOC374443	0.383685912006177	0.0924549632394935
LOC375196	0.162175369269589	0.29632416566805
LOC388242	0.670371584696841	1.03911108319694e-05
LOC388282	-0.0410161408019247	0.883890378019137
LOC388436	0.0381374004321078	0.864790448585275
LOC389247	0.0828010458865593	0.836368500515522
LOC389641	-0.0103345665668044	0.918058629553
LOC389765	0.331200120236504	0.0800944729693633
LOC389831	0.343266867405821	0.27924026603427
LOC389834	0.415257685755066	0.350624318273187
LOC389906	-0.290767393459291	0.357648588682569
LOC390251	-0.126225823629081	0.492179321362073
LOC390705	-0.0470110012993255	0.796095147559025
LOC391322	-0.897828768164132	0.082507665248243
LOC392196	-0.00493483396647143	0.983637741921435
LOC399815	-0.0108721581261273	0.919612852508403
LOC399900	0.081918775379382	0.735224618588134
LOC399975	0.0683524708093701	0.594871963906258
LOC400212	0.29443240366796	0.0637196882403403
LOC400464	0.410038144492551	0.0119353950162924
LOC400541	0.1043482649056	0.284670690861082
LOC400553	-0.139477530642126	0.448620602922752
LOC400622	-0.0634001343184529	0.518447501960035
LOC400627	0.201644788415509	0.392011790066468
LOC400682	0.169360238380849	0.20762588578379
LOC400684	0.406264866112302	0.0050707836138808
LOC400710	-0.36019624423374	4.54246528436391e-05
LOC400748	0.0638105732243481	0.595113619530187
LOC400867	-0.077961551488877	0.375377737562336
LOC400940	-0.139538569893182	0.136198293758211
LOC401021	0.565610609905043	5.18402271121441e-05
LOC401040	0.0684297473601614	0.534246841223753
LOC401127	-0.801050765087028	8.09164932314439e-08
LOC401176	-0.160597335874455	0.117609082312173
LOC401191	-0.280244731258202	0.0190390355070413
LOC401261	0.410000634448669	0.00198354302542032
LOC401312	-0.124526589817993	0.480102088272348
LOC401357	0.0385810795232011	0.866488878577159
LOC401442	-0.14763441551163	0.469646173558354
LOC401463	-0.0656972699300171	0.45125973891656
LOC401471	-0.0310140442582538	0.855230275234142
LOC401478	0.11645054009742	0.412738359759317
LOC401557	-0.31209972974746	0.0361605902088282
LOC401589	-0.0205639105896314	0.85194449603052
LOC403312	0.0803033505845772	0.474466326307827
LOC407835	-0.278271881473955	0.00248626734020303
LOC414300	-0.0514221273376361	0.69885659883463
LOC439933	-0.114108929785775	0.432258528650291
LOC440040	-0.125450169614765	0.151587858500111
LOC440173	-0.0123868089491692	0.910232009620631
LOC440300	0.166783488151194	0.177060162826318
LOC440313	-0.0988782114186932	0.545226033433569
LOC440346	0.148053397198624	0.429735768248062
LOC440700	0.0744076944838836	0.564772974772475
LOC440864	-0.269502238683927	0.0712269317802818
LOC440896	-0.0155508995146816	0.906840358884005
LOC440910	0.0531124543674109	0.762297046200898
LOC441052	-0.426752238236716	0.0125751401472139
LOC441204	0.968317711055366	4.45068926652679e-05
LOC441239	-1.40384234666022	2.20326749787504e-10
LOC441242	0.241403142459172	0.0135828034718847
LOC441455	-1.16417652164164	9.27232772892721e-09
LOC441601	-0.606203852199928	0.0161497980092248
LOC441666	0.372518609996566	0.00935228264561575
LOC441728	-0.0809322440258713	0.484868508280355
LOC442028	0.0256145306425601	0.812386953676978
LOC442132	0.436751983641443	0.0297908266176879
LOC442497	0.251661123839504	0.0440251989802404
LOC497256	-0.211405416483545	0.289394683563792
LOC51145	-0.0518619669460172	0.76864361534025
LOC541473	0.326351811027215	0.384226390899471
LOC554206	0.275238335964522	0.04185797090262
LOC574538	0.0946703130769881	0.377815005390993
LOC606724	-0.685809306078869	0.0029622536135421
LOC613266	0.0503848136359917	0.837263454574153
LOC641746	-0.0143012629256756	0.938823185629647
LOC642361	0.268759813824682	0.0889561072616526
LOC642366	0.0920435831489161	0.618259620983323
LOC642648	-0.0469873099176059	0.729273287619896
LOC642943	0.000152101702130203	0.99936820432855
LOC643201	-0.0306386430690955	0.74602474286866
LOC643327	-0.0855088982154788	0.348586889130451
LOC643406	0.330074331136717	0.0362289067896299
LOC643441	-0.148474328441446	0.0780897505710738
LOC643454	0.123232284566969	0.494424512545716
LOC643542	0.00157965560137097	0.987542359146517
LOC643711	0.0286709183650178	0.817400779446213
LOC643802	-0.0681346713160327	0.903141604318284
LOC644135	0.0101307821761933	0.95759913716466
LOC644277	-0.476616553578157	0.010841844211532
LOC644285	0.479051649345077	5.85054139847599e-05
LOC644554	0.583057285933389	0.00579215495417499
LOC644656	-0.0897273742013756	0.809509555370516
LOC645177	-0.095481045831761	0.25252082280907
LOC645188	0.0958655484923385	0.471651715887117
LOC645261	-0.0730777926648045	0.59978720729896
LOC645485	-0.0286804026944214	0.824843699085381
LOC645752	0.0788044760788047	0.24305346958845
LOC646214	-0.0443457308893667	0.78411591316363
LOC646471	0.42375118561495	0.0140987667091397
LOC646588	0.111228902938335	0.435172335783161
LOC646736	-0.186636206603633	0.0126749092533394
LOC646762	0.191840463005505	0.336638695139602
LOC646813	0.0895861294817744	0.848042860450264
LOC646976	-0.171135078223246	0.0856965825306367
LOC646999	0.292105607097131	0.0703294395026389
LOC647070	0.627618671440551	0.0399011963099684
LOC647264	-0.0234350125775578	0.934041396062028
LOC649133	0.165841183138254	0.0484964289126328
LOC650293	0.0600857366382099	0.643898455078308
LOC651337	-0.125850692900471	0.166489077039322
LOC652276	0.154229649735373	0.11880290596012
LOC653712	0.205859925134186	0.0621143936372216
LOC654780	-0.0393602140823974	0.693534751189656
LOC728095	-0.144917423016335	0.122412314963243
LOC728196	-0.0257113633757937	0.886757621341617
LOC728392	0.717196163111314	0.000230219180742999
LOC728613	0.318215459934946	0.0464826150211641
LOC728673	-0.0664503286640006	0.612458043900866
LOC728743	0.824640597344665	5.89086469575114e-05
LOC728752	-0.0138764046584319	0.923887679946348
LOC729080	-0.0287573930423601	0.865165741224961
LOC729218	-0.321189664967285	0.0281779474772083
LOC729291	0.113629933259049	0.655195912447123
LOC729451	0.152789463151779	0.549410799390304
LOC729558	-0.139535685631248	0.253545515634383
LOC729603	-0.209403945652624	0.0896741061408406
LOC729609	0.478912188718654	0.0327924571025087
LOC729652	0.00881161755460091	0.956814025626313
LOC729681	0.0829650556521289	0.36409919777161
LOC729732	-0.0101239343265078	0.973515927350727
LOC729867	-0.251116914589997	0.0764692355299144
LOC729870	0.194147270013902	0.433577278028487
LOC729966	0.129387274686692	0.150157157686414
LOC729968	-0.122344696406985	0.272854789030841
LOC730100	0.167377288939166	0.678969839464479
LOC730101	0.11512581876627	0.578287692520362
LOC730202	-0.0896385252642116	0.365409548314272
LOC730338	0.0371023511924413	0.731925199495696
LOC730668	0.0167776426754376	0.939517215908995
LOC780529	0.0129790773980671	0.944019148683249
LOC84214	-0.201065714833128	0.355121210372898
LOC90246	0.196716549686998	0.127002695200515
LOC91370	-0.030008861386948	0.806709870224493
LOC91450	0.552360924562855	0.0141651828643663
LOC91548	0.493502520892363	0.000491391588218888
LOC93429	-0.156860658844228	0.291603543552517
LOC93463	0.221693820681687	0.0702709330735857
LOC93622	-0.134271208624842	0.338829133878295
LOH12CR2	0.508452245698146	0.000191711405374559
LONP1	-0.359551642107583	0.0101512888535941
LONP2	0.273335617203127	0.0779036920550026
LONRF1	-0.167216085490994	0.394678044252994
LONRF2	0.235074696099868	0.296718846190546
LONRF3	-0.0303505245222944	0.823524891489833
LOR	-0.0333458571159353	0.813000446350769
LOX	0.351362605397139	0.233350934668572
LOXHD1	0.0638905478790992	0.783819667996168
LOXL1	0.655445495811987	0.0451260066716516
LOXL2	0.700336298089381	0.0653572241844681
LOXL3	0.609223174588763	0.00267517268068667
LOXL4	0.219521092961239	0.604623408411021
LPA	0.0600958643464855	0.70560393037917
LPAL2	0.0599089252257334	0.578765531434036
LPAR1	0.373499655227137	0.114596751380271
LPAR2	0.0577216774856577	0.807425447192812
LPAR3	-0.150092541244525	0.584737300869007
LPAR4	0.255129219281071	0.474527387544532
LPAR5	0.594779096225582	0.00749700774488733
LPAR6	0.778422038255767	0.000166021212561056
LPCAT1	-0.426650495644927	0.0212745875026872
LPCAT2	-0.525021723327621	0.00120201198339297
LPCAT3	-1.0267934455088	4.84599649160892e-09
LPCAT4	-0.124946578011079	0.311292960523354
LPEQ6126	0.0908253922644278	0.70672694766662
LPGAT1	-0.0050252756284408	0.981347531143863
LPIN1	-0.00849284982387211	0.95828723383018
LPIN2	-0.329155159804523	0.00828812035209487
LPIN3	0.852941071423778	0.000169960060859404
LPL	0.614760553885226	0.424334200751732
LPO	-0.446814393545011	0.0040190140591501
LPP	0.455476029809589	0.0116069874136655
LPP-AS2	0.797744417730136	9.18371184882007e-06
LPXN	0.447763308222699	0.326628418186138
LRAT	0.131034833802254	0.459259218159131
LRATD1	0.0320173856108115	0.899335446300496
LRATD2	0.31753280867926	0.354384090192581
LRBA	0.204292684641363	0.0431255711497026
LRCH1	-0.0177197491008343	0.906513835164618
LRCH2	0.473701753464297	0.00501510488926901
LRCH3	-0.158374926712288	0.237177146109927
LRCH4	0.103993318044187	0.322384520491205
LRFN1	0.172204148530735	0.103692678632523
LRFN2	-0.115785585895153	0.4643803703355
LRFN3	0.667483561697942	6.99675343441475e-06
LRFN4	0.504666296728711	4.16232066612354e-05
LRFN5	0.054067694823499	0.850170493092935
LRG1	-1.60086549606449	4.80278690787491e-11
LRGUK	-0.0586841376192018	0.65572984887297
LRIF1	0.0578116059665978	0.734098034871713
LRIG1	0.599166851880724	0.10488664270359
LRIG2	0.135788996692532	0.0657004810996378
LRIG3	0.925039999078875	2.05851319840189e-07
LRIT1	0.240408591982328	0.0431349793163391
LRIT2	-0.166580393864662	0.412855122491666
LRIT3	0.119480100170112	0.237689340714108
LRMDA	0.241590485830431	0.116092527823861
LRMP	-0.0461755191574778	0.805484231707381
LRP1	0.681571757684431	1.1052606315167e-07
LRP10	-0.0775877523699151	0.718686166945853
LRP11	0.647984142596436	0.000205880282633859
LRP12	0.162435342343519	0.408604971735708
LRP1B	0.349927051422781	0.197091916558138
LRP2	0.0320650995734422	0.93288209257149
LRP2BP	-0.0574066857547777	0.667777142608244
LRP3	0.151285346009399	0.229926501209389
LRP4	0.327010418952604	0.351954436361298
LRP5	0.61396175423287	0.000118914798225997
LRP5L	-0.0624912280551637	0.507392891803527
LRP6	0.331106424325409	0.00351723195246962
LRP8	-0.443076305954326	0.00789100049465768
LRPAP1	-0.348104884346659	0.022641877772191
LRPPRC	0.0156837702928794	0.93438295083089
LRR1	-0.606985551127781	2.78060387177469e-06
LRRC1	-0.690604021135079	0.000205252358734817
LRRC10	0.178629605831543	0.654978439371741
LRRC10B	-0.839803078767779	0.000896438095578181
LRRC14	0.361363720084672	0.222332041986019
LRRC14B	-0.147886219870952	0.075235780523931
LRRC15	0.648715917400702	0.135752624409294
LRRC17	0.750753885027041	0.00433622132211318
LRRC18	-0.018994810568385	0.912582705131475
LRRC19	0.250688117006031	0.131832169842293
LRRC2	0.436826743882491	0.366728651462431
LRRC20	0.450164276220036	0.0187174796040105
LRRC23	0.33293673839654	0.0591551110223483
LRRC24	0.615136422619406	0.00326088617261985
LRRC25	-0.591819569052811	0.0011353203134564
LRRC26	-0.0380725689583894	0.833583552061335
LRRC27	0.0558984884383662	0.635564188937492
LRRC28	-0.0293194769459308	0.806456488417087
LRRC29	0.0549819609549562	0.604295010997082
LRRC3	0.384565996819451	0.0147407172693312
LRRC30	0.0971714549098248	0.46564350206291
LRRC31	0.133889744194852	0.108958641121052
LRRC32	0.0277822803488856	0.925727332874656
LRRC34	0.481156952969062	0.000396351212670083
LRRC36	0.0179784344762641	0.941751623347021
LRRC37A2	-0.0792639760271303	0.787181065604092
LRRC37A3	-0.0698358038197595	0.648454645653058
LRRC37A4P	-0.0497171767906126	0.789950539470976
LRRC37A5P	-0.0266662316071713	0.840704244017498
LRRC37A6P	0.0727742288322384	0.57392192734338
LRRC37A8P	0.154101217492983	0.486681632341969
LRRC37B	-0.0201448666282396	0.864735890211915
LRRC37BP1	0.316979955850993	0.00512438358479885
LRRC39	-0.193416014457745	0.0863243970766248
LRRC3B	0.491327788632026	0.0190390355070413
LRRC4	0.42028011751331	0.0664387078125282
LRRC40	0.0453328662085752	0.640132404375433
LRRC41	-0.113853400862709	0.229887360644578
LRRC42	-0.623146692011388	1.66015780571276e-05
LRRC43	-0.175247807160867	0.119943282883326
LRRC45	0.0480325944303441	0.632404029030142
LRRC46	0.0600360438101006	0.662136619193076
LRRC47	0.074844875518167	0.483393764590377
LRRC49	0.54553994365321	0.000354481959875243
LRRC4B	0.00807612748478892	0.957449330101685
LRRC4C	0.770579586487141	0.000613886042341118
LRRC52	0.0132077006550739	0.939224924315386
LRRC52-AS1	0.071864800322432	0.408737686901691
LRRC55	0.198538390318155	0.158830866035082
LRRC56	0.403452133229877	0.0179693401514111
LRRC57	-0.0891523391803446	0.326098818009543
