ID	OA.Subchondral.bone.from.medial.tibialvsOA.Subchondral.bone.from.lateral.tibial_logFC	OA.Subchondral.bone.from.medial.tibialvsOA.Subchondral.bone.from.lateral.tibial_padjFilter
LIME1	0.136025126648319	0.151635953375234
LIMK1	0.446659368218922	0.00627793473066988
LIMK2	-0.187020773219613	0.00467611248194186
LIMS1	0.234781547361989	5.4081559281906e-05
LIMS2	-0.719142339157246	2.63202957636645e-07
LIMS3	-0.395312973866085	0.00095147482815373
LIMS3-LOC440895	-0.179379192141892	0.119090558822847
LIN28A	0.0303542942499515	0.76674602679048
LIN28B	-0.0196622400289517	0.843454533595679
LIN37	0.0491518368415935	0.429054375900225
LIN52	-0.265266062548295	0.0043839762180903
LIN54	0.013073430645326	0.846734101567466
LIN7A	-0.843298125202361	2.38591754203943e-08
LIN7B	0.0789362422998146	0.128521559150056
LIN9	0.158622261249281	0.00281151481884659
LINC-PINT	-0.786117269557359	1.72634591730196e-09
LINC00028	0.123509508393118	0.055473281784849
LINC00029	0.125430212384821	0.332345850434854
LINC00032	-0.116410872483689	0.476731575123417
LINC00051	0.0331404404372577	0.698525801397364
LINC00052	-0.100666998618808	0.295722022586561
LINC00092	-0.0416894200981837	0.473023001408387
LINC00111	-0.132127578432325	0.124518929641827
LINC00112	-0.242886128813405	0.00071649857609254
LINC00113	-0.142675639644732	0.100057227255083
LINC00114	0.0760367577226155	0.166724842419429
LINC00115	-0.169502432443977	0.135765810519102
LINC00158	0.0531135074878195	0.333225382060364
LINC00160	0.150749167276397	0.0948051146400476
LINC00161	0.111439895764536	0.00486091610579985
LINC00163	0.108318816530008	0.102318674395051
LINC00167	-0.000343491991181999	0.99818601823493
LINC00173	-0.432830399157842	0.000139996245940422
LINC00174	-0.324720222596776	0.003000557708496
LINC00189	0.0542810406554484	0.394094597118866
LINC00200	-0.0779954619704259	0.270426466076808
LINC00205	0.106250689676605	0.0740267357853148
LINC00207	0.0427510106083773	0.620891099049968
LINC00221	-0.0143987118172797	0.718719615636308
LINC00222	0.0368126452449813	0.494280259219152
LINC00235	0.101535811634229	0.0372316695636488
LINC00239	0.0488169763106159	0.528027581449322
LINC00240	-0.116955781249604	0.0392931752619914
LINC00242	0.294900282815763	0.037343225218439
LINC00243	-0.431312699276939	0.00213025057202291
LINC00244	-0.0474082887600495	0.446028467095249
LINC002481	-0.29781846273063	0.0123430830629865
LINC00251	0.0079195263908467	0.87754292079115
LINC00260	0.0461957091003722	0.679199795294155
LINC00261	-0.178018397220224	0.245217596482345
LINC00265	-0.479996559106647	2.05228366514843e-05
LINC00266-1	-0.278435089460443	0.0152352942049654
LINC00268	-0.147388947427193	0.0965751716084138
LINC00271	-0.00753391760370015	0.937393298876038
LINC00272	-0.0117873922849041	0.927867029517032
LINC00273	0.0103272124059774	0.901655960252556
LINC00290	-0.00375509300243149	0.950564817980248
LINC00293	0.0560220690404787	0.241176010746367
LINC00294	-0.387073766393096	1.14789653305464e-08
LINC00298	-0.126479248857324	0.0850317330192722
LINC00299	-0.100193927095206	0.32651607421936
LINC00301	-0.0540355829135413	0.348346747769462
LINC00302	-0.165824213913046	0.00199918560286693
LINC00303	-0.044611529444528	0.403185416202984
LINC00304	-0.0185182272431001	0.844298339786758
LINC00305	0.0283047356787973	0.602043464773341
LINC00307	-0.0357434336189897	0.606715073269854
LINC00308	0.210780334819844	0.338754489529714
LINC00309	-0.0362713775378349	0.588874773045949
LINC00310	-0.556055202335917	2.46853286287575e-05
LINC00311	-0.0933324288405952	0.134809387786491
LINC00312	-0.793685687861512	4.29999690056821e-05
LINC00313	-0.139166736616541	0.137682144572588
LINC00314	-0.146652207292338	0.0154388240971236
LINC00315	0.444578426001945	4.68618671270757e-07
LINC00316	0.0342763438010874	0.533191096158618
LINC00317	0.0919506717289025	0.157105908818748
LINC00319	-0.0444587347860725	0.409978369463156
LINC00320	0.110738620900655	0.18482595120739
LINC00322	0.0874894334436505	0.137496614236717
LINC00323	-0.0582761472764899	0.434009169185208
LINC00324	0.212504509687681	0.00580690458848956
LINC00326	-0.0263967977922102	0.791267941477477
LINC00330	-0.0341579417336106	0.710791878880854
LINC00334	-0.0674421229801601	0.222707006424312
LINC00336	-0.00662066568991992	0.903972145810096
LINC00337	0.0953075887123962	0.114439774848539
LINC00339	-0.118095364329806	0.439097221797688
LINC00342	-0.329022319551161	0.0263036204713562
LINC00343	-0.0926226729303492	0.11724530296412
LINC00346	0.370485685460149	0.000237928072883885
LINC00347	0.0202513653792069	0.913485955199584
LINC00355	0.0718644186042194	0.465230862175444
LINC00410	0.0163945708527162	0.778404867721661
LINC00426	-0.346833669838579	0.00605249278263286
LINC00442	0.055087539410084	0.409960445053203
LINC00452	0.0766246061392728	0.48543144238277
LINC00460	-0.0519580140697178	0.347623293377314
LINC00461	-0.052892448775764	0.433057386134914
LINC00466	0.103275188936961	0.103351080981769
LINC00467	0.0913876501447586	0.243009330817975
LINC00469	-0.0670468732505594	0.107472761167479
LINC00470	-0.107914718406	0.318944588604147
LINC00471	-0.0798784702273387	0.341817380933538
LINC00472	-0.40057604047024	6.26417414456011e-08
LINC00473	0.192920280161729	0.249756148502569
LINC00474	-0.0167749618355568	0.62157465936277
LINC00475	0.289548699143835	0.00104336783470291
LINC00476	0.0571942162559012	0.583127242768953
LINC00477	-0.229616210012177	4.16804785033102e-05
LINC00479	-0.0415895370304948	0.318288890112703
LINC00482	-0.456515136434518	6.03918967375813e-06
LINC00484	-0.0929854764860956	0.0417354294626964
LINC00486	0.0833409770860918	0.471062437898506
LINC00487	-0.0243060883571209	0.788767914765562
LINC00488	0.0876252736211303	0.245882367977047
LINC00494	0.411339543175229	0.00325649871299571
LINC00504	-0.266999045497235	0.0244229228506894
LINC00511	0.346400493521677	0.00984515229087668
LINC00515	-0.0630672845957401	0.537874558451069
LINC00517	0.0842833678789177	0.302117723308386
LINC00518	0.0545400888427343	0.540773051820299
LINC00520	0.365717683379402	0.000616108501990267
LINC00523	0.137766826822606	0.0548022938089667
LINC00525	-0.0208799591651498	0.74355750365729
LINC00526	-0.217928653635783	0.0143790042740235
LINC00527	0.0705582033473435	0.295635402124294
LINC00535	-0.0948796183175284	0.103683750660918
LINC00537	-0.240023945681104	0.0331979292382387
LINC00543	-0.0645826883718401	0.0649675741178448
LINC00544	0.167936582156391	0.00868900137080591
LINC00548	-1.05330290540258	9.6125881471197e-10
LINC00551	-0.0539139442893237	0.425304687563139
LINC00552	0.362602737536833	0.100409091682458
LINC00567	0.0456006399965636	0.723417823540162
LINC00574	0.175908182897803	0.199334029163526
LINC00575	-0.00567410122035739	0.90757465653636
LINC00588	0.0858725144176962	0.19217143931324
LINC00589	0.017247955817898	0.751939544026787
LINC00592	0.202241802435624	0.11371799315709
LINC00593	-0.0205144609169841	0.811571701441213
LINC00597	-0.65715516015384	1.69591852402802e-06
LINC00598	-0.0918907273404379	0.0121771630261999
LINC00599	0.319179783209312	0.00869587440247812
LINC00602	0.065189480153645	0.192433669852054
LINC00605	0.334765211208707	0.000327242718066309
LINC00606	0.0174342782998833	0.777804747531368
LINC00607	0.109529531657366	0.242636736143474
LINC00608	0.0206391800207131	0.620291824579748
LINC00612	-0.117703289166843	0.0223136918012606
LINC00616	-0.112731134889988	0.401653463911782
LINC00620	0.0166131077622644	0.878529837641661
LINC00622	0.223234172237298	0.358131773938992
LINC00623	-0.215616127380255	0.0255774221142203
LINC00626	0.156822203098043	0.0485895516170843
LINC00628	-0.0731884486136174	0.705236899703367
LINC00632	-0.2650632935085	0.000425706538375133
LINC00634	0.0155478408912391	0.845976085653504
LINC00635	-0.0609945924884245	0.816187347387098
LINC00636	0.0557485196559693	0.206930742069094
LINC00637	-0.0675498395692316	0.516827038410483
LINC00638	-0.0114034950941981	0.917897159799518
LINC00639	0.299806094249782	0.00013809632752711
LINC00641	-0.00310763530861813	0.976949899772574
LINC00642	-0.0975864359987266	0.46849020345133
LINC00643	-0.0134020344892667	0.823376785274399
LINC00652	0.0874015026206658	0.214532438711939
LINC00653	-0.141283587307019	0.315441721974167
LINC00654	-0.102655696134166	0.189787435593492
LINC00656	-0.117026332482796	0.127094376121499
LINC00661	-0.0426903453551724	0.491753022279255
LINC00662	0.330843722006692	3.22813294053416e-06
LINC00663	-0.341025667634417	0.0462984406857595
LINC00667	-0.624954772704179	8.95566710623823e-08
LINC00668	-0.0726901296070386	0.507758940741608
LINC00671	0.0257155823616699	0.647881161829705
LINC00683	-0.0555995264468612	0.398997065000533
LINC00685	-0.51334986685395	6.27660500756893e-06
LINC00689	0.111595868824509	0.331213610770836
LINC00691	0.0967698627460933	0.471189280591543
LINC00692	0.022137649333005	0.669649043310041
LINC00696	-0.0015668577105501	0.983713082693536
LINC00698	0.00520482381589815	0.950957813270444
LINC00700	0.1733743611689	0.0952176370714638
LINC00701	-0.0557828737861845	0.648475363867375
LINC00703	0.155144288939678	0.0832796508271283
LINC00705	-0.00811769949363139	0.880302286525845
LINC00710	-0.0190001800613526	0.792015765658549
LINC00837	0.0457157753338917	0.36107888893468
LINC00839	1.41334694338971	6.59265831336797e-11
LINC00842	-0.200806162794583	0.270131226597575
LINC00847	0.0103197321455823	0.916540783463103
LINC00852	-0.21991330254567	0.00123428287326014
LINC00856	0.051705411427875	0.578395717615033
LINC00857	0.129124386602579	0.109833521683463
LINC00858	-0.0615761889578783	0.341144024884978
LINC00861	-0.115327041237402	0.0577717267759668
LINC00862	-0.168540063975969	0.0163770792087404
LINC00865	0.278567032742259	0.0428103191145024
LINC00868	0.146413501604965	0.155596315243544
LINC00870	0.0087694358488859	0.907850258718548
LINC00877	-0.240447215153829	0.0019279354174673
LINC00879	-0.00820444458031488	0.876348656346563
LINC00880	0.0493523554310347	0.324195618429834
LINC00884	0.378762188371711	0.0534608916568151
LINC00886	-0.204630081360525	0.00531903658848981
LINC00887	0.0552650191681323	0.238575291028545
LINC00891	-0.248439230060081	0.00372043458189025
LINC00892	-0.415519398695656	0.0121429414458652
LINC00893	-0.21631292571387	0.00228068889411348
LINC00894	-0.249461818716297	0.000315744502634425
LINC00895	0.0308399541525253	0.715684693766847
LINC00896	0.037662273925414	0.634705334648423
LINC00898	0.00256373076087613	0.962147975683259
LINC00899	-0.0554813889510637	0.775045453437209
LINC00905	0.0392851823303015	0.551189347044476
LINC00906	0.22636272790476	0.00719187144302311
LINC00907	0.0574558923505251	0.386788298716879
LINC00908	0.166551765209968	0.119526302988061
LINC00909	-0.0912169359152069	0.0561796596333852
LINC00917	-0.127689831824545	0.137270713987852
LINC00922	1.03661450142743	0.000234307418632921
LINC00923	0.108458526293957	0.105933354440456
LINC00924	-0.0645515972808806	0.652041157130022
LINC00926	-0.221894940731749	0.153674069590718
LINC00928	0.192953093060609	0.000886249442677428
LINC00929	-0.0909134796000686	0.263734155252132
LINC00930	-0.0497212994868175	0.545559932637393
LINC00934	0.0357241859059902	0.666818247062069
LINC00937	-0.43617739192648	0.0649168186863195
LINC00938	-0.155694380165293	0.0256508455330483
LINC00939	-0.0106905565839206	0.852458724898857
LINC00941	0.185784358061989	0.0877251963270961
LINC00943	0.0227089042854587	0.889244090660843
LINC00944	-0.077660616191559	0.452106686629517
LINC00951	0.0180645252766487	0.878841917354214
LINC00954	0.00613519008406271	0.942142972795267
LINC00955	-0.219345044207174	1.39264809564334e-05
LINC00957	-0.00993807372194144	0.901901652763963
LINC00964	0.0600782696273638	0.258952173187078
LINC00965	-0.0437223441851389	0.673344561156409
LINC00971	0.0325248895655612	0.651354221940801
LINC00974	-0.00691458679929013	0.943560520582288
LINC00992	0.00112398273648395	0.981219089709091
LINC00996	-0.257484767450165	0.0239861677117192
LINC00999	-0.396410415641361	0.000711994031431508
LINC01000	-0.25828772755322	0.0293553441844215
LINC01001	-0.157351308264824	0.077897198400677
LINC01002	-0.394587805960247	0.00102226590958019
LINC01003	-0.533234457241896	1.76722527152733e-06
LINC01004	0.00641244519952267	0.976864178403771
LINC01010	0.169463219592481	0.0617013967076916
LINC01011	-0.0963731529026148	0.291776680964769
LINC01015	-0.0623594308058371	0.471679636635084
LINC01018	0.00897208366151414	0.9021002039622
LINC01019	-0.192631962839094	0.170610937019155
LINC01020	0.0299590614975349	0.465721107990802
LINC01056	0.00879437320136134	0.8902208639631
LINC01060	1.10927401966453	2.80895742931402e-08
LINC01080	0.0329089235983586	0.436765474808463
LINC01089	-0.171488581118183	0.19200121424287
LINC01091	-0.0157603654591156	0.825489216246593
LINC01096	0.077989474048012	0.455508351475347
LINC01097	-0.0263620495697943	0.645409914900615
LINC01098	0.0961502865179025	0.56255208620113
LINC01101	0.00909708885208715	0.920197020403931
LINC01102	-0.0320683156925252	0.618932690248001
LINC01104	-0.0685931941116387	0.162382462847109
LINC01106	0.0174766011495642	0.786698220985314
LINC01107	0.0987746636153775	0.325770353732954
LINC01114	0.316020554816829	0.00992081180229615
LINC01115	-0.0980080538635084	0.170928795387317
LINC01116	1.17099997309239	3.55078667697075e-11
LINC01118	-0.0955242540304901	0.505347486678159
LINC01119	-0.452862239281487	1.88865032975594e-07
LINC01120	1.41703249467949	6.18673973876599e-05
LINC01121	0.0212892564001761	0.70071502801101
LINC01122	0.105268733536837	0.128952586322326
LINC01124	0.0216108795191872	0.852529748518965
LINC01126	0.1919471416254	0.241616036507173
LINC01127	-0.316156876193912	0.00470095825485118
LINC01128	-0.0127646912214132	0.935641451528578
LINC01134	0.110475223169846	0.240555327396061
LINC01135	0.00649450067448232	0.933673944637917
LINC01136	0.075062914116943	0.427862060794633
LINC01137	0.408791586256211	0.000659431173304001
LINC01138	0.00134066858429005	0.984133327250538
LINC01139	0.0513840502207215	0.225522382672864
LINC01140	-0.212149284176814	0.0218752913368455
LINC01141	-0.0338798130595839	0.806747405585337
LINC01142	0.492426872583732	0.0782407413734637
LINC01144	-0.528278866807277	8.56599294709728e-08
LINC01146	0.153498757201077	0.283095727674755
LINC01148	0.107516193311115	0.0742740985317091
LINC01152	0.0213916055530934	0.76431641049677
LINC01159	-0.0120387582847821	0.889786650662911
LINC01165	0.00831644585873015	0.941395657737008
LINC01168	-0.167568086714412	0.0413762430694599
LINC01181	0.0341531251380447	0.569014778469794
LINC01184	-0.370553653262862	5.71347416341296e-05
LINC01185	-0.0930103083610323	0.41131363545382
LINC01192	0.095477942973603	0.0862244641899602
LINC01193	0.0179106935984015	0.752934025462379
LINC01194	0.159111817728484	0.00354886680141493
LINC01197	-0.0105449418237624	0.930591096364526
LINC01198	-0.186822492230769	0.00234146449561752
LINC01205	-0.0103309292952511	0.942108230385166
LINC01220	0.225975347391707	0.00476305791066316
LINC01226	-0.00416167794107203	0.952427423481974
LINC01235	-0.272005401304478	0.0886371132779558
LINC01242	-0.104756377932165	0.0102731061971515
LINC01249	-0.042387127810815	0.516347329597461
LINC01251	0.106934136468174	0.103679519282952
LINC01252	-0.0359299130167843	0.823225343035145
LINC01257	0.0131908910177962	0.812184799009255
LINC01278	-0.329222399252388	9.00688302219763e-05
LINC01281	0.0341917201797539	0.694165837578255
LINC01289	0.103176760229318	0.172340460945178
LINC01291	-0.0942301877300995	0.2367407804263
LINC01299	0.192381361229609	0.0116373131192065
LINC01300	0.0788392283955464	0.326030220078115
LINC01305	-0.101971517901092	0.465771305158655
LINC01310	-0.00936733814920032	0.876741556420385
LINC01315	0.357422453124709	0.0021844147190683
LINC01341	0.316250188961062	0.0204479115791596
LINC01342	0.031359737679364	0.74029077387463
LINC01343	0.0307578160205031	0.795157339756625
LINC01344	0.0067491762192784	0.943289001782923
LINC01346	-0.00993760267573407	0.930402739387366
LINC01347	-0.135996295018783	0.120485541385735
LINC01348	0.00349531538754189	0.96399485419969
LINC01349	0.0240620415218862	0.682602933031503
LINC01366	0.0911966976216165	0.635604319117576
LINC01376	-0.110431866607525	0.112388441119306
LINC01387	-0.0188009351210523	0.801342319745127
LINC01405	-0.205353557591726	0.42232540546861
LINC01415	-0.00185926101923339	0.986377302979674
LINC01432	-0.0389436625726871	0.377131155677894
LINC01433	0.12930797371964	0.00967211263423651
LINC01443	0.0385953434704653	0.593298502116565
LINC01446	0.0557186891599528	0.651685190939012
LINC01451	0.0820536900482125	0.273312139146949
LINC01460	0.0021965543875444	0.972310519598351
LINC01465	0.0510803358614167	0.192547925772361
LINC01483	0.069789578597427	0.386485789348452
LINC01498	-0.0732536929815684	0.238405219852605
LINC01501	0.0490930974483188	0.507758940741608
LINC01512	0.0157858240993152	0.821332016250538
LINC01529	0.509167049587109	5.79200555999748e-07
LINC01530	-0.080782907801483	0.244806565874691
LINC01531	-0.0126712445783399	0.88471232980134
LINC01538	0.0617933650038882	0.202790015438636
LINC01547	0.179384632492393	0.00476690945808869
LINC01548	-0.0586170786593563	0.291769034577407
LINC01550	-0.624444397929327	2.57026115513398e-07
LINC01551	0.0326368327105602	0.54246009993145
LINC01553	0.181651148117665	0.0134964843262567
LINC01554	-0.05742526359343	0.4908147478278
LINC01555	-0.00269917150530041	0.964291271257174
LINC01558	0.00702313675034993	0.91819315866066
LINC01559	0.124671765784607	0.10301225629324
LINC01565	-0.0537163213328258	0.48969961424968
LINC01566	-0.151757128559995	0.0184188196400603
LINC01567	-0.10356375927875	0.0527205961429919
LINC01579	0.247903605449808	0.00123868224049902
LINC01587	0.275405086396365	0.308865591967172
LINC01588	-0.0209091573246658	0.700056787326101
LINC01590	-0.138206006595738	0.0102613063300062
LINC01591	0.126901549791297	0.0251521135982766
LINC01597	0.0211416195556655	0.710825248853811
LINC01599	0.0657868188762043	0.350308129049779
LINC01600	-0.048070164942426	0.374854713477963
LINC01605	-0.0478658098286466	0.540027382411263
LINC01617	-0.0983981404705485	0.406097473849888
LINC01618	-0.0621393545102134	0.451422924681209
LINC01620	-0.112421341251218	0.245391742376713
LINC01622	0.00687526499844804	0.9152367539661
LINC01623	0.032088991095871	0.677455880963475
LINC01624	0.0599990475806882	0.642344687134376
LINC01625	-0.231138607861755	0.000301582810435506
LINC01630	0.0930090299616237	0.358265164875912
LINC01634	-0.117568843043859	0.595440281672832
LINC01644	-0.0324924070977746	0.62675519794164
LINC01667	1.1808848469055	0.00103226083065243
LINC01686	0.0148998379002023	0.866925615243716
LINC01692	0.0585305341742002	0.3585487410289
LINC01699	0.0413357153113791	0.438506533943773
LINC01704	0.213046916327555	0.00958296734287112
LINC01720	0.0365125685452332	0.526006611421158
LINC01721	0.0127218474712629	0.821036977374857
LINC01734	0.174939810363988	0.00276208914773579
LINC01743	-0.0224783620644855	0.749175712932815
LINC01749	0.00421114973689463	0.942125558244208
LINC01750	0.220613735884486	0.00254014435827057
LINC01760	0.0176303329900751	0.662568830761132
LINC01761	-0.103395951443721	0.0954083973543822
LINC01776	0.0913192433663879	0.167458246058425
LINC01777	0.177238456774124	0.0211850110701901
LINC01783	0.189530524463595	0.0593434855508084
LINC01785	-0.123056735437009	0.0841527582461795
LINC01798	0.195905937254705	0.0570753999096721
LINC01801	-0.0336202556063654	0.691510296441657
LINC01816	0.0391985304940583	0.54749380850218
LINC01822	0.0234041680619521	0.803495533037172
LINC01845	0.0948554906068821	0.0491401780474161
LINC01854	0.00228213577118197	0.973193544301574
LINC01869	0.133969878172861	0.200420213864058
LINC01879	0.0141490623866805	0.750548768277881
LINC01881	-0.109669718314098	0.206389185088243
LINC01904	0.0983306998703153	0.283784339582047
LINC01907	0.0737857990131294	0.296276581744647
LINC01913	0.0169899648489711	0.723688515840395
LINC01915	-0.0333165275444802	0.584136342663178
LINC01924	-0.0292558499374946	0.815289022767596
LINC01931	-0.00445337027458148	0.949133884713137
LINC01934	0.0323468008267307	0.485260122917572
LINC01936	0.124060132689803	0.205360162340968
LINC01940	-0.0949344948664512	0.0858371437636246
LINC01949	-0.147979778002206	0.0570243303920177
LINC01960	0.130073359435246	0.494251479172021
LINC01973	-0.0380559168347503	0.596436720073071
LINC01994	-0.0966139736834197	0.658794926609743
LINC01996	0.0197062445045146	0.703448331506667
LINC01999	-0.049493313775927	0.350726540011502
LINC02003	0.0190126498280883	0.83218261415828
LINC02011	0.113823898670892	0.0286135288746401
LINC02012	0.0163547731344789	0.888892778449269
LINC02026	-0.0234783121074509	0.611047863727741
LINC02028	-0.118571840221751	0.0432909994560274
LINC02035	-0.492741392498083	9.26817996121209e-08
LINC02052	0.00319910008969071	0.985438298985809
LINC02067	-0.0133483435316331	0.922873549612146
LINC02072	0.27313526498054	0.194776576766068
LINC02078	-0.0809622332841453	0.248764074100919
LINC02085	0.192867407163686	0.00358289321295816
LINC02092	-0.0179596566432103	0.790559141182219
LINC02111	-0.205436573554071	0.135677954675459
LINC02112	-0.0372970374266872	0.698525801397364
LINC02120	0.0577665967440053	0.566129313964249
LINC02135	-0.0325957171842139	0.538001217686141
LINC02139	0.00361581000976852	0.959519079484585
LINC02145	-0.278194777560856	0.00368163436724753
LINC02153	-0.0107543685944407	0.869561003488783
LINC02158	0.0730510106715068	0.578031970836602
LINC02167	0.0171259311712237	0.782131724483098
LINC02171	0.189000595846676	0.195907177536589
LINC02175	-0.23117281458622	0.0312056856513402
LINC02181	0.230753475727039	0.0112205357841618
LINC02203	-0.0117152719667883	0.841183215018353
LINC02209	-0.00627650950889347	0.96024604479712
LINC02210	-0.111336736634781	0.112777098978108
LINC02213	0.0212460276024053	0.885828389829652
LINC02223	0.0362954189585247	0.465873084432599
LINC02232	0.0134719519459887	0.799773126143541
LINC02239	0.160376813186172	0.0107215870097056
LINC02243	-0.0300660490603768	0.634300402140102
LINC02245	-0.127077220219062	0.0337779708823848
LINC02249	0.0808920739442049	0.0595255207911541
LINC02288	-0.13375864104151	0.0921723203430311
LINC02291	-0.317919291523645	0.000670340741928436
LINC02297	0.073539164917535	0.444860674018317
LINC02312	0.0342784551165414	0.53260985226324
LINC02315	0.0206158317775884	0.821862658893045
LINC02324	0.0672268754896024	0.53812733182085
LINC02347	0.0341645520724789	0.705239022635897
LINC02363	0.0274545258163856	0.697023941599483
LINC02370	0.202022208469918	0.000848628138939201
LINC02372	0.0229519656870094	0.684823957226662
LINC02381	-0.322819033569425	8.52553952142884e-05
LINC02389	-0.0235073095177878	0.694093591967895
LINC02393	-0.26706713143646	0.000472556927576321
LINC02396	-0.052195499206638	0.602504436497545
LINC02398	0.226760592262697	0.472965132395754
LINC02418	0.206061988927665	9.5701601153443e-05
LINC02433	0.0288556422614912	0.885577746109121
LINC02447	-0.199110084778921	0.0761148409211499
LINC02453	0.062048130499603	0.309833870826712
LINC02458	0.00212917988049188	0.972379718998835
LINC02483	0.0406152086865914	0.702565831083015
LINC02487	0.204265769751151	0.00180610577049881
LINC02510	0.0315202268688228	0.564915569161566
LINC02523	-0.345389529724159	0.0227309493909691
LINC02537	0.0417775226776183	0.678337583349676
LINC02538	0.0894395368969949	0.111843471132663
LINC02551	-0.731453832654622	0.00240468005134897
LINC02552	-0.161578667558711	0.0438772244477526
LINC02579	0.0851439836019381	0.309846095573134
LINC02591	-0.0830101823887031	0.214235412271297
LINC02593	0.594999806884513	1.89763786608816e-09
LINC02595	-0.210285251357541	0.00738484068137059
LINC02603	-0.0710210298199128	0.321492153600391
LINC02604	-0.117712704329627	0.0619488837282995
LINC02610	0.26757226942444	0.0464828406803495
LINC02685	-0.0191860179366996	0.759451408323868
LINC02687	0.0961943653929609	0.429882895004257
LINC02693	0.227574231085471	0.0247231096506409
LINC02694	-0.00225988706664637	0.971418681241704
LINC02709	0.0809855459202868	0.538722443902652
LINC02714	0.20918341402642	0.00389758483867398
LINC02716	-0.58158343253683	1.38416559934424e-05
LINC02731	0.14949018844348	0.0109365657915655
LINC02740	-0.0307268551310065	0.799991580281246
LINC02743	-0.0163100291833969	0.765527722728321
LINC02762	-0.433876891820494	5.99505104484814e-06
LINC02764	-0.0538630919976013	0.43415654790554
LINC02774	-0.0211992480471039	0.710122798637396
LINC02783	-0.0514419626644687	0.56247824445516
LINC02789	0.141979811253765	0.0392481701243955
LINC02796	0.0305035041297588	0.657396547138026
LINC02800	0.0164508523399114	0.815521433935151
LINC02806	0.0172491449977734	0.76920137420502
LINC02817	0.22784728409186	0.132820700713846
LINC02825	-0.0409097422134508	0.629213477347097
LINC02843	0.257272689959875	0.0401922829808598
LINC02860	-0.140087617040606	0.113295262261265
LINC02864	0.126174010802231	0.069746408847341
LINGO1	0.317547651810019	0.00219039144777758
LINGO1-AS1	-0.113934324817397	0.0850317330192722
LINGO2	-0.0112878804625307	0.899645308727351
LINGO3	-0.0475569715831448	0.53076805321495
LINGO4	0.0496867576712337	0.395097482621764
LINS1	-0.027210609544797	0.771443871569621
LIPA	0.199689711824309	0.239632158432569
LIPC	0.719095285524801	4.07749836184525e-05
LIPE	-3.19025457193556	4.77004259340991e-09
LIPF	-0.198174887388109	0.101098479672674
LIPG	0.0017003505199531	0.976937967223518
LIPH	0.138037816034801	0.129654016450969
LIPI	0.0187569443016136	0.917897159799518
LIPJ	-0.0353811407873916	0.85133890188938
LIPK	0.183364835948691	0.226046381342844
LIPM	0.143576374132387	0.122201394110843
LIPN	0.495194858972976	0.00685348276374207
LIPT1	-0.285733501575466	0.000257420181019048
LIPT2	-0.255270644891986	0.000858953019156391
LITAF	-0.348128712459074	0.00026684010981915
LIX1	0.104191098099091	0.00878634824425461
LIX1L	-0.0679898384106075	0.218659526269393
LKAAEAR1	0.452232128342748	5.09269800089781e-05
LL22NC01-81G9.3	-0.0582759568165887	0.234378206488194
LL22NC03-63E9.3	-0.0144838981872111	0.827356172126795
LLCFC1	0.486400699260553	0.000277875446883842
LLGL1	0.171771168752811	0.030515662903176
LLGL2	-0.215905809965978	0.000368243853895981
LLPH	0.225028297885794	9.34809380687863e-05
LMAN1	0.3723263270579	9.19757570743307e-05
LMAN1L	0.0248770542267973	0.800662906747976
LMAN2	0.208146492409739	0.0122020977526449
LMAN2L	-0.127560517217661	0.111634410439401
LMBR1	0.17533601212978	0.01860301401201
LMBR1L	-0.121980966583534	0.0667872007948037
LMBRD1	-0.202443298500624	0.0139163845914047
LMBRD2	0.00281812427129857	0.977251975748546
LMCD1	-0.253216967739341	0.0400124925534368
LMCD1-AS1	-0.207702882563221	0.00450546124548047
LMF1	0.239251222675303	0.00561485338842062
LMF2	0.0156965282586068	0.786392475527214
LMLN	-0.0118557311897929	0.864195496178404
LMLN2	0.107720299652833	0.0569752324630591
LMNA	0.338946172448898	0.00487238534373959
LMNB1	0.704184110920335	0.000357775864514
LMNB2	0.476173349147049	0.000212175585012223
LMNTD1	0.0106188271994343	0.831343608899115
LMNTD2	-0.0311124705117578	0.794596545830787
LMO1	-0.711841588551233	4.57751611888177e-05
LMO2	-0.0271428249520369	0.804697491129062
LMO3	-1.76822036132444	1.04213307453041e-09
LMO4	0.00995735400027087	0.917023450847967
LMO7	0.647967210687614	4.208633827315e-08
LMOD1	-0.34705236677364	0.00500903639920299
LMOD2	0.0549426245374001	0.490710731064906
LMOD3	0.0979920871359621	0.132695889259908
LMTK2	-0.356145473228873	1.87469559478226e-06
LMTK3	0.437993930805776	0.00160877026054107
LMX1A	-0.137336651040242	0.0636805714574641
LMX1B	0.0344218037252642	0.726900879708734
LNCRI	0.0812330350606842	0.158212012507172
LNP1	0.0713573273387116	0.289867443588228
LNPEP	-0.49183453085551	4.0793703440444e-07
LNPK	-0.00858460150334395	0.8902208639631
LNX1	0.174177553242851	0.252276823997893
LNX2	0.347962847863233	2.7130986021469e-06
LOC100126447	0.0967080788066834	0.0994533531464124
LOC100126584	-0.0222013949479871	0.79432390365985
LOC100126784	0.0608522403577174	0.451748904573731
LOC100127955	0.0650256354746421	0.340834990992538
LOC100128006	-0.00688175630223498	0.908560569261336
LOC100128059	0.125467752585565	0.223189539369537
LOC100128164	0.182914962104942	0.00582094888763337
LOC100128253	0.367964090565421	0.00285877878335537
LOC100128276	0.0675478059411425	0.498415199571005
