gene_name	Injured_C57BL_6_2_weeks_post_injuryvsUninjured_C57BL_6_2_weeks_post_injury_log2FoldChange	Injured_C57BL_6_2_weeks_post_injuryvsUninjured_C57BL_6_2_weeks_post_injury_padj
Gm5639	0.0454453386271574	NA
Gm14834	0.219811003907426	NA
Gm13365	0	NA
Gm15779	-0.587725107426075	NA
Gm12900	0.441813859816381	NA
Gm14750	0	NA
Gm14923	NA	NA
Gm11248	NA	NA
Gm12815	NA	NA
Gm2012	NA	NA
Rpl30-ps5	-0.00784580542712176	NA
Mup-ps19	0	NA
Gm15481	-0.0164863071755853	NA
Gm12732	NA	NA
Gm14056	0	NA
Gm11366	0.00578845929180981	NA
Gm12754	0	NA
Gm15358	0	NA
Gm14001	-0.156246974167809	NA
Gm14725	0	NA
Gm15897	-0.00277288089078179	NA
Gm7857	0.00578335338807514	NA
Vmn1r-ps125	NA	NA
Gm14736	NA	NA
Fau-ps2	0.00578108458378909	NA
Gm14612	-0.00887325803130263	NA
Gm11590	NA	NA
Gm15516	NA	NA
Trav13-3	0	NA
Gm8761	NA	NA
Gm11470	-0.634451716668834	NA
Gm13677	NA	NA
Gm11348	NA	NA
Gm5393	NA	NA
Gm14050	NA	NA
Gm14006	0	NA
Gm11876	NA	NA
Gm11857	0	NA
Gm11914	0	NA
Gm6382	0	NA
Gm11843	0	NA
Gm15371	0	NA
Gm12818	-0.0167387067862466	NA
Gm13469	-0.00676288596665329	NA
Gm14885	NA	NA
Cyp2j7-ps1	NA	NA
Gm15349	0	NA
Gm12697	0	NA
Gm12774	0.0130408403472853	NA
Gm12961	-0.332303818768968	NA
Gm11474	0.00578827704513531	NA
Gm12124	-0.0162038190220455	NA
Gm14156	-0.0088741290910354	NA
Gm14972	NA	NA
Dynlt1-ps1	0	1
H2af-ps	0	NA
Gm15190	-0.197651769921951	NA
Gm15040	NA	NA
Gm15316	NA	NA
Gm12736	NA	NA
Gm13792	NA	NA
Gm14460	0	NA
Gm11907	0.632342570057227	NA
Gm12515	NA	NA
Gm15616	0	NA
Gm11663	0	NA
Gm6881	0.194252966921785	NA
Gm15172	0.278160738887695	0.895121533881461
Gm12362	0.00578650566510321	NA
Defa-ps14	NA	NA
Gm12987	0.196024686047131	NA
Olfr990-ps1	0	NA
Gm14721	NA	NA
Gm15120	NA	NA
Gm11633	-0.831970065049592	NA
Rpl31-ps5	-0.325657814898754	NA
Gm13087	NA	NA
Gm14928	-0.0209415562849757	NA
Gm12489	NA	NA
Gm12087	NA	NA
Gm11393	NA	NA
Gm14564	NA	NA
Gm14416	0.0712637726477462	NA
Gm12451	0	NA
Gm11424	0.108508425071421	NA
Gm13260	-0.422940580472076	NA
Supt20-ps	0.0057867758697088	NA
Gm14845	0.0286019611335905	NA
Gm11363	0	NA
Rpl23a-ps6	NA	NA
Gm15153	NA	NA
Rhox11-ps1	NA	NA
Gm16394	0	NA
Gm5381	0	NA
Gm12026	0.0427793004054228	1
Gm15422	0.388568843004546	NA
Olfr602-ps1	NA	NA
Gm14127	0.0204523217090686	NA
Gm9703	0	NA
Gm12988	-0.0162054135942113	NA
Gm15625	-0.00887219950634491	NA
Gm15181	NA	NA
Rps12-ps1	0.0283162463238496	NA
Rpl9-ps2	0.00578111533485161	NA
Gm12156	0.0131182157288773	NA
Gm6620	NA	NA
Gm14899	NA	NA
Olfr1021-ps1	NA	NA
Gm8692	-0.00274113099958019	NA
Gm6923	0	NA
Gm13024	0	NA
Gm14826	NA	NA
Gm15546	0	NA
Gm12366	-0.562900561934472	NA
Tra2b-ps	NA	NA
Gm14411	-0.28218695916878	0.826137644989315
1700064H15Rik	0.278831600025946	NA
Gm11622	-0.0088729323168966	NA
Gm12727	0.0987956503001637	NA
Gm15793	0.706148378597221	NA
Gm14722	0	NA
Gm12803	-0.00887164522641197	NA
Gm381	NA	NA
Gm15058	NA	NA
Gm8805	0.125079586658012	NA
Itpa-ps3	NA	NA
Gm7061	-0.326845567235914	NA
Gm15861	0	NA
Gm15191	0.181234268742766	NA
Gm13162	0.0206714129178977	NA
Rps11-ps5	-0.00888129067606128	NA
Rps19-ps14	NA	NA
Gm5319	0.013109761516895	NA
Gm9126	NA	NA
Gm15957	0.434221505173129	NA
Vmn1r-ps100	NA	NA
Gm14489	NA	NA
Gm13396	0	NA
Gm13284	0.0131242562998496	NA
Gm12155	NA	NA
Gm4875	0.125884743493718	0.813996951692987
Gm12176	-0.3608865669498	NA
Gm9308	0	NA
Gm6806	0	NA
Gm13193	NA	NA
Gm13385	NA	NA
Gm12015	0	NA
Gm11561	NA	NA
Gm14554	0	NA
Gm13560	0	NA
Gm15465	0	NA
Rpl17-ps1	-0.0359495216880804	NA
Rpl13-ps1	0.489096652708018	NA
Gm14782	NA	NA
Gm14150	0.398365581211342	NA
Gm8682	0	NA
Gm14860	-0.00347806618634307	NA
Gm12956	0	NA
Gm5678	0.128722414770635	NA
Gm11953	0.323059864443192	0.748034314983056
Gm16428	NA	NA
Gm12175	NA	NA
Trav4d-2	0	NA
Gm13803	0	1
Gm12880	NA	NA
Gm14731	NA	NA
Gm15828	0	NA
Gm14716	NA	NA
Gm15741	NA	NA
Mif-ps3	0	NA
Gm5397	-0.00887375234292737	NA
Gm16106	-0.0283548193081423	NA
Gm15780	-0.0123024170509462	NA
Gm12591	-0.0153802015593936	NA
Gm14786	NA	NA
Gm12982	NA	NA
Gm13118	0	NA
Gm13612	0.00580386951425114	NA
Gm15373	-0.00887683230540487	NA
Gm14519	-0.231401421797927	0.970906082517837
Gm14588	NA	NA
Gm16421	-0.019107455569362	NA
Gm12994	0	NA
Gm14748	NA	NA
4930448K20Rik	0	NA
Gm13537	0	NA
Gm13879	0	NA
Gm13484	NA	NA
Gm5759	0	NA
Gm14053	0.0277599651381814	NA
Gm14299	0	NA
Gm11931	-0.0976612436529068	NA
Gm12021	-0.0190235199425318	NA
Gm7134	NA	NA
Gm14537	0.0307250983185302	NA
Gm15106	NA	NA
Gm12293	NA	NA
Gm11746	NA	NA
Defa-ps9	NA	NA
Gm13204	0.261175704505409	NA
Gm11362	-0.00887196558015988	NA
Gm13806	NA	NA
Gm14674	NA	NA
Gm13358	NA	NA
Gm14745	0	NA
Gm15730	-0.0162427276010458	NA
Mup-ps5	NA	NA
Vmn1r-ps93	NA	NA
Gm12165	-0.0910577493926002	NA
Gm13263	0	NA
Gm15773	0.438291645340563	NA
Gm15367	-0.550067503672775	NA
Rpl15-ps1	-0.0721434062575849	NA
Gm12598	0	NA
Gm11889	-0.966678923091322	0.137115572729567
Gm13009	0	NA
Gm12583	-0.58065958893838	NA
Gm13525	0.192602766446823	NA
Olfr1186	-0.427030273319346	NA
Gm13339	0.365221397506977	0.864937665927405
Gm5386	0	NA
Gm14607	NA	NA
Gm12934	-0.00617910120943623	NA
Cyp4a29-ps1	NA	NA
Gm15014	NA	NA
Gm12881	NA	NA
Olfr1027-ps1	NA	NA
Gm11383	0.00578956921020854	NA
Gm6480	0.0946653658228531	0.930233236267378
Rpsa-ps9	0.138782163387616	0.92674265109223
Gm5844	0.399210097827879	0.735732449844209
Gm11982	NA	NA
Gm12041	NA	NA
Gm12379	NA	NA
Gm11557	0.285224595139747	NA
Gm14323	0.0438692596386252	NA
Ccl19-ps1	0	NA
Gm14083	0	NA
Gm7823	0.021216774644282	NA
Smt3h1-ps	0	NA
Gm14832	0	NA
Gm13736	0.493332689550143	0.402180138711018
Gm14758	NA	NA
Gm14119	0	NA
Gm8770	-0.229344800877678	NA
Gm14739	NA	NA
Gm15240	0	NA
Gm11440	-0.148938065527377	NA
Defa-ps16	NA	NA
Gm12641	0	NA
Gm13864	0.34567930173167	NA
Gm6939	-0.296481902882148	NA
Gm11462	-0.0072885472886759	NA
Gm13135	0.0522692694392684	NA
Gm8172	-0.232994225798944	NA
Gm5863	-0.200974848934598	0.902378443683122
Gm12785	NA	NA
Gm6067	0	NA
Gm13462	-0.00888058036272781	NA
Gm13586	-0.422862414728582	NA
Cyp2j8	0	NA
Gm14811	NA	NA
Gm13887	0	NA
Gm7658	-0.452332337918654	0.542255378952395
Gm16166	0.567562398260401	NA
Gm15095	NA	NA
Gm2810	0.0182518292109377	0.988120393946545
Gm14881	NA	NA
Gm14103	NA	NA
Gm12850	0.00578505925304806	NA
Gm13355	NA	NA
Gm11540	0.0057932056184322	NA
Gm12587	0.466396467737259	NA
Gm11920	-0.00887380646363951	NA
Gm7834	-0.0088736349365392	NA
Gm13359	-0.0205046124279107	NA
Gm12507	0	NA
Gm13217	-0.0382171761906446	NA
Gm15504	-0.00887826380242045	NA
Gm8036	-0.170231907054446	NA
Naip3	0.10745089308838	NA
Gm15303	0.0057870621133515	NA
Gm12731	-0.00887640058455547	NA
Gm6884	0.0204291281630995	NA
Gm15131	-0.212769359334752	NA
Gm10601	0	NA
Gm12465	0.0057761605399996	NA
Rpl13-ps5	0.0571213444382692	NA
Gm6754	-0.0159720601630679	NA
Gm14614	NA	NA
Gm16082	0	NA
Gm14581	NA	NA
Gm12630	-0.471635703493584	NA
Gm15214	NA	NA
Gm13517	-0.195976401416213	NA
Gm13672	NA	NA
Gm15129	NA	NA
Gm14363	NA	NA
Gm15056	0	NA
Gm11911	NA	NA
Rpsa-ps11	0.621890232045307	0.477398977648696
Olfr1274-ps	-0.02337013495047	NA
Polr2k-ps	NA	NA
Olfr1149-ps1	NA	NA
Gm12318	-0.00887499539069203	NA
Gm14042	0.39646030613741	NA
Gm11389	0	NA
Rps13-ps6	-0.363975178240498	NA
Gm5903	-0.275776557344153	NA
Gm13557	-0.00887397832351299	NA
Gm14052	0.203231750683586	NA
Rps10-ps3	0.00578798248670926	NA
Gm11566	NA	NA
Gm11848	0	NA
Gm15126	0	NA
Gm6238	0.0365176137420677	NA
Gm13975	NA	NA
Gm11221	-0.0162062795089073	NA
Gm15678	0.107478955122955	NA
Gm13250	NA	NA
Gm13413	0.353260444081621	NA
Gm12392	NA	NA
Gm15715	0	NA
Gm13623	0.347381756976574	NA
Gm12053	NA	NA
Gm1335	-0.00155367338183667	NA
Gm14687	-0.00155350029201556	NA
Gm12816	-0.0721492627040593	NA
Fam220a	-0.180644777645892	0.515684851468736
Gm12978	-0.0642526629673754	NA
Gm11764	0.0131145202601976	NA
Gm16518	0	NA
Gm12618	0.00579112996280342	NA
Gm12163	-0.0101514590970653	NA
Gm13555	0	NA
Gm6222	0.78378785006555	0.349621246733219
Gm15331	0.00578538437203865	NA
Rps15a-ps6	-0.259528372549313	0.860743515128357
Gm11804	NA	NA
Gm14982	NA	NA
Gm11829	0	NA
Gm6373	0	NA
Gm13140	0.175893670537205	NA
Gm13720	NA	NA
Gm14561	NA	NA
Gm14910	NA	NA
Gm8087	0.00578833825221872	NA
Gm9083	-0.74029221296281	NA
Olfr334-ps1	0	NA
Gm15959	-0.0195724277930244	NA
Gm14900	0.0446093506254209	NA
Gm13233	0	NA
Gm11606	NA	NA
Gmfg-ps	0.625582465361778	0.436770761715778
Gm11388	NA	NA
Gm13433	0	NA
Gm12416	0.259791691853682	0.886909125100327
Gm16100	0	NA
Gm14699	-0.272831950679186	0.873380211990664
Gm14082	0	NA
Gm14822	-0.095610875432086	NA
Gm11242	NA	NA
Gm12285	NA	NA
Gm15001	NA	NA
Gm12986	-0.261529872182979	NA
Gm14140	0	NA
Gm13356	0.00577819878919503	NA
Gm14795	NA	NA
Olfr268-ps1	NA	NA
Gm14533	NA	NA
Gm12191	0	1
Gm14980	0	NA
Gm14882	NA	NA
Gm7785	-0.778107983897239	NA
Gm13195	NA	NA
Gm12748	0	NA
Gm14751	NA	NA
Gm11800	-0.20862791712243	NA
Gm16431	NA	NA
Gm13350	-0.0779449558510907	NA
Gm13668	0.0863782056870558	NA
Gm11845	NA	NA
Gm14670	0	NA
Gm11980	0	NA
Gm11408	0.0612378148912545	0.994125389476393
Gm14126	0	NA
Gm13172	0	NA
Amy2b	-0.00887916330203612	NA
Gm11484	NA	NA
Gm13223	-0.041028288491485	NA
Gm15382	0.0141002974748212	NA
Gm14667	-0.504864929412969	0.682619948974848
Gm12765	NA	NA
Gm15531	-0.363190957870344	NA
Gm11249	0.956496514677344	NA
Gm14153	0	NA
Gm4760	0.229085694926088	0.874834023092945
Gm11736	0	NA
Gm12438	0	NA
Gm15385	-0.00887224487638027	NA
Gm4908	-0.207341286789909	NA
Gm11356	NA	NA
Gm14494	0.246731788436037	0.938654010352706
Gm14578	NA	NA
Gm4732	NA	NA
Gm6044	-0.779291017058831	NA
Gm13430	0	NA
Gm6429	0	NA
Gm12917	-0.661810005593394	NA
Gm12393	NA	NA
Gm15309	0	NA
Gm5303	0.235546745125509	NA
Gm12876	NA	NA
Gm14073	NA	NA
Gm14421	0.197781746502988	0.892193151114668
Gm14620	0	NA
Rpl10-ps4	NA	NA
Gm14790	0	NA
Gm13386	NA	NA
Gm13410	0	NA
Gm15171	NA	NA
Gm11609	0.00579804536240021	NA
Gm14724	0	NA
Gm15854	0.0131179989923181	NA
Gm6341	-0.299586023404126	NA
Gm15578	0	NA
Fthl17-ps2	0	NA
Vmn1r-ps126	0	NA
Gm14109	0.00578852824820238	NA
Gm15189	0	NA
Gm12723	-0.0162119835887072	NA
Gm12210	NA	NA
Gm14560	NA	NA
Gm11504	NA	NA
Gm15170	NA	NA
Gm11792	NA	NA
Cyp4a29	NA	NA
Gm12418	0.142717400343423	0.921037276764224
Gm5073	0.00579088969146983	NA
Gm15752	0	NA
Gm12288	NA	NA
Gm13424	NA	NA
Gm14334	0	NA
Gm12579	-0.0530200027455935	NA
Olfr1103-ps1	NA	NA
Gm11380	-0.165557595298898	NA
Gm11852	0.356536320721608	NA
Gm4913	-0.00887659464263277	NA
Apc-ps1	0.213472253167266	NA
Gm12459	0	NA
Gm11892	0.00998939760386749	NA
Gm11866	0.00578854000583418	NA
Gm12201	0	NA
Gm13511	0	NA
Gm14655	NA	NA
Gm12180	0	NA
Gm15967	0	NA
Gm11427	-0.222181635409521	0.33533438325583
Gm4917	0	NA
Gm11429	NA	NA
Gm11344	0.124242479603568	NA
Gm8648	0	NA
Vmn1r-ps97	0.656297544432242	0.476847016985826
Gm14201	NA	NA
Gm6580	0.0497522343436818	NA
Gm14405	0	NA
Gm12321	0	NA
Gm13409	0	NA
Gm13064	0.00578602344718167	NA
Gm7190	NA	NA
Gm12206	NA	NA
D11Bhm181e	0	NA
Gm7820	0.157140061905912	NA
Gm12187	0.0131148050597393	NA
Gm12693	-0.0218041938917265	0.944822616628992
Gm15007	0.00763457468780088	NA
Gm13903	NA	NA
Gm13828	NA	NA
Gm15575	0.438528899308145	NA
Olfr1146-ps1	NA	NA
Gm11805	0.261394849376946	NA
Olfr404-ps1	NA	NA
Cyp4a30-ps	NA	NA
Gm15571	0.00578622417591617	NA
4930595D18Rik	-0.0271913019989172	NA
Gm13567	0	NA
Gm15272	0	NA
Gm13581	NA	NA
Gm9432	-0.00292231902883701	NA
Gm15066	0.234711159830858	0.782420183378226
Gm12080	1.23813879416288	NA
Gm12388	NA	NA
Gm11421	0	NA
Gm13788	NA	NA
Gm7821	NA	NA
Gm11338	0	NA
Gm14780	-0.325686132056686	NA
Gm11522	NA	NA
Gm11969	-0.057739049496034	NA
Gm14869	0	NA
Gm13737	NA	NA
Gm12274	0.029221249077667	NA
Gm14875	NA	NA
Gm11912	0	NA
Rbmx2-ps	0	NA
Hbb-bh3	NA	NA
Gm16425	0.0448383161187268	NA
Gm11410	0.026707357510298	0.994990772489543
Gm12919	0.573618470192961	NA
Gm14528	NA	NA
Gm12427	NA	NA
Gm15016	-0.00276448041915435	NA
Gm11255	-0.0210605713161322	NA
Gm15215	NA	NA
Gm7831	-0.0224552301066436	NA
Gm11546	-0.00887499539069203	NA
Gm11779	NA	NA
Gm11862	NA	NA
Gm14158	0	NA
Gm15096	0	NA
Gm11796	0.0131014094746401	NA
Gm13406	0	NA
Gm12262	0	NA
Gm13246	0	NA
Gm7222	-0.290871240633994	NA
Gm11698	-0.575481518008468	NA
Hspe1-ps4	0	NA
Mup-ps1	NA	NA
Gm13453	-0.160221195953094	0.966105764684009
Gm13259	0.0289213795260932	NA
Gm15659	0.0204518284976319	NA
Gm14668	NA	NA
Gm15180	0	NA
Gm11185	0.0746026160452268	0.976434856767724
Gm11839	0.192485300304504	0.920843637617589
Gm6574	NA	NA
Gm14623	NA	NA
Gm5403	0.17244094038233	0.910200795835647
Gm15300	NA	NA
Gm13210	NA	NA
Gm7108	-0.228097859729143	NA
Gm15116	NA	NA
Gm12738	0	NA
Kars-ps1	NA	NA
Gm15568	0.0329568948575885	NA
Gm5939	-0.121583547554332	NA
Gm13460	NA	NA
Gm7816	-0.343829467029372	0.804885109445437
Gm14470	-0.0162081325815737	NA
Gm14874	0	NA
Gm11461	0	NA
Olfr1127-ps1	NA	NA
Gm11511	0.147337802828109	NA
Gm13254	NA	NA
Gm13498	-0.526912148752501	0.524729088089357
Gm12384	-0.0894330671265333	NA
Gm12550	NA	NA
Zcchc9-ps	-0.00155081454127106	NA
Gm4993	0	NA
Gm13551	0.0204446822332163	NA
Gm15376	0.0057887209944094	NA
Gm14589	NA	NA
Pex13-ps	0	NA
Gm11838	NA	NA
Gm13332	0	NA
Ctsf	0.370733107112225	0.00646341090589452
Gm15361	0.252715650612328	0.808514231917652
Gm13688	0.654945434253926	NA
Gm15815	-0.286669541840906	NA
Gm13502	0.0166737562848408	NA
Csnk2a1-ps	-0.0250886634789191	NA
Gm8812	0	NA
Gm15030	NA	NA
Gm13679	-0.218768644975697	NA
Gm12010	NA	NA
Mup-ps28	NA	NA
Gm14957	0	NA
Gm12638	NA	NA
Vmn1r-ps114	NA	NA
Gm12085	-0.00887784510214567	NA
Gm12332	0.0131159549549118	NA
Gm12309	NA	NA
Gm12110	0.0198804231744691	NA
Mup-ps15	NA	NA
Gm13315	-0.0418939509738973	NA
Gm13868	-0.145393778311052	NA
AA414768	0.517421028033584	0.309183287377433
Gm15926	NA	NA
Gm5760	-0.00155154468524422	NA
Gm5643	0.330059073844052	NA
Olfr1374-ps1	NA	NA
Gm11742	0	NA
Gm11871	NA	NA
Gm15185	0.0950649043410964	NA
Gm14402	0.031327651518677	NA
Gm15192	NA	NA
Gm11284	0.0516002728603075	NA
Gm13935	1.02119709685693	NA
Gm14931	NA	NA
Gm14997	NA	NA
Gm14121	-0.0308559371320037	NA
Rpl38-ps1	NA	NA
Vcp-rs	-0.389566501745476	0.755404474685514
Gm11826	0	NA
Gm14220	0.00578486938384957	NA
Gm11859	NA	NA
Gm12400	0	NA
Gm7599	0.701581449828916	NA
Magea7-ps	NA	NA
Gm13579	-0.0088741728304285	NA
Gm13397	0.379454146670453	NA
Olfr1332-ps1	NA	NA
Gm11539	0.152344771696262	NA
Gm12475	0	NA
Gm11693	-0.366851074287557	NA
Gm13156	0.073591774940969	NA
Gm14238	0	NA
Gm14237	0	NA
Gm14666	-0.134402480428396	NA
Gm7363	0	NA
Gm6491	0	NA
Gm8260	0	NA
Gm13913	NA	NA
Vmn1r-ps99	0	NA
Gm9060	0	NA
Gm15783	0	NA
Gm14907	NA	NA
Gm12540	-0.0959182659622025	NA
Gm11581	0.198896586137722	0.932013668701767
Gm11708	0	NA
Olfr1004-ps1	NA	NA
Gm12656	-0.00199613363571658	NA
Olfr360	-0.00154480410247332	NA
Gm8606	-0.14596452805276	NA
Gm12237	NA	NA
Llph-ps2	-0.122463400607835	0.822780702891498
Gm12895	NA	NA
Gm14887	NA	NA
Gm8806	0.396371850113398	NA
Gm13214	0	NA
Gm15332	0.00578491966501272	NA
Gm11422	0.00578216329248297	NA
Gm11235	0	NA
Gm13392	NA	NA
Gm11449	0.0424254536640421	NA
Gm15057	0.00578387955266086	NA
Gm11882	NA	NA
Gm12653	0	NA
Gm13196	0.0781016287272895	NA
Gm4919	0.109776397765103	NA
Ndufb4c	-0.0210717798965388	1
Scgb2b22-ps	NA	NA
Gm6433	0.209816806709892	NA
Olfr595-ps1	NA	NA
Gm12813	NA	NA
Gm11411	0	NA
Gm15426	-0.0117887881945004	NA
Gm11860	0.157171739663892	NA
Gm11550	-0.0111237454632624	NA
Gm13681	NA	NA
Gm13121	0.197100293314913	NA
Gm14148	0.284217832749849	0.635834471451663
Gm6335	0.269728114748627	NA
Gm15194	0	NA
Gm11703	0	NA
Gm11203	0	NA
Gm15542	-0.0610027411730267	0.990783143294064
Gm5466	0.203619499253751	NA
Gm13458	0	NA
Gm15033	0	NA
Gm13506	NA	NA
Gm14394	NA	NA
Gm13041	NA	NA
Gm13019	NA	NA
Gm15725	NA	NA
Gm8410	0.00578691343489696	NA
Gm13176	0	NA
Gm11340	0.00578706211335151	NA
Gm14300	-0.454981564484604	NA
Rpl30-ps10	NA	NA
Gm12268	-0.00887188795367753	NA
Vmn1r-ps110	NA	NA
Gm14840	-0.43175427455837	NA
Gm15378	0	NA
Olfr269-ps1	NA	NA
Olfr1035-ps1	NA	NA
Gm14485	NA	NA
Gm15665	NA	NA
Gm14776	-0.436297690000559	NA
Gm15604	-0.587336928507283	NA
Gm13221	0	NA
Rpl35a-ps4	-0.110330857292714	0.932013668701767
Gm13992	NA	NA
Gm12007	NA	NA
Gm14591	0	NA
Gm15198	NA	NA
Gm13006	0.00578003335696336	NA
Gm13437	-0.0402831831733166	NA
Gm14878	0	NA
Gm12760	-0.325262522613027	NA
Gm15824	0.475862351858253	NA
Gm11471	NA	NA
Gm15187	NA	NA
Gm5402	0.00578718154771831	NA
Gm14491	NA	NA
Rpl7a-ps12	-0.0140640645129449	NA
Gm15329	NA	NA
Gm15519	0.543456513508603	0.603635923083737
Gm14768	NA	NA
Gm15038	NA	NA
Gm12826	-0.00887455588878218	NA
Gm11904	NA	NA
Gm8749	0	NA
Gm13487	0	NA
Gm14619	NA	NA
Gm11445	0.00578519929106568	NA
Gm14905	0	NA
Gm13338	NA	NA
Gm13226	-0.00395662934968406	NA
Gm15037	NA	NA
Gm13108	0	NA
Cyp4b1-ps2	-0.753676767346319	0.267087622302302
Gm5510	-0.0406927113270807	NA
Gm12182	0.171174038112703	0.91746279112921
Gm12935	0	NA
Gm12501	-0.0394021374546568	NA
Gm4909	0	NA
Gm11652	-0.159184824606585	NA
Gm15225	NA	NA
Gm15840	-0.00887404917882924	NA
Gm9431	0.86746356619629	0.301529800428567
Gm14281	0	NA
Nsa2-ps2	0	NA
Gm12118	0	NA
Gm13491	NA	NA
Gm13207	0	NA
Gm15267	0.150460997737995	1.88515344129331e-32
Gm9440	NA	NA
Gm5555	-0.578857739708567	NA
Gm15375	NA	NA
Rps8-ps2	0	NA
Gm14706	0	NA
Gm14044	0	NA
Gm14574	NA	NA
Gm12308	0.0323488049419216	NA
Gm14521	0	NA
Gm13888	0	NA
Gm8534	0.158115683728927	NA
Gm11784	-0.00886850832637666	NA
Gm14940	NA	NA
Gm12423	NA	NA
Gm14515	NA	NA
Gm15044	0	NA
Gm12873	NA	NA
Gm13877	0	NA
Gm11263	-0.0590048531127298	NA
Gm14172	0.0057846466624854	NA
Gm14609	NA	NA
Gm15470	0.068900718191001	NA
Gm12255	NA	NA
Gm14861	0.190634560234232	NA
Gm13407	-0.0304300227426705	NA
Gm7541	0.489247839062802	NA
Gm12842	-0.227641899660397	NA
Gm6027	0	NA
Defa-ps4	NA	NA
Gm13478	0.00578347894825921	NA
Gm12749	0.13209159221884	NA
Olfr647-ps1	NA	NA
Gm11881	NA	NA
Gm14577	NA	NA
Gm15196	0	NA
Gm14998	NA	NA
Gm9429	0.118874647841218	NA
Gm13674	0	NA
Gm6418	0	NA
Gm15321	0	NA
Mup-ps21	0	NA
Gm12001	NA	NA
Gm13432	0.00578150269799241	NA
Gm13867	0	NA
Gm13450	NA	NA
H2-M6-ps	0.374634244900779	NA
Gm14381	NA	NA
Gm15808	-0.200096010064868	NA
Gm14942	0	NA
Gm16016	0.137357665166684	NA
Gm12466	0	NA
Gm12585	0	NA
Olfr1379-ps1	NA	NA
Gm14663	NA	NA
Oat-rs1	0	NA
Tpt1-ps1	0	NA
Gm13321	-0.0300460785517595	NA
Gm11514	-0.0898636885496233	NA
Gm11227	0	NA
Gm13729	0	NA
Gm14516	0	NA
Gm11989	-0.229313013939234	NA
Gm6645	0	NA
Gm12035	-0.136278979109915	NA
Gm9043	0	NA
Gm6877	0	NA
Gm12896	NA	NA
Gm14939	0	NA
Gm5942	0	NA
Gm13234	-0.0162038988067544	NA
Gm13340	-0.0948895322140718	0.833718865494958
Gm11929	0	NA
Gm11941	0	NA
Gm14711	NA	NA
Gm11451	0	1
Gm12770	NA	NA
Gm13666	0.421116418731017	NA
Gm14671	NA	NA
Gm11849	0	NA
Gm7312	0	NA
Gm15709	NA	NA
Gm16411	NA	NA
Gm12432	NA	NA
Gm15538	0.176019171698879	NA
Rpsa-ps3	-0.269717714776517	NA
Gm14186	NA	NA
Gm15393	NA	NA
Gm15394	NA	NA
Gm15885	0	NA
Gm8688	NA	NA
Gm14741	0.346202066690633	NA
Gm8051	-0.0363899679241618	NA
Gm13916	NA	NA
Gm13614	0	NA
Gm13722	-0.0489918884076826	0.996969409459841
Gm9200	0	NA
Rpl21-ps15	0	1
Gm14805	NA	NA
Gm14579	NA	NA
Gm12821	0	NA
Gm12028	0.091681068412565	NA
Gm14911	0.0163424321400745	NA
Gm14810	0.259126074078645	NA
Gm14893	0.00578689772183773	NA
Gm15916	0	NA
Gm12640	NA	NA
Gm14863	0.00575524709680433	NA
Gm16007	0	NA
Oaz2-ps	-0.726001436636871	NA
Gm8832	0	NA
Pou2f3-rs1	0.168888369927714	NA
Gm12795	0.384765162386501	NA
Gm12878	NA	NA
H2afb3	NA	NA
Gm5390	NA	NA
Gm11771	-0.00887311756299353	NA
Gm14414	0.496661297770777	0.507205165025885
Gm15529	0	NA
Gm14586	-0.348396475640722	0.921465852141311
Gm15570	0.0204434807839064	NA
Gm7224	-0.093524723972285	0.977896443675822
Gm12469	NA	NA
Gm15188	NA	NA
Gm4459	-0.0600162077850344	0.942818637583239
Gm12502	-0.473599016665767	NA
Gm2030	NA	NA
Gm11262	NA	NA
Gm15602	0.22193717931229	NA
Gm13366	NA	NA
Gm11786	NA	NA
Gm13312	-0.216654813667706	NA
Gm11480	NA	NA
Gm15175	NA	NA
Gm14754	0	NA
Gm8876	0	NA
Gm9225	-0.0117183370884488	NA
Gm13148	0	NA
Gm13876	-0.00887252987964408	NA
Gm12787	0.0057892783012595	NA
Gm14086	NA	NA
Gm6088	0.0235496043121489	NA
Gm14229	NA	NA
Rasl2-9	-0.184950793706723	0.864666705669376
Gm13357	0.0472014048371233	NA
Gm11524	-0.641622789954454	NA
Gm11384	NA	NA
Gm11875	-0.146875534194015	NA
Gm12099	0	NA
Gm12245	-0.0704782517574743	NA
Gm15798	-0.0571598572412045	NA
Gm11258	-0.359798794013861	NA
Gm11853	0	NA
Gm11473	0	NA
Gm12152	0	NA
Gm14903	-0.210265870471265	NA
Gm11433	NA	NA
Gm14575	NA	NA
Gm12358	NA	NA
Gm11334	NA	NA
Gm5648	0.135643395346042	NA
Gm10169	0.0257192215996753	NA
Gm6829	-0.329106956191599	NA
Gm14304	0	NA
Kpna2-ps	-0.0654630873612502	0.997191763218355
Vmn1r-ps111	NA	NA
Zfp133-ps	-0.659156899862477	NA
Gm11367	NA	NA
Gm11699	0.261237538439967	NA
Gm12989	0.218887174925145	NA
Gm12892	0.887647797330977	NA
Gm9119	NA	NA
Gm6640	-0.0304066529204957	NA
Pcna-ps1	0	NA
Gm6539	NA	NA
Gm14034	0	NA
Gm12412	-0.00887193387849729	NA
Gm13504	0	NA
Gm15154	-0.4067843624978	NA
Gm13743	0.0933388230185714	NA
Gm14094	-0.0207761532806685	NA
Gm14465	0	NA
Gm9575	0.0417727404548098	NA
Gm11971	0.00579069583812534	NA
