gene_name	OsteoarthritisvsNormal_log2FoldChange	OsteoarthritisvsNormal_padj
EBF2	0.443212973745206	0.256218048582245
C6orf226	0.0454771554785813	0.910721646664094
PPP3R1	0.0385934920500718	0.838609948305228
PSG3	0.00880078069647626	NA
FANCG	-0.148971327631106	0.622034244381964
OR2A5	-0.137671338194863	NA
KRTAP10-9	NA	NA
AP4M1	-0.0733979863999424	0.838609948305228
OR4A5	NA	NA
C2orf16	-0.173166341016169	0.644608728207043
DPP3P2	0.00528974516276693	NA
AC018880.1	NA	NA
KRTAP1-5	0.00528974516276694	NA
TAS2R41	NA	NA
OR2A12	0.00658180531359394	NA
KRTAP10-10	NA	NA
KRTAP12-2	NA	NA
PLXNA4	0.574308030203687	0.0595641305642038
MAGEA3	NA	NA
CEBPD	-0.214029725283189	0.166974112891111
ZNF816-ZNF321P	0.0280543043063182	NA
PSG7	0.00221281636292307	NA
MRPS21P3	NA	NA
KRTAP1-3	NA	NA
OR3A2	-0.106482891073837	NA
ARIH2OS	0.0135184489495094	0.978955886074779
ZBED8	-0.0513712110389229	0.869360533648315
HMSD	0.00825805773747608	NA
OR1C1	0.053629137636911	NA
NPTXR	0.154102779488542	0.664152756725325
FAM218BP	NA	NA
POM121L12	NA	NA
FAM200A	0.106158033382914	0.642486947991923
OR2F2	NA	NA
PPP2R2A	0.0528049389055191	0.824877650651092
C19orf73	-0.0186256367790981	NA
ZNF880	-0.251488454895641	0.112450375326269
TRIM16	0.103686440541933	0.838609948305228
FAM45BP	-0.00513328413549081	NA
OR6X1	-0.00165894103607156	NA
HEPN1	0.0363512331522867	NA
OR2A25	-0.0655050521255545	NA
TAS2R40	NA	NA
OR2A14	0.000607398198083444	NA
TIGD1	0.0424810587384827	0.835566832469165
FXYD7	0.0684036022526687	0.910176209138102
XKR9	-0.135154872091634	0.708087789617959
OR4C12	NA	NA
SLC12A8	0.305758824328647	0.365960304056731
KIR2DS4	NA	NA
TMEM14EP	0.221585835531226	NA
APOL6	-0.0398640900641115	0.919775955568037
FADS3	-0.135064456973652	0.503237677958051
OR2A1	-0.0562210787142196	NA
TTC4P1	-0.138349449658035	NA
GTF2H4	-0.10911928407387	0.747425559898027
OR4E2	-0.0960817783247135	NA
CCNL2	-0.253829251167746	0.163405319589288
UBA52	-0.0661799469599316	0.824877650651092
MYBPHL	0.151480277117035	NA
PPT2	-0.0548192067045632	0.8623886194381
OR2A2	NA	NA
ZNF630	0.123514738886727	0.680230335612732
TIAF1	0.0842831732471176	0.797079483251094
OR52B4	NA	NA
BTBD19	0.0745679387646101	0.819934209571248
FAM185A	-0.232861513846491	0.366079967165883
RAB6C	-0.00860055728773393	NA
FAM243A	0.0599583252546074	NA
URAHP	-0.0856901625073235	0.884121627062459
AC004945.1	0.00155610394008805	NA
PSMB11	0.0121016637026825	NA
POTEM	NA	NA
IGLC6	NA	NA
POTEJ	0.144864797693091	NA
DCDC2B	0.151320175796199	NA
C10orf55	0.0324824003115543	0.895344744420358
RNA5SP177	NA	NA
RNA5SP317	0.00228865976422156	NA
RNA5SP487	NA	NA
RNA5SP390	NA	NA
RNA5SP36	0.00876408826218618	NA
RNA5SP239	0.00563407696868702	NA
RNA5SP181	NA	NA
RNA5SP156	NA	NA
RNA5SP266	NA	NA
RNA5SP407	NA	NA
RNA5SP129	0.00185755183436298	NA
RNA5SP56	NA	NA
RNA5SP158	-0.00513328413549081	NA
RNA5SP89	NA	NA
RNA5SP163	NA	NA
RNA5SP431	NA	NA
RNA5SP201	0.038128727984574	NA
RNA5SP95	NA	NA
RNA5SP425	0.00196320612320411	NA
RNA5SP193	NA	NA
RNA5SP371	NA	NA
RNA5SP198	0.00571308855210682	NA
RNA5SP178	0.00528974516276693	NA
RNA5SP118	0.00528974516276693	NA
RNA5SP237	NA	NA
RNA5SP44	0.00876408826218618	NA
RNA5SP203	0.0823264113756392	NA
RNA5SP80	NA	NA
RNA5SP274	NA	NA
RNA5SP113	NA	NA
RNA5SP511	NA	NA
RNA5SP338	-0.00492905031826334	NA
RNA5SP231	NA	NA
RNA5SP296	-0.0296656376039288	NA
RNA5SP293	0.0087640882621862	NA
RNA5SP261	NA	NA
RNA5SP475	NA	NA
RNA5SP451	-0.00165894103607156	NA
RNA5SP251	NA	NA
RNA5SP60	NA	NA
RNA5SP345	0.00915322922449866	NA
RNA5SP494	-0.00513328413549081	NA
RNA5SP504	NA	NA
RNA5SP146	-0.00128325865438964	NA
RNA5SP38	NA	NA
RNA5SP328	0.00528974516276693	NA
RNA5SP229	-0.00165894103607156	NA
RNA5SP25	-0.0019165191107431	NA
RNA5SP144	NA	NA
RNA5SP225	0.0382958819906568	NA
RNA5SP120	0.00528974516276693	NA
RNA5SP100	NA	NA
RNA5SP136	NA	NA
RNA5SP21	NA	NA
RNA5SP59	NA	NA
RNA5SP29	0.00177376401236283	NA
RNA5SP104	NA	NA
RNA5SP501	NA	NA
RNA5SP41	0.0091288876199984	NA
RNA5SP265	-0.00165894103607156	NA
RNA5SP222	NA	NA
RNA5SP127	NA	NA
RNA5SP184	NA	NA
RNA5SP344	NA	NA
RNA5SP306	NA	NA
RNA5SP369	NA	NA
RNA5SP31	NA	NA
RNA5SP155	0.00894189635892738	NA
RNA5SP115	0.00901447616461951	NA
RNA5SP247	-0.0397194041032521	NA
RNA5SP304	0.145723128167032	NA
RNA5SP450	-0.0449531422481956	NA
RNA5SP280	NA	NA
RNA5SP209	NA	NA
RNA5SP39	-0.0248629115452794	NA
RNA5SP221	0.00194900718256356	NA
RNA5SP294	-0.00860762723491005	NA
RNA5SP508	-0.00165894103607156	NA
RNA5SP492	NA	NA
RNA5SP498	-0.00165894103607156	NA
RNA5SP107	NA	NA
RNA5SP270	NA	NA
RNA5SP111	0.0019706707051955	NA
HIST2H2BA	0.124464135602521	0.778761607880979
KLF2P3	0.0622898506918248	NA
IGLV9-49	0.0450095837574688	NA
HLA-U	-0.00302347587305087	NA
AL589763.1	NA	NA
NOTCH4	-0.0425878425794644	NA
CR354545.1	NA	NA
FTH1P10	-0.0976904374269978	0.846512785552828
CDY15P	NA	NA
RPS18	-0.135176048897265	0.652153237845138
AL513124.1	NA	NA
HLA-DPB2	NA	NA
AC096638.1	0.0019329518116818	NA
RPS17P1	NA	NA
AC244098.1	NA	NA
HIST1H2APS6	NA	NA
SDCBP2P1	-0.00513328413549081	NA
AC006210.1	NA	NA
TRBV29OR9-2	NA	NA
RBM22P7	NA	NA
RPS10P7	-0.118905901512741	0.769029304565872
AC027124.1	0.0122384313616054	NA
AC074121.1	NA	NA
XKRYP5	NA	NA
USP9YP18	NA	NA
RPL17P17	-0.00513328413549081	NA
SUCLA2P1	0.00527364922435051	NA
RPS26P15	0.00524863557349048	NA
TRIM49D1	0.0435720608621572	NA
AC004554.1	NA	NA
AC006022.1	NA	NA
AL354854.1	NA	NA
AC007274.1	NA	NA
AC016716.1	-0.00165894103607156	NA
AC010997.1	NA	NA
AL139156.1	-0.00165894103607156	NA
MTND6P21	NA	NA
RPS29P9	NA	NA
TMSB4XP3	0.00528974516276693	NA
HLA-J	-0.163658123623462	0.685635395609297
OR2I1P	NA	NA
USP17L2	-0.0086058167554864	NA
RPL6P21	NA	NA
HLA-DPA3	NA	NA
LTB	-0.0535982641834844	NA
AL590632.1	0.00505504837869969	NA
HMGN2P18	0.0016948880992816	NA
AL355298.1	NA	NA
HTATSF1P1	NA	NA
TCAF1P1	0.0522920584132399	0.838899282737966
GAPDHP69	NA	NA
HLA-H	0.00328197723954352	NA
LST1	0.0215880976938609	NA
CALM1P1	NA	NA
VN1R42P	-0.0233934106060754	NA
TAP2	-0.085458903364101	0.870128789290507
TRPC6P	NA	NA
MAPK6P2	NA	NA
NEFHP1	0.0052946364096059	NA
CHCHD2P5	NA	NA
SKIV2L	-0.221471361321095	0.565153369140438
VARS2	-0.458356337107003	0.171836460192354
AC239859.2	-0.0450567268772787	NA
EXOSC6	-0.0197262374585455	0.92272731388033
AC063979.1	NA	NA
AL929302.1	NA	NA
AC083862.1	0.0368902834930801	NA
VPS52	-0.295633532696206	0.42245991510355
AL353807.1	0.0171581424890987	NA
AC114402.1	-0.0589949013823125	NA
SLC20A1P1	0.00146380613629654	NA
RPL23AP53	-0.050981761265808	0.897583253936802
AC135983.2	0.10616127885878	0.736167998235055
CDRT15	-0.0102356311785079	NA
ATP6V0E1P2	-0.00513328413549081	NA
AC004866.1	-0.00165894103607156	NA
CSNK1A1P1	-0.0253721259464465	NA
KIF28P	0.165956251263643	NA
EEF1A1P8	-0.0209929341928374	NA
TRIM31	-0.0406284143535363	NA
HLA-B	-0.221787118674969	0.394300755282956
CCHCR1	-0.156710022685207	0.742772448173542
AC079602.1	NA	NA
AC011431.1	NA	NA
RPS15AP5	0.00528974516276693	NA
TCEAL4P1	-0.00165894103607156	NA
AC005838.1	-0.0122333661647902	NA
ZNF844	0.263882066008454	0.13146354324803
MTND5P28	-0.0981256925068125	NA
SNRPBP1	NA	NA
TMSB4XP4	0.00339866292190065	NA
SMPD4P1	0.0416993687588086	NA
USP9YP23	NA	NA
TRIM60P17	0.00677389757256811	NA
AC073136.1	0.0260807326192684	NA
UBQLN1P1	NA	NA
CYP4F32P	0.0122226035772609	NA
AC069540.1	NA	NA
TNRC18P2	0.0122428108252695	NA
RPL3P11	NA	NA
USP17L15	-0.00121393532896022	NA
AL592045.1	0.0457793148643445	NA
CKMT1A	0.0182007894669878	NA
TINCR	0.217744244465941	0.538340130026001
TPMTP4	NA	NA
RBMX2P3	NA	NA
AL513365.1	-0.0825780236464576	NA
TVP23CP1	0.03020449910215	NA
AL139158.1	NA	NA
MUC21	NA	NA
CENPVL1	NA	NA
FNDC3CP	-0.00163579539794825	NA
AL356806.1	-0.0115750541957965	NA
LYPLA1P1	NA	NA
AL513523.1	0.0191994945741343	NA
EEF1A1P41	0.00876408826218618	NA
EBLN1	-0.201954727739218	0.635030395788516
AC125634.1	NA	NA
CRPP1	0.00876408826218618	NA
AC007394.1	NA	NA
AC107399.1	NA	NA
HLA-V	0.0313399131288124	0.949310220026182
HBD	-0.170113912961907	0.99819560398654
SUPT20HL2	0.0181066410565219	0.933783819683274
AC241585.1	0.00519364394649454	NA
ZNF735	-0.00165894103607156	NA
AL807761.1	NA	NA
VPS52	-0.180186566568899	0.644608728207043
MTCO1P17	0.00186806604791983	NA
RBM48P1	NA	NA
AK4P4	-0.10544883980492	NA
GSTA6P	NA	NA
AL033528.1	NA	NA
CYCSP32	NA	NA
AC023449.1	-0.00513328413549081	NA
DEFA8P	-0.00175488248375801	NA
UBE2Q2P5Y	0.00528974516276693	NA
RBMY2EP	NA	NA
RFPL4A	0.0251648751573788	NA
CLIC1	-0.220381591720613	0.230844022032425
RPL30P3	NA	NA
IGHV3-64	-0.00868852791747625	NA
UHRF2P1	-0.00162850325000922	NA
AL049812.1	NA	NA
FLOT1	-0.0179454747691106	0.859935846921899
RAB9AP3	NA	NA
HMGB3P10	-0.12159832958008	0.828631654310016
KRT8P51	NA	NA
C1GALT1C1L	0.173625900064462	0.66675707683041
NDUFB4P8	0.0348663632056602	NA
FKBPL	0.00453714398082715	0.984759058103982
EEF1A1P24	-0.0101390075964149	NA
RPL34P3	NA	NA
AL162386.1	NA	NA
RPL34P26	-0.00513328413549081	NA
OR2AD1P	NA	NA
AC245054.1	NA	NA
DDR1	0.187848510876918	NA
RPSAP65	NA	NA
IFNWP18	-0.00162175242664955	NA
ZNF311	-0.363203141758	0.24672649252035
RPS24P14	NA	NA
AC068044.1	0.00183942789555366	NA
SUCLA2P1	0.00527364922435051	NA
ADH5P3	NA	NA
HLA-DPA3	0.0123652726022393	NA
GOLGA6L11P	-0.0120819703343293	NA
COL11A2	-0.17926314365816	0.283025483989391
ZDHHC20P2	NA	NA
AC027612.1	0.0122384313616054	NA
NSUN5P1	-0.117776103736882	0.685635395609297
SFR1P2	-0.00513328413549081	NA
AL645935.1	0.0520909512055775	NA
TRIM64EP	-0.00515038409592247	NA
CRYGGP	NA	NA
DNAJA1P1	NA	NA
AC093107.1	0.000420702513569321	NA
AC069277.2	NA	NA
UQCRFS1P2	-0.00513328413549081	NA
AC023157.1	0.107861397642052	NA
BX842568.2	0.0166121127363099	NA
RAD17P2	0.00529187691416179	NA
AC239801.1	NA	NA
Z83838.1	0.0327532077848385	NA
SUPT20HL1	0.0238729409526406	0.964860177332485
RPL18AP14	NA	NA
OR51B3P	-0.00165894103607156	NA
AC016930.1	-0.00165894103607156	NA
AC007389.2	-0.00160295833086158	NA
AC092447.3	NA	NA
PSMD4P1	0.0674867888926265	NA
RBMY2GP	NA	NA
ELOCP30	NA	NA
SIRPB3P	-2.04880529703384e-05	NA
ATAT1	-0.281950131239261	0.398944430127353
AC234775.1	0.0122656962997997	NA
TSSC2	0.10073406754551	0.793504197765394
VWA7	0.191153544588892	0.742772448173542
MED15P9	-0.0355488434734618	NA
PRR3	-0.126961473240352	0.755407127136812
RNF5	-0.044897199126724	0.876546022974063
RPS17P1	NA	NA
SUMO2P1	NA	NA
GEMIN8P3	NA	NA
CD99P1	0.148541945248342	0.613396747988929
MRPS18B	-0.0547148573557479	0.821819775664368
AC092162.1	-0.00165894103607156	NA
AC239800.1	0.00181097377615939	NA
RPS21P8	NA	NA
AL354890.1	-0.0023779795357225	NA
DIS3L2P1	NA	NA
HLA-DQA2	0.00528974516276694	NA
COX5BP8	NA	NA
CR759960.1	-0.00513328413549081	NA
CERS1	-0.0465155447742701	0.915827286047549
RPS20P14	-0.166945659722777	NA
AC244669.1	-0.00758688223118072	0.985024843618359
BOLA3P4	-0.00169487275774319	NA
KRT8P28	0.0225060233714436	NA
IGKV1OR2-2	NA	NA
PPIAP89	-0.19356049999954	NA
CFL1P1	0.0772012448368476	0.858204373122851
EEF1A1P1	0.00876625977948408	NA
AC019178.2	NA	NA
DAZAP2P1	-0.00507568806494589	NA
BANF1P4	0.00196088635136313	NA
NCR3	-0.00828762192593676	NA
AC023141.1	-0.00509913588120785	NA
TRIM26BP	NA	NA
AC006484.1	NA	NA
CR933540.1	NA	NA
VN1R40P	-0.00513328413549081	NA
AL645474.1	NA	NA
AL354893.1	-0.000736462218767804	NA
PTMAP1	-0.00154959046348321	NA
ZFP57	0.00448633204017316	NA
OR2H5P	-0.00164982017094091	NA
RAB9AP2	NA	NA
ZFP57	0.00448633204017316	NA
MCCD1P1	-0.00165894103607156	NA
AL365436.1	0.0224736675383907	NA
NPM1P19	NA	NA
HLA-DPB1	-0.147867985217833	0.667979497793272
AC002486.1	NA	NA
AC098592.1	NA	NA
AC099563.1	NA	NA
SAP18P2	NA	NA
NBEAP3	-0.000439216898914425	NA
RPS27P1	0.0842738068888613	NA
RPS8P10	-0.00522166435380861	NA
PPIAP53	-0.135578761511192	0.760406929614239
FAM90A13P	-0.00861105617338003	NA
AC073073.1	0.00519463059586316	NA
PRR3	-0.142061253123444	0.653656783209438
AC073188.1	NA	NA
AC008171.1	NA	NA
CR759763.1	-0.0142065947578848	NA
GNL2P1	0.076247167622014	NA
HLA-DPA2	NA	NA
CCNJP2	-0.00164208894429551	NA
AC069157.1	NA	NA
OR11A1	0.0122248527531963	NA
SEC13P1	0.012086066552561	NA
RPL23P4	-0.00513328413549081	NA
HMGB1P12	NA	NA
AC103592.1	NA	NA
AC068657.1	-0.0155645431661653	NA
EEF1A1P36	-0.0568617931033906	NA
DPPA2P1	0.00884441767111259	NA
AC097638.1	0.00184821758056005	NA
AC009237.1	-0.00834771447506885	NA
AL513328.1	NA	NA
LTA	0.0269552700529945	NA
AC099791.1	-0.0316000871539254	NA
MTND1P27	NA	NA
ASS1P2	-0.0800540739147068	NA
RPL3P2	0.00182638204773718	NA
NUP35P1	0.00876408826218618	NA
AC142381.1	0.00528974516276693	NA
GPANK1	0.030920641116598	0.932421136494238
TMPOP1	NA	NA
PPP1R2P1	-0.00489828443432742	NA
KRT8P8	NA	NA
AC244033.1	-0.00849768879716723	NA
AC092648.1	0.00528974516276693	NA
AL133244.1	-0.00165894103607156	NA
TNF	0.494350616825131	0.124583293247243
C1QTNF5	0.59291908087159	0.00507104331511897
MTND6P1	NA	NA
NEU1	0.0323945333028862	0.921482310623068
AC244505.2	NA	NA
AFG3L1P	-0.262827245033013	0.181892342607645
UBBP3	-0.00165894103607156	NA
THAP12P8	NA	NA
ZNF587P1	-0.0175431809455019	NA
AL603910.2	0.00528974516276694	NA
AC098614.2	0.0087640882621862	NA
AC074397.1	NA	NA
AL669854.1	NA	NA
DDX11L1	-0.0755309258241028	0.798563377661311
AC068491.1	-0.00775109161267815	NA
BNIP3P42	-0.00177663876287632	NA
EXTL2P1	NA	NA
AC138623.1	NA	NA
ZNF736P1Y	NA	NA
HLA-A	-0.0622623047409516	0.857811849760183
SNRPD2P2	0.0122384313616054	NA
HNRNPRP1	-0.0335428545230034	NA
AC069421.1	-0.00513328413549081	NA
RPL26P28	0.00528974516276693	NA
HLA-DPA2	-0.00164700292705399	NA
RPL32P35	NA	NA
ETF1P1	NA	NA
TRDD1	NA	NA
AL360081.1	NA	NA
YES1P1	-0.018888560722358	NA
ATP5F1CP1	0.00876408826218618	NA
AL645935.2	0.0110106545321938	0.926531381535538
AC019070.1	-0.00164810662107879	NA
AC110602.1	-0.0206540166959764	NA
AC116917.1	NA	NA
AL390728.3	0.0712334824285906	NA
AC092681.1	-0.0195420645880577	NA
RPL21P32	-0.00863648227354034	NA
AL353616.1	NA	NA
CDY8P	NA	NA
SFPQP1	-0.0245484449136107	NA
CDYLP1	-0.0287094742949741	NA
HMGN1P4	0.0016599369980602	NA
IGKV3D-15	0.0147599818065528	NA
MTND4P6	0.00175122712621652	NA
UBDP1	NA	NA
PAEPP1	NA	NA
CPTP	0.00677821740018068	0.981045810092975
HTATSF1P1	NA	NA
RPL13AP	0.00879264305253653	NA
AL022163.1	0.00876408826218618	NA
GAPDHP55	NA	NA
AC006509.1	0.108148109871999	NA
HSPA8P16	-0.0016699293396559	NA
ARSEP1	-0.00513328413549081	NA
AC092106.1	0.0122384313616054	NA
TUBB4BP5	NA	NA
AL356390.1	0.00187647352119007	NA
SRIP2	NA	NA
AL354877.1	-0.140757716944184	NA
BX842559.1	0.00528974516276693	NA
HMGN1P6	NA	NA
AC009474.1	NA	NA
AL139811.1	-0.147435035134136	NA
UBE2FP1	-0.112760127535044	0.673320262406487
SLC44A3-AS1	-0.0977886259288102	0.819305912397518
UBTFL8	0.00180935447041147	NA
MTCO1P11	-0.0435838486523214	NA
RPL23AP41	NA	NA
CT47A10	NA	NA
AL591644.1	NA	NA
RPS24P8	-0.0823510544193678	NA
AC021148.1	-0.0195465782488804	0.966682796761928
RPL32P1	NA	NA
HLA-DPA1	-0.0444057110468626	0.727540119523622
AC079809.1	NA	NA
C6orf15	0.00175190894976623	NA
CYP4F25P	-0.141445272866033	NA
ETDB	NA	NA
ETF1P1	NA	NA
CENPVL3	0.00181241989424481	NA
MTRF1LP2	NA	NA
AL591846.1	0.0526133072884137	0.902411957086881
PTPN2P2	-0.00163023813320537	NA
AL671561.1	NA	NA
C6orf136	-0.0114322234861768	0.979710610749543
ATG12P2	0.01512573354787	NA
POM121L10P	-0.00513328413549081	NA
UBE2SP2	0.0245403541360479	NA
DPPA2P2	NA	NA
CR318637.1	NA	NA
AC004866.2	NA	NA
AC007568.1	NA	NA
TNXA	-0.277874469503931	0.233894124843139
EHMT2	-0.0799204473421469	0.882682642422088
ASH2LP1	NA	NA
TRIM15	NA	NA
RPL13AP	NA	NA
USP9YP28	0.00511569602494961	NA
AC073136.2	-0.00165894103607156	NA
TUBB	0.18328443091034	0.568408119811241
RPL13P	NA	NA
HMGB1P9	-0.00164064128894007	NA
CICP10	NA	NA
RPS26P54	NA	NA
UQCRHP3	NA	NA
AC025594.1	-0.0189731440576888	NA
PRYP1	0.0018381591295451	NA
TRIM31	-0.0421008624404126	NA
HSFY6P	NA	NA
AC091799.1	-0.00519995543560743	NA
CCHCR1	-0.156710022685207	0.742772448173542
SDHDP6	0.0400000402159906	NA
SNX18P9	0.0310899704653374	NA
UBE2D3P4	NA	NA
HLA-DQB3	NA	NA
FKBPL	-0.0058184468640696	0.992335232518805
RPS23P10	0.182572686650929	NA
AC253536.1	0.0709560513035125	NA
AC018797.1	0.0357916714266754	NA
AL590762.3	0.00182645897224279	NA
TRIM60P5Y	NA	NA
TAP1	-0.233748818930565	0.492511050174703
BX119904.1	NA	NA
AC074290.1	0.00528974516276693	NA
RPS6P8	0.083657509776105	NA
HAUS1P2	0.00183874025212682	NA
OR2L1P	NA	NA
BX927235.1	NA	NA
AC005104.2	0.0665217429606242	NA
OR2J4P	NA	NA
OR10C1	NA	NA
MRRFP1	NA	NA
MINOS1P3	0.00528974516276693	NA
CYCSP49	NA	NA
TMEM183AP1	NA	NA
BTNL2	NA	NA
AC073508.1	0.00528974516276693	NA
AL358232.1	0.00881993017492418	NA
SFTA2	NA	NA
AC113618.1	NA	NA
AL669813.1	0.00886345688170783	NA
MTCO1P39	NA	NA
PDCL3P6	0.00184193935255749	NA
Z93930.1	-0.00165894103607156	NA
RPSAP18	-0.00911332075417084	NA
CYCSP12	NA	NA
VARS	-0.238797474402228	0.344119996775999
AC005077.2	0.0151310378846451	NA
ENSAP1	NA	NA
AL592447.1	NA	NA
RPS29P31	NA	NA
AC005014.1	-0.0373995567927589	NA
AC010469.1	-0.00162034264202843	NA
MSL3P1	-0.0755982732021431	0.813111173730291
MTCYBP11	0.00528974516276693	NA
IFIT6P	NA	NA
APOM	-0.0294014600533433	NA
AC012671.1	NA	NA
TMEM183AP1	-0.00519983488397095	NA
OLFM5P	-0.188405020720699	NA
MRPL49P1	-0.00922289871265245	NA
AL158825.1	NA	NA
MTATP6P16	0.00187908296963103	NA
OR51P1P	NA	NA
AL500527.1	-0.00857243836941398	NA
HLA-DQB2	NA	NA
ANKRD30BP2	-0.248005762582567	NA
MCCD1P2	NA	NA
DXO	-0.0398872795886445	0.914483681218103
AC005002.1	NA	NA
RPL7P7	0.0192131465072805	NA
GTF2IP5	0.103598882974238	NA
OR2H2	-0.0238792875770723	NA
HLA-A	-0.0188992827352879	0.965196704308784
RPL12P14	0.00376649752164248	NA
DPRXP1	0.00183192566385735	NA
THAP5P1	-0.00163589857190475	NA
AC019181.1	-0.0458845799125629	NA
GAPDHP20	-0.00162949587952011	NA
AP000357.1	0.0157127744610247	NA
AC239809.1	-0.00860762723491005	NA
FAM197Y1	NA	NA
FAM8A3P	NA	NA
MTCYBP45	NA	NA
AL121578.1	NA	NA
AL590639.1	0.00528974516276693	NA
AC006965.1	-0.00165894103607156	NA
KNOP1P3	0.00528974516276693	NA
BICD1P1	0.105739604449101	NA
AL592076.1	-0.00165894103607156	NA
CDKN2AIPNLP3	-0.00165894103607156	NA
AC132479.1	0.0122384313616054	NA
ACE3P	-0.00165894103607156	NA
MTND2P5	0.00532833890207505	NA
MICG	NA	NA
ATG3P1	NA	NA
DDX39BP2	0.0052299762595852	NA
AC073261.1	0.0145673642580238	NA
AC243964.1	NA	NA
OACYLP	-0.163430986297044	0.657809721255962
ARAFP2	NA	NA
AC093392.2	0.0100192498443719	NA
HLA-N	NA	NA
IGHV4-59	-0.0190106956127206	NA
MICB	-0.00165894103607156	NA
TCF19	-0.00311032908812429	NA
PRR29	-0.147346630369722	0.665529086258599
C4B	-0.215293448246898	0.500862925925057
OR2G1P	NA	NA
MPIG6B	-0.0329295811021614	NA
OR2H1	NA	NA
METTL15P3	0.18694473413444	NA
CSNK2B	-0.0295432729280531	0.910288085106923
SLC39A7	-0.0740610953502854	0.676429987306923
RPL7P57	-0.0323158454485671	NA
OR6D1P	-0.0311100075499969	0.923396846695344
DPPA2P3	0.00179534988645905	NA
USP9YP22	NA	NA
AC097499.1	NA	NA
HSP90AA2P	0.0546280408959335	NA
AC022022.1	0.00528974516276693	NA
AC010886.1	0.216733415016886	NA
AC007683.1	0.0130628548184133	NA
IFNA22P	0.0565178484202752	NA
KRT18P27	NA	NA
ADM5	-0.0194485418039769	0.966930673376264
ATP5MFP1	NA	NA
AC073869.2	NA	NA
SLC31A1P1	-0.0668234932937875	NA
AP000281.1	-0.00165894103607156	NA
MKRN5P	0.00317546739225169	NA
AC063976.2	-0.0392306807930949	NA
NF1P6	NA	NA
BX323014.1	NA	NA
PIGUP1	-0.00514104159033662	NA
RPL23AP14	-0.0050737422505036	NA
RPSAP10	0.00528974516276693	NA
CXorf51A	NA	NA
AC017035.1	NA	NA
AC006509.2	NA	NA
MAS1LP1	NA	NA
HIST1H1PS2	0.0127431645787151	NA
AC005020.1	-0.118258398685812	NA
ATP5PBP1	0.00178816545593479	NA
RSL24D1P6	0.0406656905964442	NA
VPS52	-0.00923385349128173	0.965982491344513
GUSBP6	0.0154861558803324	NA
C4BPAP1	-0.0213175304505771	NA
AC079354.2	NA	NA
PGAM1P6	-0.0182855822733974	NA
SOCS2P2	NA	NA
CDCA4P2	NA	NA
AC009517.1	NA	NA
ATXN1L	0.0724101106764803	0.755476243019678
MTCO3P19	NA	NA
TCF19	0.162315688621331	0.649636162393702
CCND3P1	-0.147736868289265	NA
AC073900.1	NA	NA
RPL36P16	NA	NA
AC104162.1	0.12867740647291	NA
HSFY4P	NA	NA
AC023141.2	-0.0118474027837749	NA
USP9YP7	NA	NA
AL662795.1	NA	NA
OR12D3	NA	NA
SAMM50P1	0.00876408826218618	NA
AC093156.1	-0.00165894103607156	NA
HNRNPA3P14	NA	NA
TRIM40	-0.00159154501988152	NA
RPL36P4	0.00879214966628915	NA
MAPKAPK5P1	NA	NA
HSPA1B	0.265700192839388	0.395433469676963
POLR2KP2	NA	NA
AC006989.1	NA	NA
HMGN1P19	NA	NA
KRT8P45	-0.0739538209579745	NA
AL445213.1	-0.00165894103607156	NA
CYCSP42	NA	NA
HLA-K	-0.325036454963135	0.480713948915924
AC093698.2	NA	NA
PPIAP10	NA	NA
SMIM13	0.0406515687271952	0.835123325197278
MEP1AP4	NA	NA
MCCD1P1	0.00876408826218618	NA
SAGE4P	-0.0350833485115604	NA
AC092810.1	NA	NA
TRIM31	0.0281175057581086	NA
SNRPGP15	0.00870476834096683	NA
PSORS1C2	-0.00512103570886279	NA
AC008264.1	-0.0233809339431678	NA
EIF4BP3	-0.0120786031309648	NA
ZNF619P1	-0.00165894103607156	NA
Z75741.1	NA	NA
AC114491.1	0.00881260780647464	NA
HMGB3P21	NA	NA
ABHD16A	-0.0215852688496499	0.945758798652921
AC008065.1	-0.00188389899732153	NA
RANP1	0.0323504212786695	NA
AC087441.1	0.00528974516276694	NA
BX510359.1	-0.019223522925343	NA
HLA-DPB2	-0.00231030523419359	NA
AC108043.1	NA	NA
HCG4	-0.00788930213010287	0.981815108723509
FAM96AP2	0.0233698243570927	NA
AC134879.1	0.00188694118693573	NA
AC095052.1	0.00530393311056048	NA
AC097063.1	0.00528974516276693	NA
USP9YP13	NA	NA
AC083863.1	-0.00165894103607156	NA
HNRNPA1P48	-0.17286178062919	0.513715028297519
AC245052.2	NA	NA
UBE2V1P13	NA	NA
AC103563.1	NA	NA
GPX5	NA	NA
MDC1	-0.261382541582306	0.358932874635252
AC112492.1	NA	NA
MTND3P16	NA	NA
AC092427.1	0.0143374815257804	NA
RPL29P19	0.0657073239891971	0.892906344067544
SVIL-AS1	-0.0377086601124184	0.834656841573802
RPS5P2	-0.120433764639521	NA
BMS1P12	-0.0301549159796518	NA
AL031864.2	0.0192190698814264	NA
RPS26P5	NA	NA
BX664725.1	NA	NA
AC008069.1	NA	NA
IGKV1D-27	NA	NA
HLA-B	-0.0306908956681536	0.842561121134573
AC007919.1	0.0216319009177419	NA
BX276092.1	-0.00165894103607156	NA
AC096921.1	-0.00505528763319774	NA
MEF2AP1	NA	NA
OR9R1P	NA	NA
