ID	osteoarthritisvsnormal_logFC	osteoarthritisvsnormal_padjFilter
M1AP	0.194032754489189	0.539967259265279
M6PR	-0.0606756494518947	0.800414966695493
MAATS1	0.126334436397587	0.727992589396363
MAB21L1	0.0982289259251159	0.810667562039583
MAB21L2	0.0569299185640837	0.945389134885425
MAB21L3	0.356150330977353	0.570956147029751
MAB21L4	-0.143219606753314	NA
MACC1	0.0555061667450643	NA
MACF1	0.352796663063138	0.0424092771546812
MACO1	-0.222186675324933	0.35328671521821
MACROD1	-0.22578889677825	0.659910185742485
MACROD2	0.260302218576406	0.243115911706407
MACROD2-AS1	0.0349322443749767	NA
MACROH2A1	-0.164180753015879	0.530989984482466
MACROH2A2	0.571162181841526	0.0341588204350171
MAD1L1	-0.330593855780133	0.256130771466952
MAD2L1	0.137911494346609	0.63755585031532
MAD2L1BP	-0.119769201067013	0.489884276037094
MAD2L2	-0.209691476650672	0.20617090280098
MADCAM1	-0.166834963619734	0.515261370752791
MADD	-0.31886830695926	0.125954545046207
MAEA	0.119801538318564	0.68641070523807
MAEL	0.192131593635727	0.627433122399807
MAF	-0.412442717881262	0.0677502179210166
MAF1	-0.732095046620598	0.0522728890093814
MAFA	-0.136424240609651	0.784924116921659
MAFB	0.232670479774683	0.292355146606125
MAFF	-0.82421564039374	0.119870375262603
MAFG	-0.383496459160243	0.0209265467351729
MAFG-DT	0.0678174933959523	0.769041531065631
MAFIP	0.191223458387386	0.601462360110554
MAFK	-0.349661654676355	0.281739572423077
MAG	-0.00422488001750843	0.995505105579285
MAGEA1	0.0943401834126858	NA
MAGEA10	-0.0128734309733201	NA
MAGEA10-MAGEA5	-0.222635030031689	NA
MAGEA11	0.0431536671100705	NA
MAGEA12	0.250649087100224	0.532282061678936
MAGEA2B	0.164194670705897	NA
MAGEA4	0.135746023029765	NA
MAGEA6	-0.177667241969267	0.261818845153793
MAGEA8	0.266141730657616	NA
MAGEA9	0.000140114634850086	NA
MAGEB1	0.285639687964704	0.540496347556791
MAGEB10	-0.0297748292385345	NA
MAGEB16	-0.118228625000611	NA
MAGEB18	0.0917486758729362	NA
MAGEB2	-0.169545597290854	NA
MAGEB3	-0.103317388444955	NA
MAGEB4	0.20195347426378	NA
MAGEB6	-2.58925780071637	0.0187534219420413
MAGEC1	-0.0210953896817543	NA
MAGEC2	0.219377275454232	NA
MAGEC3	-0.158657573171963	NA
MAGED1	0.685823711720595	0.0327142118700016
MAGED2	-0.505524287282666	0.062620433440132
MAGED4B	0.967645530290431	0.000536834584236698
MAGEE1	-0.127081329154338	0.48604123853402
MAGEE2	0.152180290344639	0.393520864236665
MAGEF1	0.0975792258341563	0.628007349755841
MAGEH1	0.0550419061636163	0.86406432484936
MAGEL2	1.36200669654206	0.0010106297212419
MAGI1	-0.418156730775308	0.0735025424294663
MAGI2	-0.0673108624033603	0.735809866860578
MAGI2-AS3	0.295936766348792	0.30187355028884
MAGI3	0.165210245869346	0.319757679213404
MAGIX	0.0422392519280734	0.882656925582732
MAGOH	0.0733347503155617	0.73197692527842
MAGOHB	-0.0210160641059165	0.912680010785418
MAGT1	-0.0366257415726619	0.918778299589677
MAIP1	-0.0885299098162946	0.713998642435742
MAJIN	-0.210200235321745	NA
MAK	-0.257032752674856	0.293237021925113
MAK16	-0.352620990914977	0.0580522976698376
MAL	-0.5030305191998	0.283590667794734
MAL2	-0.0455561097225097	0.935613205455236
MALAT1	0.120175881611633	0.7804331529362
MALL	-0.0532373286540526	0.887841692954197
MALSU1	0.135511750398873	0.459931944770294
MALT1	-0.114629326901744	0.591088358320851
MAMDC2	0.967554920775466	0.00477846502359173
MAMDC2-AS1	0.223778733421328	0.569359437169373
MAMDC4	-0.443676512841142	0.359701754702845
MAML1	-0.29717883666558	0.180190269074099
MAML2	-0.463427862465183	0.154854482076449
MAML3	0.639997298377928	0.0122911668585952
MAMLD1	-0.0525603956055134	0.809962275773399
MAMSTR	0.12224921371805	0.699159199870527
MAN1A1	-0.561215480234123	0.0444212369674622
MAN1A2	0.343937832316962	0.0459902234209668
MAN1B1	-0.187628851734654	0.363308537515755
MAN1B1-DT	-0.0955636165006499	0.802388027677787
MAN1C1	-0.526548768896951	0.0125846814117526
MAN2A1	0.918905046319692	0.0131756594845546
MAN2A2	-0.158229907885499	0.613289726796427
MAN2B1	-0.208043189559756	0.523058176809124
MAN2B2	-0.000920845191929587	0.997571402154881
MAN2C1	-0.557193097122584	0.105425365144168
MANBA	0.210963687087853	0.367574321789911
MANBAL	-0.234066103278293	0.23125514728539
MANCR	-0.249995447998094	NA
MANEA	-0.0691961049573653	0.726537244960428
MANEAL	0.004598303909785	0.982533692599805
MANF	0.20701523167393	0.47083305382024
MANSC1	-0.498135056357112	0.0699660643744933
MANSC4	-0.0178301926128048	NA
MAOA	-0.255405681790611	0.533459083097818
MAOB	-0.255220035129652	0.67962559516446
MAP10	-0.0189798449241616	NA
MAP11	0.352893246386248	0.221400164281886
MAP1A	0.208789345025751	0.408139884142404
MAP1B	0.408944144848455	0.234007807159946
MAP1LC3A	-0.318002656492133	0.21688150517117
MAP1LC3B	0.109573697136511	0.705137819972239
MAP1LC3C	-0.664086383586037	0.0873984420824838
MAP1S	0.656234806421709	0.0977478377670654
MAP2	0.158211252442994	0.449325514893561
MAP2K1	-0.171583709573977	0.461142625568373
MAP2K2	-0.450686860661641	0.0608903099508034
MAP2K3	-0.362493653571088	0.177742436302005
MAP2K4	0.0466927142611429	0.844931749699519
MAP2K5	-0.215901846972795	0.303790160513812
MAP2K6	0.319140826465549	0.352463936517613
MAP2K7	-0.299574612229534	0.186990361997431
MAP3K1	-0.0582417676201867	0.773032880368757
MAP3K10	0.112325360879392	0.75248307633776
MAP3K11	-0.48289331336513	0.0623311228588391
MAP3K12	-0.0886153745049407	0.807909580595282
MAP3K13	0.0845097070964442	0.732756843603237
MAP3K14	-0.207603784532928	0.44804795717897
MAP3K14-AS1	0.205249153160139	0.382605579062569
MAP3K15	-0.0796495073658203	0.734578843289606
MAP3K19	0.120983848260881	NA
MAP3K2	0.0852260328369603	0.64304590342209
MAP3K20	-0.0287921117825167	0.925817279941385
MAP3K20-AS1	-0.216099173246715	NA
MAP3K21	0.588518016807301	0.466094457847055
MAP3K3	-0.0485105985865335	0.871361992905475
MAP3K4	-0.0494223214817087	0.791993964700129
MAP3K5	-0.432252508068879	0.0334658415636132
MAP3K6	-0.312635311765355	0.24879654874805
MAP3K7	0.364103288033563	0.0394971866483731
MAP3K7CL	-0.264627868693158	0.174437086224606
MAP3K8	-0.542800236239732	0.224186560646644
MAP3K9	-0.153029106542295	0.3554984144632
MAP4	-0.0998425198031203	0.748931362876798
MAP4K1	-0.277194082154715	0.477419716491781
MAP4K2	-0.277039762336265	0.265279591793409
MAP4K3	0.365718196265263	0.156443592978642
MAP4K3-DT	0.0488688577559948	0.873782670175773
MAP4K4	0.562424956441957	0.0743329136487295
MAP4K5	0.0900047721804338	0.665333902372904
MAP6	0.0929222230983946	0.709526884911065
MAP6D1	0.248618182484723	0.337987340303978
MAP7	0.115654500716348	0.507943688124943
MAP7D1	-0.223918562259158	0.32819561385146
MAP7D2	-0.0401213277199526	0.865794938884166
MAP7D3	-0.52074312758654	0.0039923749311809
MAP9	-0.00302367546778193	0.989565177032113
MAPK1	-0.466974491005494	0.0338290893753578
MAPK10	0.179094582808188	0.546380945350986
MAPK11	-0.454589403360265	0.061770001273338
MAPK12	-0.583739394780542	0.0294526806717355
MAPK13	0.485435480346624	0.0996790591042677
MAPK14	-0.534229950490753	0.0193047329687154
MAPK15	0.0203543564031996	0.931054750561011
MAPK1IP1L	-0.0279888205075434	0.911794636179383
MAPK3	-0.85420136613279	0.00368345002647149
MAPK4	-0.156617269583771	0.708027314123712
MAPK6	0.0656813616697853	0.79675869211263
MAPK7	-0.351525816205983	0.133263017890136
MAPK8IP1	-0.663056514437453	0.357422813097549
MAPK8IP2	0.297021899328847	0.458803149421785
MAPK8IP3	0.240314547649394	0.66761428446406
MAPK9	-0.0659822264247456	0.770713107307242
MAPKAP1	-0.0429095382834142	0.850882953559697
MAPKAPK2	-0.294196105579843	0.355330284745041
MAPKAPK3	-0.211270093088226	0.443627282820812
MAPKAPK5	0.382178864241178	0.10782150520374
MAPKAPK5-AS1	0.301692156945302	0.11656700736026
MAPKBP1	-0.108986662675809	0.71296950980396
MAPRE1	0.0634576491064855	0.774161916893775
MAPRE2	-0.207913807136666	0.592604947345312
MAPRE3	-0.940092140483376	0.00594399920412447
MAPT	-0.334624166395553	0.226565903490128
MAPT-AS1	0.992211577111627	0.0989448174307997
MAPT-IT1	-0.0223865750319341	0.944883245167875
MARC1	0.248846843487746	0.416549327017665
MARC2	0.0197576100450316	0.931054750561011
MARCHF1	0.0257069817374305	0.931054750561011
MARCHF10	0.0608180108360115	NA
MARCHF11	0.185862573703444	NA
MARCHF2	-0.955153260998021	0.049868479309286
MARCHF3	-0.14263563537002	0.559815980555092
MARCHF4	-0.0883322292854016	NA
MARCHF5	0.282658878642691	0.222312662029257
MARCHF6	-0.116348160231507	0.509606030179497
MARCHF7	0.134321248838271	0.445204265317775
MARCHF8	-1.03768089535796	0.0497131150330075
MARCHF9	-0.0427694371450453	0.918460689529423
MARCKS	0.233979683711791	0.411854923161429
MARCKSL1	-0.452779081917379	0.297127685563817
MARCO	-0.580066932842236	0.751863761469319
MARF1	0.111618797061103	0.757068577105325
MARK1	-0.00447637661391909	0.988587765870675
MARK2	-0.437293353541076	0.0117040223063103
MARK2P9	0.362946738154379	0.202017557479662
MARK3	0.106853958967932	0.696211305838081
MARK4	0.265187095267666	0.234007807159946
MARS1	0.198213482453122	0.342218079974987
MARS2	0.113047242341292	0.60796532850951
MARVELD1	0.441780752613436	0.0755025419061039
MARVELD2	0.166821187918948	0.444801811137183
MARVELD3	0.319736895677008	NA
MAS1	-0.206734065660619	NA
MAS1L	0.0222070362156561	NA
MASP1	-0.0116219019097397	NA
MASP2	0.0249730598188584	0.932671723141863
MAST1	0.348692708074536	0.343637065977653
MAST2	-0.0866377125699032	0.634762057687156
MAST3	-0.572145627763303	0.0301552566639992
MAST4	0.014058120995994	0.958498860658582
MASTL	0.155033302637818	0.717569330419915
MAT1A	0.0224246744226742	NA
MAT2A	-0.349642277821832	0.389529464415904
MAT2B	-0.0235348153947328	0.92723056623074
MATK	0.481493572588665	0.0902728247491035
MATN1	0.124405986441395	0.54870511755922
MATN1-AS1	-0.108939401093567	0.841307527932867
MATN2	0.0624228193031175	0.841304917766036
MATN3	0.408107159470429	0.158855755809494
MATN4	-0.580280967224249	0.042895154186679
MATR3	0.261092337124195	0.402583887218832
MAU2	0.167314303323803	0.506664756437396
MAVS	-0.14289908296664	0.559025405830216
MAX	-0.282439571147464	0.12969686695845
MAZ	-0.268979294926186	0.333172938376843
MB	0.550648000487408	0.0366328252474557
MB21D2	-0.010871977059729	0.972511987514071
MBD1	-0.356579909767717	0.0655570068211187
MBD2	-0.063195391460658	0.768866059763566
MBD3	-0.252310006228331	0.183822369946895
MBD3L1	-0.0287809864689708	NA
MBD3L2	0.0997379549366038	NA
MBD4	0.52099111729809	0.0616647290636868
MBD5	0.260681252114409	0.193546555176021
MBD6	-0.519111049279834	0.0528517030316849
MBIP	0.178927687943736	0.319077606485418
MBL1P	0.129673392390504	0.83895485886813
MBL2	-0.20827998386296	NA
MBLAC1	-0.312496437494934	0.124218970892121
MBLAC2	0.173450742457566	0.465691367963331
MBNL1	-0.0890434496252777	0.708166022962658
MBNL1-AS1	-0.130066337452834	0.470111563275893
MBNL2	-0.222782797390844	0.477996684901168
MBNL3	-1.05539251611913	0.0146953783631309
MBOAT1	-0.0361063588391577	0.899290999707202
MBOAT2	0.094149679442193	0.860899052320359
MBOAT4	-0.0728836643924859	NA
MBOAT7	0.0409325197626469	0.881113853576162
MBP	-0.16814401593456	0.786292587217455
MBTD1	0.106650836673953	0.529917029298583
MBTPS1	0.222762501609616	0.339691833720823
MBTPS2	0.174117533190094	0.470181331663169
MC1R	0.735426679201213	0.0838773902827891
MC2R	0.108477534182025	NA
MC3R	-0.191402580088889	NA
MC4R	0.0906232407623078	NA
MC5R	0.0034607536767064	0.989618940428005
MCAM	-0.611611364064492	0.0703070992309499
MCAT	-0.411064194502355	0.0473805164520719
MCC	-0.0880398976255412	0.794999479086778
MCCC1	0.521190493027435	0.177879967713399
MCCC2	-0.148287525511455	0.487950957808792
MCCD1	0.311529849754975	0.368262880621012
MCEE	0.340663896058169	0.201495095867264
MCEMP1	-1.31569936844802	0.0217479351175253
MCF2	0.145408513423125	0.597740839876198
MCF2L	-0.625450369421762	0.0250291034392215
MCF2L-AS1	-0.58028915315392	0.0345706652897653
MCF2L2	-0.116771168364601	NA
MCFD2	-0.243679874599366	0.0985731020217211
MCHR1	0.0641184456034622	NA
MCHR2	-0.256493385034393	NA
MCHR2-AS1	0.019471550791696	NA
MCIDAS	0.230583634755278	NA
MCL1	-0.197792928074575	0.659910185742485
MCM10	0.023031779751121	0.951120002947574
MCM2	-0.233468345735707	0.469899216005453
MCM3	-0.178169663087868	0.472762546130801
MCM3AP	0.0272691746191338	0.928937462292419
MCM3AP-AS1	0.253844750861948	0.333172938376843
MCM4	0.0170723333192271	0.962775151194869
MCM5	-0.574167849190628	0.0290928727083256
MCM6	0.333726526823055	0.138419613327164
MCM7	-0.437369289438093	0.0337516351863958
MCM8	-0.111212214758924	0.650424447890424
MCM9	0.049540749267929	0.759844075588727
MCMBP	-0.145586787712253	0.419475574709984
MCMDC2	0.11537796920059	0.560340078952547
MCOLN1	-0.544686715206065	0.0491693830483507
MCOLN2	0.459776147767651	0.147522991835448
MCOLN3	0.169858796608445	0.490835958237095
MCPH1	0.161798168829966	0.463440843259907
MCRIP1	-0.0939749034131161	0.584355036913827
MCRIP2	0.157260368561307	0.416146895642689
MCRS1	-0.29608580633411	0.413592743797367
MCTP1	0.0319026098652042	0.944255664678437
MCTP2	-0.536023408733809	0.0833762877138035
MCTS1	0.238296383535079	0.234357372422165
MCTS2P	-0.141247373027087	0.590530040458229
MCU	-0.0353528273094188	0.909001826499354
MCUB	-0.022982996114953	0.943720809670606
MCUR1	-0.186875833616922	0.370961760005264
MDC1	0.00309489075169722	0.990600704841014
MDFI	0.639982910390245	0.0156389339542018
MDFIC	0.327367113313937	0.153792777667849
MDGA1	0.159299393431397	0.791807532036999
MDGA2	0.0822705239630954	NA
MDH1	0.420860517744385	0.0520285596177934
MDH1B	0.374045399122636	0.165150899776495
MDH2	-0.104787523119517	0.619824141551595
MDK	0.782978262627303	0.0332267392942782
MDM1	0.361746069045413	0.116640570463962
MDM2	0.0937445574389528	0.653332664493669
MDM4	0.0845057624471153	0.679291061678819
MDN1	-0.272468462384524	0.241398192035374
MDP1	0.222890188501982	0.424145109401306
ME1	0.551548224028844	0.106043520638562
ME2	-0.402510836014361	0.126383433021987
ME3	-0.119602387564855	0.695633681941298
MEA1	-0.223168587249566	0.258808096841838
MEAF6	0.129751712355228	0.425052875151138
MEAK7	0.0415319074695102	0.868392679773527
MECOM	-0.331633131819491	0.2075254902629
MECP2	-0.417576108313595	0.102663912568193
MECR	-0.394706476128514	0.167367431931677
MED1	-0.214041517680498	0.334555891606014
MED10	0.272398671525755	0.268329950019481
MED11	0.0169992854411465	0.9458393586945
MED12	-0.689705796443283	0.00691485661024103
MED12L	-0.0610968234885867	NA
MED13	0.00144657104768164	0.996660443193304
MED13L	0.0257876141846012	0.915986096834778
MED14	0.153997286951565	0.537540806010952
MED15	-0.296887007113471	0.196073540565871
MED16	-0.245356692164007	0.359000428381345
MED17	0.191638531713195	0.27707229440406
MED18	-0.199283158359702	0.414402187673259
MED19	-1.52629783657421	0.00563214552000664
MED20	0.0170783732753428	0.945970837789373
MED21	-0.0850288723444947	0.779187544314011
MED22	-0.124412118257194	0.534573974663858
MED23	-0.0416352941282483	0.905331957494689
MED24	-0.057158884755756	0.898650338672648
MED25	-0.507755914184477	0.0420692317280274
MED26	0.268582360767935	0.0895803715696637
MED27	-0.382041824259494	0.141575519010949
MED28	-0.400474390808436	0.142329707889409
MED29	0.400194073452234	0.131339675831726
MED30	-0.083080427446502	0.732990742809838
MED31	0.103787111116973	0.748637598694615
MED4	0.0367054548042223	0.892526488882078
MED6	-0.222492462587628	0.21539065986875
MED7	0.156562434661835	0.536221096243312
MED8	0.0825100855320944	0.688218169568832
MED9	0.0311268361302037	0.880588107572934
MEDAG	-0.660090433350108	0.314065922490193
MEF2A	0.308199559673097	0.19783784127067
MEF2B	-0.0973393461405685	0.740037571673904
MEF2C	0.441862486771628	0.238674065397579
MEF2D	-0.00604695472260097	0.982216262586671
MEFV	-0.436617435594095	0.318961901631156
MEG3	-0.0330837417534884	0.961835717484251
MEG8	0.0368851376598265	NA
MEGF10	0.594025437494791	0.0783390110161786
MEGF11	0.329114436090513	0.304697925104339
MEGF6	-0.555871052124083	0.140289867270382
MEGF8	-0.316359117108679	0.182331625098837
MEGF9	-0.421262278475108	0.117962883984288
MEI1	-0.354243130036144	0.584080676318053
MEIG1	-0.044704604542642	0.865794938884166
MEIOB	0.0361069844388702	NA
MEIOC	-0.0764916771992139	NA
MEIS1	-0.444589041340492	0.102227833835266
MEIS2	-0.349547979851277	0.410799843095462
MEIS3	0.302244798262294	0.287551199978525
MELK	0.422878229991714	0.219437281318113
MELTF	0.2356592782572	0.374924104833392
MELTF-AS1	0.474565664220179	0.275075596983052
MEMO1	0.31148645659334	0.0287034552339003
MEN1	-0.631294145886509	0.191470926483362
MEOX1	-0.940401519046534	0.00311150902861847
MEOX2	-0.168465621953482	0.641040472235226
MEP1A	0.171793930205945	NA
MEP1B	0.329989616236873	NA
MEPCE	-0.186573272015806	0.309462717504764
MEPE	0.69335830951337	0.33217348820748
MERTK	0.241666992241745	0.582315530257912
MESD	0.265651441216017	0.145210522626873
MESP1	0.0707279555520639	0.87290036076663
MESP2	-0.203959623188364	0.506704485470965
MEST	-0.567315737397569	0.255618187775381
MESTIT1	0.0671679326257211	NA
MET	0.140696660860401	0.699452624912018
METAP1	-0.201889662477933	0.326853753898673
METAP1D	0.216845099514591	0.548274302971803
METAP2	-0.0448120925958335	0.84736593762884
METRN	0.144094515626994	0.613951361220182
METRNL	-0.192719074938722	0.567920946724897
METTL1	0.227713745016388	0.443627282820812
METTL11B	0.358977118609271	NA
METTL14	0.219605942269361	0.343637065977653
METTL15	0.103275859307967	0.75610646464662
METTL16	-0.119822029634463	0.482577672718496
METTL17	-0.112501674682154	0.796053461285077
METTL18	0.171956096432154	0.543384713350891
METTL21A	0.0325033119779583	0.946362877118487
METTL21C	0.0883898054345353	NA
METTL22	-0.240691556281163	0.842533835932071
METTL23	-0.297619652261213	0.0740428913969694
METTL24	-0.160056027325289	NA
METTL25	0.494820159601773	0.0348227039961534
METTL26	-0.226045461149097	0.382332612010174
METTL27	0.108013505554015	0.857310089426803
METTL2A	0.0436689058907316	0.865950921230315
METTL2B	0.349059746809106	0.0407210487128091
METTL3	0.0564256873302025	0.900217463445266
METTL4	-0.029935510826526	0.921397241639592
METTL5	0.14614034444619	0.553860468647045
METTL6	0.213735028729667	0.199193351868857
METTL7A	0.183674932494039	0.671453150933838
METTL7B	-0.137387503398469	0.625774260261738
METTL8	0.0392656111738034	0.832851715979993
METTL9	-0.0868608515783631	0.811070757007831
MEX3A	0.755023191092549	0.0523076525647083
MEX3B	0.448842321256613	0.113460106664743
MEX3C	-0.443242881987869	0.0371774693765323
MEX3D	-0.39540638861944	0.304230049524831
MFAP1	-0.0774348745969959	0.689930342523821
MFAP2	0.233210898430666	0.408139884142404
MFAP3	-0.294040569919435	0.115633091273737
MFAP3L	0.0425377262338333	0.895535385245952
MFAP4	0.0756235868683763	0.922668706755889
MFAP5	-0.416121012587913	0.64490852436651
MFF	0.150702480781222	0.527313209145378
MFGE8	-0.727150622214655	0.0296342567437332
MFHAS1	0.0726605035721937	0.795967129594396
MFN1	-0.0243040173705484	0.914811795170309
MFN2	-0.0883310549139651	0.593424030129454
MFNG	-0.852549983180257	0.00107690270999746
MFSD1	-0.00814164006489015	0.970227371660205
MFSD10	-0.539534393415664	0.0284499549245719
MFSD11	0.464439301756265	0.0129334215307046
MFSD12	0.0958482786556552	0.819096985606857
MFSD13A	-0.0410417926508302	0.871227201029717
MFSD14A	-0.295003554444186	0.122526649345462
MFSD14B	-0.0571832674205268	0.75283641848583
MFSD2A	0.748616702591718	0.169856727964625
MFSD2B	-0.387264303456394	0.280153670572878
MFSD3	0.0937996466308988	0.755166227604904
MFSD4A	-0.406956796429234	0.243855768746395
MFSD4A-AS1	-0.0511116242716838	0.875936324872339
MFSD4B	-0.0927083874006946	0.758778880360969
MFSD5	-0.0940544425371019	0.565849071614533
MFSD6	-0.327044952845476	0.0819182338393651
MFSD6L	-0.0647120395299607	0.80850523251429
MFSD8	0.141915042594345	0.430186120231763
MFSD9	-0.162373920480897	0.515742779588072
MGA	0.286572698139159	0.152198023224436
MGAM	-1.17226633962811	0.0351975419456423
MGAM2	0.0328086323753327	NA
MGARP	-0.316595254995434	0.226463820288008
MGAT1	-0.733456827421286	0.00534015912436091
MGAT2	-0.0162255505488567	0.952806859846062
MGAT3	-0.338276938921194	0.410510844504461
MGAT4A	-0.277895923329007	0.152411646071974
MGAT4B	-0.0507809989262782	0.859285408764426
MGAT4C	0.250927181221998	0.75248307633776
MGAT4EP	-0.230726078796583	NA
MGAT4FP	-0.025397375442374	NA
MGAT5	0.0264960085278751	0.902993079732502
MGAT5B	0.0468422494722054	0.849356574245062
MGC12916	0.203941430536925	0.339242735136101
MGC15885	-0.0212031584364354	NA
MGC16025	-0.151140555486858	0.800414966695493
MGC16275	-0.203583022569136	0.674632516073424
MGC27382	0.0595080210773604	NA
MGC2889	0.234679208041821	NA
MGC70870	0.641836223490927	0.00331999088113324
MGLL	-0.402442463253776	0.105416441445379
MGME1	0.0574766126963002	0.851067982827731
MGMT	0.156423392177761	0.61340331846588
MGP	0.692906515697342	0.00264834510395245
MGRN1	0.00809709451382901	0.971816373213064
MGST1	0.0174190804818153	0.974177719189
MGST2	-0.0896317139565426	0.714269811549431
MGST3	-0.0506269728300985	0.832287305133821
MIA	0.439688572663393	0.502682766355421
MIA2	0.202185547369654	0.463815002774328
MIA3	0.00761539498470043	0.972559255335479
MIAT	-0.128336824711355	0.57260421979498
MIB1	0.0955783995449053	0.638511990359337
MIB2	-0.340284766965331	0.313443224537638
MICA	-0.20735889154381	0.252662987316304
MICAL1	-0.1909826385078	0.545906077656662
MICAL2	-0.0739948795886702	NA
MICAL3	0.309244884427915	0.426032681487553
MICALCL	-0.231724900293592	0.407435591914435
MICALL1	-0.662056619755415	0.00953692424423156
MICALL2	0.245923938254167	0.617481692863538
MICB	-0.232761705865938	0.395194513739957
MICOS10	-0.269885432096517	0.0633106816993584
MICOS10-NBL1	0.121816912114284	0.64764923368224
MICOS13	-0.174168007421542	0.446084533291734
MICU1	-0.110064183886687	0.661382527082605
MICU2	-0.0254957544851795	0.880021904964086
MICU3	0.0464824891142381	0.886166082480901
MID1	0.527334991162364	0.0209265467351729
MID1IP1	0.0195455535502322	0.941631557388818
MID2	0.041401706903903	0.878849040580489
MIDN	-0.173797432369703	0.515261370752791
MIEF1	-0.150136131256078	0.541558867130389
MIEF2	0.0101593288398885	0.962775151194869
MIEN1	-0.242322144729117	0.338348400618496
MIER1	0.0762836882473135	0.693081008103493
MIER2	-0.350158024706689	0.300105708235751
MIER3	0.156236116081061	0.489654589559477
MIF	-0.073107379471228	0.841127453682657
MIF-AS1	-0.627432715915109	0.0189132429703798
MIF4GD	-0.552823304680285	0.0302879508236317
MIGA1	-0.206002557679524	0.336247833655446
MIGA2	-0.130609066051088	0.5832014853245
MIIP	0.299038065952423	0.321162382829334
MILR1	0.178775487456891	0.522131660589627
MIMT1	0.0991325604800188	NA
MINAR1	0.67851899015424	0.0204948638479146
MINDY1	-0.214403274726763	0.319135577752139
MINDY2	0.267505498808784	0.209475910333544
MINDY3	0.174276577477553	0.368439668012795
MINDY4	-0.604678090196483	0.0121419167666081
MINK1	-0.345823884006444	0.378426599831174
MINPP1	-0.104514376658495	0.800255497069219
MIOS	-0.0857341299254664	0.700460525202819
MIOX	0.0531958305046407	0.749073457687
MIP	0.0995361150373117	0.725821365269301
MIPEP	-0.115535444415103	0.498302549926967
MIPOL1	-0.0433096999809237	0.882590859413005
MIR1-1HG	0.069628963567598	NA
MIR1-1HG-AS1	0.00467820846199274	NA
MIR100HG	0.0675468111405593	0.796420114378911
MIR124-2HG	0.180127966539342	0.397326339219991
MIR155HG	0.101776887545211	0.703772114972855
MIR17HG	-1.04664422608969	0.00481333012386211
MIR181A1HG	0.513596846233494	0.172134403740823
MIR1915HG	0.191929824509282	0.521324913531808
MIR2052HG	-0.0698625959828876	NA
MIR221	0.117926031820753	0.731582858064327
MIR22HG	0.531903558858582	0.495553302290698
MIR31HG	0.772516882621083	0.0649027896016546
MIR3945HG	-0.280264915624659	0.400675253708559
MIR3976HG	0.0639024336746798	NA
MIR4290HG	-0.123538312186534	NA
MIR4435-2HG	-0.233055761973871	0.45100786331192
MIR4453HG	-0.0762064791729467	0.843686382839457
MIR4458HG	-0.258035146568354	0.343296263072618
MIR4500HG	-0.0381815996430834	NA
MIR4697HG	0.166782641323047	0.729316385677351
MIR503HG	0.0924804126332379	0.816150297847595
MIR600HG	0.0464136069470102	0.915896578530395
MIR663AHG	0.281785276336291	NA
MIR7-3HG	0.149080698356097	0.562644049570815
MIR9-3HG	-0.212879648830872	0.502054672744528
MIR924HG	0.246938166311329	0.612441346523408
MIR99AHG	0.688957784204369	0.00767576532026566
MIRLET7BHG	-0.44503900290009	0.308137629061293
MIS12	0.0708665956171579	0.776609987689412
MIS18A	-0.181273297983262	0.501284632676359
MIS18BP1	-0.0367005846039383	0.878849040580489
MISP	-0.356692035925433	NA
MITD1	0.0876327811140012	0.668667207998254
MITF	0.331294937674265	0.280153670572878
MIXL1	-0.0441150305599214	NA
MKI67	0.247334824048187	0.429135157857862
MKKS	-0.0448063018959779	0.850882953559697
MKLN1	0.200921211200116	0.23174806547559
MKNK1	-0.239435949342619	0.396363498438954
MKNK1-AS1	0.372378697384734	0.409125690410495
MKNK2	-0.545157034111279	0.0296342567437332
MKRN1	-0.75002867029924	0.0172479354730914
MKRN2	0.0282969898979371	0.909527725251621
MKRN2OS	0.0490980390741047	0.892148653748487
MKRN3	0.244056463576304	0.755205032586916
MKRN7P	-0.400301141148679	0.256848687798675
MKS1	-0.00819650217567425	0.981655924591001
MKX	0.423284954041614	0.186426742767179
MLANA	0.793771039725623	0.259249943687544
MLC1	0.304481603119871	0.664968507583381
MLEC	0.0573857144248588	0.86638910033257
MLF1	0.109810421439873	0.754441819706083
MLF2	-0.467194388295049	0.18311783593346
MLH1	-0.0509892460853631	0.817756477973603
MLH3	-0.0534553212622857	0.872462302070453
MLIP	0.154154987203615	0.723954104634326
MLKL	-0.177059712006159	0.6293823630179
MLLT1	0.122959178984873	0.524463606785421
MLLT10	-0.136836484768713	0.619675064943188
MLLT11	0.507880430368402	0.0770709550061469
MLLT3	0.00520476498420219	0.98901565326105
MLLT6	-0.0657907951723651	0.768362553750499
MLN	0.242901396228488	NA
MLNR	-0.462851130953067	0.36870319084527
MLPH	-0.290960508178083	0.282063476536417
MLST8	-0.240580555642065	0.175015960456486
MLX	-0.0635028085476801	0.785501723407134
MLXIP	-0.467614676824539	0.018613486653337
MLXIPL	0.155364638802638	0.853915563134747
MLYCD	-0.517465128254806	0.0154341280542688
MMAA	0.21133816420585	0.379331793406167
MMAB	0.122927818182806	0.706967986883082
MMACHC	-0.290925079122396	0.168780945839541
MMADHC	-0.222585638099037	0.284752686853275
MMD	0.174849490126599	0.597462520220626
