ID	Murine.knee.joint_Operated..DMM._7daysvsMurine.knee.joint_Operated..Sham._7days_logFC	Murine.knee.joint_Operated..DMM._7daysvsMurine.knee.joint_Operated..Sham._7days_padjFilter
Med20	-0.393318240753002	0.0431696087484588
Med21	0.000272044819443984	0.999440120030774
Med22	0.0933974744124022	0.568802058238392
Med23	-0.0782779442622683	0.684229134315413
Med24	0.0413786536558671	0.789193452550433
Med25	0.0143933159300182	0.941211772880943
Med26	-0.137951669091301	0.551477232910986
Med27	-0.00970741671487918	0.96771088199531
Med28	0.146089281581225	0.47484691761517
Med29	0.273774571480821	0.374835826970637
Med30	0.172683680052224	0.314503210548842
Med31	-0.274949898803768	0.21077974705271
Med4	0.0507712720990092	0.750922477170797
Med6	0.204595223566901	0.202469564912801
Med7	-0.0414192076871966	0.869055525407774
Med8	0.181952480417975	0.298463368356183
Med9	0.125535171511341	0.43332772995698
Medag	0.382296247550769	0.118554390167372
Mef2a	0.219636259326371	0.201648230340124
Mef2c	-0.266830870489856	0.140373906467657
Mef2d	-0.0182403994952738	0.941211772880943
Mefv	0.455992832257286	0.0585187003042912
Meg3	-0.0772859832171484	0.839008452923223
Megf10	-0.13821915581983	0.496084406845297
Megf11	-0.129042624444338	NA
Megf6	-0.202177025400072	0.205421757359507
Megf8	-0.0996566688136893	0.603779126690466
Megf9	-0.0110457835211344	0.969478686045142
Mei1	0.108193079149136	NA
Mei4	-0.28239742617268	NA
Meig1	0.0224722047046111	NA
Meikin	-0.0891502947068681	NA
Meiob	-0.0640937339728258	NA
Meioc	-0.159229842382488	NA
Meis1	0.213389073444049	0.287471763879471
Meis2	-0.00242960210282916	NA
Meis3	-0.154198925634854	0.347777035099286
Mela	0.173295270297825	NA
Melk	0.246367437073079	0.168329008505391
Meltf	-0.310259580230632	0.414965882851676
Memo1	0.147732911005251	0.476699358150496
Men1	-0.188552576802121	0.326363562965392
Meox1	-0.162278065140532	0.531789213988249
Meox2	-0.399336202605568	0.141499277843284
Mep1a	0.143340209308468	NA
Mep1b	-0.0369897025927242	NA
Mepce	0.142539296855459	0.449878627595236
Mepe	-0.195265661865939	NA
Mertk	0.0923910475418781	0.728484206595439
Mesd	-0.163625932619455	0.376293905314675
Mesp1	0.197150294057032	NA
Mesp2	0.0924033024864892	NA
Mest	-0.945099652604679	0.065539488836052
Met	0.141200781542755	0.366558660123894
Metap1	0.165381991297117	0.241930938636745
Metap1d	-0.190121928784971	0.353349879216746
Metap2	0.0746015569647014	0.646010307231983
Metrn	0.0418676093430346	0.827356929957969
Metrnl	-0.0864905212656391	0.74091119514657
Mettl1	0.187510707555116	0.244270387353826
Mettl11b	-0.28659368548555	NA
Mettl14	-0.189784129992901	0.348138601384838
Mettl15	-0.112810189620189	0.640070958043525
Mettl16	0.206366385498773	0.238443493345816
Mettl18	-0.356347497404244	NA
Mettl2	0.0194215224139933	0.92288654257112
Mettl21a	-0.0519464488104466	0.860766261032904
Mettl21c	-1.00029491135791	0.00865837967513811
Mettl21e	0.00323148989303812	NA
Mettl22	0.0722452318740112	0.777250797329692
Mettl23	0.150270006639739	0.457212149297088
Mettl24	-0.374152649037868	0.115212483578411
Mettl25	-0.127313154884909	NA
Mettl26	-0.143121847257373	0.36648652851225
Mettl27	-0.25642479641539	0.16228794110472
Mettl3	0.0342280783742401	0.858699124455914
Mettl4	0.0179259991076233	0.93979595411201
Mettl5	-0.158863052273312	NA
Mettl6	0.113751925921404	0.559497940423293
Mettl7a1	-0.458393828746797	0.061734476329445
Mettl7b	-0.373721566919268	NA
Mettl8	0.142992766620105	0.517943913185185
Mettl9	0.373879843289227	0.0249418677961096
Mex3a	0.0607530991947565	0.806005714337684
Mex3b	-0.0163140839672158	0.960350907701683
Mex3c	0.352867191688055	0.0249570457011292
Mex3d	0.097667794197279	0.697940080790304
Mfap2	-0.903092510670214	0.0031375827871464
Mfap3	-0.0264148479982644	0.883362998862352
Mfap3l	-0.066038344017219	0.771927258694285
Mfap4	-0.849130355153291	0.00304630981010698
Mfap5	-0.314435892014579	0.222587530866697
Mff	0.107795611218052	0.422979254864666
Mfge8	-0.864927806035517	0.00111578132476486
Mfhas1	0.067958170997418	0.802508757877582
Mfn1	-0.106287669151144	0.531569101752442
Mfn2	-0.268566452362609	0.133263446140734
Mfng	-0.1930024991292	0.380532231246071
Mfsd1	0.192829460409374	0.255031586007115
Mfsd10	0.0546936962958151	0.768721193442865
Mfsd11	-0.116521495102073	0.445091401396201
Mfsd12	-0.147360685876836	0.433388910164681
Mfsd13a	0.14192348504834	0.459462057845396
Mfsd13b	-0.0400108841837565	NA
Mfsd14a	0.191562733357848	0.242007795371161
Mfsd14b	0.0348181853651939	0.851632729684124
Mfsd2a	0.0795917624274529	NA
Mfsd2b	0.263635102849308	0.263196628939739
Mfsd3	0.0819489622927794	0.779878906699259
Mfsd4a	0.215413426179891	0.324750651782235
Mfsd4b1	-0.228615607327039	0.459088134198374
Mfsd4b2	0.174298655299764	NA
Mfsd4b3-ps	-0.149500884831766	NA
Mfsd4b5	0.155511839929035	0.544913921003152
Mfsd5	0.091759326398356	0.640302654347633
Mfsd6	0.29051241896025	0.057883317649313
Mfsd6l	0.00560391957487028	0.982688134577667
Mfsd7a	-0.0990055395359484	0.661790064737393
Mfsd8	-0.0436370907678123	0.829096184057326
Mfsd9	0.228953842326435	NA
Mga	0.327540580641054	0.0623490274118054
Mgam	0.391837171864434	0.134745099112611
Mgarp	0.0278594561566945	NA
Mgat1	-0.147138478736809	0.38561333974394
Mgat2	0.326893477682937	0.0634888135181638
Mgat3	0.192355620399739	NA
Mgat4a	0.399648636116468	0.0908330788272621
Mgat4b	0.180339123904317	0.25076720797209
Mgat4c	-0.150141891792591	NA
Mgat4d	0.0182484675261172	NA
Mgat4e	-0.070028720697382	NA
Mgat4f	-0.265846239919953	NA
Mgat5	0.132085814851189	0.367204193563562
Mgat5b	0.141109528392672	NA
Mgl2	-0.0425214818232797	0.853017356757835
Mgll	-0.491698977840993	0.0888450177345759
Mgme1	0.0592819559358677	0.766968566066388
Mgmt	0.00137080257189304	0.995418042327323
Mgp	-0.288034731907584	0.216584524989222
Mgrn1	0.0699824235045492	0.663666143753423
Mgst1	-0.151291987272662	0.570616153447664
Mgst2	0.205611502699147	0.500486836591339
Mgst3	-0.447784233799144	0.0419523927799337
Mhrt	-0.0399562327682457	NA
Mia	-0.697277726134458	0.0230524237562106
Mia2	0.0978294152477188	0.512782522257207
Mia3	0.103548810455532	0.498250763885028
Mib1	0.217875186116828	0.148225590408776
Mib2	-0.160761662603619	0.399319208582699
Mical1	-0.196433485750743	0.237260230736936
Mical2	0.0772815143265984	0.646012651326745
Mical3	0.019848985185936	0.92292389876336
Micalcl	0.0108424421042388	NA
Micall1	0.114484643945564	0.511729961713935
Micall2	-0.0302668799006218	0.905608537974595
Micos10	-0.174126312651554	0.344904428694805
Micos13	-0.143741371199954	0.539045318608028
Micu1	-0.153075919714041	0.316137571255908
Micu2	0.117576522407638	0.410157339114029
Micu3	-0.266224482739999	NA
Mid1	0.379281688185382	0.214152224405421
Mid1ip1	-0.113297247519743	0.639048826518255
Mid2	-0.194972021147517	0.340384356020018
Midn	0.321846511808024	0.18455934164832
Mief1	0.0983919014688777	0.580047779299452
Mief2	-0.523033193591618	0.021392663893453
Mien1	-0.156878061086328	0.367719155059497
Mier1	0.12382079046583	0.443172462096453
Mier2	0.00166908507860253	0.99516350416494
Mier3	0.249775650708461	0.117842452606464
Mif	-0.162420383492768	0.408318408471445
Mif4gd	-0.157019720493059	0.375501139324287
Miga1	0.264131692211074	0.11855260215772
Miga2	-0.195910648861111	0.389711779679942
Miip	0.09298457219972	0.581048297321432
Mill1	-0.124832903594726	NA
Mill2	-0.050405744053406	NA
Milr1	0.25598852729861	0.160679423040495
Minar1	-0.0162884096303411	NA
Minar2	0.0527765063891454	NA
Mindy1	0.0679884518984366	0.686074957413102
Mindy2	0.0740927690695035	0.658326264766092
Mindy3	0.330151638729334	0.0862253433760914
Mindy4	-0.089820753580367	NA
Mink1	0.213741459464179	0.212569874651531
Minpp1	0.0456309783650521	0.853788071905084
Mios	0.173307329406837	0.454335627153575
Miox	-0.0258616269489336	NA
Mip	0.145118855462155	NA
Mipep	0.0447910132379432	0.814878038649634
Mir100	-0.193294484742862	NA
Mir100hg	0.240838040722057	NA
Mir101b	-0.255263726691331	NA
Mir103-1	-0.0330310789285728	NA
Mir103-2	-0.123370770676251	NA
Mir106a	-0.0572345177875511	NA
Mir106b	0.224669261952743	NA
Mir107	0.188024630860246	NA
Mir10a	-0.0664317607283391	NA
Mir10b	-0.0836890039019578	NA
Mir122	0.0539327038989188	NA
Mir124a-2	-0.287231845538217	NA
Mir124a-3	-0.320665012297782	NA
Mir125b-1	0.0255712260199958	NA
Mir125b-2	-0.127918153266794	NA
Mir126a	-0.195035772544189	NA
Mir127	-0.127222779644892	NA
Mir128-1	-0.0154476940942767	NA
Mir128-2	-0.0231066261565909	NA
Mir129-1	-0.0143552735948536	NA
Mir129-2	-0.101463550283823	NA
Mir130a	-0.245205765217005	NA
Mir130b	-0.272874642127879	NA
Mir132	0.134393005656228	NA
Mir133a-1	0.228971509812656	NA
Mir133a-2	-0.288037138924911	NA
Mir135a-1	0.01768114463146	NA
Mir135a-2	-0.116207771265644	NA
Mir135b	-0.0259779302249536	NA
Mir136	-0.0761138464482993	NA
Mir137	-0.158850613004849	NA
Mir138-1	0.0116452598362056	0.953935696794686
Mir138-2	-0.091572384679135	NA
Mir139	-0.184600326233729	0.266614382591376
Mir140	-0.0653958504481311	NA
Mir141	-0.0583014001827715	NA
Mir142	0.329452116857057	NA
Mir143	0.0815715226470948	NA
Mir144	-0.0151134541032665	NA
Mir145a	-0.257320079564992	NA
Mir146	-0.0687525519648216	NA
Mir146b	-0.106485746816918	NA
Mir148a	-0.0603029075032651	NA
Mir148b	0.142959144906571	NA
Mir149	0.0341221895266264	0.866564944542365
Mir150	0.0441702506295885	0.877530155489489
Mir151	0.0373048804127936	NA
Mir152	-0.293359472668164	NA
Mir153	-0.122885032667371	NA
Mir154	-0.291963535480906	NA
Mir15a	0.239014127087296	0.580942166814913
Mir15b	-0.0587630537059145	NA
Mir16-1	0.20993416361842	NA
Mir16-2	0.135046217036831	NA
Mir17	0.401452760170015	NA
Mir17hg	0.431013950264415	NA
Mir18	-0.215084574405222	NA
Mir181a-1	-0.0592626566858667	NA
Mir181a-2	0.10424610992301	NA
Mir181b-1	-0.0972001867861025	NA
Mir181b-2	-0.0736106571855828	NA
Mir181c	0.0577695640985629	0.798157020941068
Mir181d	0.245042588746942	0.145192974766293
Mir182	-0.102025300272138	NA
Mir183	-0.361098418750755	NA
Mir1839	0.183771239458646	NA
Mir184	0.336940785762159	NA
Mir185	-0.0544397808441905	0.808051546722082
Mir186	-0.109208855841689	NA
Mir187	-0.00183032910514225	0.99395571696414
Mir188	0.2029968548676	NA
Mir190a	-0.161200720213784	NA
Mir190b	0.0374952982189893	NA
Mir192	0.121209015645488	NA
Mir193a	-0.0284782000826351	NA
Mir194-1	0.144154255971165	0.547266281831927
Mir194-2	0.00527768942489448	0.982688134577667
Mir1956	0.0601233889156152	0.795894620668465
Mir195a	0.157514685915602	NA
Mir196a-1	0.00421818219404813	NA
Mir196a-2	-0.208940757991599	NA
Mir196b	-0.188080676666633	NA
Mir199a-1	0.0910940384152834	NA
Mir199b	-0.286900447624575	NA
Mir19a	-0.100882543757341	NA
Mir19b-1	0.0108580427075764	NA
Mir19b-2	-0.0260525219891465	NA
Mir1a-1	-0.0647894324900842	NA
Mir1a-2	0.0893944412892587	NA
Mir200a	-0.151088362972826	NA
Mir200b	-0.218840836814934	NA
Mir200c	0.182370443261413	NA
Mir201	-0.0679602120350118	NA
Mir202	0.12466786725017	NA
Mir203	0.211110666502272	NA
Mir204	0.0673654417194665	NA
Mir205	0.171985233500034	NA
Mir206	-0.14871250534769	NA
Mir208a	0.0325942697203998	NA
Mir20a	-0.0670939115568467	NA
Mir20b	0.0879297057862516	NA
Mir210	0.25934150001066	0.0894574005647112
Mir211	-0.00268880038319974	0.993580097589109
Mir212	0.0451975365641131	0.825472477769593
Mir215	0.142512519584144	NA
Mir216a	0.0755661396627847	NA
Mir216b	-0.178103382435049	NA
Mir217	-0.175023644910632	NA
Mir218-1	0.214160868866407	NA
Mir218-2	-0.112401701045632	NA
Mir219a-1	0.0533843127540239	0.764892697215759
Mir221	-0.0549264234190199	NA
Mir222	0.0464415571197416	NA
Mir224	0.1861322663308	NA
Mir23a	0.22141327249393	NA
Mir24-2	0.14354404029461	0.489891694047623
Mir25	-0.235877239297775	0.161469725234733
Mir26a-1	-0.123755717491344	NA
Mir26b	0.192355645119913	NA
Mir27a	0.0438619737448933	0.842796782511125
Mir28a	-0.137693614178339	NA
Mir296	0.198505576534592	0.264402448067679
Mir297-1	-0.00429797021141543	NA
Mir297b	0.149328808978991	NA
Mir298	-0.0342366773775726	NA
Mir299a	-0.182066318994669	NA
Mir29a	0.073310725325954	NA
Mir29b-1	-0.236430889920419	NA
Mir300	0.0236684332924928	NA
Mir301	0.00950416273177868	NA
Mir301b	0.339236478317495	NA
Mir302a	-0.148508397433308	NA
Mir302b	-0.105345131078632	NA
Mir302c	0.10386235683258	NA
Mir302d	-0.0224822402764513	NA
Mir3068	0.0469193038220839	NA
Mir30a	0.352362993895381	NA
Mir30b	-0.0330110611331045	NA
Mir30c-1	-0.10066847993472	NA
Mir30c-2	-0.187672416354159	NA
Mir30d	-0.206131323812927	NA
Mir30e	0.0031003632006299	NA
Mir3107	0.207832772926489	0.287092790056177
Mir32	-0.0177222173831291	NA
Mir320	-0.0995335893985505	0.658555447299241
Mir323	-0.0432713207028281	NA
Mir325	0.145178988663399	NA
Mir326	-0.231799542228696	0.376707954919082
Mir328	0.119739739971003	0.42479990845202
Mir329	0.100804803128148	NA
Mir33	0.414840872926233	NA
Mir330	0.172487425921978	NA
Mir335	0.099727882861917	NA
Mir337	-0.0713373225523668	NA
Mir338	0.0485201746595179	0.866492283326597
Mir340	-0.0520218793507619	NA
Mir341	-0.148907926677611	0.424718959932068
Mir342	0.116493722552433	NA
Mir345	0.270949262450785	0.130755155677144
Mir346	0.0165846317664222	0.932666447310833
Mir34a	0.34182188029917	NA
Mir34b	0.398051175912536	NA
Mir34c	-0.0943493784117766	NA
Mir350	-0.137980592069318	NA
Mir361	0.0137386955103627	NA
Mir362	0.283280303031428	NA
Mir363	-0.0943794526180559	NA
Mir365-1	0.0150411542669393	NA
Mir365-2	-0.0445820260209073	NA
Mir367	-0.117437215039516	NA
Mir369	-0.234987051603043	NA
Mir370	0.247450226071937	NA
Mir374b	-0.0459545719067862	NA
Mir375	-0.0461352638104984	0.852061255086987
Mir376a	0.0452968746046043	NA
Mir376b	-0.0981962767354985	NA
Mir376c	0.0263449586397135	NA
Mir377	-0.089225186944478	NA
Mir378a	0.030422719972806	NA
Mir379	-0.120849671115024	NA
Mir380	-0.151972541041188	NA
Mir381	-0.163387343979605	NA
Mir382	0.0485297965703801	NA
Mir383	0.287986579254214	0.157328473597375
Mir384	-0.0926534360522542	NA
Mir409	0.0719676808595042	NA
Mir411	0.00181658716157962	NA
Mir412	-0.124410792059908	NA
Mir421	-0.237870654068589	NA
Mir423	-0.111231761010251	NA
Mir431	-0.102123572661792	0.653974076963273
Mir434	-0.165104662047776	NA
Mir448	-0.248315433392375	NA
Mir449a	-0.0721037115890479	NA
Mir449c	0.126175149378146	NA
Mir450-1	-0.228087046638957	NA
Mir450-2	-0.060036988975569	NA
Mir450b	-0.0884154203212517	NA
Mir451a	0.100795464963765	NA
Mir452	-0.266996766525092	NA
Mir455	0.202721255815638	0.350439141505091
Mir463	-0.152602710085269	NA
Mir465	-0.100157768752361	NA
Mir466	-0.14439410315527	NA
Mir470	-0.22364359479538	NA
Mir471	-0.120352400041538	NA
Mir483	0.0940906053830286	0.650201106802554
Mir484	-0.0796387372786547	NA
Mir487b	-0.0738318989446931	NA
Mir488	-0.0587972041983362	NA
Mir489	0.123870005404785	NA
Mir490	-0.19738246302414	NA
Mir491	-0.0106738075033816	NA
Mir494	-0.00815298766854289	NA
Mir495	-0.225910919240797	NA
Mir496a	0.0513144319482999	NA
Mir497	0.210013902335231	NA
Mir499	-0.0970987312138489	NA
Mir500	0.20337517929236	NA
Mir501	0.0842866902202135	NA
Mir504	-0.249556039939317	NA
Mir505	-0.173857576265272	NA
Mir532	0.444034834392315	NA
Mir539	-0.0593450637260031	NA
Mir540	0.030891333571395	0.885744115663516
Mir541	-0.149841385754768	NA
Mir542	-0.0712459528188489	NA
Mir543	0.198731414064661	NA
Mir547	-0.184261242838555	NA
Mir551b	-0.137931235716719	0.466441336635477
Mir568	-0.207569275553265	NA
Mir592	0.150005854580859	NA
Mir598	0.24692584176109	0.134411492586891
Mir599	0.0354625660960048	NA
Mir615	0.0220417092363308	0.946836819790139
Mir6516	0.186333414582196	0.544288399285469
Mir652	0.144442314727693	NA
Mir653	-0.149189906898466	NA
Mir665	0.0572795382557061	0.742941059264435
Mir666	-0.0742507916662429	0.686841700277419
Mir667	0.293090043828188	0.114411960601188
Mir668	-0.0137949474229266	0.95794259762815
Mir669b	0.141167527935045	NA
Mir669c	-0.147852834364844	NA
Mir670	-0.316999000719186	NA
Mir670hg	-0.0251034279159303	NA
Mir672	-0.18654966146574	NA
Mir673	-0.0493509101981431	0.776204521282613
Mir674	0.0859627642245497	0.723199598725312
Mir676	0.10332579245337	NA
Mir677	0.0326117060557767	NA
Mir679	0.18904933376829	0.435205932555637
Mir680-1	-0.356147834470163	NA
Mir680-2	-0.11535220845968	0.707544959406817
Mir680-3	-0.00156539911931919	0.994992857219544
Mir681	0.066515309822754	NA
Mir687	0.0304041787782867	NA
Mir688	0.0194696872053512	0.943741697906656
Mir690	-0.00765585712826833	NA
Mir692-1	0.357100902435942	0.0944405120327092
Mir693	-0.161574476603248	NA
Mir694	0.314693037752699	NA
Mir695	0.0550725922373685	NA
Mir697	0.0551908931533962	NA
Mir7-1	-0.155042859751306	NA
Mir7-2	0.28084267534389	NA
Mir701	-0.181824045376932	NA
Mir708	-0.273592346492236	NA
Mir709	-0.068253217909477	NA
Mir710	-0.0908132306624365	NA
Mir713	0.177835998004265	NA
Mir717	-0.0380339210665743	NA
Mir7b	0.082989318354183	NA
Mir8102	-0.149469819641981	NA
Mir9-1	-0.105596422684308	NA
Mir9-2	-0.0394747017706867	NA
Mir9-3	-0.187995060501501	NA
Mir92-2	0.0645066691717182	NA
Mir92b	-0.0669896510763586	0.664319423440729
Mir93	0.0305974252082541	NA
Mir96	-0.144174276663576	NA
Mir98	-0.0535371230600346	NA
Mir99a	-0.0868892070154113	NA
Mir99ahg	-0.16825120833869	NA
Mirlet7a-1	0.158685254727958	NA
Mirlet7a-2	-0.0999331679279489	NA
Mirlet7c-1	0.112169092131523	NA
Mirlet7d	-0.148577737779774	NA
Mirlet7f-1	0.0695152757628699	NA
Mirlet7f-2	0.0783710920259475	NA
Mirlet7g	0.0627130335920945	NA
Mirlet7i	-0.0134646142028885	0.962068238689773
Mirt1	0.185636318462428	0.486402622946194
Mirt2	0.272488220098877	0.316285088431462
Mis12	-0.0161145281624941	0.945611043851334
Mis18a	0.205307649940956	0.17091290497294
Mis18bp1	0.537566198200998	0.00759861810877229
Misp	0.19777742552869	NA
Misp3	-0.25674116109431	0.084064087435313
Mitd1	0.126514618258759	0.526977725018022
Mitf	0.134874644016563	NA
Mixl1	-0.0382067719671189	NA
Mki67	0.31403727771225	0.223478186832574
Mkks	0.0972605299197804	0.612067799926654
Mkln1	0.120413584190495	0.376731027282956
Mknk1	-0.113335517132851	0.491317042986931
Mknk2	0.0952123342227829	0.591742285925077
Mkrn1	0.0343378696531449	0.853788071905084
Mkrn1-ps1	-0.0933091437268709	0.737362172127513
Mkrn2	-0.0245025430934644	0.916587936273419
Mkrn2os	0.249878366736659	NA
Mkrn3	-0.335576512222252	NA
Mks1	0.0968576800517384	0.605760240632854
Mkx	-0.134578138103347	0.387985201844705
Mlana	0.255961576361965	NA
Mlc1	-0.062645759290513	0.799141379712002
Mlec	0.0843717923405913	0.601248701719206
Mlf1	-0.84612828261749	0.00298455566640592
Mlf2	-0.0911224699633966	0.521888331128971
Mlh1	-0.173974201130176	0.365690226343727
Mlh3	0.193702746496832	0.472778377196656
Mlip	0.0882413142133327	0.764225998444458
Mlkl	0.292331424155996	0.0928857959570542
Mllt1	-0.0120727101585389	0.950420438544156
Mllt10	0.205842112240422	0.20216474570386
Mllt11	0.163705753450589	0.528966993000555
Mllt3	0.178998854038193	0.266303879705574
Mllt6	-0.0607138624915606	0.741117671231167
Mlph	0.242678887806353	NA
Mlst8	0.0706501936542923	0.738112003948372
Mlx	-0.0450513742214289	0.823651071169079
Mlxip	0.281177090373347	0.0912209640975034
Mlxipl	0.0756482527643723	0.668970530573259
Mlycd	-0.0586283084235228	0.840241476920355
Mmaa	0.0415726204875373	NA
Mmab	-0.400183757073719	0.0373551054477882
Mmachc	-0.23139423532211	0.201562114531947
Mmadhc	-0.159247244827233	0.323764007909881
Mmd	-0.0407787170196841	0.876868645379016
Mmd2	0.0428712172809966	NA
Mme	-0.297720739736637	0.136033944000836
Mmel1	-0.064627426082227	NA
Mmgt1	0.0603568368913701	0.71211381473954
Mmgt2	-0.0892336872467894	0.581048297321432
Mmp10	0.353088942024039	NA
Mmp11	-0.203518030826162	0.347362573341892
Mmp12	-0.0499515476818662	0.901173052996248
Mmp13	-0.370381389654071	0.149996048466937
Mmp14	-0.202987296113694	0.382927615979356
Mmp15	-0.0929718203667242	0.726725208764047
Mmp16	-0.885515669763289	0.00567329672463164
Mmp17	-0.00846407235871638	NA
Mmp19	-0.00553597909900283	0.991870740933781
Mmp1a	-0.0979386445841035	NA
Mmp1b	-0.139832224844797	NA
Mmp2	-0.768897416732798	0.00454294944682466
Mmp20	0.0775035324149265	NA
Mmp21	-0.0138466790401779	NA
Mmp23	-0.23414333627926	0.150167117145466
Mmp24	-0.168541297174415	NA
Mmp25	0.181716827992849	0.486402622946194
Mmp27	-0.0172826514205706	NA
Mmp28	-0.121644230179569	0.481391666042314
Mmp3	0.2904972476084	0.399020368501984
Mmp7	-0.226596832396726	NA
Mmp8	0.415472147157489	0.13328889749106
Mmp9	-0.300370568556511	0.128213619185889
Mmrn1	0.249142410208635	0.301455995219548
Mmrn2	-0.132824649916063	0.362927672274984
Mms19	0.0804594798077778	0.708729613130668
Mms22l	0.259221713926955	0.102315613274709
Mmut	0.00346402152331393	0.984189778317825
Mn1	-0.00918373875647038	0.973736120255008
Mnat1	0.0452669221818303	0.868472985171594
Mns1	0.0785851315103736	0.825600711129338
Mnt	0.0998298274006535	0.488611015468882
Mnx1	0.2366710330227	NA
Mob1a	0.419151728715151	0.0158118208310771
Mob1b	0.0577585315168943	0.79686307155907
Mob2	-0.293457469477274	0.148314690506469
Mob3a	0.186490618662572	0.268322777125785
Mob3b	-0.0462901524873027	NA
Mob3c	-0.206901413718527	0.233992534309588
Mob4	0.0815215407986187	0.656252718872236
Mobp	-0.0912881341224083	NA
Mocos	0.350661572184445	0.0837319541539986
Mocs1	0.0834598687215964	0.666197542788632
Mocs2	-0.0921006403777866	0.584735294194082
Mocs3	0.134208339949247	0.426384396697718
Mog	-0.108300387056674	NA
Mogat1	-0.0458732814903526	NA
Mogat2	-0.0823489800955794	0.70888257871991
Mogs	-0.145919427202284	0.467618083680936
Mok	-0.206178966473487	NA
Mon1a	0.0421093147473171	0.853252683586531
Mon2	0.240733995178245	0.12422107862881
Morc1	0.148696430194362	NA
Morc2a	0.100300670222707	0.646010307231983
Morc2b	-0.161441295269291	NA
Morc3	0.255283313745093	0.160262891218842
Morc4	0.205500901308976	NA
Morf4l1	-0.018441185643745	0.946241881748319
Morf4l2	0.259142998944509	0.085140486416365
Morn1	0.136212446966859	NA
Morn2	-0.199549704171474	NA
Morn3	-0.045822359532484	NA
Morn4	-0.0452767959319749	NA
Morn5	-0.015049279737497	NA
Morrbid	0.209664841964049	0.231890454046361
Mos	0.0975953582746838	NA
Mosmo	0.0275799321644339	0.898760744946943
Mospd1	0.141926782124102	0.477109164968291
Mospd2	0.300552331466992	0.0854655528956916
Mospd3	0.271881041930726	0.233992534309588
Mospd4	-0.0540854110578075	NA
Mov10	0.114199533299519	0.627221000514313
Mov10l1	0.0443981656149344	NA
Moxd1	-0.108880963308467	NA
Moxd2	-0.295243303353122	NA
Mpc1	-0.347657974205256	0.126212416970358
Mpc2	0.132215798081381	0.469410058755545
Mpdu1	-0.121996449990973	0.505295440012907
Mpdz	-0.0625707444763677	0.70803281963154
Mpeg1	0.575030546297956	0.00298455566640592
Mpg	0.258345388789325	0.307821409205346
Mphosph10	0.48343360610833	0.0284924161906144
Mphosph6	0.131338856758672	0.538724400144083
Mphosph9	0.223707940755419	0.409052183598446
Mpi	0.00987364239215971	0.968294280235503
Mpig6b	0.464021625211333	0.209947742759397
Mpl	-0.00646167949600152	0.982688134577667
Mplkip	-0.0687655089147761	0.785906402793764
Mpnd	-0.367192438480888	0.0285142685287577
Mpo	0.302786686723898	0.171011738420186
Mpp1	-0.128324037950906	0.390707241354421
Mpp2	0.0617747192295353	NA
Mpp3	0.00881999457271743	NA
Mpp5	0.275869207618881	0.114038056125323
Mpp6	0.0366693311734334	0.875098336425068
Mpp7	-0.0955011472564626	0.629988578859634
Mppe1	0.124665119267233	0.524784597626262
Mpped1	-0.0754243922337317	NA
Mpped2	-0.157426444687718	NA
Mprip	0.0192833886664907	0.929153320696773
Mpst	-0.40959591611612	0.0275330661137446
Mptx1	0.301814366279594	NA
Mpv17	-0.3189714125339	0.084575034660459
Mpv17l	-0.272437300149739	NA
Mpv17l2	-0.226054897633158	0.198619128491577
Mpz	-0.350514744436012	0.542719211064226
Mpzl1	-0.282051530228698	0.163810571930515
Mpzl2	-0.264435461207785	NA
Mpzl3	0.0865542736690244	NA
Mr1	-0.133307674268063	0.524944204832747
Mrap	-0.0673306635467599	0.863140184456325
Mrap2	0.0496916568255505	NA
Mras	0.242108981049689	0.223537849445093
Mrc1	0.219430146306808	0.343936631133018
Mrc2	-0.242748716975564	0.256122096872279
Mre11a	0.123151823244904	0.442036891796025
Mreg	-0.215790259673989	0.296938879014515
Mrfap1	-0.213418324074441	0.159792900209254
Mrgbp	-0.209743684034557	0.146218626852529
Mrgpra1	0.0266101426350853	NA
Mrgpra3	-0.0147264580758901	NA
Mrgpra6	-0.338653722161344	NA
Mrgpra9	0.0219671228749485	NA
Mrgprb1	-0.289572547635375	NA
Mrgprb13	0.0691351953356225	NA
Mrgprb2	0.152286452807925	NA
Mrgprb3	0.16432170245539	NA
Mrgprb4	-0.342337324734082	NA
Mrgprb5	-0.324331274335011	NA
Mrgprb8	0.248639866517336	NA
Mrgprd	-0.100027818446071	NA
Mrgpre	0.142621043973354	0.61304255866583
Mrgprf	-0.282715826523243	0.248521897785267
Mrgprg	0.00950247104424617	NA
Mrgprh	-0.145879644842134	NA
Mrgprx1	-0.0385898698709513	NA
Mrgprx2	0.01702769400869	NA
Mri1	-0.244853327015197	0.264874310368181
Mrln	0.0519290076972005	0.895120924631286
Mrm1	0.0243594387700368	0.909278812206584
Mrm2	-0.229765569386964	0.298018845179405
Mrm3	0.163059474972629	0.468268665675456
Mrnip	-0.107974838199464	0.585779376101111
Mro	-0.0991071538334092	NA
Mroh1	-0.0233353657054245	0.908256120049793
Mroh2a	0.325957345765106	NA
Mroh2b	0.040766611373289	NA
Mroh4	0.224126020036168	NA
Mroh5	0.159493537358364	0.387466882945741
Mroh7	0.0378610541432525	NA
Mroh8	0.0140341741692271	NA
Mroh9	-0.0638777252506917	NA
Mrpl1	0.070692178312302	0.764447008238635
