ID	Murine.knee.joint_Operated..DMM._6hrvsMurine.knee.joint_Operated..Sham._6hr_logFC	Murine.knee.joint_Operated..DMM._6hrvsMurine.knee.joint_Operated..Sham._6hr_padjFilter
Mrpl16	0.119542391921989	0.54856351662215
Mrpl17	0.416892215661233	0.0132439923815233
Mrpl18	0.245463661191124	0.249961632844467
Mrpl19	0.123660314822913	0.608051217080059
Mrpl2	0.173373680947304	0.283162415014446
Mrpl20	0.411622178036182	0.0326511190188687
Mrpl21	0.140652484866987	0.675257453197678
Mrpl22	0.451411167255465	0.385073212414445
Mrpl23	0.28205507246997	0.184828817088093
Mrpl24	0.234705853916909	0.19146282725344
Mrpl27	-0.00781485893205858	0.975279820956189
Mrpl28	0.224721813654818	0.211311298170235
Mrpl3	0.128939449632308	0.514186480811804
Mrpl30	0.146292868549592	0.560920959541725
Mrpl32	0.408616777916087	0.0384816315639878
Mrpl34	0.170640179568985	0.523152812209808
Mrpl35	0.263594460309551	0.278700752582236
Mrpl36	0.465972217884119	0.090146377514708
Mrpl37	0.249469208280967	0.187254674551495
Mrpl38	0.32715766732835	0.0217706445587654
Mrpl39	0.0334767788044203	0.890438201960636
Mrpl4	0.125119618912046	0.57227003379244
Mrpl40	0.243434743314054	0.300838375624786
Mrpl41	0.281263595621052	0.152441826427877
Mrpl42	0.443937361608515	0.146442276568845
Mrpl43	0.165625345263302	0.300834708481884
Mrpl44	0.201230975721153	0.364893928411329
Mrpl45	0.36838008398037	0.0711295460517734
Mrpl46	0.0172494811900812	0.953542222056318
Mrpl47	0.202750377711706	0.283145242739116
Mrpl48	0.239354798798828	0.266613821467963
Mrpl49	0.141343663450436	0.492957823225119
Mrpl50	0.232467524439245	0.395829673348747
Mrpl51	0.217992381019546	0.297888421625142
Mrpl52	0.472049652839275	0.0174582443427499
Mrpl54	0.371064447734219	0.0221061882184174
Mrpl55	0.227644842591037	0.194600286946656
Mrpl57	0.342015242383904	0.12750769555783
Mrpl58	0.135879777440269	0.521605207605823
Mrpl9	-0.0799854457991058	0.754958873089943
Mrps10	-0.168624041093336	0.649693012829482
Mrps11	0.0693796865728018	0.808559134160874
Mrps12	0.512275661659682	0.0207218136753605
Mrps14	0.036120941701447	0.913930207167168
Mrps15	0.154215874167129	0.450117787935093
Mrps16	-0.123115044422942	0.547663619202318
Mrps17	0.268316069049181	0.226700991193897
Mrps18a	0.281693210530197	0.10142561623559
Mrps18b	0.332567725902365	0.20316026616103
Mrps18c	0.128026535327741	0.578900984968342
Mrps2	0.0635402249639174	0.710289295623232
Mrps21	0.351793782930172	0.0440902468154398
Mrps22	0.135428757027302	0.449933501046446
Mrps23	0.0817665263606822	0.675946330057782
Mrps24	0.192626330405611	0.344956355682443
Mrps25	0.31662352081822	0.214891641427721
Mrps26	0.223765860501183	0.300945139627038
Mrps27	0.363822565626436	0.0290827494984644
Mrps28	0.303754222716833	0.134828099074402
Mrps30	0.0715910750674862	0.805680211276656
Mrps31	0.100936072120979	0.63452993487825
Mrps33	0.16298906465593	0.426453792385811
Mrps34	0.0530773578475223	0.822573647793421
Mrps35	-0.1121838269318	0.621675791804376
Mrps36	0.291832190425065	0.0920931571282857
Mrps5	0.346642755579559	0.0465314803969417
Mrps7	0.280213375309573	0.097259974959137
Mrps9	-0.115524746859655	0.518565556134393
Mrrf	0.121756542932311	0.63452993487825
Mrs2	-0.049319435097309	0.810324545349174
Mrtfa	-0.0453590125394037	0.896855966229999
Mrtfb	-0.0527925826438658	0.900869423180766
Mrto4	0.343292894062293	0.0803431246429917
Mrvi1	-0.129624788288873	0.684162909358948
Ms4a1	-0.216966323744119	0.644491391786456
Ms4a10	-0.141535777166386	0.64112408241967
Ms4a12	0.148020030248239	NA
Ms4a13	-0.087752718565334	NA
Ms4a14	-0.0431645826216158	NA
Ms4a15	0.081610613631157	0.711451827596344
Ms4a19	-0.0185631084542812	NA
Ms4a2	0.0310059478016398	NA
Ms4a20	-0.0571567448697001	NA
Ms4a3	0.499308062075191	0.055764708843323
Ms4a4a	0.676648114576606	0.136718920729739
Ms4a4b	0.0684581464009786	NA
Ms4a4c	0.417834852056748	0.122651516583972
Ms4a4d	0.417510342422753	0.126960993274545
Ms4a5	-0.058175110717352	NA
Ms4a6b	0.0217291901736028	0.962188699762753
Ms4a6c	0.0951583257289688	0.785649027216706
Ms4a6d	1.12149241442271	0.00492381306887885
Ms4a7	-0.161754975093854	0.635807344416996
Ms4a8a	-0.125615192586904	0.681636038174577
Msantd1	-0.11460777745118	0.718764511705743
Msantd2	-0.0346090547807698	0.921240516391705
Msantd3	0.132582272790922	0.552188896877871
Msantd4	0.189944612216825	0.434080132762426
Msc	-0.26114317714111	0.331028169885181
Msgn1	0.0685974202666229	0.827384204990151
Msh2	-0.0684084726233571	0.837719078466017
Msh3	-0.0534575752329021	0.846572918106614
Msh4	0.0134397958676509	NA
Msh5	-0.114766586443789	0.706338268519709
Msh6	-0.220123008563744	0.341891182789968
Msi1	0.223439533366965	0.507943414370915
Msi2	-0.213082967384743	0.190150799828339
Msl1	-0.0737533807188475	0.724849759347639
Msl2	-0.0610782035183757	0.785649027216706
Msl3	0.0423308708641867	0.845790887209574
Msl3l2	0.254768662003946	0.241359280591508
Msln	-0.0546818156053095	0.898129193870057
Mslnl	-0.00760012198816096	NA
Msmb	-0.149150656217111	NA
Msmo1	0.443813708954889	0.0141618369002058
Msmp	-0.41222127612413	0.0401513173023665
Msn	0.253194722313166	0.161361450084001
Msr1	1.26967413159393	0.000109578708791698
Msra	-0.0288207220526537	0.913329430012284
Msrb1	0.250832212440885	0.232900926775199
Msrb2	-0.0217627354265311	0.953923068276382
Msrb3	0.111422757657066	0.627635928114304
Mss51	0.902347933473733	0.00756453040205282
Mst1	0.064734242108778	0.790921294084441
Mst1r	-0.0614283389906092	0.841101085630251
Mstn	-0.120563044330715	0.828572741920142
Msto1	0.141942170549373	0.554990784448148
Msx1	0.0734173236063453	0.811563119293829
Msx2	0.0606292658028207	0.858913892652728
Msx3	0.00255301381702733	0.992357273322592
Mt1	0.840381522479738	0.0173886096955492
Mt2	1.23115883074356	0.0204177845027763
Mt3	0.000345828164906692	0.998839677162748
Mt4	-0.0378515614930173	0.921240516391705
Mta1	0.0440674284680007	0.835290742633292
Mta2	0.00126734174189203	0.996766878235618
Mta3	-0.152799054685332	0.460848539655347
Mtag2	0.0757285473501854	NA
Mtap	0.215958120436035	0.179040523842238
Mtbp	0.125512334783256	0.689733839490405
Mtch1	-0.0952098956686633	0.666909416081349
Mtch2	0.146530252941482	0.525574642180882
Mtcl1	0.0185836751644395	0.944967090800441
Mtdh	-0.0763536240545601	0.689608988851844
Mterf2	-0.300122690593104	NA
Mterf3	0.214692486272616	0.359127321562956
Mterf4	-0.0469950073470615	0.880462513372662
Mtf1	0.13391434050296	0.728065955054861
Mtf2	-0.0772613782135698	0.796566285040654
Mtfmt	-0.227916005823505	0.164634002741136
Mtfp1	0.422607292027235	0.0932043971627307
Mtfr1	0.292074604807945	0.17959812118593
Mtfr1l	-0.123522878978083	0.497517706163715
Mtfr2	0.0231248168994203	0.943344179423343
Mtg1	0.111055271929114	0.58753936548292
Mtg2	0.128765242071228	0.636315815840344
Mthfd1	0.325200990612356	0.0643862320210079
Mthfd1l	0.112268461966224	0.687310279226171
Mthfd2	0.710547193095306	0.00883153337107987
Mthfd2l	0.069331630501531	0.866845311821138
Mthfr	0.0871047018744289	0.612985263655591
Mthfsd	-0.0227800830265767	0.928047518523548
Mtif2	0.124519496921672	0.572778465913507
Mtif3	0.0266584734604365	0.929146089213127
Mtln	-0.00375636080302932	0.99243776912938
Mtm1	-0.357674164566285	0.0723569795860166
Mtmr1	-0.115208347053179	0.580291953948374
Mtmr10	0.155080709919894	0.442254893774484
Mtmr11	-0.0612913701041746	0.845253916485639
Mtmr12	-0.222474936587532	0.227734509421018
Mtmr14	0.0107287651210992	0.966848453493728
Mtmr2	-0.0693759188610548	0.707035515664318
Mtmr3	-0.176649836975509	0.419087040273943
Mtmr4	0.207044558235022	0.293510421236644
Mtmr6	0.098578215758697	0.652683234423228
Mtmr7	0.0951048104303331	NA
Mtmr9	0.0472590532447184	0.838399385860451
Mtnr1a	0.154511164765908	NA
Mtnr1b	-0.248358670958947	NA
Mto1	0.205863383880398	0.285001492740115
Mtor	-0.0114395844787571	0.959721508946608
Mtpap	-0.0975086758337325	0.667477529815429
Mtpn	0.00184052491757036	0.995228221304409
Mtr	0.0353808324788334	0.872948638899247
Mtrex	0.027407913456611	0.919504900540597
Mtrf1	0.0175498613914589	0.962401846518791
Mtrf1l	0.119929929633015	0.530988234019454
Mtrr	0.395183721198801	0.0764515823124643
Mtss1	-0.208778776098828	0.327674331233966
Mtss2	-0.0657827166200677	0.812307349871161
Mttp	-0.0498492225163845	0.867689228777858
Mturn	-0.284621444579582	0.359127321562956
Mtus1	0.0136441253885087	0.960406710317478
Mtus2	-0.077524310631206	0.802752544853735
Mtx1	0.190628133200649	0.187720818780354
Mtx2	0.186298144626117	0.342248156190257
Mtx3	0.13301673143218	0.743788962215506
Muc1	0.347522490901047	NA
Muc13	0.133856634529355	0.478097112604109
Muc15	-0.126767744984012	NA
Muc16	-0.0835280733748713	NA
Muc19	-0.130233699878551	NA
Muc2	0.0436936408340598	NA
Muc20	-0.258050211398578	NA
Muc3	-0.171187028510187	NA
Muc4	0.178000629000427	NA
Muc5ac	-0.100861182812953	NA
Muc5b	0.240776497165929	0.171116654512711
Muc6	-0.24692172242851	NA
Mucl1	-0.252413928186475	NA
Mucl3	-0.15779011345143	NA
Mug1	0.0522695963233937	NA
Mug2	0.0135690393061929	NA
Mul1	0.021306656536817	0.952342047965835
Mup-ps16	-0.000734860130997994	NA
Mup21	0.1181504454469	NA
Mup3	-0.367567324233343	NA
Mup4	0.0603585839172496	NA
Mup5	0.130000157485392	NA
Mus81	0.223400138229173	0.171803554503582
Musk	0.601928868119077	0.103324496327241
Mustn1	1.32223855645875	4.43772773840807e-06
Mutyh	-0.0363870431820947	0.91211382350987
Mvb12a	0.0712845535008801	0.747692931595441
Mvb12b	0.115246462672189	0.664406371680617
Mvd	0.126561101863174	0.522063844955456
Mvk	0.107680969029051	0.677080889884329
Mvp	0.40011877726104	0.0328614987029222
Mx1	-0.0990659787886252	0.826538385659622
Mx2	0.12376835641537	NA
Mxd1	0.132959739053696	0.510315117477952
Mxd3	0.24746683039198	0.257476158285422
Mxd4	-0.313288969121776	0.136726541325511
Mxi1	0.0140597526367632	0.957358211941478
Mxra7	0.104730829976834	0.732119586056875
Mxra8	-0.431800294773017	0.0855977154007226
Myadm	-0.180603947450689	0.326201777832233
Myadml2	0.261879543868022	0.395829673348747
Myb	-0.155310731030879	0.514656378868934
Mybbp1a	0.515531288820882	0.0176042834700706
Mybl1	-0.0479753514297472	NA
Mybl2	0.0805618506656751	0.814056969417766
Mybpc1	-0.368612211510786	0.376648897535576
Mybpc2	-0.181964019115153	0.534006464714429
Mybpc3	0.131894449242899	0.567286268698771
Mybph	-0.686540638433899	0.123814639212278
Mybphl	-0.157569918430589	0.365855268594386
Myc	0.0668853276525416	0.795721327133913
Mycbp	0.13148006649635	0.638683809582539
Mycbp2	0.308579732064169	0.107221090554475
Mycbpap	0.0465830613568405	NA
Mycl	-0.0516328084429611	0.884588140635726
Mycn	-0.126260615515355	0.655865178816995
Mycs	-0.119909428777964	0.758960746837262
Myct1	0.135513786364099	0.769500381716434
Myd88	0.322826379194895	0.0953474724230904
Mydgf	0.520273704292001	0.0508194255992475
Myef2	0.0725954007100977	0.850318127573524
Myf5	0.143644446946256	NA
Myf6	1.74615190485172	0.000732576867839695
Myg1	0.222505547073664	0.12750769555783
Myh1	-0.0736748604740534	0.862665864563655
Myh10	-0.0878497540418275	0.729249017608112
Myh11	-0.11723945604875	0.539172571510954
Myh13	-0.267555107530369	NA
Myh14	-0.00533590327737787	0.984182824596854
Myh15	0.0766800875332829	NA
Myh2	-0.916416240735352	0.0896789538453836
Myh3	0.186163433634869	0.813410725554674
Myh4	-0.224040195501416	0.346618819755123
Myh6	0.126197106175079	0.639671136719748
Myh7	-0.755408824611147	0.147534272960062
Myh7b	0.216169094775973	0.254374230871095
Myh8	-0.156570063004475	0.577822151908291
Myh9	0.215923907528843	0.469724087779044
Myl1	-0.0317617777049666	0.933165497751731
Myl10	-0.176764621607464	NA
Myl12a	0.161130246099063	0.353637162152557
Myl12b	-0.00984834325785577	0.970314814077058
Myl2	-1.14799153507934	0.115184195475231
Myl3	-0.763939523567083	0.163627723171776
Myl4	-0.314876848589413	0.405110535369877
Myl6b	0.0491294687904298	0.905836785025303
Myl7	-0.120827629201895	0.675318755300046
Myl9	-0.216041771071965	0.227699262498959
Mylip	-0.153784261161707	0.50770129490619
Mylk	-0.144243322962303	0.628709940918232
Mylk2	-0.0929804526501528	0.803554739470696
Mylk3	-0.0936987437211156	0.773725064529685
Mylk4	-0.893860059025396	0.0865216376765944
Mylpf	-0.0815068322230381	0.785447827504072
Mymk	-0.0144597741341652	0.979780601128357
Mymx	0.02923820946351	0.923646741361718
Mynn	-0.184522988680772	0.404971426989994
Myo10	0.0435111494605156	0.881289361806516
Myo15	-0.0500802147366057	NA
Myo15b	0.0162754613929521	0.962817731299526
Myo16	-0.314757039156298	0.176718958160927
Myo18a	0.203612945487385	0.24013630465855
Myo18b	0.155203383650882	0.590067739083362
Myo19	-0.0140904069265231	0.976698716736105
Myo1a	-0.0133900523679924	NA
Myo1b	-0.293546012741035	0.159266251347478
Myo1c	0.182747803251283	0.23306707896887
Myo1d	-0.0611280120675666	0.746441522888051
Myo1e	-0.28174034810499	0.098452286655224
Myo1f	0.380450836063365	0.126960993274545
Myo1g	0.103964180176494	0.631376186751496
Myo1h	-0.109311562342727	NA
Myo3a	-0.149186917581221	NA
Myo3b	-0.258988863656481	NA
Myo5a	0.136806324212433	0.57158360875727
Myo5b	0.0807335062074293	NA
Myo5c	-0.0257218091164604	0.943516423659792
Myo6	-0.278302474084637	0.157698806946192
Myo7a	0.0407078626291915	0.866201238634288
Myo7b	0.037589294798007	0.877810868757974
Myo9a	-0.0392555749452574	0.87235525164373
Myo9b	0.0949733042994341	0.636315815840344
Myoc	-0.630198771468275	0.118141073760993
Myocd	-0.0739598880696888	NA
Myocos	-0.11401296621417	NA
Myod1	1.28480012742885	0.0084123725427512
Myof	0.00100903070997216	0.998074136193753
Myog	0.319081828185869	0.443425446091767
Myom1	-0.230044035243385	0.523626587861734
Myom2	-0.0578829024516416	0.893181803686444
Myom3	0.0258153545234121	0.94061454775551
Myorg	-0.27239993381865	0.238033889474506
Myot	0.176856422428427	0.550968367742813
Myoz1	0.00701295767995802	0.98441251383234
Myoz2	-0.370465289295871	0.627635928114304
Myoz3	-0.36545976007196	0.0793129290674641
Mypn	0.427470637374492	0.0449064435702742
Mypop	-0.00289255344593453	0.991804238953612
Myrf	-0.100769673943787	0.794894804759916
Myrfl	-0.223724662646756	NA
Myrip	-0.0467719615632074	0.844797386265886
Mysm1	-0.26537059841302	0.126960993274545
Myt1	0.115634979640613	NA
Myt1l	0.17489429243539	0.560769756104011
Myzap	-0.255196215123099	0.13424580164606
Mzb1	-0.045611828134084	0.906179777907587
Mzf1	-0.0690956213246845	0.82936037331179
Mzt1	-0.0375087856775416	0.878921840472453
Mzt2	0.150110133206859	0.618332530495619
n-R5s136	0.349688448778997	0.261653576792678
N4bp1	0.223712227042236	0.23269807911748
N4bp2	-0.347165341673647	0.0616926883475569
N4bp2l1	-0.327365706692461	0.169795879243587
N4bp2l2	-0.188775932885132	0.312315134798854
N4bp3	0.258420065161146	0.267295918077705
N6amt1	0.0213780420839473	0.950483412491557
Naa11	-0.200213266062992	NA
Naa15	-0.0627897439271941	0.77226733442196
Naa16	0.0121213976318293	0.972958625896904
Naa20	0.20487574098408	0.394582826434642
Naa25	0.344707976786564	0.0533155301708476
Naa30	-0.109885691520764	0.658206960802152
Naa35	0.136683958517967	0.51299634597094
Naa38	0.191372130607927	0.447188611919515
Naa40	0.0889420689493221	0.729649617078538
Naa50	0.11086287193689	0.496780578237808
Naa60	0.164452045385111	0.29992608574523
Naaa	0.0145783330265905	0.965720154755824
Naalad2	-0.195758970094742	NA
Naaladl1	0.123195364262405	NA
Naaladl2	-0.409245119287351	NA
Nab1	0.157757585684219	0.496961275835038
Nab2	-0.0253669567779911	0.947942744500501
Nabp1	0.452129675894996	0.0229017426386081
Nabp2	0.134152726301605	0.488560656365342
Naca	0.115099982382635	0.511139730927217
Nacad	0.0713536568966102	0.808473446590876
Nacc1	0.226734517970492	0.308208945963787
Nacc2	-0.0525037674776643	0.848455349974442
Nadk	0.349822103402587	0.0722217619591436
Nadk2	-0.0489749831221644	0.872948638899247
Nadsyn1	0.0425562307183984	0.916804043559337
Nae1	0.40742901079425	0.0221061882184174
Naf1	0.272847255006617	0.250461830059093
Naga	-0.100973258499294	0.629222538521913
Nagk	0.142250011466563	0.524322983526892
Naglu	-0.0976964338991513	0.608537630765079
Nagpa	0.322589641726885	0.119298786904825
Nags	0.262926932691067	0.184828817088093
Naif1	0.15975194912975	0.648012300841277
Naip1	0.0740401402109927	NA
Naip2	0.398711889312639	0.0572026062840622
Naip5	0.0800904099809161	0.784113537574959
Nalcn	-0.0869861880872773	0.761335095304211
Nampt	-0.0423047081829839	0.863737813876892
Nanog	-0.116127556338609	0.577945401650338
Nanos1	0.375111081251762	0.130386573082209
Nanos2	-0.0728458554473086	NA
Nanos3	-0.105582228246643	0.617264708107115
Nanp	-0.488548521446416	0.0157149676394621
Nans	0.38621919520598	0.00846410700510549
Nap1l1	0.0529964700146568	0.87242002658999
Nap1l2	0.0434063473118482	NA
Nap1l3	-0.213857094737969	NA
Nap1l4	-0.0165959356074641	0.947942744500501
Nap1l5	-0.0994545089414167	0.731037917889709
Napa	0.186353196419406	0.22973842337738
Napb	0.302758483495444	NA
Napepld	0.175441431992533	0.463317072656015
Napg	0.120369650183612	0.586451207980466
Naprt	0.175129103871159	0.558633759772768
Napsa	0.0145972561395702	0.960406710317478
Narf	-0.0201091942587777	0.941338450072665
Nars	0.196630721275445	0.210972170845989
Nars2	0.0977995571958079	0.757586748354544
Nasp	-0.109185457213837	0.62662532456928
Nat1	-0.0630927620473014	NA
Nat10	0.166081870930215	0.423597546501742
Nat14	0.0151620813434565	0.957950601902104
Nat2	-0.246170174010141	NA
Nat3	-0.203088103681673	NA
Nat8	-0.0665225468777533	NA
Nat8f1	-0.00384725902700156	NA
Nat8f2	-0.0439402425532101	NA
Nat8f4	-0.332840202832402	0.326878457942167
Nat8l	0.100874332303968	0.802388039854578
Nat9	0.00397811095239131	0.99181171469816
Natd1	0.0463462826616379	0.887342968264155
Nav1	0.264363450531771	0.0788690288238676
Nav2	-0.208109255799702	0.377676083689492
Nav3	0.254307991800794	0.196284490316533
Naxd	0.112289505537701	0.535501013974511
Naxe	-0.101348581522521	0.622298137771091
Nbas	0.165394362977729	0.454167265277927
Nbea	0.0741608616923637	0.749392861703986
Nbeal1	0.0496947543746513	0.877977388894877
Nbeal2	0.200852831662872	0.318201205156384
Nbl1	-0.479063492200835	0.0830682678108516
Nbn	0.173745125003885	0.331022493495742
Nbr1	0.0553037002427503	0.78318857499305
Ncald	-0.0663299108417181	0.762273504831478
Ncam1	-0.22070162923731	0.353637162152557
Ncam2	0.013741912490949	NA
Ncan	0.0404402341126637	0.887755199055773
Ncapd2	-0.301671575062237	0.0947781316171081
Ncapd3	-0.138482271343025	0.530993309564397
Ncapg	-0.361205315563137	0.115370880877302
Ncapg2	-0.233255504529955	0.31383304754743
Ncaph	-0.11355831557823	0.657839966584564
Ncaph2	0.0417051371241355	0.87242002658999
Ncbp1	0.209653505547853	0.213270006886096
Ncbp2	0.421834110188341	0.0286602459828899
Ncbp3	-0.177315246224314	0.362666636922801
Nccrp1	-0.0734132507946734	0.850115466388958
Ncdn	0.267706603034213	0.182449577428039
Ncf1	0.328755792862182	0.135005827333267
Ncf2	-0.0311799523295502	0.912573941229223
Ncf4	0.505400992332409	0.0291339986432419
Nck1	-0.134880157756716	0.506261490710931
Nck2	-0.192443386094347	0.465856582368324
Nckap1	0.109808881916047	0.503018975087154
Nckap1l	0.0730578880927846	0.757833371564081
Nckap5	-0.0478167400948664	NA
Nckap5l	-0.00329519024776115	0.992630666993291
Nckipsd	0.0240063003175566	0.93100863821087
Ncl	0.0226875830042825	0.941678794637427
Ncln	0.348599187825146	0.156966009981418
Ncmap	-0.224816950660023	0.524322983526892
Ncoa1	-0.080088040574589	0.778855714319678
Ncoa2	-0.16107775069979	0.359127321562956
Ncoa3	0.0726036848259906	0.734150831852314
Ncoa4	-0.221410910428988	0.204056008982469
Ncoa5	0.140932029601486	0.501209584326004
Ncoa6	-0.108012130964347	0.729242346584922
Ncoa7	-0.0687322565009199	0.845518940885967
Ncor1	0.0312272969333751	0.905533356480021
Ncor2	0.0479458020356747	0.824980449095524
Ncr1	-0.11445056079068	NA
Ncs1	0.686420768978968	0.0339279755122074
Ncstn	-0.20750091163155	0.210769435588571
Ndc1	0.194963101025455	0.341581733117391
Ndc80	-0.381314496591896	0.12433180934885
Nde1	0.0851352471452271	0.734609944722212
Ndel1	0.111922683874915	0.539825309625169
Ndfip1	-0.335752797003513	0.0338156016555813
Ndfip2	0.13098802472751	0.484832353428894
Ndn	-0.414018264566121	0.115923567806511
Ndnf	-0.124338256053635	0.750027313045419
Ndor1	0.0924571918159822	0.734626571774451
Ndp	-0.183183979305856	NA
Ndrg1	-0.0333668509181395	0.906755397450096
Ndrg2	0.0322559186662197	0.919515124777539
Ndrg3	-0.0932992830095731	0.716527474706917
Ndrg4	-0.319714249921059	0.0392640986261415
Ndst1	-0.0754796898317078	0.720988898343108
Ndst2	-0.0913063357582846	0.649551163169621
Ndst3	-0.0714318298467944	NA
Ndst4	0.0614801804241893	NA
Ndufa1	0.0523616164163254	0.898941474490291
Ndufa10	0.133610884740021	0.459653264621736
Ndufa11	-0.278008893838908	0.175976473336022
Ndufa12	0.146532026310622	0.514544518691389
Ndufa13	0.11511010442677	0.647964059044674
Ndufa2	0.246023483445949	0.227699262498959
Ndufa3	0.308973717603875	0.146442276568845
Ndufa4	0.199199699350364	0.403719792824345
Ndufa4l2	-0.203041461616442	0.419831747361865
Ndufa5	0.177424094079209	0.627473991892102
Ndufa6	0.131205491910435	0.550173726583801
Ndufa7	-0.0380613001416634	0.87242002658999
Ndufa8	0.269067718826528	0.0928782960688703
Ndufa9	0.128558077509952	0.590832916898853
Ndufab1	0.263198130918958	0.213761810265764
Ndufaf1	0.0505982624293813	0.841422939084878
Ndufaf2	0.0592100119357175	0.826779462015942
Ndufaf3	0.0639543859507699	0.797009696354207
Ndufaf4	0.143017840264084	0.57250023379911
Ndufaf5	0.133740342165761	0.668281070105086
Ndufaf6	0.0587080505373354	0.845720098986748
Ndufaf7	-0.0785644157056362	0.654020255910074
Ndufb1-ps	-0.0165183452381967	0.970314814077058
Ndufb10	0.0987980767514287	0.741015546437301
Ndufb11	0.0698077024559769	0.780523392046753
Ndufb2	0.0884721691432064	0.767472850933126
Ndufb3	0.359191475372695	0.0509187014505709
Ndufb5	0.232485082267255	0.418694112735733
Ndufb6	0.2179123678784	0.311817149258247
Ndufb7	0.361694539115461	0.0767360126692708
Ndufb8	0.238398035943125	0.163260028720123
Ndufb9	0.401628887649141	0.0741297796350869
Ndufc1	0.224946485916392	0.457435143649507
Ndufc2	-0.20788324676689	0.375673760592043
Ndufs1	0.0526213894435674	0.862057470121306
Ndufs2	0.246946370075538	0.108607648196926
Ndufs3	0.0597092601633591	0.785528903914646
Ndufs4	0.196139799950926	0.359094732863232
Ndufs5	0.263126938890182	0.31264636429402
Ndufs6	0.0137502829160452	0.959904792487332
Ndufs7	0.305698711650773	0.116628074727595
Ndufs8	0.230021297568338	0.279380629951236
Ndufv1	0.0696867406053778	0.778601964014896
Ndufv2	0.117825266156652	0.578257851772558
Ndufv3	0.0532600835889472	0.851415242665519
Neb	-0.170145405205151	0.561950625129432
Nebl	-0.247852160616113	NA
Necab1	0.0526474214788091	NA
Necab2	-0.115471894939021	0.704031678255288
Necab3	0.0155690417869812	0.962648956766787
Necap1	0.0957698807300948	0.734609944722212
Necap2	-0.0331764288567022	0.880462513372662
Nectin1	-0.139110234291058	0.681362954825636
Nectin2	-0.0302287115461874	0.922986942982031
Nectin3	-0.0971062398810059	0.621345414810851
Nectin4	0.00124583399710065	0.998074136193753
Nedd1	0.151746999908695	0.540135327840993
Nedd4	-0.0750481237166234	0.697740043516371
Nedd4l	0.223842034600325	0.279457862634035
Nedd8	0.042820773224161	0.868594497697374
Nedd9	-0.198105402410055	0.335146034250911
Nefh	-0.412975858975793	0.0202933471298026
Nefl	0.163612141944461	NA
Nefm	0.0662253350634892	NA
Negr1	-0.135058571552169	0.568904833880295
Neil1	-0.139217112569744	0.54446712991827
Neil2	0.126186325011555	NA
Neil3	-0.653293808014796	0.000708830490145342
Nek1	0.305175073457801	0.116108805342227
Nek10	-0.0771832115668496	NA
Nek11	0.0968282568321808	NA
Nek2	-0.303099896581434	0.136726541325511
Nek3	-0.00277029982269728	0.995866571113063
Nek4	0.0322332586231244	0.934667330952402
Nek5	-0.00309906274681992	NA
Nek6	0.616175361044484	0.00160011600593497
Nek7	-0.150091370799236	0.302094875558926
Nek8	0.0441486760107743	0.862665864563655
Nek9	-0.087116804690579	0.606080329549116
Nelfa	-0.0868917856063272	0.643217512015206
Nelfb	0.34172732349146	0.0630572827643086
Nelfcd	0.0998243489878705	0.600733445276589
Nelfe	0.189488144356295	0.336032330225849
Nell1	0.102290403346361	NA
Nell2	-0.157481634641218	NA
Nemf	0.0982136063354835	0.705550660048988
Nemp1	-0.208219220291763	0.314470473910447
Nemp2	-0.00179437532726201	0.997006926459357
Nenf	-0.05192893543878	0.824980449095524
Neo1	-0.388135199227507	0.0273747571098153
Nepn	-0.233590034548107	NA
Nepro	0.0267845653742249	0.956749334281073
Nes	0.235372880148995	0.50822192358076
Net1	-0.204072206962931	0.352656035467601
Neto1	0.0643234820578522	NA
Neto2	0.278309731750122	0.364665173376636
Neu1	0.195874872134516	0.275761191413052
Neu2	-0.135973727432416	0.657182906351722
Neu3	0.238718954060031	0.315264253948816
Neu4	-0.103236586020023	0.672663472332579
Neurl1a	-0.120456179697214	0.652721048449501
Neurl1b	-0.233542586450513	0.254594487615512
Neurl2	0.0909539851471033	0.78287531861655
Neurl3	0.157986119687686	0.516185869384335
Neurl4	0.394701867367866	0.0956695446642509
Neurod1	-0.0564841852245961	NA
Neurod2	0.0816950516882109	0.758545833028567
Neurod4	-0.16701503575938	NA
Neurod6	0.022377466147496	NA
Neurog1	-0.0832970458576421	0.824980449095524
Neurog2	-0.326843352324031	0.22980353818651
Neurog3	-0.382430031846318	NA
Nexmif	-0.027803926729032	NA
Nexn	0.526492429553422	0.097047073050359
Nf1	-0.0025170594645072	0.9927767968648
Nf2	0.082071206528175	0.703329852012865
Nfam1	0.215040284205279	0.2993330403606
Nfasc	-0.0942618911237538	0.71291557535635
Nfat5	-0.0261914099279261	0.921240516391705
Nfatc1	-0.0765484135845895	0.716527474706917
Nfatc2	-0.236233247869688	0.286608378675264
Nfatc2ip	0.136821704924701	0.59375105492794
Nfatc3	-0.18920091910442	0.435998103329185
Nfatc4	-0.167946365074528	0.577822151908291
Nfe2	0.145095947595488	0.425929041446435
Nfe2l1	0.0379850795662557	0.852990492383818
Nfe2l2	0.0733970861061408	0.741998397926336
Nfe2l3	0.0216926529414847	0.931357106855836
Nfia	-0.532659951383013	0.0127338818273339
Nfib	-0.290516542478609	0.107391438282821
Nfic	0.0448420665786591	0.843390838319669
Nfil3	0.610453488962884	0.0204247481324075
Nfix	-0.459236864779891	0.0107074468291084
